param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.021,0.,0.021,0.011,0.,0.011,0.009,0.,0.009,0.,0.,0.
29,0.024,0.,0.024,0.011,0.,0.011,0.012,0.,0.012,0.,0.,0.
30,0.024,0.,0.024,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
31,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
32,0.046,0.,0.046,0.016,0.,0.016,0.029,0.,0.029,0.,0.,0.
33,0.03,0.,0.03,0.016,0.,0.016,0.012,0.,0.012,0.,0.,0.
34,0.126,0.,0.126,0.018,0.,0.018,0.107,0.,0.107,0.,0.,0.
35,0.033,0.,0.033,0.019,0.,0.019,0.013,0.,0.013,0.,0.,0.
36,0.038,0.,0.038,0.019,0.,0.019,0.017,0.,0.017,0.,0.,0.
37,0.037,0.,0.037,0.021,0.,0.021,0.015,0.,0.015,0.,0.,0.
38,0.063,0.,0.063,0.022,0.,0.022,0.041,0.,0.041,0.,0.,0.
39,0.04,0.,0.04,0.023,0.,0.023,0.016,0.,0.016,0.,0.,0.
40,0.044,0.,0.044,0.024,0.,0.024,0.019,0.,0.019,0.,0.,0.
41,0.043,0.,0.043,0.023,0.,0.023,0.018,0.,0.018,0.,0.,0.
42,0.044,0.,0.044,0.024,0.,0.024,0.019,0.,0.019,0.,0.,0.
43,0.049,0.,0.049,0.025,0.,0.025,0.022,0.,0.022,0.,0.,0.
44,0.062,0.,0.062,0.04,0.,0.04,0.021,0.,0.021,0.,0.,0.
45,0.053,0.,0.053,0.03,0.,0.03,0.022,0.,0.022,0.,0.,0.
46,0.053,0.,0.053,0.029,0.,0.029,0.023,0.,0.023,0.,0.,0.
47,0.076,0.,0.076,0.034,0.,0.034,0.04,0.,0.04,0.,0.,0.
48,0.156,0.,0.156,0.036,0.,0.036,0.119,0.,0.119,0.,0.,0.
49,0.067,0.,0.067,0.037,0.,0.037,0.029,0.,0.029,0.,0.,0.
50,0.062,0.,0.062,0.036,0.,0.036,0.025,0.,0.025,0.,0.,0.
51,0.095,0.,0.095,0.04,0.,0.04,0.053,0.,0.053,0.,0.,0.
52,0.073,0.,0.073,0.04,0.,0.04,0.032,0.,0.032,0.,0.,0.
53,0.07,0.,0.07,0.039,0.,0.039,0.03,0.,0.03,0.,0.,0.
54,0.075,0.,0.075,0.04,0.,0.04,0.033,0.,0.033,0.,0.,0.
55,0.088,0.,0.088,0.042,0.,0.042,0.045,0.,0.045,0.,0.,0.
56,0.079,0.003,0.076,0.043,0.,0.043,0.035,0.003,0.032,0.,0.,0.
57,0.18,0.,0.18,0.146,0.,0.145,0.033,0.,0.033,0.,0.,0.
58,0.089,0.,0.089,0.054,0.,0.054,0.034,0.,0.034,0.,0.,0.
59,0.116,0.,0.116,0.053,0.,0.053,0.061,0.,0.061,0.,0.,0.
60,0.094,0.,0.094,0.053,0.,0.053,0.039,0.,0.039,0.,0.,0.
61,0.095,0.,0.095,0.056,0.,0.056,0.038,0.,0.038,0.,0.,0.
62,0.097,0.,0.097,0.054,0.,0.054,0.042,0.,0.042,0.,0.,0.
63,0.1,0.,0.1,0.056,0.,0.056,0.042,0.,0.042,0.,0.,0.
64,0.105,0.,0.105,0.056,0.,0.056,0.047,0.,0.047,0.,0.,0.
65,0.111,0.,0.111,0.063,0.,0.063,0.046,0.,0.046,0.,0.,0.
66,0.112,0.,0.112,0.063,0.,0.063,0.047,0.,0.047,0.,0.,0.
67,0.113,0.,0.113,0.065,0.,0.065,0.046,0.,0.046,0.,0.,0.
68,0.117,0.,0.117,0.066,0.,0.066,0.049,0.,0.049,0.,0.,0.
69,0.124,0.,0.124,0.069,0.,0.069,0.054,0.,0.054,0.,0.,0.
70,0.126,0.,0.126,0.074,0.,0.074,0.05,0.,0.05,0.,0.,0.
71,0.132,0.,0.132,0.075,0.,0.075,0.055,0.,0.055,0.,0.,0.
72,0.133,0.003,0.129,0.077,0.003,0.073,0.054,0.,0.054,0.,0.,0.
73,0.135,0.,0.135,0.079,0.,0.079,0.055,0.,0.055,0.,0.,0.
74,0.138,0.,0.138,0.08,0.,0.08,0.057,0.,0.057,0.,0.,0.
75,0.145,0.,0.145,0.084,0.,0.084,0.059,0.,0.059,0.,0.,0.
76,0.147,0.,0.147,0.085,0.,0.085,0.061,0.,0.061,0.,0.,0.
77,0.151,0.,0.151,0.088,0.,0.088,0.062,0.,0.062,0.,0.,0.
78,0.161,0.,0.161,0.097,0.,0.097,0.062,0.,0.062,0.,0.,0.
79,0.165,0.,0.165,0.1,0.,0.1,0.063,0.,0.063,0.,0.,0.
80,0.172,0.,0.172,0.103,0.,0.103,0.067,0.,0.067,0.,0.,0.
81,0.187,0.,0.187,0.113,0.,0.113,0.073,0.,0.073,0.,0.,0.
82,0.187,0.,0.187,0.11,0.,0.11,0.075,0.,0.075,0.,0.,0.
83,0.19,0.007,0.182,0.116,0.004,0.112,0.072,0.003,0.068,0.,0.,0.
84,0.191,0.,0.191,0.114,0.,0.114,0.075,0.,0.075,0.,0.,0.
85,0.206,0.003,0.202,0.126,0.003,0.122,0.079,0.,0.079,0.,0.,0.
86,0.201,0.,0.201,0.12,0.,0.12,0.079,0.,0.079,0.,0.,0.
87,0.21,0.,0.21,0.126,0.,0.126,0.082,0.,0.082,0.,0.,0.
88,0.233,0.,0.233,0.143,0.,0.143,0.089,0.,0.089,0.,0.,0.
89,0.217,0.,0.217,0.133,0.,0.133,0.082,0.,0.082,0.,0.,0.
90,0.23,0.,0.23,0.139,0.,0.139,0.088,0.,0.088,0.,0.,0.
91,0.227,0.003,0.223,0.138,0.,0.138,0.087,0.003,0.083,0.,0.,0.
92,0.231,0.,0.231,0.14,0.,0.14,0.089,0.,0.089,0.,0.,0.
93,0.217,0.,0.217,0.126,0.,0.126,0.089,0.,0.089,0.,0.,0.
94,0.22,0.,0.22,0.129,0.,0.129,0.09,0.,0.09,0.,0.,0.
95,0.227,0.,0.227,0.132,0.,0.132,0.093,0.,0.093,0.,0.,0.
96,0.236,0.,0.236,0.132,0.,0.132,0.102,0.,0.102,0.,0.,0.
97,0.236,0.,0.236,0.142,0.,0.142,0.093,0.,0.093,0.,0.,0.
98,0.244,0.,0.244,0.142,0.,0.142,0.1,0.,0.1,0.,0.,0.
99,0.253,0.,0.253,0.143,0.,0.143,0.109,0.,0.109,0.,0.,0.
100,0.263,0.,0.263,0.155,0.,0.155,0.108,0.,0.108,0.,0.,0.
110,0.303,0.,0.303,0.174,0.,0.174,0.127,0.,0.127,0.,0.,0.
120,0.369,0.,0.369,0.214,0.,0.214,0.154,0.,0.154,0.,0.,0.
130,0.461,0.,0.461,0.282,0.,0.282,0.177,0.,0.177,0.,0.,0.
140,0.536,0.,0.536,0.32,0.,0.32,0.214,0.,0.214,0.,0.,0.
150,0.688,0.007,0.681,0.33,0.003,0.327,0.357,0.003,0.353,0.,0.,0.
160,0.703,0.003,0.699,0.425,0.003,0.421,0.276,0.,0.276,0.,0.,0.
170,0.771,0.,0.771,0.446,0.,0.446,0.323,0.,0.323,0.,0.,0.
180,0.814,0.004,0.81,0.468,0.,0.468,0.344,0.004,0.34,0.,0.,0.
190,0.894,0.,0.894,0.502,0.,0.502,0.39,0.,0.39,0.,0.,0.
200,1.291,0.007,1.282,0.749,0.003,0.745,0.54,0.004,0.536,0.,0.,0.
210,1.141,0.,1.141,0.67,0.,0.67,0.469,0.,0.469,0.,0.,0.
220,1.314,0.,1.314,0.77,0.,0.77,0.542,0.,0.542,0.,0.,0.
230,1.308,0.,1.308,0.721,0.,0.721,0.584,0.,0.584,0.,0.,0.
240,1.432,0.,1.432,0.824,0.,0.823,0.606,0.,0.606,0.,0.,0.
250,1.607,0.,1.607,0.95,0.,0.95,0.656,0.,0.656,0.,0.,0.
260,1.747,0.,1.747,1.032,0.,1.031,0.713,0.,0.713,0.,0.,0.
270,1.99,0.,1.99,1.184,0.,1.184,0.803,0.,0.803,0.,0.,0.
280,1.946,0.015,1.93,1.105,0.003,1.101,0.838,0.011,0.826,0.,0.,0.
290,2.192,0.,2.191,1.296,0.,1.296,0.893,0.,0.893,0.,0.,0.
300,2.28,0.007,2.271,1.288,0.,1.288,0.989,0.007,0.981,0.,0.,0.
310,2.55,0.,2.549,1.472,0.,1.472,1.075,0.,1.075,0.,0.,0.
320,2.563,0.,2.562,1.456,0.,1.456,1.104,0.,1.104,0.,0.,0.
330,2.929,0.,2.926,1.745,0.,1.742,1.181,0.,1.181,0.,0.,0.
340,2.887,0.,2.887,1.626,0.,1.626,1.259,0.,1.258,0.,0.,0.
350,3.152,0.019,3.131,1.872,0.007,1.864,1.278,0.012,1.266,0.,0.,0.
360,3.49,0.,3.49,2.073,0.,2.073,1.414,0.,1.414,0.,0.,0.
370,3.408,0.,3.407,1.909,0.,1.908,1.496,0.,1.496,0.,0.,0.
380,3.717,0.,3.717,2.101,0.,2.101,1.613,0.,1.613,0.,0.,0.
390,3.981,0.023,3.957,2.328,0.,2.328,1.65,0.023,1.626,0.,0.,0.
400,3.996,0.04,3.955,2.23,0.011,2.218,1.763,0.027,1.735,0.,0.,0.
