param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
13,0.009,0.,0.009,0.005,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.006,0.,0.006,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
14,0.01,0.,0.01,0.006,0.,0.006,0.002,0.,0.002,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
15,0.011,0.,0.011,0.006,0.,0.006,0.003,0.,0.003,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
16,0.012,0.,0.012,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
17,0.013,0.,0.013,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
18,0.025,0.,0.025,0.008,0.,0.008,0.004,0.,0.004,0.003,0.,0.003,0.02,0.,0.02,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
19,0.016,0.,0.016,0.009,0.,0.009,0.004,0.,0.004,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
20,0.017,0.003,0.014,0.01,0.,0.01,0.005,0.,0.004,0.003,0.,0.003,0.012,0.002,0.009,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
21,0.018,0.,0.018,0.01,0.,0.01,0.005,0.,0.005,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
22,0.032,0.,0.032,0.022,0.,0.022,0.005,0.,0.005,0.004,0.,0.004,0.025,0.,0.025,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
23,0.022,0.,0.022,0.012,0.,0.012,0.006,0.,0.006,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
24,0.023,0.,0.023,0.013,0.,0.013,0.006,0.,0.006,0.005,0.,0.005,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
25,0.025,0.,0.025,0.014,0.,0.014,0.008,0.,0.008,0.005,0.,0.005,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
26,0.026,0.,0.026,0.014,0.,0.014,0.007,0.,0.007,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
27,0.028,0.,0.028,0.028,0.,0.028,0.008,0.,0.008,0.006,0.,0.006,0.019,0.,0.019,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
28,0.048,0.,0.048,0.016,0.,0.016,0.009,0.,0.009,0.006,0.,0.006,0.037,0.,0.037,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
29,0.033,0.,0.032,0.017,0.,0.017,0.01,0.,0.01,0.007,0.,0.007,0.021,0.,0.021,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
30,0.133,0.,0.133,0.018,0.,0.018,0.011,0.,0.011,0.007,0.,0.007,0.12,0.,0.12,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
31,0.037,0.,0.037,0.02,0.,0.02,0.011,0.,0.011,0.008,0.,0.007,0.024,0.,0.024,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
32,0.04,0.,0.04,0.021,0.001,0.019,0.012,0.,0.012,0.008,0.,0.008,0.027,0.,0.027,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
33,0.041,0.,0.041,0.021,0.,0.021,0.013,0.,0.013,0.008,0.,0.008,0.026,0.,0.026,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
34,0.067,0.,0.067,0.04,0.,0.04,0.013,0.,0.013,0.01,0.,0.01,0.052,0.,0.052,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
35,0.045,0.,0.045,0.025,0.,0.025,0.015,0.,0.014,0.01,0.,0.01,0.029,0.,0.029,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
36,0.049,0.,0.049,0.121,0.,0.121,0.015,0.,0.015,0.106,0.,0.106,0.032,0.,0.032,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
37,0.049,0.,0.049,0.028,0.,0.028,0.015,0.,0.015,0.012,0.,0.012,0.032,0.,0.032,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
38,0.051,0.,0.051,0.03,0.002,0.027,0.016,0.,0.016,0.013,0.002,0.01,0.033,0.,0.033,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
39,0.054,0.,0.054,0.032,0.,0.032,0.016,0.,0.016,0.013,0.,0.013,0.036,0.,0.036,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
40,0.068,0.,0.068,0.032,0.,0.032,0.017,0.,0.017,0.014,0.,0.014,0.05,0.,0.05,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
41,0.058,0.,0.058,0.056,0.,0.056,0.018,0.,0.018,0.014,0.,0.014,0.038,0.,0.038,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
42,0.06,0.,0.06,0.035,0.,0.035,0.018,0.,0.018,0.015,0.,0.015,0.04,0.,0.04,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
43,0.082,0.,0.082,0.037,0.,0.037,0.022,0.,0.022,0.016,0.,0.016,0.058,0.,0.058,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
44,0.164,0.,0.164,0.038,0.,0.038,0.023,0.,0.023,0.016,0.,0.016,0.139,0.,0.139,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
45,0.073,0.,0.073,0.038,0.,0.038,0.024,0.,0.024,0.015,0.,0.015,0.047,0.,0.047,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
46,0.099,0.,0.099,0.04,0.,0.04,0.024,0.,0.024,0.017,0.,0.017,0.073,0.,0.073,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
47,0.077,0.,0.077,0.04,0.,0.04,0.025,0.,0.025,0.016,0.,0.016,0.051,0.,0.051,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
48,0.077,0.,0.077,0.055,0.,0.055,0.024,0.,0.024,0.017,0.,0.017,0.051,0.,0.051,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
49,0.084,0.,0.084,0.044,0.,0.044,0.025,0.,0.025,0.019,0.,0.019,0.057,0.,0.057,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
50,0.081,0.,0.081,0.046,0.,0.046,0.025,0.,0.025,0.02,0.,0.02,0.055,0.,0.055,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
51,0.098,0.,0.098,0.047,0.002,0.045,0.027,0.,0.027,0.019,0.,0.019,0.069,0.,0.069,0.,0.,0.,0.026,0.001,0.024,0.,0.,0.
52,0.09,0.,0.09,0.068,0.,0.068,0.028,0.,0.028,0.023,0.,0.023,0.06,0.,0.06,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
53,0.208,0.,0.208,0.148,0.,0.148,0.13,0.,0.13,0.024,0.,0.024,0.076,0.,0.076,0.,0.,0.,0.027,0.,0.027,0.094,0.,0.094
54,0.099,0.,0.099,0.056,0.,0.056,0.031,0.,0.031,0.026,0.,0.025,0.066,0.,0.066,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
55,0.122,0.,0.122,0.057,0.002,0.054,0.033,0.,0.033,0.025,0.,0.025,0.087,0.,0.087,0.,0.,0.,0.03,0.002,0.028,0.,0.,0.
56,0.103,0.,0.103,0.083,0.,0.083,0.033,0.,0.033,0.026,0.,0.026,0.068,0.,0.068,0.,0.,0.,0.055,0.,0.055,0.,0.,0.
57,0.108,0.,0.108,0.062,0.,0.062,0.032,0.,0.032,0.027,0.,0.027,0.074,0.,0.074,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
58,0.109,0.,0.109,0.06,0.,0.06,0.033,0.,0.033,0.025,0.,0.025,0.074,0.,0.074,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
59,0.112,0.003,0.108,0.063,0.,0.063,0.036,0.002,0.033,0.025,0.,0.025,0.074,0.,0.074,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
60,0.117,0.,0.117,0.076,0.,0.076,0.037,0.,0.037,0.027,0.,0.027,0.078,0.,0.078,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
61,0.12,0.,0.12,0.068,0.,0.068,0.039,0.,0.039,0.027,0.,0.027,0.079,0.,0.079,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
62,0.126,0.,0.126,0.087,0.,0.087,0.041,0.,0.041,0.031,0.,0.031,0.083,0.,0.083,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
63,0.125,0.,0.125,0.167,0.,0.167,0.04,0.,0.04,0.033,0.,0.033,0.083,0.,0.083,0.,0.,0.,0.132,0.,0.132,0.,0.,0.
64,0.131,0.,0.131,0.078,0.003,0.074,0.043,0.,0.043,0.033,0.,0.033,0.086,0.,0.086,0.,0.,0.,0.042,0.003,0.039,0.,0.,0.
65,0.136,0.,0.136,0.101,0.,0.101,0.044,0.,0.044,0.034,0.,0.034,0.09,0.,0.09,0.,0.,0.,0.065,0.,0.065,0.,0.,0.
66,0.141,0.,0.141,0.081,0.,0.081,0.045,0.,0.045,0.035,0.,0.035,0.094,0.,0.094,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
67,0.14,0.,0.14,0.077,0.,0.077,0.044,0.,0.044,0.033,0.,0.033,0.094,0.,0.094,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
68,0.149,0.,0.149,0.081,0.,0.081,0.045,0.,0.045,0.034,0.,0.034,0.101,0.,0.101,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
69,0.154,0.,0.154,0.084,0.,0.084,0.046,0.,0.046,0.034,0.,0.034,0.106,0.,0.106,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
70,0.16,0.,0.16,0.085,0.,0.085,0.048,0.,0.048,0.035,0.,0.035,0.109,0.,0.109,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
71,0.165,0.003,0.161,0.088,0.,0.088,0.05,0.,0.05,0.037,0.,0.037,0.113,0.003,0.109,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
72,0.169,0.,0.168,0.091,0.,0.091,0.054,0.,0.053,0.04,0.,0.04,0.113,0.,0.113,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
73,0.173,0.,0.172,0.094,0.,0.094,0.056,0.,0.056,0.039,0.,0.039,0.114,0.,0.114,0.,0.,0.,0.052,0.,0.052,0.,0.,0.
74,0.181,0.,0.181,0.096,0.,0.096,0.06,0.,0.06,0.041,0.,0.041,0.118,0.,0.118,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
75,0.174,0.,0.174,0.099,0.,0.099,0.057,0.,0.057,0.04,0.,0.04,0.114,0.,0.114,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
76,0.18,0.,0.18,0.103,0.,0.103,0.059,0.,0.059,0.044,0.,0.044,0.118,0.,0.118,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
77,0.188,0.,0.188,0.104,0.,0.104,0.062,0.,0.062,0.044,0.,0.044,0.123,0.,0.123,0.001,0.,0.001,0.058,0.,0.058,0.001,0.,0.001
78,0.194,0.,0.194,0.106,0.,0.106,0.068,0.,0.068,0.045,0.,0.045,0.124,0.,0.124,0.,0.,0.,0.058,0.,0.058,0.001,0.,0.001
79,0.204,0.,0.204,0.108,0.,0.108,0.072,0.,0.072,0.044,0.,0.044,0.13,0.,0.129,0.001,0.,0.001,0.061,0.,0.061,0.001,0.,0.001
80,0.226,0.,0.226,0.114,0.,0.114,0.08,0.,0.08,0.05,0.,0.05,0.144,0.,0.144,0.001,0.,0.001,0.061,0.,0.061,0.001,0.,0.001
81,0.219,0.,0.219,0.115,0.,0.115,0.08,0.,0.08,0.049,0.,0.049,0.137,0.,0.137,0.,0.,0.,0.063,0.,0.063,0.001,0.,0.001
82,0.219,0.,0.219,0.117,0.,0.117,0.079,0.,0.079,0.05,0.,0.05,0.138,0.,0.138,0.001,0.,0.001,0.065,0.,0.065,0.001,0.,0.001
83,0.236,0.,0.236,0.119,0.,0.119,0.083,0.,0.083,0.051,0.,0.051,0.15,0.,0.15,0.001,0.,0.001,0.066,0.,0.066,0.001,0.,0.001
84,0.23,0.,0.23,0.122,0.,0.122,0.08,0.,0.08,0.052,0.,0.052,0.147,0.,0.147,0.001,0.,0.001,0.068,0.,0.068,0.001,0.,0.001
85,0.235,0.003,0.231,0.126,0.,0.126,0.084,0.003,0.08,0.054,0.,0.054,0.149,0.,0.149,0.001,0.,0.001,0.07,0.,0.07,0.001,0.,0.001
86,0.253,0.,0.253,0.129,0.,0.129,0.087,0.,0.087,0.055,0.,0.055,0.163,0.,0.163,0.001,0.,0.001,0.071,0.,0.071,0.001,0.,0.001
87,0.242,0.003,0.238,0.136,0.,0.135,0.086,0.002,0.084,0.058,0.,0.058,0.153,0.,0.153,0.001,0.001,0.,0.075,0.,0.075,0.001,0.,0.001
88,0.263,0.,0.263,0.141,0.,0.141,0.095,0.,0.095,0.059,0.,0.059,0.165,0.,0.165,0.001,0.,0.001,0.079,0.,0.079,0.001,0.,0.001
89,0.271,0.,0.27,0.142,0.,0.142,0.097,0.,0.097,0.059,0.,0.059,0.171,0.,0.171,0.001,0.,0.001,0.08,0.,0.08,0.001,0.,0.001
90,0.259,0.,0.259,0.145,0.,0.145,0.093,0.,0.093,0.061,0.,0.061,0.163,0.,0.163,0.001,0.,0.001,0.081,0.,0.081,0.001,0.,0.001
91,0.279,0.,0.277,0.15,0.,0.15,0.099,0.,0.099,0.064,0.,0.064,0.177,0.,0.175,0.001,0.,0.001,0.083,0.,0.083,0.001,0.,0.001
92,0.292,0.,0.291,0.165,0.003,0.162,0.106,0.,0.106,0.075,0.,0.075,0.182,0.,0.182,0.001,0.,0.001,0.087,0.003,0.084,0.001,0.,0.001
93,0.277,0.,0.277,0.165,0.,0.165,0.099,0.,0.099,0.074,0.,0.074,0.174,0.,0.174,0.001,0.,0.001,0.088,0.,0.088,0.001,0.,0.001
94,0.289,0.,0.289,0.175,0.,0.175,0.103,0.,0.103,0.071,0.,0.071,0.183,0.,0.183,0.001,0.,0.001,0.101,0.,0.101,0.001,0.,0.001
95,0.293,0.007,0.285,0.183,0.003,0.179,0.101,0.003,0.097,0.08,0.002,0.078,0.19,0.003,0.186,0.001,0.,0.001,0.1,0.,0.1,0.001,0.001,0.
96,0.293,0.,0.293,0.175,0.,0.174,0.093,0.,0.093,0.082,0.,0.082,0.191,0.,0.191,0.007,0.,0.007,0.09,0.,0.09,0.001,0.,0.001
97,0.299,0.,0.299,0.202,0.007,0.194,0.104,0.,0.104,0.1,0.,0.1,0.191,0.,0.191,0.001,0.,0.001,0.099,0.007,0.091,0.001,0.,0.001
98,0.299,0.,0.299,0.178,0.,0.178,0.102,0.,0.102,0.083,0.,0.083,0.194,0.,0.194,0.001,0.,0.001,0.092,0.,0.092,0.001,0.,0.001
99,0.312,0.003,0.308,0.181,0.003,0.177,0.107,0.003,0.103,0.083,0.003,0.079,0.202,0.,0.202,0.001,0.,0.001,0.095,0.,0.095,0.001,0.,0.001
100,0.342,0.007,0.334,0.188,0.003,0.183,0.124,0.003,0.12,0.082,0.,0.082,0.216,0.003,0.212,0.001,0.,0.001,0.103,0.003,0.099,0.001,0.,0.001
110,0.374,0.,0.374,0.234,0.008,0.226,0.13,0.,0.13,0.107,0.,0.107,0.241,0.,0.241,0.001,0.,0.001,0.123,0.007,0.115,0.001,0.,0.001
120,0.456,0.,0.456,0.283,0.,0.283,0.154,0.,0.154,0.134,0.,0.134,0.299,0.,0.299,0.001,0.,0.001,0.145,0.,0.145,0.001,0.,0.001
130,0.54,0.,0.54,0.328,0.,0.328,0.177,0.,0.177,0.164,0.,0.164,0.359,0.,0.359,0.001,0.,0.001,0.16,0.,0.16,0.001,0.,0.001
140,0.703,0.003,0.699,0.367,0.,0.367,0.265,0.,0.265,0.169,0.,0.169,0.434,0.003,0.43,0.002,0.,0.002,0.194,0.,0.194,0.002,0.,0.002
150,0.829,0.,0.828,0.542,0.,0.542,0.265,0.,0.265,0.209,0.,0.209,0.56,0.,0.56,0.002,0.,0.002,0.329,0.,0.329,0.002,0.,0.002
160,0.881,0.011,0.868,0.455,0.,0.454,0.334,0.007,0.326,0.192,0.,0.192,0.542,0.003,0.538,0.002,0.,0.002,0.258,0.,0.258,0.002,0.,0.002
170,0.915,0.004,0.911,0.533,0.003,0.529,0.314,0.,0.314,0.226,0.003,0.222,0.596,0.003,0.592,0.002,0.,0.002,0.302,0.,0.302,0.002,0.,0.002
180,1.021,0.003,1.017,0.585,0.007,0.577,0.343,0.,0.343,0.255,0.007,0.247,0.673,0.003,0.669,0.003,0.,0.003,0.325,0.,0.325,0.003,0.,0.003
190,1.187,0.,1.187,0.694,0.,0.694,0.425,0.,0.425,0.319,0.,0.319,0.756,0.,0.756,0.003,0.,0.003,0.37,0.,0.37,0.003,0.,0.003
200,1.518,0.003,1.513,0.891,0.,0.89,0.459,0.003,0.455,0.354,0.,0.354,1.054,0.,1.054,0.003,0.,0.003,0.436,0.,0.436,0.003,0.,0.003
210,1.521,0.,1.521,0.935,0.,0.935,0.538,0.,0.538,0.416,0.,0.416,0.977,0.,0.977,0.003,0.,0.003,0.513,0.,0.513,0.003,0.,0.003
220,1.531,0.011,1.516,0.888,0.003,0.884,0.501,0.007,0.493,0.369,0.003,0.365,1.023,0.003,1.016,0.004,0.,0.004,0.513,0.,0.513,0.004,0.,0.004
230,1.679,0.003,1.675,1.06,0.,1.06,0.543,0.,0.543,0.458,0.,0.458,1.13,0.003,1.125,0.004,0.,0.004,0.578,0.,0.578,0.022,0.,0.022
240,1.945,0.,1.944,1.174,0.,1.173,0.705,0.,0.705,0.505,0.,0.505,1.233,0.,1.232,0.004,0.,0.004,0.662,0.,0.662,0.004,0.,0.004
250,2.105,0.011,2.093,1.483,0.003,1.479,0.674,0.003,0.67,0.655,0.,0.655,1.425,0.007,1.417,0.004,0.,0.004,0.822,0.003,0.817,0.004,0.,0.004
260,2.172,0.003,2.168,1.294,0.023,1.27,0.703,0.003,0.699,0.5,0.003,0.496,1.462,0.,1.462,0.005,0.,0.005,0.786,0.019,0.766,0.005,0.,0.005
270,2.425,0.,2.424,1.437,0.007,1.429,0.844,0.,0.844,0.549,0.,0.549,1.573,0.,1.573,0.005,0.,0.005,0.88,0.007,0.872,0.005,0.,0.005
280,2.56,0.,2.56,1.566,0.,1.566,0.806,0.,0.806,0.718,0.,0.718,1.746,0.,1.745,0.005,0.,0.005,0.839,0.,0.839,0.005,0.,0.005
290,2.94,0.,2.939,1.6,0.,1.6,0.998,0.,0.997,0.641,0.,0.641,1.934,0.,1.934,0.006,0.,0.006,0.951,0.,0.95,0.006,0.,0.006
300,3.115,0.035,3.078,1.68,0.023,1.656,0.926,0.003,0.922,0.687,0.003,0.682,2.182,0.031,2.149,0.006,0.,0.006,0.986,0.02,0.965,0.006,0.,0.006
310,3.198,0.015,3.182,2.017,0.,2.016,0.991,0.007,0.983,0.855,0.,0.854,2.192,0.007,2.184,0.011,0.,0.011,1.153,0.,1.153,0.006,0.,0.006
320,3.535,0.015,3.518,2.042,0.003,2.038,1.073,0.007,1.065,0.786,0.003,0.782,2.452,0.008,2.443,0.007,0.,0.007,1.236,0.,1.235,0.018,0.,0.018
330,4.102,0.035,4.065,2.147,0.011,2.135,1.279,0.011,1.267,0.896,0.,0.896,2.813,0.023,2.788,0.007,0.,0.007,1.241,0.011,1.229,0.007,0.,0.007
340,3.784,0.003,3.779,2.34,0.,2.339,1.181,0.003,1.176,0.884,0.,0.884,2.593,0.,2.593,0.007,0.,0.007,1.445,0.,1.444,0.008,0.,0.008
350,4.288,0.036,4.249,2.495,0.008,2.486,1.254,0.,1.254,1.074,0.,1.074,3.024,0.035,2.986,0.008,0.,0.008,1.411,0.007,1.402,0.008,0.,0.008
360,4.467,0.,4.464,2.635,0.003,2.63,1.336,0.,1.336,1.123,0.,1.122,3.12,0.,3.117,0.008,0.,0.008,1.5,0.003,1.496,0.008,0.,0.008
370,4.822,0.,4.821,2.73,0.,2.729,1.473,0.,1.472,1.03,0.,1.03,3.338,0.,3.337,0.009,0.,0.009,1.688,0.,1.688,0.009,0.,0.009
380,5.231,0.,5.23,2.985,0.,2.984,1.678,0.,1.678,1.103,0.,1.103,3.541,0.,3.54,0.009,0.,0.009,1.869,0.,1.869,0.009,0.,0.009
390,5.387,0.,5.386,3.521,0.018,3.502,1.633,0.,1.633,1.338,0.003,1.333,3.741,0.,3.74,0.009,0.,0.009,2.17,0.012,2.157,0.01,0.,0.01
400,5.588,0.015,5.571,3.195,0.032,3.162,1.6,0.,1.6,1.205,0.008,1.197,3.974,0.015,3.957,0.012,0.,0.012,1.977,0.023,1.953,0.01,0.,0.01
