param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
34,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
35,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
36,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.002,0.,0.002,0.002,0.,0.,0.,0.
42,0.002,0.,0.001,0.002,0.,0.001,0.,0.,0.
43,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
44,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
45,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
46,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
47,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
48,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
49,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
50,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
51,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
55,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
56,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
57,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
58,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
59,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
60,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
61,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
62,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
63,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
64,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
65,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
66,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
67,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
68,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
69,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
70,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
71,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
72,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
73,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
74,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
75,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
76,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
77,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
78,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
79,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
80,0.007,0.003,0.003,0.007,0.003,0.003,0.,0.,0.
81,0.005,0.,0.004,0.005,0.,0.004,0.,0.,0.
82,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
83,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
84,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
85,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
86,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
87,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
88,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
89,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
90,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
91,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
92,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
93,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
94,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
95,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
96,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
99,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
100,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
110,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
120,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
130,0.081,0.,0.081,0.081,0.,0.081,0.001,0.,0.001
140,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
150,0.013,0.004,0.009,0.013,0.004,0.009,0.001,0.,0.001
160,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
170,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
180,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
190,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
200,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
210,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
220,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
230,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
240,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
250,0.024,0.,0.023,0.024,0.,0.023,0.001,0.,0.001
260,0.04,0.,0.04,0.04,0.,0.04,0.002,0.,0.002
270,0.036,0.003,0.032,0.036,0.003,0.032,0.001,0.,0.001
280,0.03,0.,0.03,0.03,0.,0.03,0.002,0.,0.002
290,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
300,0.046,0.,0.046,0.046,0.,0.046,0.002,0.,0.002
310,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
320,0.038,0.,0.038,0.038,0.,0.038,0.002,0.,0.002
330,0.045,0.,0.045,0.045,0.,0.045,0.003,0.,0.003
340,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
350,0.049,0.,0.049,0.049,0.,0.049,0.008,0.,0.008
360,0.061,0.,0.061,0.061,0.,0.061,0.003,0.,0.003
370,0.05,0.,0.05,0.05,0.,0.05,0.003,0.,0.003
380,0.06,0.003,0.056,0.06,0.003,0.056,0.002,0.,0.002
390,0.117,0.,0.117,0.117,0.,0.117,0.003,0.,0.003
400,0.054,0.,0.054,0.054,0.,0.054,0.002,0.,0.002
410,0.067,0.,0.067,0.067,0.,0.067,0.002,0.,0.002
420,0.098,0.,0.098,0.098,0.,0.098,0.003,0.,0.003
430,0.069,0.,0.069,0.069,0.,0.069,0.002,0.,0.002
440,0.068,0.,0.068,0.068,0.,0.068,0.003,0.,0.003
450,0.072,0.,0.072,0.072,0.,0.072,0.002,0.,0.002
460,0.071,0.,0.071,0.071,0.,0.071,0.004,0.,0.004
470,0.077,0.,0.077,0.077,0.,0.077,0.004,0.,0.004
480,0.086,0.,0.086,0.086,0.,0.086,0.003,0.,0.003
490,0.082,0.,0.082,0.082,0.,0.082,0.004,0.,0.004
500,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
510,0.097,0.,0.097,0.097,0.,0.097,0.003,0.,0.003
520,0.098,0.,0.098,0.098,0.,0.098,0.003,0.,0.003
530,0.091,0.,0.091,0.091,0.,0.091,0.004,0.,0.004
540,0.105,0.,0.105,0.105,0.,0.105,0.004,0.,0.004
550,0.102,0.003,0.098,0.102,0.003,0.098,0.004,0.,0.004
560,0.111,0.,0.111,0.111,0.,0.111,0.003,0.,0.003
570,0.132,0.007,0.124,0.132,0.007,0.124,0.018,0.007,0.01
580,0.117,0.,0.117,0.117,0.,0.117,0.004,0.,0.004
590,0.118,0.,0.118,0.118,0.,0.117,0.004,0.,0.004
600,0.123,0.,0.123,0.123,0.,0.123,0.005,0.,0.005
610,0.13,0.,0.13,0.13,0.,0.13,0.004,0.,0.004
620,0.149,0.003,0.145,0.149,0.003,0.145,0.004,0.,0.004
630,0.152,0.003,0.148,0.152,0.003,0.148,0.003,0.,0.003
640,0.154,0.,0.154,0.154,0.,0.154,0.019,0.,0.019
650,0.137,0.,0.137,0.137,0.,0.137,0.005,0.,0.005
660,0.132,0.,0.132,0.132,0.,0.132,0.005,0.,0.005
670,0.14,0.004,0.136,0.14,0.004,0.136,0.005,0.,0.005
680,0.141,0.,0.141,0.141,0.,0.141,0.005,0.,0.005
690,0.144,0.,0.144,0.144,0.,0.144,0.005,0.,0.005
700,0.148,0.,0.148,0.148,0.,0.148,0.005,0.,0.005
710,0.16,0.,0.16,0.16,0.,0.16,0.015,0.,0.015
720,0.17,0.,0.17,0.17,0.,0.17,0.004,0.,0.004
730,0.173,0.003,0.169,0.173,0.003,0.169,0.004,0.,0.004
740,0.18,0.,0.18,0.18,0.,0.18,0.005,0.,0.005
750,0.179,0.,0.179,0.179,0.,0.179,0.005,0.,0.005
760,0.182,0.,0.182,0.182,0.,0.182,0.005,0.,0.005
770,0.19,0.,0.19,0.19,0.,0.19,0.005,0.,0.005
780,0.235,0.,0.235,0.235,0.,0.235,0.021,0.,0.021
790,0.208,0.,0.208,0.208,0.,0.208,0.005,0.,0.005
800,0.209,0.,0.209,0.209,0.,0.209,0.012,0.,0.012
810,0.219,0.,0.219,0.219,0.,0.219,0.004,0.,0.004
820,0.242,0.,0.242,0.242,0.,0.242,0.005,0.,0.005
830,0.219,0.,0.219,0.219,0.,0.219,0.005,0.,0.005
840,0.222,0.,0.222,0.222,0.,0.222,0.005,0.,0.005
850,0.238,0.,0.238,0.238,0.,0.238,0.005,0.,0.005
860,0.228,0.,0.228,0.228,0.,0.228,0.011,0.,0.011
870,0.235,0.,0.235,0.235,0.,0.235,0.006,0.,0.006
880,0.239,0.,0.239,0.239,0.,0.238,0.006,0.,0.006
890,0.247,0.,0.247,0.247,0.,0.247,0.005,0.,0.005
900,0.257,0.,0.257,0.257,0.,0.257,0.006,0.,0.006
910,0.295,0.,0.295,0.295,0.,0.295,0.006,0.,0.006
920,0.27,0.,0.27,0.27,0.,0.27,0.006,0.,0.006
930,0.301,0.,0.301,0.301,0.,0.301,0.006,0.,0.006
940,0.292,0.,0.292,0.292,0.,0.292,0.02,0.,0.02
950,0.285,0.,0.285,0.285,0.,0.285,0.006,0.,0.006
960,0.281,0.,0.281,0.281,0.,0.281,0.006,0.,0.006
970,0.293,0.,0.293,0.293,0.,0.293,0.006,0.,0.006
980,0.297,0.,0.297,0.297,0.,0.297,0.006,0.,0.006
990,0.301,0.,0.301,0.301,0.,0.301,0.006,0.,0.006
1000,0.305,0.,0.305,0.305,0.,0.305,0.01,0.,0.01
1100,0.395,0.,0.394,0.394,0.,0.394,0.011,0.,0.011
1200,0.467,0.,0.467,0.467,0.,0.467,0.007,0.,0.007
1300,0.547,0.,0.547,0.547,0.,0.547,0.008,0.,0.008
1400,0.599,0.,0.599,0.599,0.,0.599,0.009,0.,0.009
1500,0.665,0.,0.665,0.665,0.,0.665,0.017,0.,0.017
1600,0.781,0.,0.781,0.781,0.,0.78,0.013,0.,0.013
1700,0.868,0.,0.868,0.868,0.,0.868,0.017,0.,0.017
1800,1.02,0.,1.02,1.02,0.,1.019,0.019,0.,0.019
1900,1.122,0.,1.121,1.122,0.,1.121,0.014,0.,0.014
2000,1.208,0.,1.205,1.208,0.,1.205,0.016,0.,0.016
3000,2.604,0.,2.604,2.604,0.,2.604,0.023,0.,0.023
4000,4.703,0.,4.702,4.703,0.,4.702,0.03,0.,0.03
5000,7.101,0.,7.101,7.101,0.,7.101,0.038,0.,0.038
