param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.,0.008,0.,0.008,0.003,0.,0.003,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.
36,0.012,0.,0.012,0.013,0.,0.013,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.
37,0.013,0.,0.013,0.012,0.,0.012,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.
38,0.017,0.,0.017,0.013,0.,0.013,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.009,0.,0.009,0.,0.,0.
39,0.014,0.,0.014,0.017,0.,0.017,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
40,0.015,0.,0.015,0.014,0.,0.014,0.,0.,0.,0.01,0.,0.01,0.004,0.,0.004,0.003,0.,0.003,0.01,0.,0.01,0.,0.,0.
41,0.015,0.,0.015,0.016,0.,0.016,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
42,0.022,0.,0.022,0.016,0.,0.016,0.,0.,0.,0.011,0.,0.011,0.009,0.,0.009,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
43,0.016,0.,0.016,0.022,0.,0.022,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003,0.018,0.,0.018,0.,0.,0.
44,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.,0.012,0.,0.012,0.004,0.,0.004,0.004,0.,0.004,0.012,0.,0.012,0.,0.,0.
45,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.,0.013,0.,0.013,0.004,0.,0.004,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.
46,0.02,0.,0.02,0.018,0.,0.018,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004,0.013,0.,0.013,0.,0.,0.
47,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.
48,0.075,0.003,0.071,0.074,0.,0.074,0.,0.,0.,0.069,0.,0.069,0.004,0.002,0.001,0.058,0.,0.058,0.014,0.,0.014,0.,0.,0.
49,0.021,0.,0.021,0.02,0.,0.02,0.,0.,0.,0.015,0.,0.015,0.005,0.,0.005,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
50,0.028,0.004,0.024,0.028,0.008,0.02,0.,0.,0.,0.02,0.,0.02,0.006,0.003,0.003,0.006,0.003,0.002,0.02,0.004,0.016,0.,0.,0.
51,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.,0.016,0.,0.016,0.005,0.,0.005,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.
52,0.052,0.,0.052,0.05,0.,0.05,0.,0.,0.,0.045,0.,0.045,0.005,0.,0.005,0.033,0.,0.033,0.016,0.,0.016,0.,0.,0.
53,0.025,0.,0.025,0.023,0.,0.023,0.,0.,0.,0.018,0.,0.018,0.006,0.,0.006,0.005,0.,0.005,0.017,0.,0.017,0.,0.,0.
54,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
55,0.036,0.,0.036,0.034,0.,0.034,0.,0.,0.,0.029,0.,0.029,0.006,0.,0.006,0.006,0.,0.006,0.028,0.,0.028,0.,0.,0.
56,0.027,0.,0.027,0.027,0.003,0.024,0.,0.,0.,0.02,0.,0.02,0.006,0.,0.006,0.007,0.003,0.003,0.019,0.,0.019,0.,0.,0.
57,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.02,0.,0.02,0.006,0.,0.006,0.006,0.,0.006,0.02,0.,0.02,0.,0.,0.
58,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.021,0.,0.021,0.007,0.,0.007,0.006,0.,0.006,0.02,0.,0.02,0.,0.,0.
59,0.033,0.,0.033,0.029,0.,0.029,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
60,0.03,0.,0.03,0.033,0.,0.033,0.,0.,0.,0.022,0.,0.022,0.007,0.,0.007,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.
61,0.031,0.,0.031,0.031,0.003,0.028,0.,0.,0.,0.023,0.,0.023,0.007,0.,0.007,0.007,0.,0.007,0.023,0.002,0.02,0.,0.,0.
62,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.029,0.,0.029,0.007,0.,0.007,0.007,0.,0.007,0.029,0.,0.029,0.,0.,0.
63,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.024,0.,0.024,0.007,0.,0.007,0.007,0.,0.007,0.024,0.,0.024,0.,0.,0.
64,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.025,0.,0.025,0.008,0.,0.008,0.007,0.,0.007,0.026,0.,0.026,0.,0.,0.
65,0.088,0.,0.088,0.087,0.,0.087,0.,0.,0.,0.079,0.,0.079,0.008,0.,0.008,0.008,0.,0.008,0.077,0.,0.077,0.,0.,0.
66,0.066,0.,0.066,0.036,0.,0.036,0.,0.,0.,0.026,0.,0.026,0.038,0.,0.038,0.008,0.,0.008,0.027,0.,0.026,0.,0.,0.
67,0.037,0.,0.037,0.064,0.,0.064,0.,0.,0.,0.027,0.,0.027,0.009,0.,0.009,0.008,0.,0.008,0.055,0.,0.055,0.,0.,0.
68,0.047,0.,0.047,0.037,0.,0.037,0.,0.,0.,0.037,0.,0.037,0.009,0.,0.009,0.008,0.,0.008,0.028,0.,0.028,0.,0.,0.
69,0.04,0.,0.04,0.048,0.,0.048,0.,0.,0.,0.03,0.,0.03,0.009,0.,0.009,0.009,0.,0.009,0.038,0.,0.038,0.,0.,0.
70,0.04,0.,0.04,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.029,0.009,0.,0.009,0.009,0.,0.009,0.029,0.,0.029,0.,0.,0.
71,0.041,0.,0.041,0.042,0.,0.042,0.,0.,0.,0.031,0.,0.031,0.009,0.,0.009,0.009,0.,0.009,0.031,0.,0.031,0.,0.,0.
72,0.043,0.,0.043,0.042,0.,0.042,0.,0.,0.,0.031,0.,0.031,0.01,0.,0.01,0.01,0.,0.01,0.031,0.,0.031,0.,0.,0.
73,0.043,0.,0.043,0.043,0.,0.043,0.,0.,0.,0.032,0.,0.032,0.01,0.,0.01,0.01,0.,0.01,0.032,0.,0.032,0.,0.,0.
74,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.033,0.,0.033,0.01,0.,0.01,0.012,0.,0.012,0.032,0.,0.032,0.,0.,0.
75,0.046,0.,0.046,0.045,0.,0.045,0.,0.,0.,0.033,0.,0.033,0.011,0.,0.011,0.011,0.,0.011,0.033,0.,0.033,0.,0.,0.
76,0.046,0.,0.046,0.047,0.,0.047,0.,0.,0.,0.034,0.,0.034,0.01,0.,0.01,0.011,0.,0.011,0.034,0.,0.034,0.,0.,0.
77,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.,0.036,0.,0.036,0.011,0.,0.011,0.011,0.,0.011,0.036,0.,0.036,0.,0.,0.
78,0.05,0.,0.05,0.048,0.,0.048,0.,0.,0.,0.037,0.,0.037,0.011,0.,0.011,0.011,0.,0.011,0.036,0.,0.036,0.,0.,0.
79,0.051,0.,0.051,0.049,0.,0.049,0.,0.,0.,0.037,0.,0.037,0.013,0.,0.013,0.012,0.,0.012,0.036,0.,0.036,0.,0.,0.
80,0.052,0.,0.052,0.051,0.,0.051,0.,0.,0.,0.038,0.,0.038,0.012,0.,0.012,0.012,0.,0.012,0.038,0.,0.038,0.,0.,0.
81,0.054,0.,0.054,0.053,0.,0.053,0.,0.,0.,0.039,0.,0.039,0.012,0.,0.012,0.012,0.,0.012,0.04,0.,0.04,0.,0.,0.
82,0.055,0.,0.055,0.054,0.,0.054,0.,0.,0.,0.041,0.,0.041,0.012,0.,0.012,0.013,0.,0.013,0.039,0.,0.039,0.,0.,0.
83,0.057,0.,0.057,0.054,0.,0.054,0.,0.,0.,0.043,0.,0.043,0.012,0.,0.012,0.013,0.,0.013,0.04,0.,0.04,0.,0.,0.
84,0.057,0.,0.057,0.055,0.,0.055,0.,0.,0.,0.042,0.,0.042,0.014,0.,0.014,0.013,0.,0.013,0.041,0.,0.041,0.,0.,0.
85,0.057,0.,0.057,0.057,0.,0.057,0.,0.,0.,0.042,0.,0.042,0.014,0.,0.014,0.013,0.,0.013,0.042,0.,0.042,0.,0.,0.
86,0.059,0.,0.059,0.059,0.,0.059,0.,0.,0.,0.043,0.,0.043,0.014,0.,0.014,0.014,0.,0.014,0.043,0.,0.043,0.,0.,0.
87,0.06,0.,0.06,0.061,0.,0.061,0.,0.,0.,0.045,0.,0.045,0.014,0.,0.014,0.014,0.,0.014,0.046,0.,0.046,0.,0.,0.
88,0.062,0.,0.062,0.062,0.,0.062,0.,0.,0.,0.046,0.,0.046,0.014,0.,0.014,0.014,0.,0.014,0.046,0.,0.046,0.,0.,0.
89,0.064,0.,0.064,0.064,0.,0.064,0.,0.,0.,0.047,0.,0.047,0.015,0.,0.015,0.014,0.,0.014,0.048,0.,0.048,0.,0.,0.
90,0.065,0.,0.065,0.065,0.,0.065,0.,0.,0.,0.048,0.,0.048,0.015,0.,0.015,0.015,0.,0.015,0.047,0.,0.047,0.002,0.,0.002
91,0.066,0.,0.066,0.066,0.,0.066,0.,0.,0.,0.049,0.,0.049,0.015,0.,0.015,0.016,0.,0.016,0.048,0.,0.048,0.,0.,0.
92,0.068,0.,0.068,0.067,0.,0.067,0.,0.,0.,0.051,0.,0.051,0.016,0.,0.016,0.017,0.,0.017,0.049,0.,0.049,0.,0.,0.
93,0.069,0.,0.069,0.07,0.,0.07,0.,0.,0.,0.051,0.,0.051,0.016,0.,0.016,0.019,0.,0.019,0.05,0.,0.05,0.,0.,0.
94,0.07,0.,0.07,0.071,0.,0.071,0.,0.,0.,0.051,0.,0.051,0.017,0.,0.017,0.016,0.,0.016,0.054,0.,0.054,0.,0.,0.
95,0.072,0.,0.072,0.073,0.,0.073,0.,0.,0.,0.053,0.,0.053,0.017,0.,0.017,0.017,0.,0.017,0.055,0.,0.055,0.,0.,0.
96,0.073,0.,0.073,0.075,0.,0.075,0.,0.,0.,0.054,0.,0.054,0.017,0.,0.017,0.017,0.,0.017,0.056,0.,0.056,0.,0.,0.
97,0.074,0.,0.074,0.074,0.,0.074,0.,0.,0.,0.055,0.,0.055,0.017,0.,0.017,0.019,0.,0.019,0.053,0.,0.053,0.,0.,0.
98,0.076,0.,0.076,0.079,0.,0.079,0.,0.,0.,0.055,0.,0.055,0.019,0.,0.019,0.02,0.,0.02,0.058,0.,0.058,0.,0.,0.
99,0.078,0.003,0.074,0.082,0.,0.082,0.,0.,0.,0.056,0.,0.056,0.02,0.002,0.017,0.018,0.,0.018,0.063,0.,0.063,0.,0.,0.
100,0.119,0.,0.119,0.122,0.004,0.117,0.,0.,0.,0.1,0.,0.1,0.018,0.,0.018,0.018,0.,0.018,0.102,0.003,0.099,0.,0.,0.
110,0.097,0.,0.097,0.102,0.,0.102,0.,0.,0.,0.072,0.,0.072,0.023,0.,0.023,0.025,0.,0.025,0.075,0.,0.075,0.,0.,0.
120,0.122,0.,0.122,0.112,0.,0.112,0.,0.,0.,0.084,0.,0.084,0.037,0.,0.037,0.027,0.,0.027,0.082,0.,0.082,0.,0.,0.
130,0.136,0.,0.136,0.135,0.,0.135,0.,0.,0.,0.099,0.,0.099,0.035,0.,0.035,0.032,0.,0.032,0.101,0.,0.101,0.,0.,0.
140,0.154,0.,0.154,0.163,0.,0.163,0.,0.,0.,0.113,0.,0.113,0.039,0.,0.039,0.043,0.,0.043,0.117,0.,0.117,0.,0.,0.
150,0.179,0.,0.179,0.183,0.003,0.18,0.,0.,0.,0.129,0.,0.129,0.048,0.,0.048,0.048,0.,0.048,0.133,0.002,0.13,0.,0.,0.
160,0.203,0.,0.203,0.202,0.,0.202,0.,0.,0.,0.152,0.,0.152,0.049,0.,0.049,0.048,0.,0.048,0.152,0.,0.152,0.,0.,0.
170,0.231,0.,0.231,0.235,0.,0.235,0.,0.,0.,0.17,0.,0.17,0.058,0.,0.058,0.059,0.,0.059,0.173,0.,0.173,0.,0.,0.
180,0.263,0.003,0.259,0.257,0.003,0.253,0.001,0.,0.,0.195,0.003,0.191,0.066,0.,0.066,0.065,0.,0.065,0.189,0.003,0.186,0.,0.,0.
190,0.292,0.004,0.288,0.286,0.,0.286,0.001,0.,0.001,0.215,0.003,0.211,0.074,0.,0.074,0.067,0.,0.067,0.216,0.,0.216,0.001,0.,0.001
200,0.387,0.,0.387,0.399,0.003,0.395,0.001,0.,0.001,0.3,0.,0.3,0.085,0.,0.085,0.086,0.003,0.082,0.311,0.,0.311,0.001,0.,0.001
210,0.338,0.003,0.334,0.336,0.003,0.332,0.001,0.,0.001,0.253,0.003,0.249,0.082,0.,0.082,0.085,0.,0.085,0.248,0.003,0.244,0.001,0.,0.001
220,0.364,0.003,0.36,0.37,0.,0.37,0.001,0.,0.001,0.271,0.003,0.267,0.091,0.,0.091,0.09,0.,0.09,0.278,0.,0.278,0.001,0.,0.001
230,0.401,0.,0.401,0.395,0.,0.395,0.001,0.,0.001,0.3,0.,0.3,0.099,0.,0.099,0.097,0.,0.097,0.295,0.,0.295,0.001,0.,0.001
240,0.438,0.,0.438,0.457,0.,0.457,0.001,0.,0.001,0.317,0.,0.317,0.118,0.,0.118,0.116,0.,0.116,0.339,0.,0.339,0.001,0.,0.001
250,0.557,0.,0.557,0.571,0.004,0.567,0.001,0.,0.001,0.435,0.,0.435,0.119,0.,0.119,0.116,0.,0.116,0.45,0.,0.449,0.003,0.003,0.
260,0.538,0.007,0.53,0.533,0.,0.533,0.001,0.,0.001,0.396,0.003,0.392,0.139,0.003,0.135,0.135,0.,0.135,0.395,0.,0.395,0.001,0.,0.001
270,0.569,0.,0.569,0.565,0.003,0.561,0.001,0.,0.001,0.42,0.,0.42,0.146,0.,0.146,0.136,0.003,0.132,0.426,0.,0.426,0.001,0.,0.001
280,0.587,0.007,0.579,0.601,0.003,0.597,0.001,0.,0.001,0.437,0.003,0.433,0.147,0.003,0.143,0.16,0.,0.16,0.438,0.003,0.434,0.001,0.,0.001
290,0.632,0.,0.632,0.632,0.,0.631,0.001,0.,0.001,0.472,0.,0.472,0.157,0.,0.157,0.156,0.,0.156,0.472,0.,0.472,0.001,0.,0.001
300,0.679,0.,0.679,0.691,0.,0.691,0.001,0.,0.001,0.493,0.,0.493,0.183,0.,0.183,0.176,0.,0.176,0.512,0.,0.512,0.001,0.,0.001
310,0.73,0.,0.73,0.748,0.,0.748,0.001,0.,0.001,0.533,0.,0.533,0.194,0.,0.194,0.19,0.,0.19,0.555,0.,0.555,0.001,0.,0.001
320,0.79,0.,0.789,0.789,0.,0.789,0.001,0.,0.001,0.585,0.,0.585,0.202,0.,0.202,0.195,0.,0.195,0.59,0.,0.59,0.001,0.,0.001
330,0.816,0.,0.815,0.814,0.,0.814,0.001,0.,0.001,0.605,0.,0.605,0.207,0.,0.207,0.204,0.,0.204,0.605,0.,0.605,0.002,0.,0.002
340,0.861,0.,0.861,0.874,0.,0.874,0.001,0.,0.001,0.626,0.,0.626,0.231,0.,0.231,0.232,0.,0.232,0.638,0.,0.638,0.002,0.,0.002
350,0.944,0.,0.944,0.96,0.,0.96,0.001,0.,0.001,0.698,0.,0.698,0.243,0.,0.243,0.244,0.,0.244,0.713,0.,0.713,0.001,0.,0.001
360,0.999,0.003,0.995,0.998,0.,0.998,0.001,0.,0.001,0.741,0.,0.741,0.255,0.003,0.251,0.255,0.,0.255,0.739,0.,0.739,0.001,0.,0.001
370,1.021,0.,1.021,1.033,0.003,1.029,0.002,0.,0.001,0.755,0.,0.754,0.262,0.,0.262,0.269,0.,0.269,0.76,0.003,0.756,0.002,0.,0.001
380,1.072,0.,1.072,1.088,0.,1.088,0.002,0.,0.002,0.79,0.,0.79,0.279,0.,0.279,0.285,0.,0.285,0.799,0.,0.798,0.002,0.,0.002
390,1.177,0.003,1.173,1.161,0.,1.161,0.002,0.,0.002,0.871,0.,0.871,0.302,0.003,0.298,0.284,0.,0.284,0.873,0.,0.873,0.002,0.,0.002
400,1.182,0.003,1.178,1.188,0.,1.188,0.002,0.,0.002,0.881,0.003,0.877,0.297,0.,0.297,0.298,0.,0.298,0.887,0.,0.887,0.002,0.,0.002
