param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.
2,0.,0.,0.,0.001,0.001,0.
3,0.,0.,0.,0.002,0.,0.002
4,0.,0.,0.,0.003,0.,0.003
5,0.,0.,0.,0.003,0.,0.003
6,0.,0.,0.,0.004,0.,0.004
7,0.,0.,0.,0.005,0.,0.004
8,0.,0.,0.,0.005,0.,0.005
9,0.,0.,0.,0.006,0.,0.006
10,0.,0.,0.,0.007,0.,0.007
11,0.,0.,0.,0.008,0.006,0.001
12,0.,0.,0.,0.009,0.,0.009
13,0.001,0.,0.,0.039,0.003,0.035
14,0.,0.,0.,0.01,0.,0.01
15,0.,0.,0.,0.011,0.,0.011
16,0.,0.,0.,0.012,0.,0.012
17,0.,0.,0.,0.026,0.,0.026
18,0.,0.,0.,0.014,0.,0.014
19,0.,0.,0.,0.016,0.,0.016
20,0.,0.,0.,0.017,0.,0.017
21,0.,0.,0.,0.019,0.,0.019
22,0.,0.,0.,0.02,0.,0.02
23,0.,0.,0.,0.021,0.,0.021
24,0.001,0.,0.001,0.023,0.,0.023
25,0.001,0.,0.001,0.025,0.,0.025
26,0.001,0.,0.001,0.027,0.,0.027
27,0.001,0.,0.001,0.03,0.,0.03
28,0.001,0.,0.001,0.03,0.,0.03
29,0.001,0.,0.001,0.035,0.,0.035
30,0.001,0.,0.001,0.035,0.,0.035
31,0.001,0.,0.001,0.043,0.,0.043
32,0.001,0.,0.001,0.039,0.,0.039
33,0.001,0.,0.001,0.041,0.,0.041
34,0.001,0.,0.001,0.045,0.,0.045
35,0.001,0.,0.001,0.101,0.,0.101
36,0.001,0.,0.001,0.051,0.,0.051
37,0.001,0.,0.001,0.08,0.,0.08
38,0.001,0.,0.001,0.058,0.,0.058
39,0.001,0.,0.001,0.067,0.,0.067
40,0.001,0.,0.001,0.065,0.,0.065
41,0.001,0.,0.001,0.064,0.,0.064
42,0.001,0.,0.001,0.07,0.,0.07
43,0.001,0.,0.001,0.076,0.,0.076
44,0.001,0.,0.001,0.076,0.,0.076
45,0.001,0.,0.001,0.084,0.,0.084
46,0.001,0.,0.001,0.087,0.,0.087
47,0.001,0.,0.001,0.148,0.,0.148
48,0.001,0.,0.001,0.121,0.003,0.118
49,0.001,0.,0.001,0.095,0.,0.095
50,0.001,0.,0.001,0.102,0.,0.102
51,0.001,0.,0.001,0.107,0.,0.107
52,0.001,0.,0.001,0.11,0.,0.11
53,0.002,0.,0.002,0.114,0.,0.114
54,0.002,0.,0.002,0.12,0.,0.12
55,0.002,0.,0.002,0.141,0.,0.141
56,0.008,0.,0.008,0.133,0.,0.133
57,0.002,0.,0.002,0.145,0.003,0.141
58,0.002,0.,0.002,0.153,0.,0.153
59,0.002,0.,0.002,0.158,0.,0.158
60,0.002,0.,0.002,0.163,0.,0.163
61,0.002,0.,0.002,0.166,0.,0.166
62,0.002,0.,0.002,0.174,0.,0.174
63,0.002,0.,0.002,0.167,0.,0.167
64,0.002,0.,0.002,0.174,0.,0.174
65,0.002,0.,0.002,0.18,0.003,0.176
66,0.002,0.,0.002,0.185,0.,0.185
67,0.002,0.,0.002,0.189,0.,0.189
68,0.002,0.,0.002,0.2,0.,0.2
69,0.002,0.,0.002,0.203,0.,0.203
70,0.002,0.,0.002,0.211,0.,0.211
71,0.002,0.,0.002,0.222,0.003,0.218
72,0.002,0.,0.002,0.228,0.,0.228
73,0.002,0.,0.002,0.251,0.,0.251
74,0.002,0.,0.002,0.254,0.,0.254
75,0.002,0.,0.002,0.258,0.003,0.254
76,0.002,0.,0.002,0.257,0.,0.257
77,0.002,0.,0.002,0.278,0.,0.278
78,0.002,0.,0.002,0.288,0.,0.288
79,0.002,0.,0.002,0.29,0.,0.29
80,0.002,0.,0.002,0.288,0.,0.288
81,0.002,0.,0.002,0.299,0.003,0.295
82,0.013,0.,0.013,0.313,0.,0.313
83,0.002,0.,0.002,0.318,0.,0.318
84,0.003,0.,0.003,0.327,0.,0.327
85,0.003,0.,0.003,0.353,0.,0.353
86,0.003,0.,0.003,0.362,0.,0.362
87,0.003,0.,0.003,0.377,0.,0.377
88,0.003,0.,0.003,0.391,0.,0.391
89,0.003,0.,0.003,0.385,0.,0.385
90,0.003,0.,0.003,0.403,0.003,0.399
91,0.003,0.,0.003,0.402,0.,0.402
92,0.003,0.,0.003,0.414,0.,0.414
93,0.003,0.,0.003,0.418,0.,0.418
94,0.003,0.,0.003,0.453,0.,0.453
95,0.003,0.,0.003,0.462,0.,0.462
96,0.003,0.,0.003,0.479,0.,0.479
97,0.003,0.,0.003,0.485,0.,0.485
98,0.003,0.,0.003,0.474,0.,0.474
99,0.003,0.,0.003,0.506,0.,0.506
100,0.003,0.,0.003,0.5,0.,0.5
110,0.003,0.,0.003,0.879,0.012,0.866
120,0.003,0.,0.003,0.76,0.003,0.756
130,0.004,0.,0.004,0.955,0.,0.955
140,0.004,0.,0.004,1.178,0.003,1.174
150,0.004,0.,0.004,1.366,0.011,1.354
160,0.005,0.,0.005,1.627,0.,1.627
170,0.005,0.,0.005,1.95,0.,1.949
180,0.005,0.,0.005,2.139,0.,2.139
190,0.006,0.,0.006,2.572,0.,2.572
200,0.006,0.,0.006,2.953,0.,2.952
210,0.006,0.,0.006,3.362,0.,3.362
220,0.007,0.,0.007,3.748,0.,3.747
230,0.007,0.,0.007,4.302,0.,4.302
240,0.007,0.,0.007,4.827,0.011,4.815
250,0.008,0.,0.008,5.387,0.,5.387
260,0.008,0.,0.008,5.765,0.003,5.761
270,0.008,0.,0.008,6.477,0.,6.476
280,0.009,0.,0.009,7.138,0.003,7.134
290,0.009,0.,0.009,7.932,0.003,7.928
300,0.011,0.,0.011,8.679,0.,8.677
350,0.011,0.,0.011,13.482,0.003,13.477
400,0.012,0.,0.012,19.675,0.015,19.657
450,0.015,0.,0.015,27.475,0.008,27.463
500,0.015,0.,0.015,36.942,0.031,36.907
