param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
8,0,8,19,3,8,,,,,,,0.002,0.002,0.,0.,0.,0.,,,,,,
9,0,9,21,3,9,,,,,,,0.002,0.001,0.001,0.,0.,0.,,,,,,
9,1,3,25,7,9,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
10,0,10,23,3,10,0.001,0.,0.,,,,0.002,0.002,0.,0.001,0.001,0.,0.003,0.001,0.001,0.,0.,0.
11,0,11,25,3,11,,,,,,,0.003,0.,0.003,0.001,0.001,0.,,,,,,
12,0,12,27,3,12,,,,,,,0.003,0.,0.003,0.001,0.,0.,,,,,,
12,1,4,31,7,12,,,,,,,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002,,,
13,0,13,29,3,13,0.001,0.,0.001,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.004,0.,0.004,0.001,0.,0.001
14,0,14,31,3,14,,,,,,,0.004,0.002,0.002,0.001,0.,0.001,,,,,,
14,2,2,43,15,14,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.
15,0,15,33,3,15,,,,,,,0.004,0.,0.004,0.001,0.,0.001,,,,,,
15,1,5,37,7,15,0.001,0.,0.001,0.001,0.,0.001,0.003,0.,0.003,0.004,0.,0.004,0.003,0.,0.003,0.001,0.,0.001
15,3,1,61,31,15,0.001,0.,0.001,0.,0.,0.,0.005,0.,0.005,0.001,0.,0.001,0.004,0.,0.004,0.,0.,0.
16,0,16,35,3,16,0.002,0.,0.002,,,,0.005,0.,0.005,0.001,0.001,0.,0.005,0.,0.005,0.001,0.,0.001
17,0,17,37,3,17,,,,,,,0.005,0.,0.005,0.001,0.001,0.,,,,,,
18,0,18,39,3,18,,,,,,,0.042,0.007,0.034,0.002,0.002,0.,,,,,,
18,1,6,43,7,18,,,,,,,0.004,0.,0.004,0.001,0.,0.001,0.003,0.,0.003,,,
19,0,19,41,3,19,0.002,0.,0.002,0.002,0.,0.002,0.005,0.,0.004,0.002,0.,0.002,0.006,0.,0.006,0.002,0.,0.002
20,0,20,43,3,20,,,,,,,0.005,0.,0.005,0.002,0.,0.002,,,,,,
21,0,21,45,3,21,,,,,,,0.005,0.,0.005,0.002,0.,0.001,,,,,,
21,1,7,49,7,21,0.001,0.,0.001,0.001,0.,0.001,0.005,0.,0.005,0.001,0.,0.001,0.004,0.,0.004,0.001,0.,0.001
21,2,3,57,15,21,0.001,0.,0.001,0.001,0.,0.001,0.01,0.,0.01,0.002,0.,0.002,0.004,0.,0.004,0.001,0.,0.001
22,0,22,47,3,22,0.003,0.,0.003,,,,0.006,0.,0.006,0.002,0.,0.002,0.007,0.003,0.004,0.002,0.,0.002
23,0,23,49,3,23,,,,,,,0.006,0.,0.006,0.003,0.003,0.,,,,,,
24,0,24,51,3,24,,,,,,,0.02,0.,0.02,0.033,0.007,0.026,,,,,,
24,1,8,55,7,24,,,,,,,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,,,
25,0,25,53,3,25,0.004,0.001,0.002,0.003,0.,0.003,0.007,0.,0.007,0.002,0.,0.002,0.009,0.,0.009,0.003,0.003,0.
26,0,26,55,3,26,,,,,,,0.008,0.,0.008,0.002,0.,0.002,,,,,,
27,0,27,57,3,27,,,,,,,0.008,0.,0.008,0.002,0.,0.002,,,,,,
27,1,9,61,7,27,0.002,0.,0.002,0.002,0.,0.002,0.008,0.,0.008,0.002,0.,0.002,0.006,0.,0.006,0.002,0.,0.002
28,0,28,59,3,28,0.004,0.004,0.,,,,0.009,0.,0.009,0.002,0.,0.002,0.047,0.,0.047,0.003,0.,0.003
28,2,4,71,15,28,0.002,0.,0.002,0.001,0.,0.001,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.002,0.,0.002
29,0,29,61,3,29,,,,,,,0.01,0.,0.01,0.003,0.,0.003,,,,,,
30,0,30,63,3,30,,,,,,,0.01,0.,0.01,0.003,0.,0.003,,,,,,
30,1,10,67,7,30,,,,,,,0.01,0.,0.01,0.003,0.,0.003,0.007,0.,0.007,,,
30,3,2,91,31,30,0.001,0.,0.001,0.001,0.,0.001,0.011,0.007,0.004,0.003,0.,0.003,0.007,0.002,0.004,0.001,0.001,0.
31,0,31,65,3,31,0.005,0.,0.004,0.005,0.,0.005,0.01,0.,0.01,0.003,0.,0.003,0.009,0.,0.009,0.004,0.,0.004
31,4,1,125,63,31,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.008,0.,0.008,0.005,0.,0.005,0.001,0.,0.001
32,0,32,67,3,32,,,,,,,0.011,0.,0.011,0.003,0.,0.003,,,,,,
33,0,33,69,3,33,,,,,,,0.012,0.,0.012,0.003,0.,0.003,,,,,,
33,1,11,73,7,33,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.003,0.,0.003,0.008,0.,0.008,0.003,0.,0.003
34,0,34,71,3,34,0.005,0.,0.005,,,,0.012,0.,0.012,0.003,0.,0.003,0.01,0.,0.01,0.005,0.003,0.002
35,0,35,73,3,35,,,,,,,0.013,0.,0.013,0.004,0.,0.004,,,,,,
35,2,5,85,15,35,0.002,0.,0.002,0.002,0.,0.002,0.014,0.,0.014,0.003,0.,0.003,0.007,0.,0.007,0.002,0.,0.002
36,0,36,75,3,36,,,,,,,0.015,0.,0.015,0.004,0.,0.004,,,,,,
36,1,12,79,7,36,,,,,,,0.013,0.,0.013,0.003,0.,0.004,0.009,0.,0.009,,,
37,0,37,77,3,37,0.006,0.003,0.003,0.006,0.003,0.003,0.014,0.,0.014,0.004,0.,0.004,0.026,0.,0.026,0.005,0.,0.005
38,0,38,79,3,38,,,,,,,0.015,0.,0.015,0.004,0.,0.004,,,,,,
39,0,39,81,3,39,,,,,,,0.023,0.,0.023,0.005,0.,0.005,,,,,,
39,1,13,85,7,39,0.004,0.,0.004,0.004,0.,0.004,0.015,0.,0.015,0.004,0.,0.004,0.01,0.,0.01,0.004,0.,0.004
40,0,40,83,3,40,0.037,0.,0.036,,,,0.016,0.,0.016,0.005,0.,0.005,0.013,0.,0.013,0.006,0.,0.006
41,0,41,85,3,41,,,,,,,0.017,0.,0.017,0.005,0.,0.005,,,,,,
42,0,42,87,3,42,,,,,,,0.018,0.,0.018,0.005,0.,0.005,,,,,,
42,1,14,91,7,42,,,,,,,0.077,0.,0.077,0.005,0.,0.005,0.012,0.,0.012,,,
42,2,6,99,15,42,0.003,0.,0.003,0.003,0.,0.003,0.016,0.,0.016,0.004,0.,0.004,0.01,0.,0.01,0.003,0.,0.003
43,0,43,89,3,43,0.006,0.,0.006,0.008,0.004,0.004,0.018,0.,0.018,0.005,0.,0.005,0.014,0.,0.014,0.039,0.003,0.036
44,0,44,91,3,44,,,,,,,0.02,0.,0.02,0.006,0.,0.006,,,,,,
45,0,45,93,3,45,,,,,,,0.02,0.,0.02,0.006,0.,0.006,,,,,,
45,1,15,97,7,45,0.006,0.,0.006,0.005,0.,0.005,0.019,0.,0.019,0.005,0.,0.005,0.012,0.,0.012,0.005,0.,0.005
45,3,3,121,31,45,0.002,0.,0.002,0.003,0.003,0.,0.022,0.003,0.018,0.004,0.,0.004,0.012,0.008,0.004,0.003,0.,0.002
46,0,46,95,3,46,0.007,0.,0.007,,,,0.02,0.,0.02,0.006,0.,0.006,0.017,0.,0.017,0.006,0.,0.006
47,0,47,97,3,47,,,,,,,0.073,0.,0.073,0.006,0.,0.006,,,,,,
48,0,48,99,3,48,,,,,,,0.022,0.,0.022,0.007,0.,0.007,,,,,,
48,1,16,103,7,48,,,,,,,0.024,0.,0.024,0.006,0.,0.006,0.014,0.,0.014,,,
49,0,49,101,3,49,0.008,0.,0.008,0.01,0.,0.01,0.025,0.,0.025,0.007,0.,0.007,0.018,0.,0.018,0.007,0.,0.007
49,2,7,113,15,49,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.009,0.,0.009,0.012,0.,0.012,0.004,0.,0.004
50,0,50,103,3,50,,,,,,,0.024,0.,0.024,0.007,0.,0.007,,,,,,
51,0,51,105,3,51,,,,,,,0.052,0.,0.052,0.007,0.,0.007,,,,,,
51,1,17,109,7,51,0.006,0.,0.006,0.006,0.,0.006,0.024,0.,0.024,0.006,0.,0.006,0.015,0.,0.015,0.007,0.,0.007
52,0,52,107,3,52,0.022,0.,0.022,,,,0.025,0.,0.025,0.012,0.,0.012,0.019,0.,0.019,0.008,0.,0.008
53,0,53,109,3,53,,,,,,,0.028,0.,0.028,0.008,0.,0.008,,,,,,
54,0,54,111,3,54,,,,,,,0.027,0.,0.027,0.008,0.,0.008,,,,,,
54,1,18,115,7,54,,,,,,,0.057,0.,0.057,0.008,0.,0.008,0.017,0.,0.017,,,
55,0,55,113,3,55,0.009,0.,0.009,0.041,0.,0.041,0.042,0.,0.042,0.009,0.,0.009,0.022,0.003,0.019,0.009,0.,0.009
56,0,56,115,3,56,,,,,,,0.029,0.,0.029,0.009,0.,0.009,,,,,,
56,2,8,127,15,56,0.004,0.,0.004,0.005,0.,0.005,0.027,0.,0.027,0.007,0.,0.007,0.015,0.,0.015,0.005,0.,0.005
57,0,57,117,3,57,,,,,,,0.03,0.,0.03,0.009,0.,0.009,,,,,,
57,1,19,121,7,57,0.007,0.,0.007,0.007,0.,0.007,0.03,0.,0.03,0.008,0.,0.008,0.018,0.,0.018,0.007,0.,0.007
58,0,58,119,3,58,0.01,0.,0.01,,,,0.031,0.,0.031,0.016,0.,0.016,0.027,0.,0.027,0.023,0.,0.023
59,0,59,121,3,59,,,,,,,0.032,0.,0.032,0.009,0.,0.009,,,,,,
60,0,60,123,3,60,,,,,,,0.035,0.,0.035,0.01,0.,0.01,,,,,,
60,1,20,127,7,60,,,,,,,0.033,0.,0.033,0.008,0.,0.008,0.019,0.,0.019,,,
60,3,4,151,31,60,0.003,0.,0.003,0.004,0.,0.004,0.073,0.,0.073,0.007,0.,0.007,0.051,0.003,0.047,0.004,0.002,0.001
61,0,61,125,3,61,0.012,0.,0.012,0.011,0.,0.011,0.039,0.002,0.037,0.01,0.,0.01,0.024,0.,0.024,0.01,0.,0.01
62,0,62,127,3,62,,,,,,,0.035,0.,0.035,0.011,0.,0.011,,,,,,
62,4,2,187,63,62,0.003,0.,0.003,0.003,0.,0.003,0.029,0.,0.029,0.007,0.,0.007,0.014,0.,0.014,0.003,0.,0.003
63,0,63,129,3,63,,,,,,,0.038,0.,0.037,0.012,0.,0.012,,,,,,
63,1,21,133,7,63,0.008,0.,0.008,0.008,0.,0.008,0.04,0.,0.04,0.009,0.,0.009,0.021,0.,0.021,0.009,0.,0.009
63,2,9,141,15,63,0.005,0.,0.005,0.005,0.,0.005,0.036,0.,0.036,0.008,0.,0.008,0.018,0.,0.018,0.006,0.,0.006
63,5,1,253,127,63,0.003,0.,0.003,0.002,0.,0.002,0.023,0.,0.023,0.009,0.,0.009,0.013,0.,0.013,0.002,0.,0.002
64,0,64,131,3,64,0.012,0.,0.012,,,,0.044,0.,0.044,0.011,0.,0.011,0.027,0.,0.027,0.011,0.,0.011
65,0,65,133,3,65,,,,,,,0.039,0.,0.039,0.011,0.,0.011,,,,,,
66,0,66,135,3,66,,,,,,,0.04,0.,0.04,0.062,0.,0.062,,,,,,
66,1,22,139,7,66,,,,,,,0.039,0.,0.039,0.01,0.,0.01,0.022,0.,0.022,,,
67,0,67,137,3,67,0.013,0.,0.013,0.025,0.,0.025,0.045,0.,0.045,0.012,0.,0.012,0.036,0.,0.036,0.012,0.,0.012
68,0,68,139,3,68,,,,,,,,,,0.013,0.,0.013,,,,,,
69,0,69,141,3,69,,,,,,,,,,0.013,0.,0.013,,,,,,
69,1,23,145,7,69,0.01,0.,0.01,0.009,0.,0.009,0.042,0.,0.042,0.011,0.,0.011,0.024,0.,0.024,0.01,0.,0.01
70,0,70,143,3,70,0.014,0.,0.014,,,,,,,0.04,0.,0.04,0.031,0.,0.031,0.014,0.,0.014
70,2,10,155,15,70,0.006,0.,0.006,0.006,0.,0.006,0.042,0.,0.042,0.011,0.,0.011,0.021,0.,0.021,0.007,0.,0.007
71,0,71,145,3,71,,,,,,,,,,0.013,0.,0.013,,,,,,
72,0,72,147,3,72,,,,,,,,,,0.015,0.,0.015,,,,,,
72,1,24,151,7,72,,,,,,,,,,0.012,0.,0.012,0.026,0.,0.026,,,
73,0,73,149,3,73,0.015,0.,0.015,0.015,0.,0.015,,,,0.014,0.,0.014,0.034,0.,0.034,0.014,0.,0.014
74,0,74,151,3,74,,,,,,,0.052,0.,0.052,0.026,0.,0.026,,,,,,
75,0,75,153,3,75,,,,,,,,,,0.015,0.,0.015,,,,,,
75,1,25,157,7,75,0.011,0.,0.011,0.011,0.,0.011,,,,0.013,0.,0.013,0.027,0.,0.027,0.018,0.,0.018
75,3,5,181,31,75,0.005,0.,0.005,0.006,0.,0.006,0.06,0.,0.06,0.017,0.,0.017,0.019,0.,0.019,0.006,0.001,0.005
76,0,76,155,3,76,0.017,0.,0.017,,,,,,,0.016,0.,0.016,0.1,0.,0.1,0.016,0.,0.016
77,0,77,157,3,77,,,,,,,,,,0.015,0.,0.015,,,,,,
77,2,11,169,15,77,0.008,0.,0.008,0.007,0.,0.007,,,,0.011,0.,0.011,0.024,0.,0.024,0.021,0.,0.021
78,0,78,159,3,78,,,,,,,,,,0.016,0.,0.016,,,,,,
78,1,26,163,7,78,,,,,,,0.053,0.,0.053,0.014,0.,0.014,0.03,0.,0.03,,,
79,0,79,161,3,79,0.017,0.,0.017,0.018,0.,0.018,,,,0.016,0.,0.016,0.038,0.,0.038,0.017,0.,0.017
80,0,80,163,3,80,,,,,,,,,,0.018,0.003,0.015,,,,,,
81,0,81,165,3,81,,,,,,,0.066,0.,0.066,0.022,0.,0.022,,,,,,
81,1,27,169,7,81,0.012,0.,0.012,0.012,0.,0.012,,,,0.014,0.,0.014,0.031,0.,0.031,0.013,0.,0.013
82,0,82,167,3,82,0.022,0.,0.022,,,,,,,0.018,0.,0.018,0.043,0.,0.043,0.018,0.,0.018
83,0,83,169,3,83,,,,,,,,,,0.019,0.,0.019,,,,,,
84,0,84,171,3,84,,,,,,,,,,0.026,0.,0.026,,,,,,
84,1,28,175,7,84,,,,,,,,,,0.018,0.,0.018,0.034,0.,0.034,,,
84,2,12,183,15,84,0.009,0.,0.009,0.009,0.,0.009,0.059,0.,0.059,0.013,0.,0.013,0.028,0.,0.028,0.009,0.,0.009
85,0,85,173,3,85,0.021,0.,0.021,0.02,0.,0.02,,,,0.019,0.,0.019,0.058,0.,0.058,0.019,0.,0.019
86,0,86,175,3,86,,,,,,,,,,0.019,0.,0.019,,,,,,
87,0,87,177,3,87,,,,,,,,,,0.022,0.,0.022,,,,,,
87,1,29,181,7,87,0.014,0.,0.014,0.015,0.,0.015,0.068,0.,0.068,0.017,0.,0.017,0.039,0.,0.039,0.015,0.,0.015
88,0,88,179,3,88,0.021,0.,0.021,,,,0.074,0.,0.074,0.02,0.,0.02,0.046,0.,0.046,0.024,0.,0.024
89,0,89,181,3,89,,,,,,,,,,0.073,0.,0.073,,,,,,
90,0,90,183,3,90,,,,,,,,,,0.022,0.,0.022,,,,,,
90,1,30,187,7,90,,,,,,,,,,0.018,0.,0.018,0.038,0.,0.038,,,
90,3,6,211,31,90,0.007,0.,0.007,0.008,0.003,0.004,0.07,0.,0.07,0.012,0.,0.012,0.039,0.,0.039,0.008,0.002,0.005
91,0,91,185,3,91,0.028,0.,0.028,0.022,0.,0.022,,,,0.048,0.,0.048,0.051,0.,0.051,0.022,0.,0.022
91,2,13,197,15,91,0.01,0.,0.01,0.01,0.,0.01,,,,0.015,0.,0.015,0.032,0.,0.032,0.011,0.,0.011
92,0,92,187,3,92,,,,,,,,,,0.022,0.,0.022,,,,,,
93,0,93,189,3,93,,,,,,,,,,0.024,0.,0.024,,,,,,
93,1,31,193,7,93,0.015,0.,0.015,0.016,0.,0.016,,,,0.021,0.,0.021,0.041,0.,0.041,0.017,0.,0.017
93,4,3,249,63,93,0.005,0.,0.005,0.004,0.,0.004,0.064,0.,0.064,0.012,0.,0.012,0.026,0.,0.026,0.005,0.,0.005
94,0,94,191,3,94,0.023,0.,0.023,,,,,,,0.036,0.,0.036,0.063,0.,0.063,0.025,0.,0.025
95,0,95,193,3,95,,,,,,,0.083,0.,0.083,0.025,0.,0.025,,,,,,
96,0,96,195,3,96,,,,,,,,,,0.025,0.,0.025,,,,,,
96,1,32,199,7,96,,,,,,,0.08,0.,0.08,0.02,0.,0.02,0.045,0.,0.045,,,
97,0,97,197,3,97,0.025,0.,0.025,0.026,0.,0.026,,,,0.024,0.,0.024,0.063,0.,0.063,0.024,0.,0.024
98,0,98,199,3,98,,,,,,,,,,0.025,0.,0.025,,,,,,
98,2,14,211,15,98,0.011,0.,0.011,0.011,0.,0.011,0.085,0.,0.085,0.017,0.,0.017,0.038,0.,0.038,0.012,0.003,0.009
99,0,99,201,3,99,,,,,,,,,,0.025,0.,0.025,,,,,,
99,1,33,205,7,99,0.018,0.,0.018,0.046,0.,0.046,,,,0.022,0.,0.022,0.044,0.,0.044,0.019,0.,0.019
100,0,100,203,3,100,0.027,0.,0.027,,,,,,,0.026,0.,0.026,0.056,0.,0.056,0.032,0.,0.032
101,0,101,205,3,101,,,,,,,,,,0.026,0.,0.026,,,,,,
102,0,102,207,3,102,,,,,,,,,,0.03,0.,0.03,,,,,,
102,1,34,211,7,102,,,,,,,0.095,0.,0.095,0.024,0.,0.024,0.047,0.,0.047,,,
103,0,103,209,3,103,0.084,0.,0.084,0.027,0.,0.027,,,,0.028,0.,0.028,0.116,0.,0.116,0.027,0.,0.027
104,0,104,211,3,104,,,,,,,,,,0.031,0.,0.031,,,,,,
105,0,105,213,3,105,,,,,,,,,,0.028,0.,0.028,,,,,,
105,1,35,217,7,105,0.019,0.,0.019,0.02,0.,0.02,,,,0.023,0.,0.023,0.05,0.,0.05,0.022,0.,0.022
105,2,15,225,15,105,0.013,0.,0.013,0.013,0.,0.013,,,,0.019,0.,0.019,0.041,0.,0.041,0.015,0.,0.015
105,3,7,241,31,105,0.008,0.,0.008,0.01,0.,0.01,0.091,0.,0.091,0.018,0.,0.018,0.033,0.,0.033,0.01,0.007,0.003
106,0,106,215,3,106,0.03,0.,0.03,,,,,,,0.031,0.,0.031,0.088,0.,0.088,0.029,0.,0.029
107,0,107,217,3,107,,,,,,,,,,0.03,0.,0.03,,,,,,
108,0,108,219,3,108,,,,,,,,,,0.033,0.,0.033,,,,,,
108,1,36,223,7,108,,,,,,,,,,0.025,0.,0.025,0.052,0.,0.052,,,
109,0,109,221,3,109,0.059,0.,0.059,0.035,0.,0.035,,,,0.032,0.,0.032,0.074,0.,0.074,0.031,0.,0.031
110,0,110,223,3,110,,,,,,,,,,0.034,0.,0.034,,,,,,
111,0,111,225,3,111,,,,,,,,,,0.032,0.,0.032,,,,,,
111,1,37,229,7,111,0.022,0.,0.022,0.022,0.,0.022,,,,0.027,0.,0.027,0.055,0.,0.055,0.023,0.,0.023
112,0,112,227,3,112,0.033,0.,0.033,,,,,,,0.035,0.,0.035,0.065,0.,0.065,0.087,0.,0.087
112,2,16,239,15,112,0.014,0.,0.014,0.014,0.,0.014,,,,0.023,0.,0.023,0.047,0.,0.047,0.016,0.,0.016
113,0,113,229,3,113,,,,,,,,,,0.033,0.,0.033,,,,,,
114,0,114,231,3,114,,,,,,,,,,0.035,0.,0.035,,,,,,
114,1,38,235,7,114,,,,,,,,,,0.028,0.,0.028,0.058,0.,0.058,,,
115,0,115,233,3,115,0.046,0.,0.046,0.034,0.,0.034,,,,0.042,0.003,0.038,0.068,0.,0.068,0.035,0.,0.035
116,0,116,235,3,116,,,,,,,,,,0.036,0.,0.036,,,,,,
117,0,117,237,3,117,,,,,,,,,,0.037,0.,0.037,,,,,,
117,1,39,241,7,117,0.025,0.,0.025,0.027,0.,0.027,,,,0.029,0.,0.029,0.063,0.,0.063,0.08,0.,0.08
118,0,118,239,3,118,0.036,0.,0.036,,,,,,,0.036,0.,0.036,0.07,0.,0.07,0.062,0.,0.062
119,0,119,241,3,119,,,,,,,,,,0.039,0.003,0.035,,,,,,
119,2,17,253,15,119,0.016,0.,0.016,0.015,0.,0.015,,,,0.026,0.,0.026,0.05,0.,0.05,0.018,0.,0.018
120,0,120,243,3,120,,,,,,,,,,0.043,0.,0.043,,,,,,
120,1,40,247,7,120,,,,,,,,,,0.03,0.,0.03,0.067,0.,0.067,,,
120,3,8,271,31,120,0.01,0.,0.01,0.041,0.,0.041,0.127,0.003,0.123,0.02,0.,0.02,0.043,0.,0.043,0.044,0.016,0.028
121,0,121,245,3,121,0.036,0.,0.036,0.042,0.,0.042,,,,0.038,0.004,0.034,0.075,0.,0.075,0.039,0.,0.039
122,0,122,247,3,122,,,,,,,,,,0.04,0.,0.04,,,,,,
123,0,123,249,3,123,,,,,,,,,,0.043,0.,0.043,,,,,,
123,1,41,253,7,123,0.026,0.,0.026,0.028,0.,0.028,,,,0.035,0.,0.035,0.072,0.,0.072,0.029,0.,0.029
124,0,124,251,3,124,0.039,0.,0.039,,,,,,,0.043,0.,0.043,0.078,0.,0.078,0.05,0.,0.05
124,4,4,311,63,124,0.007,0.,0.007,0.007,0.,0.007,0.124,0.,0.124,0.019,0.,0.019,0.036,0.,0.036,0.008,0.,0.008
125,0,125,253,3,125,,,,,,,,,,0.055,0.,0.055,,,,,,
126,0,126,255,3,126,,,,,,,,,,0.055,0.,0.055,,,,,,
126,1,42,259,7,126,,,,,,,,,,0.037,0.,0.037,0.071,0.,0.071,,,
126,2,18,267,15,126,0.018,0.,0.018,0.017,0.,0.017,,,,0.029,0.,0.029,0.055,0.,0.055,0.019,0.,0.019
126,5,2,379,127,126,0.006,0.,0.006,0.005,0.,0.005,,,,0.019,0.,0.019,0.033,0.,0.033,0.006,0.,0.006
127,0,127,257,3,127,0.044,0.,0.044,0.042,0.,0.042,,,,0.043,0.,0.043,0.079,0.,0.079,0.042,0.,0.042
127,6,1,509,255,127,0.006,0.,0.006,0.004,0.,0.004,0.079,0.,0.079,0.023,0.,0.023,0.034,0.,0.034,0.005,0.,0.005
128,0,128,259,3,128,,,,,,,,,,0.046,0.,0.046,,,,,,
129,0,129,261,3,129,,,,,,,,,,0.045,0.,0.045,0.09,0.,0.09,,,
129,1,43,265,7,129,0.028,0.,0.028,0.028,0.,0.028,,,,0.036,0.,0.036,0.07,0.,0.07,0.059,0.,0.059
130,0,130,263,3,130,0.048,0.,0.048,,,,,,,0.045,0.,0.045,,,,0.042,0.,0.042
131,0,131,265,3,131,,,,,,,,,,0.053,0.,0.053,,,,,,
132,0,132,267,3,132,,,,,,,,,,0.05,0.,0.05,,,,,,
132,1,44,271,7,132,,,,,,,0.195,0.,0.195,0.039,0.,0.039,,,,,,
133,0,133,269,3,133,0.043,0.,0.043,0.094,0.,0.094,,,,0.055,0.,0.055,,,,0.046,0.,0.046
133,2,19,281,15,133,0.019,0.,0.019,0.02,0.,0.02,,,,0.032,0.,0.032,0.065,0.,0.065,0.023,0.,0.023
134,0,134,271,3,134,,,,,,,,,,0.05,0.003,0.046,,,,,,
135,0,135,273,3,135,,,,,,,,,,0.059,0.,0.059,,,,,,
135,1,45,277,7,135,0.031,0.,0.031,0.031,0.,0.031,,,,0.039,0.,0.039,,,,0.033,0.,0.033
135,3,9,301,31,135,0.012,0.,0.012,0.012,0.,0.012,0.18,0.003,0.176,0.027,0.,0.027,0.053,0.,0.053,0.013,0.,0.013
136,0,136,275,3,136,0.099,0.,0.099,,,,,,,0.053,0.,0.053,,,,0.051,0.,0.051
137,0,137,277,3,137,,,,,,,,,,0.049,0.,0.049,,,,,,
138,0,138,279,3,138,,,,,,,,,,0.054,0.,0.054,,,,,,
138,1,46,283,7,138,,,,,,,,,,0.06,0.,0.06,,,,0.038,0.,0.038
139,0,139,281,3,139,0.048,0.,0.048,0.076,0.,0.076,,,,0.053,0.,0.053,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.062,0.,0.062,,,,,,
140,2,20,295,15,140,0.022,0.,0.022,0.021,0.,0.021,,,,0.036,0.,0.036,,,,0.025,0.,0.025
141,0,141,285,3,141,,,,,,,,,,0.059,0.,0.059,,,,,,
141,1,47,289,7,141,0.033,0.,0.033,0.034,0.,0.034,,,,0.045,0.,0.045,,,,,,
142,0,142,287,3,142,0.076,0.,0.076,,,,,,,0.054,0.,0.054,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.052,0.,0.052,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.058,0.,0.058,,,,,,
144,1,48,295,7,144,,,,,,,,,,0.045,0.,0.045,,,,,,
145,0,145,293,3,145,0.063,0.,0.063,0.053,0.,0.053,,,,0.057,0.,0.057,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.059,0.,0.059,,,,,,
