param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.02,0.,0.02,0.002,0.,0.002,0.017,0.,0.017,0.,0.,0.
29,0.007,0.003,0.004,0.002,0.,0.002,0.004,0.002,0.001,0.,0.,0.
30,0.007,0.,0.007,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
31,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
32,0.009,0.,0.009,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
33,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
34,0.009,0.,0.009,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
35,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
36,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
37,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
38,0.012,0.,0.012,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
39,0.013,0.,0.013,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
40,0.012,0.,0.012,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
41,0.013,0.,0.013,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
42,0.017,0.,0.017,0.009,0.,0.009,0.007,0.,0.007,0.,0.,0.
43,0.014,0.,0.014,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
44,0.015,0.,0.015,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
45,0.016,0.,0.016,0.006,0.,0.006,0.009,0.,0.009,0.,0.,0.
46,0.016,0.,0.016,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
47,0.023,0.,0.023,0.007,0.,0.007,0.015,0.,0.015,0.,0.,0.
48,0.018,0.,0.018,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
49,0.018,0.,0.018,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
50,0.024,0.008,0.016,0.011,0.003,0.007,0.012,0.004,0.008,0.,0.,0.
51,0.019,0.,0.019,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
52,0.021,0.,0.021,0.009,0.,0.009,0.011,0.,0.011,0.,0.,0.
53,0.021,0.,0.021,0.009,0.,0.009,0.011,0.,0.011,0.,0.,0.
54,0.022,0.,0.022,0.009,0.,0.009,0.011,0.,0.011,0.,0.,0.
55,0.023,0.,0.023,0.011,0.,0.011,0.012,0.,0.012,0.,0.,0.
56,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
57,0.055,0.,0.055,0.011,0.,0.011,0.043,0.,0.043,0.,0.,0.
58,0.026,0.,0.026,0.012,0.,0.012,0.013,0.,0.013,0.,0.,0.
59,0.026,0.,0.026,0.011,0.,0.011,0.013,0.,0.013,0.,0.,0.
60,0.037,0.,0.037,0.011,0.,0.011,0.025,0.,0.025,0.,0.,0.
61,0.029,0.,0.029,0.012,0.,0.012,0.016,0.,0.016,0.,0.,0.
62,0.028,0.,0.028,0.012,0.,0.012,0.015,0.,0.015,0.,0.,0.
63,0.03,0.,0.03,0.014,0.,0.014,0.015,0.,0.015,0.,0.,0.
64,0.03,0.,0.03,0.013,0.,0.013,0.016,0.,0.016,0.,0.,0.
65,0.035,0.,0.035,0.013,0.,0.013,0.021,0.,0.021,0.,0.,0.
66,0.033,0.,0.033,0.014,0.,0.014,0.018,0.,0.018,0.,0.,0.
67,0.039,0.,0.039,0.014,0.,0.014,0.024,0.,0.024,0.,0.,0.
68,0.033,0.,0.033,0.015,0.,0.015,0.017,0.,0.017,0.,0.,0.
69,0.035,0.003,0.032,0.016,0.002,0.014,0.018,0.,0.018,0.,0.,0.
70,0.09,0.,0.089,0.07,0.,0.07,0.018,0.,0.018,0.,0.,0.
71,0.037,0.,0.037,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
72,0.067,0.,0.067,0.047,0.,0.047,0.019,0.,0.019,0.,0.,0.
73,0.04,0.,0.04,0.019,0.,0.019,0.02,0.,0.02,0.,0.,0.
74,0.05,0.,0.05,0.029,0.,0.029,0.02,0.,0.02,0.,0.,0.
75,0.043,0.,0.043,0.018,0.,0.018,0.024,0.,0.024,0.,0.,0.
76,0.041,0.,0.041,0.019,0.,0.019,0.021,0.,0.021,0.,0.,0.
77,0.043,0.,0.043,0.019,0.,0.019,0.023,0.,0.023,0.,0.,0.
78,0.044,0.,0.044,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.
79,0.045,0.,0.045,0.021,0.,0.021,0.023,0.,0.023,0.,0.,0.
80,0.047,0.,0.047,0.02,0.,0.02,0.026,0.,0.026,0.,0.,0.
81,0.049,0.,0.049,0.023,0.,0.023,0.025,0.,0.025,0.,0.,0.
82,0.048,0.,0.048,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.
83,0.051,0.,0.051,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.
84,0.053,0.,0.053,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.
85,0.053,0.,0.053,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.
86,0.054,0.,0.054,0.023,0.,0.023,0.029,0.,0.029,0.,0.,0.
87,0.056,0.,0.056,0.027,0.,0.027,0.028,0.,0.028,0.,0.,0.
88,0.056,0.,0.056,0.026,0.,0.026,0.029,0.,0.029,0.,0.,0.
89,0.057,0.,0.057,0.026,0.,0.026,0.03,0.,0.03,0.,0.,0.
90,0.06,0.,0.06,0.027,0.,0.027,0.032,0.,0.032,0.,0.,0.
91,0.06,0.,0.06,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.
92,0.063,0.,0.063,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.
93,0.064,0.,0.064,0.03,0.,0.03,0.032,0.,0.032,0.,0.,0.
94,0.063,0.,0.063,0.03,0.,0.03,0.032,0.,0.032,0.,0.,0.
95,0.064,0.,0.064,0.029,0.,0.029,0.033,0.,0.033,0.,0.,0.
96,0.066,0.,0.066,0.03,0.,0.03,0.035,0.,0.035,0.,0.,0.
97,0.07,0.,0.07,0.032,0.,0.032,0.037,0.,0.037,0.,0.,0.
98,0.07,0.,0.07,0.034,0.,0.034,0.035,0.,0.035,0.,0.,0.
99,0.075,0.,0.075,0.039,0.,0.039,0.035,0.,0.035,0.,0.,0.
100,0.117,0.004,0.113,0.044,0.,0.044,0.073,0.004,0.068,0.,0.,0.
110,0.086,0.,0.086,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.
120,0.109,0.,0.109,0.051,0.,0.051,0.056,0.,0.056,0.,0.,0.
130,0.131,0.,0.131,0.065,0.,0.065,0.065,0.,0.065,0.,0.,0.
140,0.154,0.,0.154,0.079,0.,0.079,0.074,0.,0.074,0.,0.,0.
150,0.157,0.,0.157,0.079,0.,0.079,0.077,0.,0.077,0.,0.,0.
160,0.202,0.003,0.198,0.1,0.003,0.096,0.1,0.,0.1,0.,0.,0.
170,0.23,0.,0.23,0.105,0.,0.105,0.123,0.,0.123,0.,0.,0.
180,0.233,0.,0.233,0.109,0.,0.109,0.123,0.,0.123,0.,0.,0.
190,0.258,0.,0.258,0.122,0.,0.122,0.135,0.,0.135,0.,0.,0.
200,0.363,0.,0.363,0.22,0.,0.22,0.142,0.,0.142,0.,0.,0.
210,0.323,0.,0.323,0.155,0.,0.155,0.166,0.,0.166,0.,0.,0.
220,0.356,0.,0.356,0.177,0.,0.177,0.178,0.,0.178,0.,0.,0.
230,0.409,0.,0.409,0.194,0.,0.194,0.214,0.,0.214,0.,0.,0.
240,0.432,0.,0.432,0.2,0.,0.2,0.23,0.,0.23,0.,0.,0.
250,0.513,0.003,0.51,0.284,0.,0.284,0.228,0.003,0.224,0.,0.,0.
260,0.494,0.003,0.49,0.244,0.,0.244,0.248,0.003,0.244,0.,0.,0.
270,0.539,0.,0.539,0.276,0.,0.276,0.262,0.,0.262,0.,0.,0.
280,0.61,0.,0.61,0.293,0.,0.293,0.315,0.,0.315,0.,0.,0.
290,0.596,0.004,0.592,0.292,0.004,0.288,0.302,0.,0.302,0.,0.,0.
300,0.741,0.007,0.734,0.374,0.,0.374,0.366,0.007,0.358,0.,0.,0.
310,0.677,0.,0.677,0.324,0.,0.324,0.351,0.,0.351,0.,0.,0.
320,0.785,0.,0.785,0.375,0.,0.375,0.408,0.,0.408,0.,0.,0.
330,0.778,0.003,0.774,0.386,0.,0.386,0.39,0.003,0.386,0.,0.,0.
340,0.848,0.,0.848,0.432,0.,0.432,0.414,0.,0.414,0.,0.,0.
350,0.861,0.003,0.857,0.414,0.,0.414,0.445,0.003,0.441,0.,0.,0.
360,0.931,0.,0.931,0.427,0.,0.426,0.503,0.,0.502,0.,0.,0.
370,0.974,0.,0.974,0.463,0.,0.463,0.51,0.,0.51,0.,0.,0.
380,1.076,0.,1.076,0.49,0.,0.49,0.578,0.,0.578,0.006,0.,0.006
390,1.089,0.,1.089,0.513,0.,0.513,0.574,0.,0.574,0.,0.,0.
400,1.171,0.,1.171,0.569,0.,0.569,0.6,0.,0.6,0.,0.,0.
