param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.014,0.,0.014,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
29,0.016,0.,0.016,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.
30,0.016,0.,0.016,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
31,0.017,0.,0.017,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
32,0.019,0.,0.019,0.009,0.,0.009,0.01,0.,0.01,0.,0.,0.
33,0.019,0.,0.018,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
34,0.022,0.,0.022,0.01,0.,0.01,0.011,0.,0.011,0.,0.,0.
35,0.021,0.,0.021,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
36,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
37,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
38,0.025,0.,0.025,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
39,0.028,0.,0.028,0.014,0.,0.014,0.012,0.,0.012,0.,0.,0.
40,0.029,0.,0.029,0.015,0.,0.015,0.013,0.,0.013,0.,0.,0.
41,0.028,0.,0.028,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.
42,0.032,0.,0.031,0.015,0.,0.015,0.016,0.,0.015,0.,0.,0.
43,0.034,0.,0.034,0.018,0.,0.018,0.015,0.,0.015,0.,0.,0.
44,0.034,0.,0.033,0.018,0.,0.017,0.015,0.,0.015,0.,0.,0.
45,0.034,0.,0.034,0.017,0.,0.017,0.016,0.,0.016,0.,0.,0.
46,0.038,0.,0.038,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.
47,0.038,0.,0.038,0.019,0.,0.019,0.018,0.,0.018,0.,0.,0.
48,0.041,0.,0.041,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
49,0.043,0.,0.042,0.02,0.,0.019,0.022,0.,0.022,0.,0.,0.
50,0.105,0.006,0.099,0.02,0.,0.02,0.084,0.006,0.078,0.,0.,0.
51,0.046,0.,0.046,0.022,0.,0.022,0.023,0.,0.023,0.,0.,0.
52,0.049,0.,0.049,0.025,0.,0.025,0.023,0.,0.023,0.,0.,0.
53,0.049,0.,0.049,0.027,0.,0.027,0.022,0.,0.022,0.,0.,0.
54,0.053,0.,0.053,0.029,0.,0.029,0.023,0.,0.023,0.,0.,0.
55,0.053,0.,0.053,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.
56,0.058,0.,0.058,0.028,0.,0.027,0.03,0.,0.03,0.,0.,0.
57,0.062,0.001,0.058,0.034,0.001,0.032,0.026,0.,0.026,0.,0.,0.
58,0.061,0.,0.06,0.028,0.,0.028,0.031,0.,0.031,0.,0.,0.
59,0.064,0.,0.064,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.
60,0.062,0.,0.062,0.034,0.,0.034,0.027,0.,0.027,0.,0.,0.
61,0.066,0.,0.066,0.035,0.,0.035,0.03,0.,0.03,0.,0.,0.
62,0.065,0.,0.065,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.
63,0.074,0.,0.074,0.035,0.,0.035,0.038,0.,0.038,0.,0.,0.
64,0.072,0.,0.072,0.036,0.,0.036,0.035,0.,0.035,0.,0.,0.
65,0.07,0.,0.07,0.037,0.,0.037,0.032,0.,0.032,0.,0.,0.
66,0.072,0.,0.072,0.038,0.,0.038,0.033,0.,0.033,0.,0.,0.
67,0.079,0.,0.079,0.042,0.,0.042,0.036,0.,0.036,0.,0.,0.
68,0.083,0.,0.083,0.046,0.,0.046,0.036,0.,0.036,0.,0.,0.
69,0.087,0.,0.087,0.047,0.,0.047,0.039,0.,0.039,0.,0.,0.
70,0.089,0.,0.088,0.046,0.,0.046,0.042,0.,0.041,0.,0.,0.
71,0.088,0.,0.088,0.046,0.,0.046,0.04,0.,0.04,0.,0.,0.
72,0.092,0.,0.091,0.05,0.,0.049,0.041,0.,0.041,0.,0.,0.
73,0.094,0.,0.094,0.051,0.,0.051,0.042,0.,0.042,0.,0.,0.
74,0.098,0.,0.098,0.052,0.,0.052,0.045,0.,0.045,0.,0.,0.
75,0.098,0.,0.098,0.049,0.,0.049,0.048,0.,0.048,0.,0.,0.
76,0.098,0.,0.098,0.051,0.,0.051,0.046,0.,0.046,0.,0.,0.
77,0.102,0.,0.101,0.053,0.,0.052,0.048,0.,0.048,0.,0.,0.
78,0.1,0.,0.1,0.05,0.,0.05,0.049,0.,0.049,0.,0.,0.
79,0.104,0.,0.104,0.054,0.,0.054,0.049,0.,0.049,0.,0.,0.
80,0.104,0.,0.104,0.054,0.,0.054,0.049,0.,0.049,0.,0.,0.
81,0.105,0.,0.105,0.055,0.,0.055,0.049,0.,0.049,0.,0.,0.
82,0.112,0.,0.112,0.058,0.,0.058,0.053,0.,0.053,0.,0.,0.
83,0.111,0.,0.111,0.058,0.,0.058,0.052,0.,0.052,0.,0.,0.
84,0.116,0.,0.116,0.057,0.,0.057,0.057,0.,0.057,0.,0.,0.
85,0.118,0.,0.118,0.061,0.,0.061,0.055,0.,0.055,0.,0.,0.
86,0.12,0.,0.12,0.06,0.,0.06,0.058,0.,0.058,0.,0.,0.
87,0.127,0.,0.126,0.067,0.001,0.066,0.059,0.,0.059,0.,0.,0.
88,0.129,0.,0.129,0.064,0.,0.064,0.064,0.,0.064,0.,0.,0.
89,0.134,0.,0.134,0.071,0.,0.071,0.061,0.,0.061,0.,0.,0.
90,0.138,0.001,0.137,0.072,0.,0.072,0.064,0.,0.063,0.,0.,0.
91,0.142,0.,0.142,0.077,0.,0.077,0.063,0.,0.063,0.,0.,0.
92,0.158,0.,0.158,0.079,0.,0.079,0.078,0.,0.078,0.,0.,0.
93,0.15,0.,0.15,0.083,0.,0.083,0.065,0.,0.065,0.,0.,0.
94,0.161,0.002,0.158,0.09,0.002,0.087,0.07,0.,0.07,0.,0.,0.
95,0.154,0.,0.154,0.085,0.,0.085,0.067,0.,0.067,0.,0.,0.
96,0.166,0.,0.166,0.086,0.,0.086,0.079,0.,0.079,0.,0.,0.
97,0.168,0.,0.168,0.089,0.,0.089,0.078,0.,0.078,0.,0.,0.
98,0.176,0.,0.175,0.095,0.,0.095,0.08,0.,0.079,0.,0.,0.
99,0.173,0.,0.173,0.092,0.,0.092,0.079,0.,0.079,0.,0.,0.
100,0.179,0.,0.178,0.103,0.,0.102,0.075,0.,0.075,0.,0.,0.
110,0.197,0.,0.197,0.103,0.,0.103,0.093,0.,0.093,0.,0.,0.
120,0.236,0.001,0.234,0.125,0.001,0.123,0.11,0.,0.11,0.,0.,0.
130,0.275,0.,0.274,0.148,0.001,0.147,0.126,0.,0.126,0.,0.,0.
140,0.313,0.001,0.311,0.163,0.,0.162,0.148,0.,0.147,0.,0.,0.
150,0.391,0.001,0.389,0.213,0.001,0.211,0.177,0.,0.177,0.,0.,0.
160,0.397,0.,0.397,0.212,0.,0.212,0.183,0.,0.183,0.,0.,0.
170,0.485,0.,0.485,0.275,0.,0.275,0.209,0.,0.209,0.,0.,0.
180,0.578,0.,0.578,0.313,0.,0.313,0.263,0.,0.263,0.,0.,0.
190,0.592,0.001,0.591,0.309,0.001,0.308,0.281,0.,0.281,0.,0.,0.
200,0.659,0.001,0.658,0.343,0.,0.343,0.314,0.,0.313,0.,0.,0.
210,0.691,0.,0.69,0.368,0.,0.367,0.321,0.,0.321,0.,0.,0.
220,0.759,0.001,0.758,0.398,0.,0.398,0.359,0.,0.358,0.,0.,0.
230,0.9,0.,0.899,0.497,0.,0.496,0.401,0.,0.401,0.,0.,0.
240,0.943,0.,0.943,0.483,0.,0.483,0.458,0.,0.458,0.,0.,0.
250,0.972,0.002,0.969,0.529,0.,0.528,0.442,0.001,0.44,0.,0.,0.
260,1.057,0.,1.057,0.566,0.,0.566,0.49,0.,0.489,0.,0.,0.
270,1.186,0.,1.186,0.649,0.,0.649,0.536,0.,0.536,0.,0.,0.
280,1.268,0.,1.268,0.646,0.,0.646,0.62,0.,0.62,0.,0.,0.
290,1.305,0.004,1.3,0.687,0.,0.686,0.616,0.003,0.612,0.,0.,0.
300,1.507,0.005,1.5,0.783,0.002,0.78,0.722,0.002,0.719,0.,0.,0.
310,1.608,0.,1.608,0.892,0.,0.892,0.708,0.,0.708,0.,0.,0.
320,1.646,0.,1.646,0.874,0.,0.874,0.77,0.,0.77,0.,0.,0.
330,1.797,0.,1.797,1.005,0.,1.005,0.79,0.,0.79,0.,0.,0.
340,1.813,0.006,1.806,0.96,0.001,0.958,0.851,0.004,0.846,0.,0.,0.
350,1.973,0.,1.972,1.09,0.,1.09,0.882,0.,0.881,0.,0.,0.
360,2.099,0.007,2.091,1.122,0.,1.122,0.975,0.007,0.967,0.,0.,0.
370,2.194,0.008,2.185,1.207,0.009,1.198,0.985,0.,0.985,0.,0.,0.
380,2.318,0.003,2.315,1.175,0.001,1.174,1.141,0.001,1.139,0.,0.,0.
390,2.433,0.002,2.43,1.339,0.,1.337,1.092,0.001,1.09,0.,0.,0.
400,2.571,0.01,2.561,1.34,0.004,1.336,1.23,0.006,1.224,0.,0.,0.
