param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.011,0.,0.011,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
29,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
30,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
31,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
32,0.012,0.,0.012,0.003,0.,0.003,0.008,0.,0.008,0.,0.,0.
33,0.012,0.,0.012,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
34,0.012,0.,0.012,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
35,0.015,0.,0.015,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
36,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
37,0.015,0.,0.015,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
38,0.015,0.,0.015,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
39,0.019,0.,0.019,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
40,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
41,0.018,0.,0.018,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
42,0.018,0.,0.018,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
43,0.021,0.,0.021,0.008,0.,0.008,0.012,0.,0.012,0.,0.,0.
44,0.02,0.,0.02,0.006,0.,0.006,0.013,0.,0.013,0.,0.,0.
45,0.022,0.,0.022,0.006,0.,0.006,0.014,0.,0.014,0.,0.,0.
46,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
47,0.022,0.,0.021,0.007,0.,0.006,0.014,0.,0.014,0.,0.,0.
48,0.024,0.,0.024,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
49,0.028,0.,0.028,0.011,0.,0.011,0.016,0.,0.016,0.,0.,0.
50,0.032,0.007,0.024,0.012,0.003,0.008,0.02,0.004,0.016,0.,0.,0.
51,0.027,0.,0.027,0.009,0.,0.009,0.017,0.,0.017,0.,0.,0.
52,0.029,0.,0.029,0.009,0.,0.009,0.019,0.,0.019,0.,0.,0.
53,0.029,0.,0.029,0.009,0.,0.009,0.019,0.,0.019,0.,0.,0.
54,0.03,0.,0.03,0.009,0.,0.009,0.019,0.,0.019,0.,0.,0.
55,0.033,0.,0.033,0.013,0.,0.013,0.019,0.,0.019,0.,0.,0.
56,0.032,0.,0.032,0.011,0.,0.011,0.02,0.,0.02,0.,0.,0.
57,0.034,0.,0.034,0.012,0.,0.012,0.021,0.,0.021,0.,0.,0.
58,0.035,0.,0.034,0.012,0.,0.011,0.022,0.,0.022,0.,0.,0.
59,0.037,0.,0.037,0.014,0.,0.014,0.022,0.,0.022,0.,0.,0.
60,0.037,0.,0.037,0.013,0.,0.013,0.023,0.,0.023,0.,0.,0.
61,0.04,0.,0.04,0.015,0.,0.015,0.024,0.,0.024,0.,0.,0.
62,0.039,0.,0.039,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
63,0.042,0.,0.042,0.013,0.,0.013,0.028,0.,0.028,0.,0.,0.
64,0.042,0.,0.042,0.013,0.,0.013,0.027,0.,0.027,0.,0.,0.
65,0.045,0.,0.045,0.014,0.,0.014,0.03,0.,0.03,0.,0.,0.
66,0.044,0.,0.044,0.015,0.,0.015,0.028,0.,0.028,0.,0.,0.
67,0.045,0.,0.045,0.016,0.,0.016,0.028,0.,0.028,0.,0.,0.
68,0.049,0.,0.049,0.015,0.,0.015,0.033,0.,0.033,0.,0.,0.
69,0.05,0.,0.05,0.017,0.,0.017,0.031,0.,0.031,0.,0.,0.
70,0.05,0.,0.05,0.017,0.,0.017,0.031,0.,0.031,0.,0.,0.
71,0.053,0.,0.053,0.016,0.,0.016,0.035,0.,0.035,0.,0.,0.
72,0.051,0.,0.051,0.017,0.,0.017,0.032,0.,0.032,0.,0.,0.
73,0.052,0.,0.052,0.017,0.,0.017,0.034,0.,0.034,0.,0.,0.
74,0.058,0.,0.058,0.019,0.,0.019,0.038,0.,0.038,0.,0.,0.
75,0.062,0.,0.062,0.02,0.,0.02,0.04,0.,0.04,0.,0.,0.
76,0.061,0.,0.061,0.019,0.,0.019,0.042,0.,0.042,0.,0.,0.
77,0.059,0.,0.059,0.02,0.,0.02,0.037,0.,0.037,0.,0.,0.
78,0.063,0.,0.062,0.023,0.,0.023,0.039,0.,0.038,0.,0.,0.
79,0.06,0.,0.06,0.02,0.,0.02,0.039,0.,0.039,0.,0.,0.
80,0.068,0.,0.067,0.02,0.,0.02,0.047,0.,0.046,0.,0.,0.
81,0.072,0.,0.071,0.024,0.,0.023,0.047,0.,0.047,0.,0.,0.
82,0.072,0.,0.072,0.024,0.,0.024,0.046,0.,0.046,0.,0.,0.
83,0.074,0.,0.074,0.025,0.,0.025,0.047,0.,0.047,0.,0.,0.
84,0.071,0.,0.07,0.026,0.,0.025,0.044,0.,0.044,0.,0.,0.
85,0.071,0.,0.07,0.025,0.,0.024,0.044,0.,0.044,0.,0.,0.
86,0.076,0.,0.075,0.027,0.,0.027,0.047,0.,0.047,0.,0.,0.
87,0.077,0.,0.077,0.028,0.,0.028,0.048,0.,0.048,0.,0.,0.
88,0.079,0.,0.079,0.024,0.,0.024,0.053,0.,0.053,0.,0.,0.
89,0.079,0.,0.078,0.026,0.,0.026,0.051,0.,0.05,0.,0.,0.
90,0.079,0.001,0.077,0.027,0.,0.026,0.051,0.001,0.05,0.,0.,0.
91,0.082,0.,0.082,0.028,0.,0.028,0.053,0.,0.053,0.,0.,0.
92,0.083,0.,0.083,0.029,0.,0.029,0.053,0.,0.053,0.,0.,0.
93,0.088,0.,0.088,0.031,0.,0.031,0.056,0.,0.056,0.,0.,0.
94,0.091,0.,0.09,0.029,0.,0.029,0.06,0.,0.059,0.,0.,0.
95,0.088,0.,0.088,0.029,0.,0.029,0.057,0.,0.057,0.,0.,0.
96,0.09,0.,0.09,0.031,0.,0.031,0.058,0.,0.058,0.,0.,0.
97,0.098,0.,0.097,0.036,0.,0.036,0.061,0.,0.06,0.,0.,0.
98,0.096,0.,0.096,0.034,0.,0.034,0.061,0.,0.061,0.,0.,0.
99,0.116,0.,0.116,0.041,0.,0.041,0.073,0.,0.073,0.,0.,0.
100,0.137,0.002,0.135,0.036,0.,0.036,0.101,0.002,0.099,0.,0.,0.
110,0.122,0.001,0.12,0.041,0.001,0.04,0.079,0.,0.078,0.,0.,0.
120,0.158,0.,0.158,0.049,0.,0.049,0.107,0.,0.107,0.,0.,0.
130,0.193,0.001,0.191,0.069,0.,0.068,0.122,0.,0.121,0.,0.,0.
140,0.203,0.001,0.202,0.073,0.,0.073,0.129,0.,0.128,0.,0.,0.
150,0.241,0.001,0.239,0.089,0.,0.089,0.151,0.001,0.149,0.,0.,0.
160,0.25,0.003,0.246,0.087,0.,0.086,0.161,0.002,0.158,0.,0.,0.
170,0.286,0.001,0.284,0.104,0.,0.103,0.18,0.,0.18,0.,0.,0.
180,0.315,0.,0.315,0.111,0.,0.111,0.202,0.,0.202,0.,0.,0.
190,0.369,0.,0.369,0.141,0.,0.14,0.227,0.,0.227,0.,0.,0.
200,0.433,0.002,0.43,0.166,0.002,0.164,0.266,0.,0.265,0.,0.,0.
210,0.463,0.,0.463,0.172,0.,0.172,0.289,0.,0.289,0.,0.,0.
220,0.47,0.003,0.466,0.171,0.001,0.17,0.294,0.002,0.291,0.,0.,0.
230,0.507,0.002,0.504,0.183,0.,0.183,0.322,0.002,0.319,0.,0.,0.
240,0.6,0.,0.6,0.233,0.,0.233,0.365,0.,0.365,0.,0.,0.
250,0.591,0.002,0.588,0.214,0.001,0.212,0.375,0.,0.374,0.,0.,0.
260,0.653,0.,0.653,0.235,0.,0.235,0.416,0.,0.416,0.,0.,0.
270,0.712,0.,0.712,0.266,0.,0.266,0.444,0.,0.444,0.,0.,0.
280,0.804,0.,0.804,0.291,0.,0.291,0.511,0.,0.511,0.,0.,0.
290,0.816,0.,0.813,0.291,0.,0.291,0.518,0.,0.516,0.,0.,0.
300,0.91,0.006,0.903,0.348,0.003,0.344,0.561,0.002,0.558,0.,0.,0.
310,0.963,0.,0.963,0.351,0.,0.351,0.61,0.,0.61,0.,0.,0.
320,0.975,0.,0.974,0.354,0.,0.353,0.619,0.,0.619,0.,0.,0.
330,1.096,0.002,1.094,0.374,0.002,0.372,0.72,0.,0.72,0.,0.,0.
340,1.122,0.002,1.119,0.408,0.,0.408,0.712,0.002,0.709,0.,0.,0.
350,1.172,0.001,1.171,0.43,0.,0.43,0.741,0.,0.739,0.,0.,0.
360,1.255,0.001,1.254,0.435,0.001,0.434,0.818,0.,0.818,0.,0.,0.
370,1.332,0.004,1.326,0.489,0.,0.489,0.841,0.004,0.836,0.,0.,0.
380,1.425,0.001,1.423,0.511,0.001,0.509,0.912,0.,0.912,0.,0.,0.
390,1.44,0.001,1.439,0.524,0.,0.524,0.914,0.,0.913,0.,0.,0.
400,1.551,0.007,1.543,0.559,0.004,0.555,0.991,0.003,0.987,0.,0.,0.
