param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.,0.011,0.,0.011,0.006,0.,0.006,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
36,0.02,0.,0.02,0.019,0.,0.019,0.,0.,0.,0.012,0.,0.012,0.007,0.,0.007,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
37,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.,0.012,0.,0.012,0.007,0.,0.007,0.007,0.,0.007,0.012,0.,0.012,0.,0.,0.
38,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.014,0.,0.014,0.007,0.,0.007,0.009,0.,0.009,0.013,0.,0.013,0.,0.,0.
39,0.022,0.,0.022,0.022,0.,0.021,0.,0.,0.,0.013,0.,0.013,0.008,0.,0.008,0.008,0.,0.008,0.013,0.,0.013,0.,0.,0.
40,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.,0.015,0.,0.015,0.008,0.,0.008,0.008,0.,0.008,0.015,0.,0.015,0.,0.,0.
41,0.025,0.,0.025,0.024,0.,0.024,0.,0.,0.,0.016,0.,0.016,0.008,0.,0.008,0.008,0.,0.008,0.014,0.,0.014,0.,0.,0.
42,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.,0.015,0.,0.015,0.009,0.,0.009,0.009,0.,0.009,0.017,0.,0.017,0.,0.,0.
43,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.,0.016,0.,0.016,0.009,0.,0.009,0.009,0.,0.009,0.017,0.,0.017,0.,0.,0.
44,0.028,0.,0.028,0.029,0.,0.029,0.,0.,0.,0.017,0.,0.017,0.01,0.,0.01,0.011,0.,0.011,0.016,0.,0.016,0.,0.,0.
45,0.03,0.,0.03,0.028,0.,0.028,0.001,0.,0.001,0.017,0.,0.017,0.01,0.,0.01,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
46,0.031,0.,0.031,0.03,0.,0.03,0.,0.,0.,0.018,0.,0.018,0.012,0.,0.012,0.011,0.,0.011,0.019,0.,0.019,0.,0.,0.
47,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.019,0.,0.019,0.011,0.,0.011,0.011,0.,0.011,0.019,0.,0.019,0.,0.,0.
48,0.033,0.,0.033,0.033,0.,0.033,0.,0.,0.,0.02,0.,0.02,0.011,0.,0.011,0.011,0.,0.011,0.02,0.,0.02,0.,0.,0.
49,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.022,0.,0.022,0.012,0.,0.012,0.013,0.,0.013,0.021,0.,0.021,0.,0.,0.
50,0.074,0.008,0.066,0.075,0.009,0.066,0.,0.,0.,0.062,0.008,0.054,0.012,0.,0.012,0.012,0.,0.012,0.062,0.009,0.053,0.,0.,0.
51,0.037,0.,0.037,0.038,0.,0.037,0.,0.,0.,0.022,0.,0.022,0.013,0.,0.013,0.013,0.,0.013,0.024,0.,0.024,0.,0.,0.
52,0.039,0.,0.039,0.039,0.,0.039,0.,0.,0.,0.024,0.,0.024,0.013,0.,0.013,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
53,0.04,0.,0.04,0.04,0.,0.04,0.,0.,0.,0.025,0.,0.025,0.014,0.,0.014,0.014,0.,0.014,0.025,0.,0.025,0.,0.,0.
54,0.042,0.,0.042,0.042,0.,0.041,0.,0.,0.,0.025,0.,0.025,0.015,0.,0.015,0.015,0.,0.014,0.026,0.,0.026,0.,0.,0.
55,0.043,0.,0.043,0.042,0.,0.042,0.,0.,0.,0.025,0.,0.025,0.016,0.,0.016,0.015,0.,0.015,0.026,0.,0.026,0.,0.,0.
56,0.045,0.,0.045,0.044,0.,0.044,0.,0.,0.,0.028,0.,0.028,0.015,0.,0.015,0.016,0.,0.016,0.027,0.,0.027,0.,0.,0.
57,0.047,0.,0.047,0.046,0.,0.046,0.,0.,0.,0.029,0.,0.029,0.016,0.,0.016,0.017,0.,0.017,0.027,0.,0.027,0.,0.,0.
58,0.047,0.,0.047,0.047,0.,0.047,0.,0.,0.,0.029,0.,0.029,0.017,0.,0.017,0.017,0.,0.017,0.029,0.,0.029,0.,0.,0.
59,0.05,0.,0.05,0.05,0.,0.05,0.,0.,0.,0.03,0.,0.03,0.018,0.,0.018,0.018,0.,0.018,0.031,0.,0.031,0.,0.,0.
60,0.051,0.,0.05,0.051,0.,0.051,0.,0.,0.,0.032,0.,0.032,0.018,0.,0.017,0.019,0.,0.019,0.03,0.,0.03,0.,0.,0.
61,0.053,0.001,0.052,0.052,0.,0.052,0.,0.,0.,0.032,0.,0.031,0.02,0.,0.02,0.018,0.,0.018,0.032,0.,0.032,0.,0.,0.
62,0.053,0.,0.052,0.055,0.,0.055,0.,0.,0.,0.033,0.,0.033,0.019,0.,0.018,0.019,0.,0.019,0.034,0.,0.034,0.,0.,0.
63,0.057,0.,0.057,0.054,0.,0.054,0.,0.,0.,0.035,0.,0.035,0.02,0.,0.02,0.02,0.,0.02,0.032,0.,0.032,0.,0.,0.
64,0.056,0.,0.056,0.056,0.,0.056,0.,0.,0.,0.034,0.,0.034,0.02,0.,0.02,0.02,0.,0.02,0.035,0.,0.035,0.,0.,0.
65,0.06,0.,0.06,0.059,0.,0.059,0.,0.,0.,0.035,0.,0.035,0.023,0.,0.023,0.021,0.,0.021,0.036,0.,0.036,0.,0.,0.
66,0.06,0.,0.06,0.064,0.,0.064,0.,0.,0.,0.037,0.,0.037,0.021,0.,0.021,0.023,0.,0.023,0.04,0.,0.04,0.,0.,0.
67,0.064,0.,0.064,0.062,0.,0.062,0.,0.,0.,0.039,0.,0.039,0.023,0.,0.023,0.023,0.,0.023,0.038,0.,0.038,0.,0.,0.
68,0.065,0.,0.065,0.064,0.,0.064,0.,0.,0.,0.04,0.,0.04,0.024,0.,0.024,0.024,0.,0.024,0.038,0.,0.038,0.001,0.,0.001
69,0.066,0.,0.066,0.068,0.,0.068,0.,0.,0.,0.04,0.,0.04,0.024,0.,0.024,0.027,0.,0.027,0.039,0.,0.039,0.,0.,0.
70,0.065,0.,0.065,0.068,0.,0.068,0.,0.,0.,0.039,0.,0.039,0.024,0.,0.024,0.026,0.,0.026,0.04,0.,0.04,0.,0.,0.
71,0.068,0.,0.068,0.071,0.,0.071,0.,0.,0.,0.041,0.,0.041,0.025,0.,0.025,0.028,0.,0.028,0.041,0.,0.041,0.,0.,0.
72,0.07,0.,0.07,0.07,0.,0.07,0.,0.,0.,0.043,0.,0.043,0.026,0.,0.026,0.026,0.,0.026,0.043,0.,0.043,0.,0.,0.
73,0.072,0.,0.072,0.075,0.,0.074,0.002,0.,0.002,0.042,0.,0.042,0.026,0.,0.026,0.026,0.,0.026,0.044,0.,0.043,0.,0.,0.
74,0.074,0.,0.074,0.077,0.,0.077,0.,0.,0.,0.045,0.,0.045,0.027,0.,0.027,0.027,0.,0.027,0.048,0.,0.048,0.,0.,0.
75,0.076,0.,0.076,0.079,0.,0.079,0.,0.,0.,0.046,0.,0.046,0.028,0.,0.028,0.031,0.,0.031,0.046,0.,0.046,0.,0.,0.
76,0.077,0.,0.077,0.082,0.,0.081,0.,0.,0.,0.047,0.,0.047,0.028,0.,0.028,0.032,0.,0.032,0.048,0.,0.047,0.,0.,0.
77,0.079,0.,0.079,0.082,0.,0.082,0.,0.,0.,0.047,0.,0.047,0.03,0.,0.03,0.032,0.,0.032,0.048,0.,0.048,0.,0.,0.
78,0.082,0.,0.081,0.083,0.,0.083,0.,0.,0.,0.049,0.,0.049,0.031,0.,0.03,0.033,0.,0.033,0.049,0.,0.049,0.,0.,0.
79,0.085,0.,0.085,0.084,0.,0.084,0.,0.,0.,0.052,0.,0.052,0.032,0.,0.032,0.031,0.,0.031,0.052,0.,0.052,0.,0.,0.
80,0.094,0.,0.094,0.086,0.,0.086,0.,0.,0.,0.055,0.,0.055,0.036,0.,0.036,0.032,0.,0.032,0.051,0.,0.051,0.,0.,0.
81,0.09,0.,0.09,0.089,0.,0.089,0.,0.,0.,0.053,0.,0.053,0.036,0.,0.036,0.033,0.,0.033,0.054,0.,0.054,0.,0.,0.
82,0.092,0.,0.092,0.098,0.,0.098,0.,0.,0.,0.057,0.,0.057,0.034,0.,0.034,0.037,0.,0.037,0.059,0.,0.059,0.,0.,0.
83,0.092,0.,0.092,0.095,0.,0.095,0.,0.,0.,0.054,0.,0.054,0.036,0.,0.036,0.037,0.,0.037,0.056,0.,0.056,0.,0.,0.
84,0.101,0.,0.101,0.095,0.,0.094,0.,0.,0.,0.06,0.,0.06,0.039,0.,0.039,0.035,0.,0.035,0.057,0.,0.057,0.,0.,0.
85,0.098,0.,0.098,0.097,0.,0.097,0.,0.,0.,0.058,0.,0.058,0.038,0.,0.038,0.035,0.,0.035,0.06,0.,0.06,0.,0.,0.
86,0.1,0.,0.1,0.101,0.,0.101,0.,0.,0.,0.06,0.,0.06,0.038,0.,0.038,0.035,0.,0.035,0.06,0.,0.06,0.,0.,0.
87,0.109,0.,0.109,0.098,0.,0.098,0.,0.,0.,0.065,0.,0.065,0.042,0.,0.042,0.036,0.,0.036,0.06,0.,0.06,0.,0.,0.
88,0.106,0.,0.106,0.102,0.,0.102,0.,0.,0.,0.065,0.,0.065,0.039,0.,0.039,0.037,0.,0.037,0.063,0.,0.063,0.,0.,0.
89,0.113,0.,0.113,0.103,0.,0.103,0.001,0.,0.001,0.067,0.,0.067,0.043,0.,0.043,0.038,0.,0.038,0.063,0.,0.063,0.,0.,0.
90,0.106,0.,0.106,0.108,0.,0.107,0.,0.,0.,0.065,0.,0.065,0.039,0.,0.039,0.039,0.,0.039,0.067,0.,0.066,0.,0.,0.
91,0.111,0.,0.111,0.108,0.,0.108,0.,0.,0.,0.069,0.,0.069,0.04,0.,0.04,0.039,0.,0.039,0.067,0.,0.067,0.,0.,0.
92,0.112,0.,0.112,0.112,0.,0.112,0.,0.,0.,0.069,0.,0.069,0.041,0.,0.041,0.041,0.,0.041,0.069,0.,0.069,0.,0.,0.
93,0.114,0.,0.114,0.112,0.,0.112,0.,0.,0.,0.07,0.,0.07,0.041,0.,0.041,0.041,0.,0.041,0.068,0.,0.068,0.,0.,0.
94,0.116,0.001,0.114,0.115,0.,0.115,0.,0.,0.,0.071,0.,0.071,0.043,0.001,0.042,0.042,0.,0.042,0.071,0.,0.071,0.,0.,0.
95,0.119,0.,0.119,0.117,0.,0.117,0.,0.,0.,0.073,0.,0.073,0.044,0.,0.044,0.044,0.,0.044,0.071,0.,0.071,0.,0.,0.
96,0.121,0.,0.121,0.12,0.,0.12,0.,0.,0.,0.075,0.,0.075,0.044,0.,0.044,0.044,0.,0.044,0.074,0.,0.074,0.,0.,0.
97,0.122,0.,0.122,0.123,0.,0.123,0.,0.,0.,0.074,0.,0.074,0.046,0.,0.046,0.044,0.,0.044,0.077,0.,0.077,0.,0.,0.
98,0.126,0.,0.126,0.125,0.,0.125,0.,0.,0.,0.078,0.,0.078,0.046,0.,0.046,0.046,0.,0.046,0.077,0.,0.077,0.,0.,0.
99,0.128,0.,0.128,0.127,0.,0.127,0.,0.,0.,0.079,0.,0.079,0.047,0.,0.047,0.047,0.,0.047,0.077,0.,0.077,0.,0.,0.
100,0.136,0.,0.135,0.138,0.,0.138,0.,0.,0.,0.081,0.,0.081,0.052,0.,0.052,0.054,0.,0.054,0.083,0.,0.083,0.,0.,0.
110,0.16,0.,0.16,0.157,0.,0.157,0.001,0.,0.001,0.099,0.,0.099,0.058,0.,0.058,0.058,0.,0.058,0.097,0.,0.097,0.001,0.,0.001
120,0.188,0.,0.188,0.188,0.,0.188,0.001,0.,0.001,0.116,0.,0.116,0.069,0.,0.069,0.069,0.,0.069,0.116,0.,0.116,0.001,0.,0.001
130,0.22,0.,0.22,0.239,0.,0.239,0.001,0.,0.001,0.136,0.,0.136,0.081,0.,0.081,0.09,0.,0.09,0.146,0.,0.146,0.001,0.,0.001
140,0.268,0.,0.267,0.273,0.,0.273,0.001,0.,0.001,0.161,0.,0.161,0.104,0.,0.103,0.102,0.,0.102,0.169,0.,0.169,0.001,0.,0.001
150,0.315,0.,0.315,0.319,0.,0.318,0.001,0.,0.001,0.194,0.,0.194,0.119,0.,0.119,0.119,0.,0.119,0.197,0.,0.196,0.001,0.,0.001
160,0.36,0.,0.36,0.371,0.,0.371,0.001,0.,0.001,0.22,0.,0.22,0.136,0.,0.136,0.133,0.,0.133,0.234,0.,0.234,0.001,0.,0.001
170,0.407,0.001,0.405,0.417,0.,0.416,0.001,0.,0.001,0.25,0.,0.25,0.153,0.001,0.151,0.152,0.,0.151,0.262,0.,0.262,0.001,0.,0.001
180,0.464,0.003,0.461,0.448,0.,0.447,0.003,0.,0.002,0.285,0.001,0.283,0.174,0.,0.174,0.155,0.,0.155,0.289,0.,0.288,0.002,0.,0.002
190,0.48,0.001,0.479,0.492,0.,0.492,0.002,0.,0.002,0.305,0.,0.304,0.172,0.,0.172,0.174,0.,0.174,0.315,0.,0.315,0.002,0.,0.002
200,0.563,0.,0.562,0.573,0.001,0.571,0.002,0.,0.002,0.356,0.,0.356,0.204,0.,0.203,0.205,0.001,0.203,0.365,0.,0.365,0.002,0.,0.002
210,0.596,0.,0.596,0.609,0.,0.609,0.002,0.,0.002,0.379,0.,0.379,0.213,0.,0.213,0.212,0.,0.212,0.393,0.,0.393,0.002,0.,0.002
220,0.65,0.,0.65,0.661,0.,0.661,0.002,0.,0.002,0.415,0.,0.415,0.231,0.,0.231,0.23,0.,0.23,0.427,0.,0.427,0.002,0.,0.002
230,0.737,0.,0.736,0.773,0.,0.773,0.002,0.,0.002,0.458,0.,0.457,0.275,0.,0.275,0.272,0.,0.272,0.497,0.,0.497,0.002,0.,0.002
240,0.823,0.,0.823,0.844,0.,0.844,0.002,0.,0.002,0.521,0.,0.521,0.298,0.,0.298,0.296,0.,0.296,0.543,0.,0.543,0.003,0.,0.003
250,0.86,0.002,0.857,0.862,0.002,0.86,0.003,0.,0.003,0.565,0.001,0.563,0.291,0.,0.29,0.293,0.,0.293,0.565,0.002,0.562,0.003,0.,0.003
260,0.963,0.,0.961,0.945,0.001,0.943,0.003,0.,0.003,0.619,0.,0.618,0.339,0.,0.339,0.321,0.,0.321,0.619,0.001,0.617,0.003,0.,0.003
270,1.005,0.002,1.002,1.018,0.,1.018,0.003,0.,0.003,0.652,0.002,0.649,0.347,0.,0.347,0.343,0.,0.343,0.668,0.,0.668,0.005,0.,0.005
280,1.089,0.002,1.087,1.14,0.001,1.139,0.003,0.,0.003,0.698,0.,0.698,0.386,0.002,0.384,0.404,0.,0.403,0.73,0.,0.73,0.003,0.,0.003
290,1.228,0.,1.228,1.202,0.,1.202,0.003,0.,0.003,0.789,0.,0.789,0.434,0.,0.434,0.4,0.,0.4,0.796,0.,0.796,0.003,0.,0.003
300,1.256,0.006,1.249,1.275,0.004,1.27,0.004,0.,0.004,0.817,0.001,0.815,0.434,0.004,0.429,0.435,0.003,0.432,0.834,0.001,0.832,0.004,0.,0.004
310,1.366,0.,1.365,1.382,0.,1.381,0.004,0.,0.004,0.9,0.,0.899,0.46,0.,0.46,0.456,0.,0.455,0.918,0.,0.918,0.005,0.,0.005
320,1.438,0.,1.437,1.529,0.,1.529,0.004,0.,0.004,0.946,0.,0.945,0.485,0.,0.485,0.526,0.,0.526,0.997,0.,0.996,0.004,0.,0.004
330,1.613,0.,1.613,1.61,0.003,1.604,0.004,0.,0.004,1.049,0.,1.049,0.558,0.,0.558,0.52,0.,0.52,1.083,0.003,1.077,0.004,0.,0.004
340,1.638,0.001,1.637,1.63,0.,1.63,0.004,0.,0.004,1.082,0.,1.08,0.549,0.,0.549,0.545,0.,0.545,1.078,0.,1.078,0.004,0.,0.004
350,1.816,0.004,1.811,1.814,0.008,1.806,0.005,0.,0.005,1.229,0.003,1.225,0.58,0.,0.579,0.58,0.002,0.578,1.228,0.005,1.222,0.005,0.,0.005
360,1.902,0.001,1.9,1.941,0.,1.941,0.005,0.,0.005,1.256,0.,1.256,0.638,0.001,0.637,0.647,0.,0.647,1.287,0.,1.286,0.005,0.,0.005
370,2.035,0.,2.035,1.986,0.004,1.981,0.005,0.,0.005,1.365,0.,1.365,0.662,0.,0.662,0.645,0.001,0.644,1.334,0.003,1.33,0.005,0.,0.005
380,2.09,0.,2.09,2.179,0.,2.179,0.005,0.,0.005,1.393,0.,1.393,0.689,0.,0.689,0.735,0.,0.735,1.436,0.,1.436,0.005,0.,0.005
390,2.327,0.,2.327,2.264,0.001,2.263,0.009,0.,0.009,1.536,0.,1.536,0.779,0.,0.779,0.72,0.001,0.719,1.536,0.,1.536,0.006,0.,0.006
400,2.405,0.006,2.398,2.362,0.004,2.357,0.006,0.,0.006,1.62,0.005,1.614,0.777,0.,0.777,0.773,0.,0.773,1.582,0.004,1.576,0.006,0.,0.006
