param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.014,0.,0.014,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.
29,0.015,0.,0.015,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
30,0.017,0.,0.017,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.
31,0.017,0.,0.017,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
32,0.019,0.,0.019,0.01,0.,0.01,0.008,0.,0.008,0.,0.,0.
33,0.019,0.,0.019,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.
34,0.021,0.,0.021,0.011,0.,0.011,0.009,0.,0.009,0.,0.,0.
35,0.021,0.,0.021,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
36,0.023,0.,0.023,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
37,0.023,0.,0.023,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.
38,0.026,0.,0.026,0.013,0.,0.012,0.013,0.,0.013,0.,0.,0.
39,0.027,0.,0.027,0.014,0.,0.014,0.011,0.,0.011,0.,0.,0.
40,0.027,0.,0.027,0.014,0.,0.014,0.012,0.,0.012,0.,0.,0.
41,0.029,0.,0.029,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
42,0.031,0.,0.031,0.017,0.,0.017,0.013,0.,0.013,0.,0.,0.
43,0.033,0.,0.033,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
44,0.033,0.,0.033,0.017,0.,0.017,0.015,0.,0.015,0.,0.,0.
45,0.036,0.,0.036,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.
46,0.038,0.,0.038,0.019,0.,0.019,0.018,0.,0.018,0.,0.,0.
47,0.039,0.,0.039,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
48,0.042,0.,0.042,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.
49,0.042,0.,0.042,0.021,0.,0.021,0.02,0.,0.02,0.,0.,0.
50,0.085,0.009,0.075,0.02,0.,0.02,0.064,0.009,0.055,0.,0.,0.
51,0.046,0.,0.046,0.023,0.,0.023,0.022,0.,0.022,0.,0.,0.
52,0.046,0.,0.046,0.023,0.,0.023,0.021,0.,0.021,0.,0.,0.
53,0.048,0.,0.048,0.024,0.,0.024,0.023,0.,0.023,0.,0.,0.
54,0.05,0.,0.05,0.027,0.,0.027,0.022,0.,0.022,0.,0.,0.
55,0.052,0.,0.052,0.029,0.,0.029,0.022,0.,0.022,0.,0.,0.
56,0.056,0.,0.056,0.028,0.,0.028,0.027,0.,0.027,0.,0.,0.
57,0.057,0.,0.057,0.031,0.,0.031,0.025,0.,0.025,0.,0.,0.
58,0.057,0.,0.057,0.032,0.,0.032,0.024,0.,0.024,0.,0.,0.
59,0.061,0.,0.061,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.
60,0.061,0.,0.061,0.033,0.,0.033,0.027,0.,0.027,0.,0.,0.
61,0.064,0.,0.064,0.032,0.,0.032,0.03,0.,0.03,0.,0.,0.
62,0.075,0.,0.074,0.036,0.,0.035,0.037,0.,0.037,0.,0.,0.
63,0.069,0.,0.069,0.035,0.,0.035,0.033,0.,0.033,0.,0.,0.
64,0.068,0.,0.068,0.037,0.,0.037,0.029,0.,0.029,0.,0.,0.
65,0.071,0.,0.071,0.038,0.,0.038,0.031,0.,0.031,0.,0.,0.
66,0.081,0.,0.08,0.045,0.,0.045,0.034,0.,0.034,0.,0.,0.
67,0.08,0.001,0.079,0.044,0.,0.044,0.035,0.001,0.034,0.,0.,0.
68,0.083,0.,0.082,0.046,0.,0.046,0.035,0.,0.034,0.,0.,0.
69,0.078,0.,0.077,0.043,0.,0.042,0.034,0.,0.034,0.,0.,0.
70,0.085,0.,0.085,0.045,0.,0.045,0.039,0.,0.039,0.,0.,0.
71,0.092,0.,0.092,0.051,0.,0.051,0.04,0.,0.04,0.,0.,0.
72,0.091,0.,0.091,0.051,0.,0.051,0.039,0.,0.039,0.,0.,0.
73,0.09,0.,0.09,0.049,0.,0.049,0.04,0.,0.04,0.,0.,0.
74,0.089,0.,0.089,0.047,0.,0.046,0.041,0.,0.041,0.,0.,0.
75,0.091,0.,0.091,0.048,0.,0.048,0.042,0.,0.042,0.,0.,0.
76,0.096,0.,0.096,0.052,0.,0.052,0.043,0.,0.043,0.,0.,0.
77,0.095,0.,0.095,0.051,0.,0.051,0.042,0.,0.042,0.,0.,0.
78,0.098,0.,0.097,0.054,0.,0.053,0.043,0.,0.043,0.,0.,0.
79,0.102,0.,0.102,0.053,0.,0.053,0.047,0.,0.047,0.,0.,0.
80,0.104,0.,0.104,0.056,0.,0.056,0.046,0.,0.046,0.,0.,0.
81,0.105,0.,0.105,0.057,0.,0.057,0.046,0.,0.046,0.,0.,0.
82,0.109,0.,0.109,0.057,0.,0.057,0.051,0.,0.051,0.,0.,0.
83,0.111,0.,0.111,0.06,0.,0.06,0.049,0.,0.049,0.,0.,0.
84,0.114,0.,0.113,0.063,0.,0.063,0.05,0.,0.05,0.,0.,0.
85,0.116,0.,0.116,0.063,0.,0.063,0.052,0.,0.052,0.,0.,0.
86,0.118,0.,0.118,0.065,0.,0.065,0.052,0.,0.052,0.,0.,0.
87,0.122,0.,0.122,0.066,0.,0.066,0.055,0.,0.055,0.,0.,0.
88,0.125,0.,0.125,0.07,0.,0.07,0.054,0.,0.054,0.,0.,0.
89,0.134,0.,0.134,0.077,0.,0.077,0.056,0.,0.056,0.,0.,0.
90,0.136,0.,0.135,0.077,0.,0.077,0.058,0.,0.057,0.,0.,0.
91,0.148,0.,0.148,0.079,0.,0.079,0.067,0.,0.067,0.,0.,0.
92,0.152,0.,0.152,0.09,0.,0.09,0.061,0.,0.061,0.,0.,0.
93,0.146,0.,0.145,0.083,0.,0.083,0.062,0.,0.061,0.,0.,0.
94,0.16,0.,0.16,0.086,0.,0.086,0.073,0.,0.073,0.,0.,0.
95,0.158,0.,0.157,0.086,0.,0.086,0.07,0.,0.069,0.,0.,0.
96,0.161,0.001,0.159,0.095,0.002,0.093,0.064,0.,0.064,0.,0.,0.
97,0.157,0.,0.156,0.087,0.001,0.086,0.068,0.,0.068,0.,0.,0.
98,0.153,0.,0.152,0.083,0.,0.082,0.068,0.,0.068,0.,0.,0.
99,0.157,0.001,0.156,0.086,0.,0.086,0.07,0.,0.069,0.,0.,0.
100,0.172,0.002,0.169,0.099,0.001,0.097,0.071,0.,0.071,0.,0.,0.
110,0.195,0.001,0.193,0.109,0.001,0.107,0.084,0.,0.084,0.,0.,0.
120,0.23,0.,0.23,0.127,0.,0.127,0.1,0.,0.1,0.,0.,0.
130,0.269,0.,0.269,0.149,0.,0.149,0.118,0.,0.118,0.,0.,0.
140,0.306,0.,0.306,0.17,0.,0.17,0.134,0.,0.134,0.,0.,0.
150,0.379,0.,0.378,0.216,0.,0.216,0.161,0.,0.161,0.,0.,0.
160,0.417,0.001,0.415,0.244,0.,0.243,0.171,0.,0.17,0.,0.,0.
170,0.497,0.001,0.496,0.287,0.,0.287,0.208,0.,0.207,0.,0.,0.
180,0.523,0.,0.523,0.284,0.,0.284,0.237,0.,0.237,0.,0.,0.
190,0.569,0.001,0.565,0.325,0.001,0.322,0.242,0.,0.242,0.,0.,0.
200,0.625,0.004,0.62,0.345,0.003,0.341,0.28,0.,0.279,0.,0.,0.
210,0.665,0.,0.664,0.37,0.,0.37,0.291,0.,0.29,0.,0.,0.
220,0.779,0.,0.779,0.456,0.,0.456,0.322,0.,0.322,0.,0.,0.
230,0.851,0.,0.85,0.463,0.,0.463,0.386,0.,0.386,0.,0.,0.
240,0.887,0.005,0.882,0.501,0.002,0.499,0.384,0.002,0.381,0.,0.,0.
250,0.962,0.005,0.957,0.556,0.002,0.553,0.405,0.002,0.403,0.,0.,0.
260,1.083,0.001,1.082,0.633,0.,0.632,0.448,0.,0.448,0.,0.,0.
270,1.128,0.,1.127,0.617,0.,0.617,0.509,0.,0.509,0.,0.,0.
280,1.194,0.,1.194,0.669,0.,0.669,0.523,0.,0.523,0.,0.,0.
290,1.346,0.,1.346,0.781,0.,0.781,0.563,0.,0.563,0.,0.,0.
300,1.41,0.008,1.402,0.787,0.006,0.78,0.622,0.,0.621,0.,0.,0.
310,1.489,0.,1.489,0.829,0.,0.829,0.658,0.,0.658,0.,0.,0.
320,1.676,0.,1.676,0.978,0.,0.978,0.696,0.,0.696,0.,0.,0.
330,1.674,0.004,1.668,0.925,0.004,0.921,0.746,0.,0.745,0.,0.,0.
340,1.837,0.,1.837,1.073,0.,1.073,0.762,0.,0.762,0.,0.,0.
350,1.883,0.006,1.876,1.089,0.,1.089,0.793,0.006,0.787,0.,0.,0.
360,1.996,0.,1.995,1.102,0.,1.102,0.891,0.,0.891,0.,0.,0.
370,2.144,0.,2.144,1.195,0.,1.195,0.947,0.,0.947,0.,0.,0.
380,2.246,0.003,2.243,1.278,0.002,1.276,0.966,0.,0.965,0.,0.,0.
390,2.376,0.002,2.373,1.302,0.002,1.299,1.072,0.,1.072,0.,0.,0.
400,2.47,0.008,2.462,1.378,0.006,1.371,1.09,0.,1.089,0.,0.,0.
