param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.003,0.,0.002
3,0.,0.,0.,0.004,0.,0.004
4,0.,0.,0.,0.005,0.,0.005
5,0.,0.,0.,0.006,0.,0.005
6,0.,0.,0.,0.008,0.,0.008
7,0.,0.,0.,0.049,0.005,0.043
8,0.,0.,0.,0.009,0.,0.009
9,0.,0.,0.,0.011,0.,0.011
10,0.,0.,0.,0.012,0.,0.012
11,0.001,0.,0.001,0.016,0.,0.015
12,0.001,0.,0.001,0.016,0.,0.016
13,0.001,0.,0.001,0.018,0.,0.018
14,0.001,0.,0.001,0.023,0.,0.023
15,0.001,0.,0.001,0.022,0.,0.022
16,0.001,0.,0.001,0.026,0.,0.026
17,0.001,0.,0.001,0.027,0.,0.027
18,0.001,0.,0.001,0.034,0.,0.034
19,0.001,0.,0.001,0.033,0.,0.033
20,0.001,0.,0.001,0.036,0.,0.036
21,0.001,0.,0.001,0.04,0.,0.04
22,0.001,0.,0.001,0.044,0.,0.044
23,0.001,0.,0.001,0.05,0.,0.05
24,0.001,0.,0.001,0.053,0.,0.053
25,0.001,0.,0.001,0.059,0.,0.059
26,0.001,0.,0.001,0.06,0.,0.06
27,0.001,0.,0.001,0.068,0.,0.068
28,0.001,0.,0.001,0.068,0.,0.068
29,0.002,0.,0.002,0.075,0.,0.075
30,0.002,0.,0.002,0.077,0.,0.077
31,0.002,0.,0.002,0.082,0.,0.081
32,0.002,0.,0.002,0.094,0.,0.094
33,0.002,0.,0.002,0.103,0.,0.102
34,0.002,0.,0.002,0.105,0.,0.105
35,0.002,0.,0.002,0.104,0.,0.104
36,0.002,0.,0.002,0.11,0.,0.11
37,0.002,0.,0.002,0.117,0.,0.117
38,0.002,0.,0.002,0.123,0.,0.122
39,0.002,0.,0.002,0.134,0.,0.134
40,0.002,0.,0.002,0.148,0.,0.148
41,0.002,0.,0.002,0.161,0.,0.161
42,0.002,0.,0.002,0.148,0.,0.148
43,0.002,0.,0.001,0.158,0.,0.158
44,0.002,0.,0.002,0.168,0.,0.167
45,0.002,0.,0.002,0.172,0.,0.172
46,0.002,0.,0.002,0.181,0.,0.181
47,0.002,0.,0.002,0.188,0.,0.187
48,0.002,0.,0.002,0.202,0.,0.201
49,0.002,0.,0.002,0.21,0.001,0.209
50,0.003,0.,0.003,0.229,0.001,0.227
51,0.003,0.,0.003,0.245,0.002,0.242
52,0.003,0.,0.003,0.256,0.002,0.254
53,0.003,0.,0.003,0.264,0.,0.263
54,0.003,0.,0.003,0.27,0.,0.27
55,0.004,0.,0.004,0.265,0.,0.264
56,0.003,0.,0.003,0.273,0.001,0.271
57,0.003,0.,0.003,0.288,0.,0.287
58,0.003,0.,0.003,0.303,0.,0.302
59,0.003,0.,0.003,0.315,0.,0.315
60,0.003,0.,0.003,0.327,0.,0.327
61,0.003,0.,0.003,0.341,0.,0.341
62,0.003,0.,0.003,0.375,0.,0.375
63,0.003,0.,0.003,0.388,0.,0.387
64,0.003,0.,0.003,0.404,0.,0.402
65,0.003,0.,0.003,0.395,0.,0.395
66,0.003,0.,0.003,0.407,0.,0.406
67,0.003,0.,0.003,0.423,0.002,0.42
68,0.003,0.,0.003,0.434,0.,0.434
69,0.003,0.,0.003,0.448,0.,0.448
70,0.004,0.,0.004,0.465,0.,0.465
71,0.004,0.,0.004,0.502,0.,0.502
72,0.004,0.,0.004,0.521,0.,0.521
73,0.004,0.,0.004,0.533,0.,0.533
74,0.004,0.,0.004,0.525,0.,0.525
75,0.004,0.,0.004,0.543,0.,0.543
76,0.004,0.,0.004,0.562,0.,0.562
77,0.004,0.,0.004,0.576,0.,0.576
78,0.004,0.,0.004,0.616,0.,0.616
79,0.004,0.,0.004,0.652,0.,0.652
80,0.004,0.,0.004,0.649,0.,0.649
81,0.004,0.,0.004,0.653,0.,0.653
82,0.004,0.,0.004,0.67,0.,0.67
83,0.004,0.,0.004,0.694,0.,0.694
84,0.004,0.,0.004,0.721,0.,0.721
85,0.004,0.,0.004,0.762,0.,0.762
86,0.004,0.,0.004,0.773,0.,0.772
87,0.004,0.,0.004,0.774,0.,0.774
88,0.004,0.,0.004,0.804,0.,0.804
89,0.005,0.,0.005,0.835,0.,0.835
90,0.005,0.,0.005,0.897,0.,0.896
91,0.004,0.,0.004,0.894,0.,0.894
92,0.005,0.,0.005,0.908,0.,0.908
93,0.005,0.,0.005,0.934,0.,0.933
94,0.005,0.,0.005,0.998,0.,0.998
95,0.005,0.,0.005,1.001,0.001,0.998
96,0.005,0.,0.005,1.003,0.003,0.999
97,0.005,0.,0.005,1.027,0.,1.026
98,0.005,0.,0.005,1.109,0.,1.108
99,0.005,0.,0.005,1.084,0.,1.084
100,0.005,0.,0.005,1.115,0.,1.115
110,0.005,0.,0.005,1.572,0.016,1.555
120,0.006,0.,0.006,1.923,0.01,1.913
130,0.006,0.,0.006,2.312,0.007,2.304
140,0.007,0.,0.007,2.787,0.001,2.785
150,0.007,0.,0.007,3.261,0.,3.26
160,0.008,0.,0.008,3.948,0.003,3.943
170,0.008,0.,0.008,4.489,0.001,4.487
180,0.009,0.,0.009,5.309,0.,5.309
190,0.01,0.,0.01,6.02,0.003,6.014
200,0.01,0.,0.01,6.883,0.005,6.876
210,0.011,0.,0.011,7.805,0.,7.804
220,0.011,0.,0.011,8.845,0.,8.843
230,0.012,0.,0.012,10.017,0.,10.016
240,0.012,0.,0.012,11.096,0.005,11.088
250,0.012,0.,0.012,12.572,0.,12.568
260,0.013,0.,0.013,13.89,0.,13.889
270,0.013,0.,0.013,15.424,0.,15.421
280,0.014,0.,0.014,17.11,0.006,17.101
290,0.014,0.,0.014,18.659,0.,18.656
300,0.015,0.,0.015,20.68,0.001,20.676
350,0.022,0.,0.022,31.716,0.011,31.701
400,0.02,0.,0.02,46.035,0.021,46.008
450,0.022,0.,0.022,64.043,0.014,64.02
500,0.037,0.,0.037,86.279,0.016,86.251
