param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.003,0.,0.003,0.002,0.,0.002,0.,0.,0.
38,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
39,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
40,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
41,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
49,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
50,0.005,0.001,0.004,0.005,0.001,0.004,0.,0.,0.
51,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
52,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
59,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
60,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
61,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
62,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
63,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
64,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
65,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
70,0.006,0.,0.005,0.006,0.,0.005,0.,0.,0.
71,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
72,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
77,0.007,0.,0.006,0.007,0.,0.006,0.,0.,0.
78,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
79,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
80,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
81,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
82,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
83,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
84,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
85,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
86,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
87,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
88,0.009,0.001,0.008,0.009,0.001,0.008,0.,0.,0.
89,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
90,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
91,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
94,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
95,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
96,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
97,0.01,0.,0.009,0.01,0.,0.009,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
100,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
110,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
120,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
130,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.
140,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.
150,0.069,0.005,0.063,0.069,0.005,0.063,0.001,0.,0.001
160,0.036,0.,0.035,0.036,0.,0.035,0.001,0.,0.001
170,0.04,0.,0.039,0.04,0.,0.039,0.001,0.,0.001
180,0.045,0.,0.045,0.045,0.,0.045,0.001,0.,0.001
190,0.05,0.,0.05,0.05,0.,0.05,0.001,0.,0.001
200,0.06,0.,0.059,0.06,0.,0.059,0.001,0.,0.001
210,0.057,0.001,0.056,0.057,0.001,0.056,0.001,0.,0.001
220,0.054,0.001,0.053,0.054,0.001,0.053,0.001,0.,0.001
230,0.058,0.001,0.056,0.058,0.001,0.056,0.001,0.,0.001
240,0.063,0.,0.063,0.063,0.,0.063,0.001,0.,0.001
250,0.085,0.,0.085,0.085,0.,0.085,0.001,0.,0.001
260,0.073,0.,0.073,0.073,0.,0.073,0.002,0.,0.002
270,0.08,0.001,0.079,0.08,0.001,0.079,0.002,0.,0.002
280,0.101,0.,0.099,0.101,0.,0.099,0.002,0.,0.002
290,0.111,0.,0.11,0.111,0.,0.11,0.002,0.,0.002
300,0.116,0.,0.115,0.116,0.,0.115,0.002,0.,0.002
310,0.125,0.002,0.123,0.125,0.002,0.123,0.002,0.,0.002
320,0.12,0.,0.12,0.12,0.,0.12,0.002,0.,0.002
330,0.111,0.002,0.108,0.111,0.002,0.108,0.002,0.,0.002
340,0.117,0.,0.117,0.117,0.,0.117,0.002,0.,0.002
350,0.141,0.,0.141,0.141,0.,0.141,0.002,0.,0.002
360,0.127,0.001,0.126,0.127,0.001,0.126,0.002,0.,0.002
370,0.132,0.,0.132,0.132,0.,0.132,0.002,0.,0.002
380,0.175,0.,0.175,0.175,0.,0.175,0.002,0.,0.002
390,0.177,0.,0.177,0.177,0.,0.177,0.003,0.,0.003
400,0.152,0.003,0.149,0.152,0.003,0.149,0.003,0.,0.003
410,0.166,0.,0.166,0.166,0.,0.166,0.002,0.,0.002
420,0.165,0.,0.165,0.165,0.,0.164,0.003,0.,0.003
430,0.171,0.,0.171,0.171,0.,0.171,0.003,0.,0.003
440,0.193,0.,0.192,0.193,0.,0.192,0.003,0.,0.002
450,0.231,0.,0.231,0.231,0.,0.231,0.003,0.,0.003
460,0.215,0.,0.214,0.215,0.,0.214,0.003,0.,0.003
470,0.201,0.,0.2,0.201,0.,0.2,0.003,0.,0.003
480,0.207,0.002,0.204,0.207,0.002,0.204,0.003,0.,0.003
490,0.251,0.,0.251,0.251,0.,0.251,0.003,0.,0.003
500,0.256,0.,0.256,0.256,0.,0.256,0.004,0.,0.004
510,0.229,0.,0.229,0.229,0.,0.229,0.004,0.,0.004
520,0.231,0.,0.231,0.231,0.,0.231,0.003,0.,0.003
530,0.27,0.,0.269,0.27,0.,0.269,0.004,0.,0.004
540,0.292,0.,0.292,0.292,0.,0.292,0.003,0.,0.003
550,0.251,0.,0.251,0.251,0.,0.251,0.004,0.,0.004
560,0.265,0.,0.265,0.265,0.,0.264,0.004,0.,0.004
570,0.311,0.,0.311,0.311,0.,0.311,0.004,0.,0.004
580,0.317,0.,0.317,0.317,0.,0.317,0.004,0.,0.004
590,0.29,0.,0.29,0.29,0.,0.29,0.004,0.,0.004
600,0.317,0.,0.316,0.317,0.,0.316,0.004,0.,0.004
610,0.365,0.,0.365,0.365,0.,0.365,0.004,0.,0.004
620,0.311,0.,0.311,0.311,0.,0.311,0.004,0.,0.004
630,0.342,0.,0.342,0.342,0.,0.342,0.005,0.,0.005
640,0.39,0.,0.389,0.39,0.,0.389,0.004,0.,0.004
650,0.336,0.,0.336,0.336,0.,0.336,0.004,0.,0.004
660,0.386,0.,0.386,0.386,0.,0.386,0.005,0.,0.005
670,0.4,0.,0.4,0.4,0.,0.4,0.005,0.,0.005
680,0.366,0.,0.366,0.366,0.,0.366,0.005,0.,0.005
690,0.446,0.,0.446,0.446,0.,0.446,0.005,0.,0.005
700,0.392,0.,0.392,0.392,0.,0.392,0.005,0.,0.005
710,0.42,0.,0.418,0.42,0.,0.418,0.005,0.,0.005
720,0.45,0.,0.45,0.45,0.,0.45,0.005,0.,0.005
730,0.408,0.,0.408,0.408,0.,0.408,0.005,0.,0.005
740,0.495,0.,0.495,0.495,0.,0.495,0.005,0.,0.005
750,0.431,0.,0.431,0.431,0.,0.431,0.006,0.,0.006
760,0.505,0.,0.505,0.505,0.,0.504,0.005,0.,0.005
770,0.451,0.,0.451,0.451,0.,0.451,0.006,0.,0.006
780,0.523,0.,0.523,0.523,0.,0.523,0.006,0.,0.006
790,0.476,0.,0.476,0.476,0.,0.476,0.006,0.,0.006
800,0.543,0.,0.543,0.543,0.,0.543,0.006,0.,0.006
810,0.5,0.,0.5,0.5,0.,0.5,0.006,0.,0.006
820,0.559,0.,0.559,0.559,0.,0.559,0.006,0.,0.006
830,0.515,0.,0.515,0.515,0.,0.515,0.006,0.,0.006
840,0.595,0.,0.595,0.595,0.,0.595,0.006,0.,0.006
850,0.525,0.,0.525,0.525,0.,0.525,0.006,0.,0.006
860,0.61,0.,0.609,0.61,0.,0.609,0.006,0.,0.006
870,0.578,0.,0.578,0.578,0.,0.578,0.007,0.,0.007
880,0.611,0.,0.609,0.611,0.,0.609,0.006,0.,0.006
890,0.63,0.001,0.628,0.63,0.001,0.628,0.006,0.,0.006
900,0.601,0.005,0.596,0.601,0.005,0.596,0.006,0.,0.006
910,0.677,0.,0.676,0.677,0.,0.676,0.007,0.,0.007
920,0.601,0.,0.601,0.601,0.,0.601,0.007,0.,0.007
930,0.695,0.,0.695,0.695,0.,0.695,0.007,0.,0.007
940,0.654,0.,0.653,0.653,0.,0.653,0.006,0.,0.006
950,0.692,0.005,0.686,0.692,0.005,0.686,0.007,0.,0.007
960,0.721,0.003,0.717,0.72,0.003,0.717,0.007,0.,0.007
970,0.669,0.,0.669,0.669,0.,0.669,0.008,0.,0.008
980,0.746,0.,0.746,0.746,0.,0.746,0.007,0.,0.007
990,0.715,0.,0.715,0.715,0.,0.715,0.007,0.,0.007
1000,0.769,0.,0.769,0.769,0.,0.769,0.008,0.,0.008
1100,0.902,0.,0.902,0.902,0.,0.902,0.009,0.,0.009
1200,1.043,0.,1.043,1.043,0.,1.043,0.01,0.,0.01
1300,1.182,0.,1.182,1.182,0.,1.182,0.01,0.,0.01
1400,1.345,0.,1.344,1.345,0.,1.344,0.011,0.,0.011
1500,1.534,0.003,1.529,1.534,0.003,1.529,0.012,0.,0.012
1600,1.693,0.002,1.69,1.693,0.002,1.69,0.014,0.,0.014
1700,1.933,0.,1.933,1.933,0.,1.933,0.015,0.,0.015
1800,2.139,0.01,2.128,2.139,0.01,2.128,0.015,0.,0.015
1900,2.285,0.007,2.276,2.285,0.007,2.276,0.016,0.,0.016
2000,2.731,0.,2.731,2.731,0.,2.731,0.016,0.,0.016
3000,5.93,0.012,5.916,5.93,0.012,5.916,0.026,0.001,0.025
4000,9.831,0.05,9.778,9.831,0.05,9.778,0.037,0.,0.037
5000,15.363,0.049,15.311,15.363,0.049,15.311,0.049,0.002,0.046
