param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
21,0.02,0.,0.02,0.011,0.,0.011,0.008,0.,0.008,0.,0.,0.
22,0.023,0.,0.023,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
23,0.024,0.,0.024,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
24,0.025,0.,0.025,0.013,0.,0.013,0.01,0.,0.01,0.,0.,0.
25,0.026,0.,0.026,0.014,0.,0.014,0.011,0.,0.011,0.,0.,0.
26,0.029,0.,0.029,0.015,0.,0.015,0.014,0.,0.014,0.,0.,0.
27,0.029,0.,0.029,0.015,0.,0.015,0.013,0.,0.013,0.,0.,0.
28,0.037,0.,0.037,0.02,0.,0.02,0.015,0.,0.015,0.,0.,0.
29,0.034,0.,0.034,0.019,0.,0.019,0.014,0.,0.014,0.,0.,0.
30,0.035,0.,0.035,0.019,0.,0.019,0.015,0.,0.015,0.,0.,0.
31,0.041,0.,0.041,0.021,0.,0.021,0.019,0.,0.019,0.,0.,0.
32,0.039,0.,0.039,0.022,0.,0.022,0.016,0.,0.016,0.,0.,0.
33,0.045,0.,0.045,0.024,0.,0.024,0.02,0.,0.02,0.,0.,0.
34,0.044,0.,0.044,0.025,0.,0.025,0.018,0.,0.018,0.,0.,0.
35,0.048,0.,0.048,0.026,0.,0.026,0.02,0.,0.02,0.,0.,0.
36,0.051,0.,0.051,0.029,0.,0.029,0.021,0.,0.021,0.,0.,0.
37,0.052,0.,0.052,0.029,0.,0.029,0.021,0.,0.021,0.,0.,0.
38,0.056,0.,0.056,0.03,0.,0.03,0.025,0.,0.025,0.,0.,0.
39,0.061,0.,0.061,0.036,0.,0.036,0.023,0.,0.023,0.,0.,0.
40,0.06,0.,0.06,0.034,0.,0.034,0.024,0.,0.024,0.,0.,0.
41,0.064,0.,0.064,0.037,0.,0.037,0.026,0.,0.026,0.,0.,0.
42,0.066,0.,0.066,0.037,0.,0.037,0.028,0.,0.028,0.,0.,0.
43,0.07,0.,0.07,0.038,0.,0.038,0.031,0.,0.031,0.,0.,0.
44,0.077,0.,0.077,0.046,0.,0.046,0.029,0.,0.029,0.,0.,0.
45,0.079,0.,0.079,0.045,0.,0.045,0.033,0.,0.033,0.,0.,0.
46,0.08,0.,0.08,0.047,0.,0.047,0.032,0.,0.032,0.,0.,0.
47,0.083,0.,0.083,0.048,0.,0.048,0.033,0.,0.033,0.,0.,0.
48,0.091,0.,0.091,0.056,0.,0.056,0.034,0.,0.034,0.,0.,0.
49,0.092,0.,0.092,0.051,0.,0.051,0.039,0.,0.039,0.,0.,0.
50,0.179,0.024,0.154,0.06,0.,0.06,0.117,0.024,0.093,0.,0.,0.
51,0.098,0.,0.098,0.054,0.,0.054,0.043,0.,0.043,0.,0.,0.
52,0.101,0.,0.101,0.058,0.,0.058,0.042,0.,0.042,0.,0.,0.
53,0.102,0.003,0.098,0.059,0.,0.059,0.042,0.003,0.038,0.,0.,0.
54,0.115,0.003,0.111,0.069,0.004,0.065,0.046,0.,0.046,0.,0.,0.
55,0.123,0.,0.123,0.073,0.,0.073,0.048,0.,0.048,0.,0.,0.
56,0.122,0.,0.122,0.07,0.,0.07,0.05,0.,0.05,0.,0.,0.
57,0.123,0.,0.123,0.071,0.,0.071,0.05,0.,0.05,0.,0.,0.
58,0.131,0.004,0.125,0.08,0.004,0.074,0.05,0.,0.05,0.,0.,0.
59,0.138,0.004,0.133,0.078,0.,0.078,0.058,0.004,0.054,0.,0.,0.
60,0.138,0.,0.138,0.082,0.,0.082,0.054,0.,0.054,0.,0.,0.
61,0.143,0.,0.143,0.084,0.,0.084,0.057,0.,0.057,0.,0.,0.
62,0.148,0.,0.148,0.086,0.,0.086,0.061,0.,0.061,0.,0.,0.
63,0.149,0.,0.149,0.086,0.,0.086,0.061,0.,0.061,0.,0.,0.
64,0.15,0.,0.15,0.088,0.,0.088,0.06,0.,0.06,0.,0.,0.
65,0.151,0.,0.151,0.09,0.,0.09,0.06,0.,0.06,0.,0.,0.
66,0.153,0.,0.153,0.091,0.,0.091,0.06,0.,0.06,0.,0.,0.
67,0.164,0.,0.164,0.095,0.,0.095,0.067,0.,0.067,0.,0.,0.
68,0.178,0.008,0.169,0.11,0.004,0.106,0.065,0.003,0.061,0.,0.,0.
69,0.167,0.,0.167,0.1,0.,0.1,0.066,0.,0.066,0.,0.,0.
70,0.181,0.,0.181,0.108,0.,0.108,0.071,0.,0.071,0.,0.,0.
71,0.181,0.003,0.177,0.107,0.003,0.103,0.073,0.,0.073,0.,0.,0.
72,0.193,0.004,0.189,0.109,0.004,0.104,0.082,0.,0.082,0.,0.,0.
73,0.205,0.003,0.201,0.115,0.,0.115,0.088,0.003,0.084,0.,0.,0.
74,0.206,0.,0.206,0.124,0.,0.124,0.081,0.,0.081,0.,0.,0.
75,0.219,0.004,0.214,0.136,0.004,0.131,0.081,0.,0.081,0.,0.,0.
76,0.204,0.,0.204,0.12,0.,0.12,0.082,0.,0.082,0.,0.,0.
77,0.23,0.,0.23,0.133,0.,0.133,0.096,0.,0.096,0.,0.,0.
78,0.219,0.003,0.215,0.128,0.,0.128,0.089,0.003,0.085,0.,0.,0.
79,0.234,0.,0.234,0.139,0.,0.139,0.092,0.,0.092,0.,0.,0.
80,0.221,0.,0.221,0.124,0.,0.124,0.095,0.,0.095,0.,0.,0.
81,0.224,0.,0.224,0.131,0.,0.131,0.091,0.,0.091,0.,0.,0.
82,0.238,0.003,0.234,0.134,0.,0.134,0.103,0.003,0.099,0.,0.,0.
83,0.247,0.,0.247,0.141,0.,0.141,0.104,0.,0.104,0.,0.,0.
84,0.263,0.,0.263,0.146,0.,0.146,0.115,0.,0.115,0.,0.,0.
85,0.25,0.003,0.246,0.145,0.003,0.141,0.102,0.,0.102,0.,0.,0.
86,0.268,0.,0.268,0.156,0.,0.156,0.111,0.,0.111,0.,0.,0.
87,0.267,0.,0.267,0.151,0.,0.151,0.115,0.,0.115,0.,0.,0.
88,0.275,0.003,0.271,0.162,0.003,0.158,0.111,0.,0.111,0.,0.,0.
89,0.27,0.003,0.266,0.156,0.003,0.152,0.113,0.,0.113,0.,0.,0.
90,0.283,0.,0.283,0.162,0.,0.162,0.119,0.,0.119,0.,0.,0.
91,0.292,0.,0.292,0.169,0.,0.169,0.121,0.,0.121,0.,0.,0.
92,0.282,0.,0.282,0.168,0.,0.168,0.112,0.,0.112,0.,0.,0.
93,0.302,0.003,0.298,0.183,0.003,0.179,0.117,0.,0.117,0.,0.,0.
94,0.319,0.003,0.315,0.192,0.,0.192,0.125,0.003,0.121,0.,0.,0.
95,0.331,0.,0.331,0.195,0.,0.195,0.134,0.,0.134,0.,0.,0.
96,0.339,0.,0.339,0.201,0.,0.201,0.136,0.,0.136,0.,0.,0.
97,0.354,0.007,0.346,0.212,0.004,0.208,0.141,0.003,0.137,0.,0.,0.
98,0.362,0.,0.362,0.218,0.,0.218,0.142,0.,0.142,0.,0.,0.
99,0.362,0.004,0.358,0.217,0.,0.216,0.143,0.003,0.139,0.,0.,0.
100,0.351,0.,0.351,0.216,0.,0.216,0.134,0.,0.134,0.,0.,0.
110,0.434,0.003,0.43,0.267,0.003,0.263,0.166,0.,0.166,0.,0.,0.
120,0.498,0.,0.497,0.288,0.,0.288,0.208,0.,0.208,0.,0.,0.
130,0.567,0.002,0.564,0.331,0.,0.331,0.234,0.001,0.232,0.,0.,0.
140,0.655,0.007,0.647,0.381,0.003,0.377,0.272,0.004,0.268,0.,0.,0.
150,0.783,0.,0.783,0.475,0.,0.475,0.307,0.,0.307,0.,0.,0.
160,0.845,0.,0.845,0.491,0.,0.491,0.352,0.,0.352,0.,0.,0.
170,0.967,0.,0.967,0.568,0.,0.568,0.397,0.,0.397,0.,0.,0.
180,1.124,0.,1.124,0.668,0.,0.668,0.453,0.,0.453,0.,0.,0.
190,1.216,0.003,1.212,0.709,0.,0.709,0.505,0.003,0.501,0.,0.,0.
200,1.351,0.011,1.339,0.812,0.003,0.808,0.537,0.007,0.53,0.,0.,0.
210,1.456,0.019,1.436,0.856,0.012,0.844,0.598,0.007,0.59,0.,0.,0.
220,1.562,0.003,1.558,0.916,0.,0.916,0.644,0.003,0.64,0.,0.,0.
230,1.792,0.,1.792,1.075,0.,1.075,0.715,0.,0.715,0.,0.,0.
240,1.895,0.003,1.89,1.1,0.,1.1,0.792,0.003,0.788,0.,0.,0.
250,2.038,0.004,2.034,1.236,0.,1.236,0.8,0.003,0.796,0.,0.,0.
260,2.148,0.,2.148,1.262,0.,1.262,0.884,0.,0.884,0.,0.,0.
270,2.451,0.,2.451,1.471,0.,1.471,0.978,0.,0.978,0.,0.,0.
280,2.527,0.,2.527,1.503,0.,1.503,1.021,0.,1.021,0.,0.,0.
290,2.781,0.,2.781,1.675,0.,1.675,1.103,0.,1.103,0.,0.,0.
300,2.979,0.019,2.958,1.752,0.011,1.74,1.224,0.007,1.216,0.,0.,0.
310,3.083,0.,3.083,1.797,0.,1.797,1.284,0.,1.284,0.,0.,0.
320,3.442,0.,3.442,2.098,0.,2.098,1.342,0.,1.342,0.,0.,0.
330,3.495,0.007,3.487,2.022,0.,2.022,1.47,0.007,1.463,0.,0.,0.
340,3.742,0.003,3.738,2.21,0.002,2.208,1.529,0.,1.529,0.,0.,0.
350,4.047,0.012,4.031,2.435,0.,2.435,1.61,0.012,1.594,0.,0.,0.
360,4.243,0.004,4.239,2.543,0.004,2.539,1.697,0.,1.697,0.,0.,0.
370,4.429,0.007,4.421,2.573,0.007,2.565,1.853,0.,1.853,0.,0.,0.
380,4.784,0.012,4.772,2.904,0.,2.904,1.877,0.011,1.865,0.,0.,0.
390,5.002,0.,5.001,2.918,0.,2.918,2.08,0.,2.08,0.,0.,0.
400,5.285,0.019,5.265,3.119,0.011,3.106,2.164,0.007,2.156,0.,0.,0.
