param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.004,0.,0.003,0.004,0.,0.003,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
59,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
65,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
71,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
72,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
77,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
81,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
84,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
85,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
86,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
87,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
90,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
91,0.062,0.,0.062,0.062,0.,0.062,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
94,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
95,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
99,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
100,0.01,0.001,0.009,0.01,0.001,0.009,0.001,0.,0.001
110,0.038,0.,0.038,0.038,0.,0.038,0.,0.,0.
120,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
130,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
140,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
150,0.018,0.006,0.012,0.018,0.006,0.012,0.001,0.,0.001
160,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
170,0.034,0.,0.034,0.034,0.,0.034,0.001,0.,0.001
180,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
190,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
200,0.057,0.002,0.054,0.057,0.002,0.054,0.001,0.,0.001
210,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
220,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
230,0.03,0.,0.03,0.03,0.,0.03,0.002,0.,0.002
240,0.031,0.,0.03,0.031,0.,0.03,0.002,0.,0.002
250,0.047,0.,0.047,0.047,0.,0.047,0.002,0.,0.002
260,0.038,0.,0.038,0.038,0.,0.038,0.002,0.,0.002
270,0.041,0.,0.041,0.041,0.,0.041,0.002,0.,0.002
280,0.038,0.,0.038,0.038,0.,0.038,0.002,0.,0.002
290,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
300,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
310,0.046,0.,0.046,0.046,0.,0.046,0.002,0.,0.002
320,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
330,0.114,0.,0.114,0.114,0.,0.114,0.003,0.,0.003
340,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
350,0.055,0.,0.055,0.055,0.,0.055,0.003,0.,0.003
360,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
370,0.065,0.001,0.064,0.065,0.001,0.064,0.003,0.,0.003
380,0.08,0.,0.079,0.08,0.,0.079,0.003,0.,0.003
390,0.067,0.,0.067,0.067,0.,0.067,0.003,0.,0.003
400,0.076,0.,0.076,0.076,0.,0.076,0.002,0.,0.002
410,0.079,0.,0.079,0.079,0.,0.079,0.003,0.,0.003
420,0.088,0.,0.088,0.088,0.,0.088,0.012,0.,0.012
430,0.08,0.,0.08,0.08,0.,0.08,0.004,0.,0.004
440,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
450,0.095,0.,0.094,0.095,0.,0.094,0.003,0.,0.003
460,0.091,0.,0.091,0.091,0.,0.091,0.004,0.,0.004
470,0.092,0.,0.091,0.092,0.,0.091,0.004,0.,0.004
480,0.105,0.001,0.104,0.105,0.001,0.104,0.003,0.,0.003
490,0.101,0.,0.101,0.101,0.,0.101,0.004,0.,0.004
500,0.114,0.,0.114,0.114,0.,0.114,0.004,0.,0.004
510,0.121,0.,0.12,0.121,0.,0.12,0.004,0.,0.004
520,0.131,0.,0.13,0.131,0.,0.13,0.015,0.,0.015
530,0.126,0.001,0.125,0.126,0.001,0.125,0.004,0.,0.004
540,0.131,0.,0.131,0.131,0.,0.131,0.004,0.,0.004
550,0.147,0.,0.147,0.147,0.,0.147,0.004,0.,0.004
560,0.153,0.,0.153,0.153,0.,0.153,0.004,0.,0.004
570,0.158,0.001,0.156,0.158,0.001,0.156,0.004,0.,0.004
580,0.17,0.,0.169,0.17,0.,0.169,0.005,0.,0.005
590,0.162,0.001,0.161,0.162,0.001,0.161,0.005,0.,0.005
600,0.156,0.001,0.155,0.156,0.001,0.155,0.005,0.,0.005
610,0.156,0.,0.156,0.156,0.,0.156,0.005,0.,0.005
620,0.157,0.,0.157,0.157,0.,0.157,0.005,0.,0.005
630,0.172,0.002,0.169,0.172,0.002,0.169,0.005,0.,0.005
640,0.177,0.002,0.175,0.177,0.002,0.175,0.005,0.,0.005
650,0.183,0.001,0.182,0.183,0.001,0.182,0.005,0.,0.005
660,0.181,0.,0.18,0.181,0.,0.18,0.005,0.,0.005
670,0.191,0.,0.191,0.191,0.,0.191,0.006,0.,0.006
680,0.196,0.,0.196,0.196,0.,0.196,0.005,0.,0.005
690,0.202,0.,0.202,0.202,0.,0.202,0.005,0.,0.005
700,0.24,0.,0.239,0.24,0.,0.239,0.006,0.,0.006
710,0.222,0.,0.222,0.222,0.,0.222,0.005,0.,0.005
720,0.244,0.,0.244,0.244,0.,0.244,0.023,0.,0.023
730,0.236,0.,0.236,0.236,0.,0.236,0.006,0.,0.006
740,0.25,0.,0.249,0.25,0.,0.249,0.006,0.,0.006
750,0.239,0.004,0.235,0.239,0.004,0.235,0.012,0.,0.012
760,0.237,0.,0.236,0.237,0.,0.236,0.007,0.,0.007
770,0.244,0.,0.244,0.244,0.,0.244,0.006,0.,0.006
780,0.261,0.,0.261,0.261,0.,0.261,0.006,0.,0.006
790,0.253,0.,0.253,0.253,0.,0.253,0.006,0.,0.006
800,0.26,0.,0.26,0.26,0.,0.26,0.006,0.,0.006
810,0.27,0.,0.27,0.27,0.,0.27,0.006,0.,0.006
820,0.297,0.,0.297,0.297,0.,0.297,0.012,0.,0.011
830,0.303,0.,0.303,0.303,0.,0.303,0.007,0.,0.007
840,0.308,0.,0.308,0.308,0.,0.308,0.007,0.,0.007
850,0.306,0.,0.306,0.306,0.,0.306,0.007,0.,0.007
860,0.311,0.,0.311,0.311,0.,0.311,0.007,0.,0.007
870,0.32,0.,0.32,0.32,0.,0.32,0.007,0.,0.007
880,0.316,0.,0.316,0.316,0.,0.316,0.007,0.,0.007
890,0.319,0.,0.319,0.319,0.,0.319,0.012,0.,0.012
900,0.327,0.,0.327,0.327,0.,0.327,0.013,0.,0.013
910,0.331,0.001,0.33,0.331,0.001,0.33,0.007,0.,0.007
920,0.34,0.,0.34,0.34,0.,0.34,0.008,0.,0.008
930,0.375,0.,0.375,0.375,0.,0.375,0.008,0.,0.008
940,0.378,0.,0.378,0.378,0.,0.378,0.008,0.,0.008
950,0.384,0.,0.384,0.384,0.,0.384,0.013,0.,0.013
960,0.393,0.,0.393,0.393,0.,0.393,0.008,0.,0.008
970,0.391,0.,0.391,0.391,0.,0.391,0.008,0.,0.008
980,0.379,0.,0.379,0.379,0.,0.379,0.009,0.,0.009
990,0.394,0.,0.393,0.394,0.,0.393,0.013,0.,0.013
1000,0.404,0.,0.404,0.404,0.,0.404,0.008,0.,0.008
1100,0.473,0.,0.473,0.473,0.,0.473,0.009,0.,0.009
1200,0.599,0.,0.599,0.599,0.,0.599,0.011,0.,0.011
1300,0.686,0.,0.686,0.686,0.,0.686,0.011,0.,0.011
1400,0.779,0.,0.778,0.778,0.,0.778,0.012,0.,0.012
1500,0.858,0.,0.858,0.858,0.,0.858,0.013,0.,0.013
1600,0.954,0.,0.954,0.954,0.,0.954,0.013,0.,0.013
1700,1.074,0.,1.073,1.073,0.,1.073,0.015,0.,0.015
1800,1.275,0.,1.275,1.275,0.,1.275,0.015,0.,0.015
1900,1.403,0.,1.403,1.403,0.,1.403,0.016,0.,0.016
2000,1.489,0.,1.488,1.489,0.,1.488,0.017,0.,0.017
3000,3.3,0.001,3.298,3.3,0.001,3.298,0.026,0.,0.026
4000,6.107,0.,6.107,6.107,0.,6.107,0.043,0.,0.043
5000,9.493,0.001,9.491,9.493,0.001,9.491,0.049,0.001,0.047
