param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.001,0.001,0.
115,0.001,0.001,0.
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.002,0.,0.002
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.001,0.,0.001
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.001,0.,0.001
133,0.005,0.,0.005
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.001,0.,0.001
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.002,0.,0.002
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.001,0.,0.001
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.001,0.,0.001
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.001,0.,0.001
163,0.001,0.,0.001
164,0.001,0.,0.001
165,0.002,0.,0.002
166,0.001,0.,0.001
167,0.001,0.,0.001
168,0.001,0.,0.001
169,0.001,0.,0.001
170,0.001,0.,0.001
171,0.001,0.,0.001
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.002,0.,0.002
175,0.002,0.,0.002
176,0.002,0.,0.002
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.002,0.,0.002
184,0.002,0.,0.002
185,0.002,0.,0.002
186,0.056,0.,0.056
187,0.002,0.,0.002
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.002,0.,0.002
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.003,0.,0.003
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.002,0.,0.002
201,0.002,0.,0.002
202,0.002,0.,0.002
203,0.002,0.,0.002
204,0.03,0.,0.03
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.002,0.,0.002
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.003,0.,0.003
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.002,0.,0.002
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.015,0.,0.015
221,0.002,0.,0.002
222,0.002,0.,0.002
223,0.002,0.,0.002
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.003,0.,0.003
229,0.002,0.,0.002
230,0.002,0.,0.002
231,0.002,0.,0.002
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.002,0.,0.002
237,0.002,0.,0.002
238,0.002,0.,0.002
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.002,0.,0.002
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.002,0.,0.002
246,0.002,0.,0.002
247,0.002,0.,0.002
248,0.002,0.,0.002
249,0.002,0.,0.002
250,0.007,0.,0.007
251,0.002,0.,0.002
252,0.002,0.,0.002
253,0.002,0.,0.002
254,0.002,0.,0.002
255,0.002,0.,0.002
256,0.002,0.,0.002
257,0.002,0.,0.002
258,0.002,0.,0.002
259,0.002,0.,0.002
260,0.002,0.,0.002
261,0.002,0.,0.002
262,0.002,0.,0.002
263,0.008,0.,0.008
264,0.003,0.,0.003
265,0.003,0.,0.003
266,0.003,0.,0.003
267,0.003,0.,0.003
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.003,0.,0.003
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.004,0.,0.004
277,0.003,0.,0.003
278,0.003,0.,0.003
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.003,0.,0.003
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.003,0.,0.003
289,0.003,0.,0.003
290,0.003,0.,0.003
291,0.003,0.,0.003
292,0.003,0.,0.003
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.031,0.,0.031
296,0.003,0.,0.003
297,0.003,0.,0.003
298,0.003,0.,0.003
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.003,0.,0.003
303,0.003,0.,0.003
304,0.003,0.,0.003
305,0.003,0.,0.003
306,0.018,0.,0.018
307,0.003,0.,0.003
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.003,0.,0.003
312,0.004,0.,0.004
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.003,0.,0.003
316,0.003,0.,0.003
317,0.003,0.,0.003
318,0.003,0.,0.003
319,0.003,0.,0.003
320,0.003,0.,0.003
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.004,0.,0.004
324,0.003,0.,0.003
325,0.003,0.,0.003
326,0.003,0.,0.003
327,0.003,0.,0.003
328,0.003,0.,0.003
329,0.003,0.,0.003
330,0.003,0.,0.003
331,0.003,0.,0.003
332,0.003,0.,0.003
333,0.003,0.,0.003
334,0.004,0.,0.004
335,0.003,0.,0.003
336,0.003,0.,0.003
337,0.003,0.,0.003
338,0.003,0.,0.003
339,0.004,0.,0.004
340,0.003,0.,0.003
341,0.003,0.,0.003
342,0.003,0.,0.003
343,0.003,0.,0.003
344,0.004,0.,0.004
345,0.003,0.,0.003
346,0.003,0.,0.003
347,0.004,0.,0.004
348,0.003,0.,0.003
349,0.004,0.,0.004
350,0.004,0.,0.004
351,0.003,0.,0.003
352,0.004,0.,0.004
353,0.004,0.,0.004
354,0.004,0.,0.004
355,0.004,0.,0.004
356,0.004,0.,0.004
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.004,0.,0.004
363,0.004,0.,0.004
364,0.005,0.,0.005
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.004,0.,0.004
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.004,0.,0.004
373,0.004,0.,0.004
374,0.005,0.,0.005
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.004,0.,0.004
380,0.004,0.,0.004
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.005,0.,0.005
384,0.004,0.,0.004
385,0.004,0.,0.004
386,0.004,0.,0.004
387,0.004,0.,0.004
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.004,0.,0.004
391,0.004,0.,0.004
392,0.005,0.,0.005
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.004,0.,0.004
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.004,0.,0.004
400,0.004,0.,0.004
401,0.005,0.,0.005
402,0.004,0.,0.004
403,0.004,0.,0.004
404,0.004,0.,0.004
405,0.004,0.,0.004
406,0.004,0.,0.004
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.004,0.,0.004
410,0.005,0.,0.005
411,0.004,0.,0.004
412,0.004,0.,0.004
413,0.004,0.,0.004
414,0.004,0.,0.004
415,0.004,0.,0.004
416,0.004,0.,0.004
417,0.004,0.,0.004
418,0.004,0.,0.004
419,0.005,0.,0.005
420,0.004,0.,0.004
421,0.004,0.,0.004
422,0.004,0.,0.004
423,0.005,0.,0.005
424,0.004,0.,0.004
425,0.004,0.,0.004
426,0.004,0.,0.004
427,0.005,0.,0.005
428,0.004,0.,0.004
429,0.004,0.,0.004
430,0.004,0.,0.004
431,0.005,0.,0.005
432,0.004,0.,0.004
433,0.005,0.,0.005
434,0.004,0.,0.004
435,0.005,0.,0.005
436,0.005,0.,0.005
437,0.004,0.,0.004
438,0.004,0.,0.004
439,0.004,0.,0.004
440,0.004,0.,0.004
441,0.005,0.,0.005
442,0.005,0.,0.005
443,0.005,0.,0.005
444,0.005,0.,0.005
445,0.005,0.,0.005
446,0.005,0.,0.005
447,0.005,0.,0.005
448,0.005,0.,0.005
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.005,0.,0.005
452,0.005,0.,0.005
453,0.005,0.,0.005
454,0.005,0.,0.005
455,0.005,0.,0.005
456,0.005,0.,0.005
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.005,0.,0.005
460,0.005,0.,0.005
461,0.005,0.,0.005
462,0.005,0.,0.005
463,0.005,0.,0.005
464,0.005,0.,0.005
465,0.005,0.,0.005
466,0.005,0.,0.005
467,0.006,0.,0.006
468,0.005,0.,0.005
469,0.005,0.,0.005
470,0.005,0.,0.005
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.005,0.,0.005
474,0.005,0.,0.005
475,0.006,0.,0.006
476,0.005,0.,0.005
477,0.005,0.,0.005
478,0.005,0.,0.005
479,0.005,0.,0.005
480,0.005,0.,0.005
481,0.005,0.,0.005
482,0.005,0.002,0.003
483,0.005,0.,0.005
484,0.005,0.,0.005
485,0.005,0.,0.005
486,0.005,0.,0.005
487,0.005,0.,0.005
488,0.005,0.,0.005
489,0.005,0.,0.005
490,0.006,0.,0.006
491,0.005,0.,0.005
492,0.005,0.,0.005
493,0.005,0.,0.005
494,0.005,0.,0.005
495,0.005,0.,0.005
496,0.005,0.,0.005
497,0.006,0.,0.006
498,0.005,0.,0.005
499,0.005,0.,0.005
500,0.005,0.,0.005
600,0.01,0.,0.009
800,0.013,0.003,0.009
1000,0.048,0.004,0.043
1200,0.03,0.,0.03
1400,0.017,0.,0.017
1600,0.02,0.,0.02
1800,0.024,0.,0.024
2000,0.026,0.,0.026
2200,0.034,0.,0.034
2400,0.04,0.,0.04
2600,0.036,0.,0.036
2800,0.091,0.,0.091
3000,0.047,0.003,0.044
3200,0.048,0.,0.048
3400,0.067,0.,0.067
3600,0.057,0.,0.057
3800,0.065,0.,0.065
4000,0.064,0.,0.064
4200,0.118,0.,0.118
4400,0.1,0.,0.1
4600,0.08,0.,0.08
4800,0.088,0.,0.088
5000,0.085,0.,0.085
5200,0.079,0.,0.079
5400,0.096,0.,0.096
5600,0.101,0.,0.1
5800,0.106,0.,0.106
6000,0.086,0.,0.086
6200,0.092,0.,0.092
6400,0.105,0.,0.105
6600,0.104,0.,0.104
6800,0.104,0.,0.104
7000,0.102,0.,0.102
7200,0.104,0.,0.104
7400,0.101,0.,0.101
7600,0.102,0.,0.102
7800,0.112,0.,0.112
8000,0.117,0.,0.117
8200,0.12,0.,0.12
8400,0.126,0.,0.126
8600,0.134,0.,0.134
8800,0.144,0.,0.144
9000,0.156,0.,0.156
9200,0.163,0.,0.163
9400,0.174,0.,0.174
9600,0.176,0.,0.176
9800,0.175,0.,0.175
10000,0.173,0.,0.173
10200,0.172,0.,0.172
10400,0.179,0.,0.179
10600,0.198,0.,0.198
10800,0.206,0.,0.206
11000,0.218,0.,0.218
11200,0.227,0.,0.227
11400,0.225,0.,0.225
11600,0.227,0.,0.227
11800,0.236,0.,0.236
12000,0.237,0.,0.237
12200,0.239,0.,0.239
12400,0.245,0.,0.245
12600,0.247,0.,0.247
12800,0.263,0.,0.263
13000,0.276,0.,0.276
13200,0.274,0.,0.274
13400,0.283,0.,0.283
13600,0.281,0.,0.281
13800,0.283,0.,0.283
14000,0.286,0.,0.286
14200,0.297,0.,0.297
14400,0.292,0.,0.292
14600,0.277,0.,0.277
14800,0.292,0.,0.292
15000,0.278,0.,0.278
15200,0.255,0.,0.255
15400,0.235,0.,0.235
15600,0.256,0.,0.255
15800,0.266,0.,0.266
16000,0.268,0.,0.268
16200,0.284,0.,0.284
16400,0.283,0.,0.283
16600,0.298,0.,0.298
16800,0.304,0.,0.304
17000,0.313,0.,0.313
17200,0.33,0.,0.329
17400,0.344,0.,0.344
17600,0.35,0.,0.35
17800,0.373,0.,0.373
18000,0.383,0.,0.383
18200,0.403,0.,0.403
18400,0.423,0.,0.423
18600,0.446,0.,0.446
18800,0.458,0.,0.458
19000,0.488,0.,0.488
19200,0.481,0.,0.481
19400,0.494,0.,0.494
19600,0.478,0.,0.478
19800,0.47,0.,0.47
20000,0.471,0.,0.471
