param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.023,0.,0.023,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
29,0.039,0.,0.039,0.027,0.,0.027,0.011,0.,0.011,0.,0.,0.
30,0.026,0.,0.026,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
31,0.029,0.,0.029,0.016,0.,0.016,0.012,0.,0.012,0.,0.,0.
32,0.029,0.,0.029,0.015,0.,0.015,0.013,0.,0.013,0.,0.,0.
33,0.033,0.,0.033,0.019,0.,0.019,0.013,0.,0.013,0.,0.,0.
34,0.034,0.,0.034,0.019,0.,0.019,0.014,0.,0.014,0.,0.,0.
35,0.126,0.,0.126,0.111,0.,0.111,0.015,0.,0.015,0.,0.,0.
36,0.038,0.,0.038,0.021,0.,0.021,0.016,0.,0.016,0.,0.,0.
37,0.041,0.,0.041,0.022,0.,0.022,0.019,0.,0.019,0.,0.,0.
38,0.059,0.,0.059,0.041,0.,0.041,0.017,0.,0.017,0.,0.,0.
39,0.044,0.003,0.04,0.024,0.003,0.021,0.018,0.,0.018,0.,0.,0.
40,0.048,0.,0.048,0.025,0.,0.025,0.022,0.,0.022,0.,0.,0.
41,0.047,0.,0.047,0.026,0.,0.026,0.02,0.,0.02,0.,0.,0.
42,0.051,0.,0.051,0.029,0.,0.029,0.021,0.,0.021,0.,0.,0.
43,0.065,0.,0.065,0.042,0.,0.042,0.022,0.,0.022,0.,0.,0.
44,0.053,0.,0.053,0.029,0.,0.029,0.023,0.,0.023,0.,0.,0.
45,0.057,0.,0.057,0.031,0.,0.031,0.025,0.,0.025,0.,0.,0.
46,0.081,0.,0.08,0.034,0.,0.034,0.045,0.,0.045,0.,0.,0.
47,0.154,0.,0.154,0.037,0.,0.037,0.116,0.,0.116,0.,0.,0.
48,0.068,0.,0.068,0.037,0.,0.037,0.03,0.,0.029,0.,0.,0.
49,0.089,0.,0.089,0.041,0.,0.041,0.046,0.,0.046,0.,0.,0.
50,0.066,0.,0.066,0.037,0.,0.037,0.028,0.,0.028,0.,0.,0.
51,0.073,0.,0.073,0.041,0.,0.041,0.03,0.,0.03,0.,0.,0.
52,0.076,0.,0.076,0.044,0.,0.044,0.032,0.,0.032,0.,0.,0.
53,0.09,0.,0.09,0.043,0.,0.043,0.046,0.,0.046,0.,0.,0.
54,0.1,0.,0.1,0.063,0.,0.063,0.036,0.,0.036,0.,0.,0.
55,0.177,0.,0.177,0.141,0.,0.141,0.035,0.,0.035,0.,0.,0.
56,0.09,0.,0.09,0.05,0.,0.05,0.039,0.,0.039,0.,0.,0.
57,0.113,0.,0.113,0.055,0.,0.055,0.056,0.,0.056,0.,0.,0.
58,0.094,0.,0.094,0.053,0.,0.053,0.039,0.,0.039,0.,0.,0.
59,0.11,0.,0.11,0.068,0.,0.068,0.041,0.,0.041,0.,0.,0.
60,0.115,0.003,0.112,0.067,0.,0.067,0.047,0.003,0.043,0.,0.,0.
61,0.104,0.,0.104,0.06,0.,0.06,0.043,0.,0.043,0.,0.,0.
62,0.109,0.,0.109,0.061,0.,0.061,0.046,0.,0.046,0.,0.,0.
63,0.114,0.,0.114,0.065,0.,0.065,0.047,0.,0.047,0.,0.,0.
64,0.125,0.,0.125,0.071,0.,0.071,0.052,0.,0.052,0.,0.,0.
65,0.122,0.,0.122,0.072,0.,0.072,0.048,0.,0.048,0.,0.,0.
66,0.132,0.,0.132,0.074,0.,0.074,0.057,0.,0.057,0.,0.,0.
67,0.134,0.,0.134,0.076,0.,0.076,0.057,0.,0.057,0.,0.,0.
68,0.137,0.,0.137,0.078,0.,0.078,0.058,0.,0.058,0.,0.,0.
69,0.149,0.,0.149,0.088,0.,0.088,0.06,0.,0.06,0.,0.,0.
70,0.149,0.,0.149,0.087,0.,0.087,0.061,0.,0.061,0.,0.,0.
71,0.151,0.,0.151,0.088,0.,0.088,0.061,0.,0.061,0.,0.,0.
72,0.156,0.,0.156,0.09,0.,0.09,0.064,0.,0.064,0.,0.,0.
73,0.165,0.,0.165,0.1,0.,0.1,0.064,0.,0.064,0.,0.,0.
74,0.165,0.,0.165,0.097,0.,0.097,0.067,0.,0.067,0.,0.,0.
75,0.171,0.003,0.167,0.101,0.003,0.098,0.068,0.,0.068,0.,0.,0.
76,0.173,0.,0.173,0.1,0.,0.1,0.071,0.,0.071,0.,0.,0.
77,0.179,0.,0.179,0.108,0.,0.108,0.07,0.,0.07,0.,0.,0.
78,0.181,0.,0.181,0.105,0.,0.105,0.075,0.,0.075,0.,0.,0.
79,0.194,0.003,0.19,0.11,0.,0.11,0.082,0.003,0.078,0.,0.,0.
80,0.192,0.,0.192,0.111,0.,0.111,0.079,0.,0.079,0.,0.,0.
81,0.199,0.003,0.195,0.115,0.003,0.111,0.082,0.,0.082,0.,0.,0.
82,0.19,0.,0.19,0.11,0.,0.11,0.079,0.,0.079,0.,0.,0.
83,0.193,0.,0.193,0.112,0.,0.112,0.08,0.,0.08,0.,0.,0.
84,0.201,0.,0.201,0.117,0.,0.117,0.082,0.,0.082,0.,0.,0.
85,0.207,0.004,0.203,0.114,0.,0.114,0.092,0.003,0.088,0.,0.,0.
86,0.212,0.,0.212,0.124,0.,0.124,0.086,0.,0.086,0.,0.,0.
87,0.217,0.,0.217,0.121,0.,0.121,0.094,0.,0.094,0.,0.,0.
88,0.216,0.,0.216,0.126,0.,0.126,0.088,0.,0.088,0.,0.,0.
89,0.231,0.,0.231,0.136,0.,0.136,0.094,0.,0.094,0.,0.,0.
90,0.234,0.,0.234,0.136,0.,0.136,0.096,0.,0.096,0.,0.,0.
91,0.24,0.003,0.236,0.134,0.,0.134,0.104,0.003,0.1,0.,0.,0.
92,0.258,0.003,0.254,0.15,0.003,0.146,0.106,0.,0.106,0.,0.,0.
93,0.263,0.,0.263,0.158,0.,0.158,0.103,0.,0.103,0.,0.,0.
94,0.272,0.,0.272,0.157,0.,0.157,0.113,0.,0.113,0.,0.,0.
95,0.278,0.003,0.274,0.161,0.,0.161,0.116,0.003,0.112,0.,0.,0.
96,0.283,0.,0.283,0.163,0.,0.163,0.118,0.,0.118,0.,0.,0.
97,0.29,0.,0.29,0.17,0.,0.17,0.118,0.,0.118,0.,0.,0.
98,0.295,0.,0.295,0.172,0.,0.172,0.121,0.,0.121,0.,0.,0.
99,0.312,0.,0.312,0.186,0.,0.186,0.125,0.,0.125,0.,0.,0.
100,0.313,0.,0.313,0.181,0.,0.181,0.131,0.,0.131,0.,0.,0.
110,0.342,0.,0.342,0.199,0.,0.199,0.141,0.,0.141,0.,0.,0.
120,0.412,0.003,0.408,0.239,0.003,0.235,0.171,0.,0.171,0.,0.,0.
130,0.475,0.004,0.471,0.267,0.,0.267,0.207,0.003,0.203,0.,0.,0.
140,0.549,0.,0.549,0.316,0.,0.316,0.231,0.,0.231,0.,0.,0.
150,0.841,0.011,0.83,0.482,0.003,0.478,0.358,0.007,0.35,0.,0.,0.
160,0.713,0.007,0.705,0.406,0.003,0.403,0.305,0.004,0.301,0.,0.,0.
170,0.848,0.,0.848,0.5,0.,0.5,0.346,0.,0.346,0.,0.,0.
180,0.98,0.,0.98,0.564,0.,0.564,0.413,0.,0.413,0.,0.,0.
190,1.011,0.,1.011,0.56,0.,0.56,0.449,0.,0.449,0.,0.,0.
200,1.251,0.,1.251,0.747,0.,0.747,0.502,0.,0.502,0.,0.,0.
210,1.215,0.,1.215,0.685,0.,0.685,0.527,0.,0.527,0.,0.,0.
220,1.313,0.,1.313,0.744,0.,0.744,0.567,0.,0.567,0.,0.,0.
230,1.557,0.,1.557,0.917,0.,0.917,0.638,0.,0.638,0.,0.,0.
240,1.612,0.007,1.604,0.901,0.003,0.896,0.709,0.003,0.705,0.,0.,0.
250,1.755,0.003,1.751,0.935,0.,0.935,0.818,0.003,0.814,0.,0.,0.
260,1.85,0.,1.85,1.042,0.,1.042,0.806,0.,0.806,0.,0.,0.
270,2.126,0.,2.126,1.251,0.,1.251,0.872,0.,0.872,0.,0.,0.
280,2.162,0.,2.162,1.208,0.,1.207,0.944,0.,0.944,0.,0.,0.
290,2.4,0.,2.4,1.399,0.,1.399,0.999,0.,0.999,0.,0.,0.
300,2.48,0.015,2.464,1.407,0.011,1.395,1.071,0.003,1.067,0.,0.,0.
310,2.684,0.003,2.679,1.495,0.003,1.491,1.186,0.,1.186,0.,0.,0.
320,2.85,0.011,2.837,1.621,0.004,1.617,1.226,0.007,1.218,0.,0.,0.
330,3.022,0.003,3.018,1.661,0.,1.661,1.359,0.003,1.354,0.,0.,0.
340,3.162,0.,3.162,1.779,0.,1.779,1.38,0.,1.38,0.,0.,0.
350,3.502,0.016,3.486,2.091,0.015,2.074,1.409,0.,1.409,0.,0.,0.
360,3.58,0.,3.579,1.97,0.,1.97,1.607,0.,1.607,0.,0.,0.
370,3.935,0.,3.934,2.294,0.,2.293,1.638,0.,1.638,0.,0.,0.
380,4.027,0.,4.027,2.227,0.,2.227,1.797,0.,1.797,0.,0.,0.
390,4.421,0.,4.421,2.6,0.,2.599,1.819,0.,1.819,0.,0.,0.
400,4.547,0.036,4.51,2.67,0.012,2.658,1.875,0.023,1.851,0.,0.,0.
