param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
87,0.001,0.,0.001
88,0.001,0.,0.001
89,0.001,0.,0.001
90,0.001,0.,0.001
91,0.001,0.,0.001
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.003,0.,0.003
98,0.002,0.,0.002
99,0.001,0.,0.001
100,0.002,0.,0.002
101,0.002,0.,0.002
102,0.002,0.,0.002
103,0.002,0.,0.002
104,0.002,0.,0.002
105,0.002,0.,0.002
106,0.002,0.,0.002
107,0.002,0.,0.002
108,0.002,0.,0.002
109,0.002,0.,0.002
110,0.002,0.,0.002
111,0.002,0.,0.002
112,0.002,0.,0.002
113,0.015,0.,0.015
114,0.002,0.,0.002
115,0.002,0.,0.002
116,0.002,0.,0.002
117,0.002,0.,0.002
118,0.002,0.,0.002
119,0.002,0.,0.002
120,0.002,0.,0.002
121,0.002,0.,0.002
122,0.002,0.,0.002
123,0.002,0.,0.002
124,0.002,0.,0.002
125,0.002,0.,0.002
126,0.002,0.,0.002
127,0.003,0.,0.003
128,0.002,0.,0.002
129,0.002,0.,0.002
130,0.002,0.,0.002
131,0.002,0.,0.002
132,0.002,0.,0.002
133,0.002,0.,0.002
134,0.002,0.,0.002
135,0.002,0.,0.002
136,0.002,0.,0.002
137,0.002,0.,0.002
138,0.002,0.,0.002
139,0.004,0.,0.004
140,0.002,0.,0.002
141,0.002,0.,0.002
142,0.002,0.,0.002
143,0.002,0.,0.002
144,0.002,0.,0.002
145,0.002,0.,0.002
146,0.002,0.,0.002
147,0.002,0.,0.002
148,0.002,0.,0.002
149,0.002,0.,0.002
150,0.003,0.,0.003
151,0.08,0.,0.08
152,0.003,0.,0.003
153,0.003,0.,0.003
154,0.003,0.,0.003
155,0.003,0.,0.003
156,0.003,0.,0.003
157,0.003,0.,0.003
158,0.003,0.,0.003
159,0.003,0.,0.003
160,0.003,0.,0.003
161,0.003,0.,0.003
162,0.004,0.,0.004
163,0.003,0.,0.003
164,0.003,0.,0.003
165,0.003,0.,0.003
166,0.003,0.,0.003
167,0.003,0.,0.003
168,0.003,0.,0.003
169,0.003,0.,0.003
170,0.003,0.,0.003
171,0.003,0.,0.003
172,0.025,0.,0.025
173,0.003,0.,0.003
174,0.003,0.,0.003
175,0.003,0.,0.003
176,0.003,0.,0.003
177,0.003,0.,0.003
178,0.003,0.,0.003
179,0.003,0.,0.003
180,0.003,0.,0.003
181,0.003,0.,0.003
182,0.004,0.,0.004
183,0.003,0.,0.003
184,0.003,0.,0.003
185,0.003,0.,0.003
186,0.003,0.,0.003
187,0.003,0.,0.003
188,0.003,0.,0.003
189,0.003,0.,0.003
190,0.003,0.,0.003
191,0.003,0.,0.003
192,0.003,0.,0.003
193,0.003,0.,0.003
194,0.003,0.,0.003
195,0.003,0.,0.003
196,0.003,0.,0.003
197,0.003,0.,0.003
198,0.004,0.,0.004
199,0.004,0.,0.004
200,0.005,0.,0.005
201,0.004,0.,0.004
202,0.004,0.,0.004
203,0.004,0.,0.004
204,0.004,0.,0.004
205,0.004,0.,0.004
206,0.004,0.,0.004
207,0.004,0.,0.004
208,0.004,0.,0.004
209,0.015,0.,0.015
210,0.004,0.,0.004
211,0.004,0.,0.004
212,0.004,0.,0.004
213,0.004,0.,0.004
214,0.004,0.,0.004
215,0.004,0.,0.004
216,0.004,0.,0.004
217,0.006,0.,0.006
218,0.004,0.,0.004
219,0.004,0.,0.004
220,0.004,0.,0.004
221,0.004,0.,0.004
222,0.004,0.,0.004
223,0.004,0.,0.004
224,0.004,0.,0.004
225,0.021,0.,0.021
226,0.004,0.,0.004
227,0.004,0.,0.004
228,0.004,0.,0.004
229,0.004,0.,0.004
230,0.004,0.,0.004
231,0.004,0.,0.004
232,0.004,0.,0.004
233,0.004,0.,0.004
234,0.004,0.,0.004
235,0.004,0.,0.004
236,0.004,0.,0.004
237,0.004,0.,0.004
238,0.004,0.,0.004
239,0.004,0.,0.004
240,0.006,0.,0.006
241,0.004,0.,0.004
242,0.004,0.,0.004
243,0.004,0.,0.004
244,0.004,0.,0.004
245,0.004,0.,0.004
246,0.004,0.,0.004
247,0.018,0.,0.018
248,0.004,0.,0.004
249,0.005,0.,0.005
250,0.004,0.,0.004
251,0.005,0.,0.005
252,0.005,0.,0.005
253,0.005,0.,0.005
254,0.006,0.,0.006
255,0.005,0.,0.005
256,0.005,0.,0.005
257,0.005,0.,0.005
258,0.005,0.,0.005
259,0.005,0.,0.005
260,0.005,0.,0.005
261,0.005,0.,0.005
262,0.005,0.,0.005
263,0.005,0.,0.005
264,0.005,0.,0.005
265,0.005,0.,0.005
266,0.005,0.,0.005
267,0.005,0.,0.005
268,0.006,0.,0.006
269,0.005,0.,0.005
270,0.005,0.,0.005
271,0.005,0.,0.005
272,0.005,0.,0.005
273,0.005,0.,0.005
274,0.016,0.,0.016
275,0.005,0.,0.005
276,0.005,0.,0.005
277,0.005,0.,0.005
278,0.005,0.,0.005
279,0.005,0.,0.005
280,0.005,0.,0.005
281,0.006,0.,0.006
282,0.005,0.,0.005
283,0.005,0.,0.005
284,0.005,0.,0.005
285,0.005,0.,0.005
286,0.005,0.,0.005
287,0.022,0.,0.022
288,0.005,0.,0.005
289,0.005,0.,0.005
290,0.005,0.,0.005
291,0.005,0.,0.005
292,0.005,0.,0.005
293,0.095,0.,0.095
294,0.005,0.,0.005
295,0.005,0.,0.005
296,0.005,0.,0.005
297,0.005,0.,0.005
298,0.005,0.,0.005
299,0.006,0.,0.006
300,0.005,0.,0.005
301,0.005,0.,0.005
302,0.005,0.,0.005
303,0.005,0.,0.005
304,0.005,0.,0.005
305,0.021,0.,0.021
306,0.005,0.,0.005
307,0.005,0.,0.005
308,0.005,0.,0.005
309,0.006,0.,0.006
310,0.006,0.,0.006
311,0.007,0.,0.007
312,0.006,0.,0.006
313,0.006,0.,0.006
314,0.006,0.,0.006
315,0.006,0.,0.006
316,0.006,0.,0.006
317,0.006,0.,0.006
318,0.006,0.,0.006
319,0.006,0.,0.006
320,0.006,0.,0.006
321,0.006,0.,0.006
322,0.007,0.,0.007
323,0.006,0.,0.006
324,0.006,0.,0.006
325,0.006,0.,0.006
326,0.006,0.,0.006
327,0.006,0.,0.006
328,0.006,0.,0.006
329,0.006,0.,0.006
330,0.006,0.,0.006
331,0.006,0.,0.006
332,0.006,0.,0.006
333,0.008,0.,0.008
334,0.006,0.,0.006
335,0.006,0.,0.006
336,0.006,0.,0.006
337,0.007,0.,0.007
338,0.011,0.,0.011
339,0.006,0.,0.006
340,0.006,0.,0.006
341,0.006,0.,0.006
342,0.006,0.,0.006
343,0.006,0.002,0.004
344,0.006,0.,0.006
345,0.006,0.,0.006
346,0.007,0.,0.007
347,0.006,0.,0.006
348,0.006,0.,0.006
349,0.007,0.,0.007
350,0.006,0.,0.006
351,0.006,0.,0.006
352,0.007,0.,0.007
353,0.007,0.,0.007
354,0.007,0.,0.007
355,0.007,0.,0.007
356,0.007,0.,0.007
357,0.007,0.,0.007
358,0.007,0.,0.007
359,0.007,0.,0.007
360,0.007,0.,0.007
361,0.007,0.,0.007
362,0.007,0.,0.007
363,0.007,0.,0.007
364,0.008,0.003,0.004
365,0.007,0.,0.007
366,0.007,0.,0.007
367,0.007,0.,0.007
368,0.007,0.,0.007
369,0.007,0.,0.007
370,0.007,0.,0.007
371,0.007,0.,0.007
372,0.007,0.,0.007
373,0.008,0.,0.008
374,0.007,0.,0.007
375,0.007,0.,0.007
376,0.007,0.,0.007
377,0.007,0.,0.007
378,0.007,0.,0.007
379,0.007,0.,0.007
380,0.007,0.,0.007
381,0.007,0.,0.007
382,0.007,0.,0.007
383,0.008,0.,0.008
384,0.007,0.,0.007
385,0.007,0.,0.007
386,0.007,0.,0.007
387,0.007,0.,0.007
388,0.008,0.,0.008
389,0.007,0.,0.007
390,0.007,0.,0.007
391,0.007,0.,0.007
392,0.009,0.003,0.005
393,0.007,0.,0.007
394,0.007,0.,0.007
395,0.007,0.,0.007
396,0.007,0.,0.007
397,0.008,0.,0.008
398,0.007,0.,0.007
399,0.007,0.,0.007
400,0.008,0.,0.008
401,0.009,0.,0.009
402,0.008,0.,0.008
403,0.008,0.,0.008
404,0.007,0.,0.007
405,0.008,0.,0.008
406,0.008,0.,0.008
407,0.008,0.,0.008
408,0.008,0.,0.008
409,0.008,0.,0.008
410,0.009,0.,0.009
411,0.008,0.,0.008
412,0.008,0.,0.008
413,0.008,0.,0.008
414,0.008,0.,0.008
415,0.008,0.,0.008
416,0.008,0.,0.008
417,0.008,0.,0.008
418,0.008,0.,0.008
419,0.009,0.,0.009
420,0.008,0.,0.008
421,0.008,0.,0.008
422,0.008,0.,0.008
423,0.009,0.,0.009
424,0.008,0.,0.008
425,0.008,0.,0.008
426,0.008,0.,0.008
427,0.009,0.,0.009
428,0.008,0.,0.008
429,0.008,0.,0.008
430,0.008,0.,0.008
431,0.008,0.,0.008
432,0.008,0.,0.008
433,0.008,0.,0.008
434,0.008,0.,0.008
435,0.008,0.,0.008
436,0.009,0.,0.009
437,0.008,0.,0.008
438,0.008,0.,0.008
439,0.008,0.,0.008
440,0.009,0.,0.009
441,0.008,0.,0.008
442,0.008,0.,0.008
443,0.008,0.,0.008
444,0.009,0.,0.009
445,0.008,0.,0.008
446,0.008,0.,0.008
447,0.008,0.,0.008
448,0.009,0.,0.009
449,0.009,0.,0.009
450,0.008,0.,0.008
451,0.008,0.,0.008
452,0.011,0.,0.011
453,0.009,0.,0.009
454,0.009,0.,0.009
455,0.009,0.,0.009
456,0.01,0.,0.01
457,0.009,0.,0.009
458,0.009,0.,0.009
459,0.009,0.,0.009
460,0.01,0.,0.01
461,0.009,0.,0.009
462,0.009,0.002,0.006
463,0.009,0.,0.009
464,0.009,0.,0.009
465,0.009,0.,0.009
466,0.009,0.,0.009
467,0.009,0.,0.009
468,0.01,0.,0.01
469,0.009,0.,0.009
470,0.009,0.,0.009
471,0.009,0.,0.009
472,0.009,0.,0.009
473,0.009,0.,0.009
474,0.009,0.,0.009
475,0.01,0.,0.01
476,0.009,0.,0.009
477,0.009,0.,0.009
478,0.009,0.,0.009
479,0.01,0.,0.01
480,0.009,0.,0.009
481,0.009,0.,0.009
482,0.009,0.,0.009
483,0.01,0.,0.01
484,0.009,0.,0.009
485,0.009,0.,0.009
486,0.009,0.,0.009
487,0.009,0.,0.009
488,0.009,0.,0.009
489,0.009,0.,0.009
490,0.011,0.,0.011
491,0.009,0.,0.009
492,0.009,0.,0.009
493,0.009,0.,0.009
494,0.01,0.,0.01
495,0.01,0.,0.01
496,0.009,0.,0.009
497,0.009,0.,0.009
498,0.01,0.,0.01
499,0.009,0.,0.009
500,0.009,0.,0.009
600,0.011,0.,0.011
800,0.015,0.,0.015
1000,0.019,0.,0.019
1200,0.023,0.,0.023
1400,0.04,0.,0.04
1600,0.034,0.,0.034
1800,0.05,0.,0.05
2000,0.044,0.,0.044
2200,0.047,0.,0.047
2400,0.135,0.,0.135
2600,0.068,0.,0.068
2800,0.059,0.,0.059
3000,0.066,0.,0.066
3200,0.086,0.,0.086
3400,0.092,0.,0.092
3600,0.08,0.,0.08
3800,0.084,0.,0.084
4000,0.104,0.,0.104
4200,0.111,0.,0.111
4400,0.104,0.,0.104
4600,0.211,0.003,0.208
4800,0.101,0.,0.101
5000,0.121,0.,0.121
5200,0.228,0.,0.228
5400,0.135,0.,0.135
5600,0.142,0.,0.142
5800,0.146,0.,0.146
6000,0.128,0.,0.128
6200,0.13,0.,0.13
6400,0.152,0.,0.152
6600,0.152,0.,0.152
6800,0.156,0.,0.156
7000,0.156,0.,0.156
7200,0.154,0.,0.154
7400,0.152,0.,0.152
7600,0.164,0.,0.164
7800,0.173,0.,0.173
8000,0.178,0.,0.178
8200,0.185,0.,0.185
8400,0.195,0.,0.195
8600,0.205,0.,0.205
8800,0.219,0.,0.219
9000,0.228,0.,0.228
9200,0.242,0.,0.242
9400,0.251,0.,0.251
9600,0.251,0.,0.251
9800,0.249,0.,0.249
10000,0.252,0.,0.252
10200,0.263,0.,0.263
10400,0.268,0.,0.268
10600,0.303,0.,0.303
10800,0.31,0.,0.31
11000,0.313,0.,0.312
11200,0.317,0.,0.317
11400,0.318,0.,0.318
11600,0.322,0.,0.322
11800,0.33,0.,0.33
12000,0.334,0.,0.334
12200,0.336,0.,0.336
12400,0.337,0.,0.337
12600,0.357,0.,0.357
12800,0.36,0.,0.36
13000,0.368,0.,0.368
13200,0.371,0.,0.371
13400,0.374,0.,0.374
13600,0.378,0.,0.378
13800,0.379,0.,0.379
14000,0.382,0.,0.382
14200,0.376,0.,0.376
14400,0.37,0.,0.37
14600,0.357,0.,0.357
14800,0.384,0.,0.384
15000,0.364,0.,0.364
15200,0.349,0.,0.349
15400,0.371,0.,0.371
15600,0.383,0.,0.383
15800,0.391,0.,0.391
16000,0.405,0.,0.405
16200,0.413,0.,0.413
16400,0.423,0.,0.423
16600,0.43,0.,0.43
16800,0.447,0.,0.447
17000,0.465,0.,0.465
17200,0.478,0.,0.478
17400,0.492,0.,0.492
17600,0.508,0.,0.508
17800,0.528,0.,0.528
18000,0.541,0.,0.541
18200,0.557,0.,0.557
18400,0.576,0.,0.576
18600,0.585,0.,0.585
18800,0.593,0.,0.593
19000,0.6,0.,0.6
19200,0.599,0.,0.599
19400,0.597,0.,0.597
19600,0.6,0.,0.6
19800,0.594,0.,0.594
20000,0.606,0.,0.606
