param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.005,0.002,0.002,0.005,0.002,0.002,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.002,0.003,0.,0.002,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
65,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
71,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
72,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
74,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
75,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
76,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
77,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
81,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
84,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
85,0.067,0.,0.067,0.067,0.,0.067,0.,0.,0.
86,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
87,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.009,0.,0.009,0.009,0.,0.009,0.002,0.,0.002
90,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
93,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
94,0.04,0.,0.04,0.04,0.,0.04,0.,0.,0.
95,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
96,0.009,0.,0.009,0.009,0.,0.009,0.001,0.,0.001
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
99,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
100,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
110,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
120,0.029,0.,0.029,0.029,0.,0.029,0.001,0.,0.001
130,0.025,0.,0.025,0.024,0.,0.024,0.001,0.,0.001
140,0.025,0.,0.025,0.025,0.,0.025,0.002,0.,0.002
150,0.065,0.002,0.063,0.065,0.002,0.063,0.001,0.,0.001
160,0.02,0.,0.019,0.02,0.,0.019,0.001,0.,0.001
170,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
180,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
190,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
200,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
210,0.029,0.,0.028,0.029,0.,0.028,0.001,0.,0.001
220,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
230,0.03,0.,0.03,0.03,0.,0.03,0.002,0.,0.002
240,0.036,0.,0.036,0.036,0.,0.036,0.002,0.,0.002
250,0.051,0.,0.051,0.051,0.,0.051,0.002,0.,0.002
260,0.047,0.,0.047,0.047,0.,0.047,0.001,0.,0.001
270,0.04,0.,0.04,0.04,0.,0.04,0.002,0.,0.002
280,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
290,0.047,0.,0.047,0.047,0.,0.047,0.002,0.,0.002
300,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
310,0.119,0.,0.119,0.119,0.,0.119,0.002,0.,0.002
320,0.056,0.,0.056,0.056,0.,0.056,0.002,0.,0.002
330,0.087,0.,0.087,0.087,0.,0.087,0.002,0.,0.002
340,0.062,0.,0.062,0.062,0.,0.062,0.002,0.,0.002
350,0.061,0.,0.06,0.061,0.,0.06,0.003,0.,0.002
360,0.073,0.,0.073,0.073,0.,0.073,0.003,0.,0.003
370,0.068,0.,0.068,0.068,0.,0.068,0.003,0.,0.003
380,0.078,0.001,0.076,0.078,0.001,0.076,0.002,0.,0.002
390,0.078,0.,0.078,0.078,0.,0.078,0.003,0.,0.003
400,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
410,0.083,0.,0.083,0.083,0.,0.083,0.003,0.,0.003
420,0.093,0.,0.093,0.093,0.,0.093,0.003,0.,0.003
430,0.087,0.,0.087,0.087,0.,0.087,0.003,0.,0.003
440,0.09,0.,0.09,0.09,0.,0.09,0.003,0.,0.003
450,0.099,0.,0.099,0.099,0.,0.099,0.004,0.,0.004
460,0.102,0.,0.101,0.102,0.,0.101,0.004,0.,0.004
470,0.118,0.,0.117,0.118,0.,0.117,0.014,0.,0.014
480,0.117,0.001,0.116,0.117,0.001,0.116,0.004,0.,0.004
490,0.156,0.,0.155,0.156,0.,0.155,0.003,0.,0.004
500,0.138,0.,0.137,0.138,0.,0.137,0.003,0.,0.003
510,0.14,0.,0.14,0.139,0.,0.139,0.014,0.,0.014
520,0.131,0.,0.131,0.131,0.,0.131,0.005,0.,0.005
530,0.127,0.,0.127,0.127,0.,0.127,0.005,0.,0.005
540,0.132,0.,0.132,0.132,0.,0.132,0.004,0.,0.004
550,0.137,0.,0.137,0.137,0.,0.137,0.004,0.,0.004
560,0.142,0.,0.142,0.142,0.,0.142,0.004,0.,0.004
570,0.156,0.002,0.153,0.156,0.002,0.153,0.005,0.,0.005
580,0.17,0.,0.17,0.17,0.,0.17,0.004,0.,0.004
590,0.179,0.,0.178,0.179,0.,0.178,0.004,0.,0.004
600,0.184,0.,0.184,0.184,0.,0.184,0.005,0.,0.005
610,0.187,0.001,0.186,0.187,0.001,0.186,0.005,0.,0.005
620,0.175,0.,0.174,0.175,0.,0.174,0.005,0.,0.005
630,0.178,0.001,0.177,0.178,0.001,0.177,0.005,0.,0.005
640,0.198,0.004,0.192,0.198,0.004,0.192,0.005,0.,0.005
650,0.195,0.001,0.193,0.195,0.001,0.193,0.005,0.,0.005
660,0.199,0.,0.199,0.199,0.,0.199,0.005,0.,0.005
670,0.201,0.,0.201,0.201,0.,0.201,0.011,0.,0.011
680,0.211,0.,0.211,0.211,0.,0.211,0.005,0.,0.005
690,0.215,0.,0.215,0.215,0.,0.215,0.006,0.,0.006
700,0.226,0.,0.226,0.226,0.,0.226,0.005,0.,0.005
710,0.231,0.003,0.227,0.231,0.003,0.227,0.006,0.,0.006
720,0.27,0.002,0.267,0.27,0.002,0.267,0.006,0.,0.006
730,0.253,0.002,0.25,0.253,0.002,0.25,0.005,0.,0.005
740,0.271,0.,0.271,0.271,0.,0.271,0.006,0.,0.006
750,0.263,0.002,0.26,0.263,0.002,0.26,0.006,0.,0.006
760,0.279,0.001,0.278,0.279,0.001,0.278,0.006,0.,0.006
770,0.273,0.,0.273,0.273,0.,0.273,0.006,0.,0.006
780,0.269,0.,0.268,0.269,0.,0.268,0.006,0.,0.006
790,0.275,0.001,0.274,0.275,0.001,0.274,0.006,0.,0.006
800,0.282,0.,0.282,0.282,0.,0.282,0.009,0.,0.009
810,0.302,0.,0.302,0.302,0.,0.302,0.006,0.,0.006
820,0.299,0.,0.299,0.299,0.,0.299,0.013,0.,0.013
830,0.307,0.,0.306,0.307,0.,0.306,0.007,0.,0.007
840,0.333,0.,0.333,0.333,0.,0.333,0.007,0.,0.007
850,0.342,0.,0.342,0.342,0.,0.342,0.006,0.,0.006
860,0.348,0.,0.348,0.348,0.,0.348,0.012,0.,0.012
870,0.356,0.,0.356,0.356,0.,0.356,0.007,0.,0.007
880,0.353,0.,0.353,0.353,0.,0.353,0.008,0.,0.008
890,0.353,0.,0.353,0.353,0.,0.353,0.008,0.,0.008
900,0.362,0.,0.362,0.362,0.,0.362,0.011,0.,0.011
910,0.355,0.,0.355,0.355,0.,0.355,0.012,0.,0.012
920,0.368,0.,0.368,0.368,0.,0.368,0.007,0.,0.007
930,0.373,0.,0.373,0.373,0.,0.373,0.007,0.,0.007
940,0.382,0.,0.382,0.382,0.,0.382,0.01,0.,0.01
950,0.41,0.,0.41,0.41,0.,0.41,0.008,0.,0.008
960,0.433,0.,0.433,0.433,0.,0.433,0.017,0.,0.017
970,0.431,0.,0.431,0.431,0.,0.431,0.008,0.,0.008
980,0.435,0.,0.434,0.435,0.,0.434,0.009,0.,0.009
990,0.444,0.,0.444,0.444,0.,0.444,0.009,0.,0.009
1000,0.425,0.,0.425,0.425,0.,0.425,0.008,0.,0.008
1100,0.511,0.,0.511,0.511,0.,0.511,0.009,0.,0.009
1200,0.616,0.,0.616,0.616,0.,0.616,0.011,0.,0.011
1300,0.698,0.,0.698,0.698,0.,0.698,0.011,0.,0.011
1400,0.837,0.,0.837,0.837,0.,0.837,0.015,0.,0.015
1500,0.97,0.,0.97,0.97,0.,0.97,0.019,0.,0.019
1600,1.087,0.,1.087,1.087,0.,1.087,0.018,0.,0.018
1700,1.191,0.,1.19,1.19,0.,1.19,0.015,0.,0.015
1800,1.315,0.,1.315,1.315,0.,1.315,0.016,0.,0.016
1900,1.473,0.,1.473,1.473,0.,1.473,0.024,0.,0.024
2000,1.688,0.,1.688,1.688,0.,1.688,0.021,0.,0.021
3000,3.746,0.,3.746,3.746,0.,3.746,0.031,0.,0.031
4000,6.532,0.,6.53,6.532,0.,6.53,0.039,0.,0.039
5000,10.516,0.,10.514,10.516,0.,10.514,0.056,0.,0.055
