param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
11,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.004,0.,0.004,0.,0.,0.
12,0.006,0.006,0.,0.007,0.003,0.004,0.,0.,0.,0.005,0.005,0.,0.001,0.001,0.,0.001,0.,0.001,0.005,0.002,0.002,0.,0.,0.
13,0.056,0.008,0.047,0.063,0.003,0.059,0.,0.,0.,0.054,0.007,0.046,0.001,0.,0.,0.057,0.003,0.053,0.005,0.,0.005,0.,0.,0.
14,0.006,0.,0.006,0.005,0.,0.005,0.,0.,0.,0.004,0.,0.004,0.001,0.,0.001,0.001,0.,0.001,0.004,0.,0.004,0.,0.,0.
15,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.,0.004,0.,0.004,0.001,0.,0.001,0.001,0.,0.001,0.004,0.,0.004,0.,0.,0.
16,0.008,0.,0.007,0.006,0.,0.007,0.,0.,0.,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.005,0.,0.005,0.,0.,0.
17,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.006,0.,0.006,0.,0.,0.
18,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.
19,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.006,0.,0.006,0.001,0.,0.001,0.002,0.,0.002,0.006,0.,0.006,0.,0.,0.
20,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.,0.007,0.,0.007,0.001,0.,0.001,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.
21,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.,0.008,0.,0.008,0.002,0.,0.002,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.
22,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.008,0.,0.008,0.,0.,0.
23,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.
24,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.
25,0.097,0.,0.097,0.1,0.,0.1,0.,0.,0.,0.093,0.,0.093,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.084,0.,0.084
26,0.014,0.,0.014,0.015,0.,0.015,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.003,0.,0.003,0.01,0.,0.01,0.,0.,0.
27,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.003,0.,0.003,0.003,0.,0.003,0.01,0.,0.01,0.,0.,0.
28,0.018,0.003,0.015,0.017,0.,0.017,0.,0.,0.,0.014,0.003,0.011,0.003,0.,0.003,0.004,0.,0.004,0.011,0.,0.011,0.,0.,0.
29,0.019,0.,0.019,0.02,0.,0.02,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
30,0.023,0.,0.023,0.019,0.,0.019,0.,0.,0.,0.016,0.,0.016,0.005,0.,0.005,0.004,0.,0.004,0.014,0.,0.014,0.,0.,0.
31,0.041,0.,0.041,0.024,0.,0.024,0.,0.,0.,0.036,0.,0.036,0.004,0.,0.004,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
32,0.022,0.,0.022,0.042,0.,0.042,0.,0.,0.,0.016,0.,0.016,0.005,0.,0.005,0.004,0.,0.004,0.036,0.,0.036,0.,0.,0.
33,0.02,0.,0.02,0.022,0.,0.022,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.005,0.,0.005,0.016,0.,0.016,0.,0.,0.
34,0.022,0.,0.022,0.027,0.,0.027,0.,0.,0.,0.017,0.,0.017,0.004,0.,0.004,0.005,0.,0.005,0.021,0.,0.021,0.,0.,0.
35,0.023,0.,0.023,0.025,0.,0.025,0.,0.,0.,0.017,0.,0.017,0.005,0.,0.005,0.006,0.,0.006,0.017,0.,0.017,0.,0.,0.
36,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005,0.018,0.,0.018,0.,0.,0.
37,0.025,0.,0.025,0.028,0.,0.028,0.,0.,0.,0.018,0.,0.018,0.006,0.,0.006,0.005,0.,0.005,0.021,0.,0.021,0.,0.,0.
38,0.028,0.,0.028,0.03,0.002,0.028,0.,0.,0.,0.021,0.,0.021,0.006,0.,0.006,0.007,0.,0.007,0.022,0.002,0.019,0.,0.,0.
39,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.02,0.,0.02,0.007,0.,0.007,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
40,0.045,0.,0.045,0.043,0.,0.043,0.,0.,0.,0.035,0.,0.035,0.008,0.,0.008,0.008,0.,0.008,0.034,0.,0.034,0.,0.,0.
41,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.023,0.,0.023,0.008,0.,0.008,0.008,0.,0.008,0.022,0.,0.022,0.,0.,0.
42,0.031,0.,0.031,0.036,0.,0.036,0.,0.,0.,0.023,0.,0.023,0.007,0.,0.007,0.008,0.,0.008,0.026,0.,0.026,0.,0.,0.
43,0.053,0.,0.053,0.051,0.,0.051,0.,0.,0.,0.042,0.,0.042,0.009,0.,0.009,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.
44,0.037,0.,0.037,0.038,0.,0.038,0.,0.,0.,0.026,0.,0.026,0.009,0.,0.009,0.01,0.,0.01,0.027,0.,0.027,0.,0.,0.
45,0.045,0.,0.045,0.041,0.,0.041,0.,0.,0.,0.027,0.,0.027,0.015,0.,0.015,0.01,0.,0.01,0.029,0.,0.029,0.,0.,0.
46,0.046,0.,0.046,0.047,0.,0.047,0.,0.,0.,0.034,0.,0.034,0.01,0.,0.01,0.01,0.,0.01,0.031,0.,0.031,0.001,0.,0.001
47,0.133,0.,0.133,0.045,0.,0.045,0.,0.,0.,0.121,0.,0.12,0.01,0.,0.01,0.012,0.,0.012,0.031,0.,0.031,0.,0.,0.
48,0.047,0.,0.047,0.127,0.,0.127,0.,0.,0.,0.032,0.,0.032,0.013,0.,0.013,0.011,0.,0.011,0.115,0.,0.115,0.,0.,0.
49,0.045,0.,0.045,0.045,0.,0.045,0.,0.,0.,0.032,0.,0.032,0.011,0.,0.011,0.01,0.,0.01,0.033,0.,0.033,0.,0.,0.
50,0.121,0.028,0.093,0.123,0.031,0.091,0.001,0.,0.,0.054,0.027,0.027,0.065,0.,0.064,0.065,0.003,0.061,0.056,0.028,0.028,0.001,0.,0.001
51,0.065,0.,0.065,0.071,0.,0.071,0.,0.,0.,0.052,0.,0.052,0.012,0.,0.012,0.012,0.,0.012,0.056,0.,0.056,0.,0.,0.
52,0.048,0.003,0.045,0.052,0.,0.052,0.,0.,0.,0.034,0.003,0.031,0.012,0.,0.012,0.011,0.,0.011,0.039,0.,0.039,0.,0.,0.
53,0.051,0.,0.051,0.05,0.,0.05,0.,0.,0.,0.038,0.,0.038,0.011,0.,0.011,0.012,0.,0.012,0.036,0.,0.036,0.,0.,0.
54,0.05,0.003,0.047,0.053,0.,0.053,0.,0.,0.,0.037,0.002,0.034,0.012,0.,0.012,0.012,0.,0.012,0.039,0.,0.039,0.,0.,0.
55,0.053,0.,0.053,0.057,0.,0.057,0.,0.,0.,0.04,0.,0.04,0.012,0.,0.012,0.014,0.,0.014,0.041,0.,0.041,0.,0.,0.
56,0.056,0.,0.056,0.06,0.,0.06,0.001,0.,0.001,0.039,0.,0.038,0.015,0.,0.015,0.013,0.,0.013,0.045,0.,0.045,0.,0.,0.
57,0.059,0.,0.059,0.057,0.,0.057,0.,0.,0.,0.043,0.,0.043,0.014,0.,0.014,0.014,0.,0.014,0.041,0.,0.041,0.,0.,0.
58,0.061,0.,0.061,0.061,0.,0.061,0.,0.,0.,0.044,0.,0.044,0.015,0.,0.015,0.014,0.,0.014,0.045,0.,0.045,0.,0.,0.
59,0.064,0.,0.064,0.067,0.,0.067,0.,0.,0.,0.046,0.,0.046,0.016,0.,0.016,0.018,0.,0.018,0.047,0.,0.047,0.,0.,0.
60,0.062,0.,0.062,0.064,0.,0.064,0.,0.,0.,0.045,0.,0.045,0.015,0.,0.015,0.015,0.,0.015,0.046,0.,0.046,0.,0.,0.
61,0.068,0.,0.068,0.07,0.,0.07,0.,0.,0.,0.052,0.,0.052,0.015,0.,0.015,0.018,0.,0.018,0.05,0.,0.05,0.,0.,0.
62,0.068,0.,0.068,0.074,0.,0.074,0.,0.,0.,0.049,0.,0.049,0.017,0.,0.017,0.017,0.,0.017,0.054,0.,0.054,0.,0.,0.
63,0.071,0.,0.071,0.074,0.,0.074,0.,0.,0.,0.051,0.,0.051,0.017,0.,0.017,0.017,0.,0.017,0.054,0.,0.054,0.,0.,0.
64,0.081,0.,0.081,0.082,0.,0.082,0.001,0.,0.001,0.06,0.,0.06,0.019,0.,0.019,0.021,0.,0.021,0.059,0.,0.059,0.,0.,0.
65,0.078,0.,0.078,0.081,0.,0.081,0.,0.,0.,0.057,0.,0.057,0.019,0.,0.019,0.021,0.,0.021,0.058,0.,0.058,0.001,0.,0.001
66,0.082,0.,0.082,0.083,0.,0.083,0.001,0.,0.001,0.059,0.,0.059,0.021,0.,0.021,0.022,0.,0.022,0.059,0.,0.059,0.,0.,0.
67,0.084,0.,0.084,0.086,0.,0.086,0.,0.,0.,0.062,0.,0.062,0.02,0.,0.02,0.021,0.,0.021,0.063,0.,0.063,0.,0.,0.
68,0.086,0.,0.086,0.093,0.,0.093,0.,0.,0.,0.064,0.,0.064,0.02,0.,0.02,0.022,0.,0.022,0.069,0.,0.069,0.001,0.,0.001
69,0.088,0.,0.088,0.097,0.,0.097,0.,0.,0.,0.062,0.,0.062,0.024,0.,0.024,0.024,0.,0.024,0.071,0.,0.071,0.001,0.,0.001
70,0.093,0.,0.093,0.088,0.,0.088,0.001,0.,0.001,0.067,0.,0.067,0.024,0.,0.024,0.022,0.,0.022,0.064,0.,0.064,0.,0.,0.
71,0.091,0.,0.091,0.094,0.,0.094,0.,0.,0.,0.063,0.,0.063,0.026,0.,0.026,0.024,0.,0.024,0.067,0.,0.067,0.,0.,0.
72,0.094,0.,0.094,0.095,0.003,0.091,0.,0.,0.,0.07,0.,0.07,0.022,0.,0.022,0.021,0.,0.021,0.072,0.003,0.069,0.001,0.,0.
73,0.093,0.,0.093,0.096,0.,0.096,0.,0.,0.,0.07,0.,0.07,0.021,0.,0.021,0.023,0.,0.023,0.07,0.,0.07,0.,0.,0.
74,0.096,0.,0.096,0.098,0.,0.098,0.,0.,0.,0.071,0.,0.071,0.022,0.,0.022,0.027,0.,0.027,0.069,0.,0.069,0.001,0.,0.001
75,0.104,0.,0.104,0.108,0.,0.108,0.001,0.,0.001,0.075,0.,0.075,0.026,0.,0.026,0.026,0.,0.026,0.079,0.,0.079,0.,0.,0.
76,0.099,0.,0.099,0.108,0.,0.108,0.001,0.,0.001,0.07,0.,0.07,0.027,0.,0.027,0.028,0.,0.028,0.077,0.,0.077,0.001,0.,0.001
77,0.102,0.,0.102,0.109,0.,0.109,0.,0.,0.,0.074,0.,0.074,0.026,0.,0.025,0.029,0.,0.029,0.078,0.,0.078,0.001,0.,0.001
78,0.116,0.,0.116,0.107,0.,0.107,0.001,0.,0.001,0.082,0.,0.082,0.031,0.,0.031,0.026,0.,0.026,0.078,0.,0.078,0.,0.,0.
79,0.106,0.,0.106,0.112,0.,0.112,0.,0.,0.,0.077,0.,0.077,0.027,0.,0.027,0.029,0.,0.029,0.08,0.,0.08,0.001,0.,0.001
80,0.112,0.,0.112,0.13,0.,0.13,0.001,0.,0.001,0.08,0.,0.08,0.03,0.,0.03,0.031,0.,0.031,0.096,0.,0.096,0.001,0.,0.001
81,0.124,0.,0.123,0.123,0.,0.123,0.001,0.,0.001,0.091,0.,0.091,0.03,0.,0.03,0.032,0.,0.032,0.089,0.,0.089,0.001,0.,0.001
82,0.124,0.,0.124,0.128,0.,0.128,0.001,0.,0.001,0.091,0.,0.091,0.03,0.,0.03,0.035,0.,0.035,0.091,0.,0.091,0.001,0.,0.001
83,0.128,0.,0.128,0.132,0.003,0.128,0.001,0.,0.001,0.092,0.,0.092,0.033,0.,0.033,0.034,0.003,0.03,0.096,0.,0.096,0.001,0.,0.001
84,0.124,0.,0.124,0.129,0.,0.129,0.001,0.,0.001,0.091,0.,0.091,0.03,0.,0.03,0.03,0.,0.03,0.096,0.,0.096,0.001,0.,0.001
85,0.124,0.003,0.12,0.136,0.,0.136,0.001,0.,0.001,0.09,0.,0.09,0.031,0.003,0.028,0.034,0.,0.034,0.1,0.,0.1,0.001,0.,0.001
86,0.131,0.004,0.127,0.136,0.,0.136,0.001,0.,0.001,0.095,0.003,0.092,0.033,0.,0.033,0.037,0.,0.037,0.096,0.,0.096,0.001,0.,0.001
87,0.147,0.,0.147,0.144,0.,0.144,0.001,0.,0.001,0.104,0.,0.104,0.04,0.,0.04,0.036,0.,0.036,0.105,0.,0.105,0.001,0.,0.001
88,0.142,0.,0.142,0.156,0.,0.154,0.001,0.,0.001,0.105,0.,0.105,0.034,0.,0.034,0.041,0.,0.04,0.112,0.,0.11,0.001,0.,0.001
89,0.138,0.,0.138,0.149,0.,0.148,0.001,0.,0.001,0.102,0.,0.102,0.034,0.,0.034,0.033,0.,0.033,0.113,0.,0.112,0.001,0.,0.001
90,0.154,0.,0.154,0.15,0.003,0.146,0.001,0.,0.001,0.11,0.,0.11,0.042,0.,0.042,0.042,0.,0.042,0.101,0.,0.101,0.001,0.,0.001
91,0.17,0.,0.17,0.19,0.,0.19,0.001,0.,0.001,0.128,0.,0.128,0.039,0.,0.039,0.054,0.,0.054,0.133,0.,0.133,0.001,0.,0.001
92,0.17,0.,0.17,0.18,0.003,0.176,0.001,0.,0.001,0.123,0.,0.123,0.044,0.,0.044,0.041,0.003,0.038,0.136,0.,0.136,0.001,0.,0.001
93,0.172,0.,0.172,0.175,0.,0.175,0.001,0.,0.001,0.123,0.,0.123,0.046,0.,0.046,0.038,0.,0.038,0.134,0.,0.134,0.001,0.,0.001
94,0.161,0.003,0.157,0.17,0.,0.17,0.001,0.,0.001,0.114,0.,0.114,0.044,0.003,0.04,0.043,0.,0.043,0.121,0.,0.121,0.005,0.,0.005
95,0.179,0.,0.179,0.162,0.,0.161,0.001,0.,0.001,0.134,0.,0.134,0.043,0.,0.043,0.04,0.,0.04,0.119,0.,0.119,0.001,0.,0.001
96,0.177,0.,0.177,0.168,0.003,0.164,0.001,0.,0.001,0.128,0.,0.128,0.046,0.,0.046,0.045,0.,0.045,0.12,0.003,0.116,0.001,0.,0.001
97,0.188,0.003,0.184,0.17,0.,0.17,0.001,0.,0.001,0.137,0.003,0.133,0.048,0.,0.048,0.042,0.,0.042,0.125,0.,0.125,0.001,0.,0.001
98,0.19,0.,0.19,0.177,0.007,0.169,0.001,0.,0.001,0.142,0.,0.142,0.045,0.,0.045,0.047,0.,0.047,0.127,0.007,0.119,0.001,0.,0.001
99,0.184,0.,0.184,0.189,0.,0.189,0.001,0.,0.001,0.133,0.,0.133,0.048,0.,0.048,0.042,0.,0.042,0.144,0.,0.144,0.001,0.,0.001
100,0.255,0.003,0.251,0.291,0.004,0.287,0.001,0.,0.001,0.21,0.003,0.206,0.043,0.,0.043,0.05,0.,0.05,0.239,0.004,0.235,0.001,0.,0.001
110,0.233,0.003,0.229,0.223,0.,0.223,0.001,0.,0.001,0.166,0.003,0.162,0.062,0.,0.062,0.055,0.,0.055,0.165,0.,0.165,0.001,0.,0.001
120,0.278,0.008,0.27,0.282,0.,0.282,0.002,0.,0.002,0.201,0.008,0.193,0.073,0.,0.073,0.075,0.,0.075,0.204,0.,0.203,0.002,0.,0.002
130,0.296,0.,0.296,0.322,0.,0.322,0.001,0.,0.001,0.214,0.,0.214,0.079,0.,0.079,0.084,0.,0.084,0.234,0.,0.234,0.001,0.,0.001
140,0.34,0.003,0.336,0.379,0.007,0.371,0.002,0.,0.002,0.25,0.,0.25,0.086,0.004,0.082,0.09,0.,0.09,0.285,0.007,0.277,0.002,0.,0.002
150,0.445,0.,0.445,0.438,0.003,0.435,0.002,0.,0.002,0.319,0.,0.319,0.122,0.,0.122,0.119,0.,0.119,0.315,0.003,0.312,0.002,0.,0.002
160,0.491,0.002,0.488,0.493,0.014,0.478,0.002,0.,0.002,0.351,0.001,0.349,0.136,0.,0.136,0.123,0.,0.123,0.365,0.013,0.351,0.002,0.,0.002
170,0.505,0.,0.505,0.528,0.011,0.516,0.002,0.,0.002,0.376,0.,0.376,0.125,0.,0.125,0.126,0.,0.126,0.398,0.011,0.386,0.002,0.,0.002
180,0.611,0.,0.611,0.611,0.,0.61,0.002,0.,0.002,0.458,0.,0.458,0.149,0.,0.149,0.156,0.,0.156,0.449,0.,0.448,0.004,0.,0.004
190,0.679,0.,0.679,0.68,0.003,0.675,0.003,0.,0.003,0.489,0.,0.489,0.185,0.,0.185,0.169,0.003,0.165,0.506,0.,0.506,0.002,0.,0.002
200,0.819,0.,0.819,0.843,0.,0.843,0.004,0.,0.004,0.64,0.,0.64,0.174,0.,0.174,0.185,0.,0.185,0.653,0.,0.653,0.003,0.,0.003
210,0.834,0.007,0.826,0.822,0.004,0.818,0.003,0.,0.003,0.616,0.007,0.608,0.212,0.,0.212,0.201,0.,0.201,0.616,0.003,0.612,0.003,0.,0.003
220,0.911,0.007,0.903,0.937,0.007,0.929,0.005,0.,0.005,0.685,0.007,0.677,0.218,0.,0.218,0.224,0.004,0.22,0.708,0.003,0.704,0.003,0.,0.003
230,0.962,0.011,0.95,1.018,0.003,1.014,0.003,0.,0.003,0.718,0.003,0.714,0.238,0.007,0.23,0.237,0.,0.237,0.776,0.003,0.772,0.003,0.,0.003
240,1.103,0.,1.103,1.071,0.003,1.067,0.005,0.,0.005,0.819,0.,0.818,0.277,0.,0.277,0.244,0.,0.244,0.821,0.003,0.817,0.004,0.,0.004
250,1.152,0.008,1.144,1.22,0.003,1.216,0.005,0.,0.005,0.875,0.008,0.867,0.27,0.,0.27,0.285,0.003,0.281,0.928,0.,0.928,0.005,0.,0.005
260,1.248,0.,1.248,1.279,0.,1.279,0.004,0.,0.004,0.933,0.,0.933,0.309,0.,0.309,0.303,0.,0.303,0.969,0.,0.969,0.004,0.,0.004
270,1.385,0.,1.385,1.46,0.,1.46,0.006,0.,0.006,1.023,0.,1.023,0.354,0.,0.354,0.337,0.,0.337,1.116,0.,1.116,0.005,0.,0.005
280,1.493,0.007,1.485,1.526,0.003,1.522,0.005,0.,0.005,1.135,0.003,1.131,0.35,0.003,0.346,0.354,0.003,0.35,1.163,0.,1.163,0.006,0.,0.006
290,1.557,0.02,1.537,1.623,0.,1.623,0.006,0.003,0.002,1.19,0.016,1.174,0.359,0.,0.359,0.379,0.,0.379,1.235,0.,1.235,0.006,0.,0.006
300,1.831,0.023,1.807,1.801,0.011,1.789,0.006,0.,0.006,1.398,0.019,1.378,0.425,0.004,0.421,0.411,0.007,0.403,1.377,0.003,1.373,0.01,0.,0.01
310,1.828,0.,1.828,1.82,0.,1.82,0.006,0.,0.006,1.383,0.,1.383,0.435,0.,0.435,0.431,0.,0.431,1.381,0.,1.381,0.006,0.,0.006
320,1.983,0.003,1.979,1.965,0.,1.965,0.008,0.,0.008,1.474,0.003,1.469,0.498,0.,0.498,0.445,0.,0.445,1.511,0.,1.51,0.007,0.,0.007
330,2.088,0.,2.087,2.134,0.,2.133,0.008,0.,0.008,1.616,0.,1.615,0.46,0.,0.46,0.486,0.,0.486,1.638,0.,1.638,0.007,0.,0.007
340,2.282,0.003,2.278,2.347,0.,2.347,0.006,0.,0.006,1.704,0.,1.704,0.569,0.003,0.565,0.547,0.,0.546,1.791,0.,1.791,0.007,0.,0.007
350,2.489,0.015,2.473,2.475,0.015,2.459,0.008,0.,0.008,1.919,0.011,1.907,0.56,0.004,0.556,0.56,0.008,0.552,1.906,0.007,1.897,0.007,0.,0.007
360,2.577,0.,2.576,2.557,0.,2.557,0.009,0.,0.009,2.005,0.,2.004,0.56,0.,0.56,0.563,0.,0.563,1.982,0.,1.982,0.009,0.,0.009
370,2.729,0.004,2.725,2.723,0.,2.723,0.007,0.,0.007,2.058,0.,2.058,0.661,0.004,0.657,0.599,0.,0.598,2.114,0.,2.114,0.008,0.,0.008
380,2.879,0.004,2.875,2.957,0.,2.957,0.009,0.,0.009,2.25,0.,2.25,0.618,0.003,0.614,0.625,0.,0.625,2.321,0.,2.321,0.008,0.,0.008
390,3.177,0.008,3.168,3.277,0.008,3.268,0.009,0.,0.009,2.477,0.003,2.473,0.687,0.004,0.683,0.673,0.,0.673,2.592,0.007,2.584,0.008,0.,0.008
400,3.468,0.008,3.457,3.454,0.011,3.441,0.011,0.,0.011,2.7,0.008,2.69,0.75,0.,0.75,0.717,0.011,0.705,2.725,0.,2.724,0.009,0.,0.009
