param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
37,0.048,0.,0.048,0.026,0.,0.026,0.008,0.,0.008,0.005,0.,0.005,0.039,0.,0.039,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
38,0.059,0.,0.059,0.026,0.,0.026,0.021,0.,0.021,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
39,0.049,0.,0.049,0.029,0.,0.029,0.008,0.,0.008,0.006,0.,0.006,0.039,0.,0.039,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
40,0.051,0.,0.051,0.031,0.,0.031,0.008,0.,0.008,0.006,0.,0.006,0.041,0.,0.041,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
41,0.051,0.,0.051,0.031,0.,0.031,0.008,0.,0.008,0.007,0.,0.007,0.042,0.,0.042,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
42,0.144,0.,0.144,0.052,0.,0.052,0.01,0.,0.01,0.008,0.,0.008,0.044,0.,0.044,0.089,0.,0.089,0.042,0.,0.042,0.,0.,0.
43,0.057,0.003,0.054,0.035,0.,0.035,0.011,0.003,0.007,0.008,0.,0.008,0.045,0.,0.045,0.,0.,0.,0.026,0.,0.025,0.,0.,0.
44,0.061,0.,0.061,0.036,0.,0.036,0.01,0.,0.01,0.007,0.,0.007,0.049,0.,0.049,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
45,0.084,0.,0.084,0.034,0.,0.034,0.011,0.,0.011,0.008,0.,0.008,0.072,0.,0.072,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
46,0.065,0.,0.065,0.054,0.,0.054,0.011,0.,0.011,0.008,0.,0.008,0.051,0.,0.051,0.001,0.,0.001,0.044,0.,0.044,0.,0.,0.
47,0.064,0.,0.064,0.041,0.,0.041,0.012,0.,0.012,0.008,0.,0.008,0.05,0.,0.05,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
48,0.075,0.,0.075,0.04,0.,0.04,0.012,0.,0.012,0.008,0.,0.008,0.06,0.,0.06,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
49,0.072,0.,0.072,0.037,0.,0.037,0.012,0.,0.012,0.008,0.,0.008,0.059,0.,0.059,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
50,0.146,0.056,0.089,0.109,0.028,0.08,0.013,0.,0.013,0.063,0.015,0.047,0.132,0.056,0.076,0.,0.,0.,0.045,0.012,0.032,0.,0.,0.
51,0.085,0.,0.085,0.125,0.,0.125,0.016,0.,0.016,0.01,0.,0.01,0.067,0.,0.067,0.,0.,0.,0.114,0.,0.113,0.,0.,0.
52,0.089,0.,0.089,0.051,0.,0.051,0.018,0.,0.018,0.011,0.,0.011,0.068,0.,0.068,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
53,0.09,0.,0.09,0.05,0.,0.05,0.016,0.,0.016,0.012,0.,0.012,0.072,0.,0.072,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
54,0.087,0.,0.087,0.076,0.,0.076,0.014,0.,0.014,0.011,0.,0.011,0.071,0.,0.071,0.,0.,0.,0.064,0.,0.064,0.,0.,0.
55,0.095,0.,0.095,0.05,0.,0.05,0.02,0.,0.02,0.011,0.,0.011,0.073,0.,0.073,0.001,0.,0.001,0.037,0.,0.037,0.,0.,0.
56,0.101,0.,0.101,0.051,0.,0.051,0.019,0.,0.019,0.012,0.,0.011,0.079,0.,0.079,0.001,0.,0.001,0.038,0.,0.038,0.,0.,0.
57,0.1,0.002,0.098,0.055,0.,0.055,0.018,0.,0.018,0.014,0.,0.014,0.08,0.002,0.078,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
58,0.108,0.,0.108,0.057,0.,0.057,0.019,0.,0.019,0.014,0.,0.014,0.087,0.,0.087,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
59,0.111,0.,0.111,0.058,0.,0.058,0.018,0.,0.018,0.014,0.,0.014,0.091,0.,0.091,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
60,0.1,0.,0.1,0.06,0.,0.06,0.019,0.,0.019,0.016,0.,0.016,0.079,0.,0.079,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
61,0.108,0.,0.108,0.068,0.003,0.064,0.018,0.,0.018,0.016,0.003,0.012,0.087,0.,0.087,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
62,0.117,0.,0.117,0.068,0.,0.068,0.02,0.,0.02,0.015,0.,0.015,0.095,0.,0.095,0.001,0.,0.001,0.051,0.,0.051,0.,0.,0.
63,0.122,0.,0.122,0.07,0.,0.07,0.024,0.,0.024,0.016,0.,0.016,0.096,0.,0.096,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
64,0.12,0.,0.12,0.074,0.,0.074,0.022,0.,0.022,0.017,0.,0.017,0.095,0.,0.095,0.001,0.,0.001,0.054,0.,0.054,0.001,0.,0.001
65,0.129,0.,0.129,0.072,0.,0.072,0.022,0.,0.022,0.013,0.,0.013,0.105,0.,0.105,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
66,0.133,0.,0.133,0.078,0.,0.078,0.034,0.,0.034,0.018,0.,0.018,0.097,0.,0.097,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
67,0.131,0.,0.131,0.078,0.,0.078,0.025,0.,0.025,0.016,0.,0.016,0.104,0.,0.104,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
68,0.135,0.,0.135,0.081,0.,0.081,0.025,0.,0.025,0.019,0.,0.019,0.108,0.,0.108,0.,0.,0.,0.06,0.,0.06,0.001,0.,0.001
69,0.128,0.,0.128,0.079,0.,0.079,0.027,0.,0.027,0.019,0.,0.019,0.1,0.,0.1,0.,0.,0.,0.058,0.,0.058,0.001,0.,0.001
70,0.137,0.,0.137,0.083,0.003,0.079,0.024,0.,0.024,0.018,0.,0.018,0.11,0.,0.11,0.,0.,0.,0.063,0.003,0.059,0.,0.,0.
71,0.138,0.,0.138,0.085,0.,0.085,0.025,0.,0.025,0.019,0.,0.019,0.11,0.,0.11,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.
72,0.157,0.,0.157,0.084,0.,0.084,0.029,0.,0.029,0.02,0.,0.02,0.125,0.,0.125,0.,0.,0.,0.062,0.,0.062,0.001,0.,0.001
73,0.139,0.,0.139,0.092,0.,0.092,0.027,0.,0.027,0.023,0.,0.023,0.11,0.,0.11,0.,0.,0.,0.066,0.,0.066,0.,0.,0.
74,0.163,0.,0.163,0.107,0.,0.106,0.031,0.,0.031,0.024,0.,0.024,0.13,0.,0.13,0.001,0.,0.001,0.08,0.,0.08,0.001,0.,0.001
75,0.153,0.,0.153,0.102,0.,0.101,0.027,0.,0.027,0.023,0.,0.023,0.123,0.,0.123,0.,0.,0.,0.076,0.,0.076,0.001,0.,0.001
76,0.179,0.,0.179,0.112,0.,0.111,0.033,0.,0.033,0.024,0.,0.024,0.144,0.,0.144,0.,0.,0.,0.085,0.,0.085,0.001,0.,0.001
77,0.172,0.003,0.168,0.102,0.,0.102,0.029,0.002,0.026,0.022,0.,0.023,0.141,0.,0.141,0.001,0.001,0.,0.077,0.,0.077,0.001,0.,0.001
78,0.172,0.,0.172,0.108,0.,0.108,0.036,0.,0.036,0.028,0.,0.028,0.133,0.,0.133,0.,0.,0.,0.078,0.,0.078,0.001,0.,0.001
79,0.204,0.,0.204,0.112,0.,0.111,0.043,0.,0.043,0.028,0.,0.028,0.159,0.,0.158,0.001,0.,0.001,0.082,0.,0.082,0.001,0.,0.001
80,0.189,0.,0.189,0.114,0.,0.114,0.033,0.,0.033,0.028,0.,0.027,0.154,0.,0.154,0.001,0.,0.001,0.084,0.,0.084,0.001,0.,0.001
81,0.177,0.,0.177,0.115,0.,0.115,0.034,0.,0.034,0.028,0.,0.028,0.14,0.,0.14,0.001,0.,0.001,0.085,0.,0.085,0.001,0.,0.001
82,0.188,0.,0.188,0.121,0.,0.12,0.035,0.,0.035,0.024,0.,0.024,0.15,0.,0.15,0.,0.,0.,0.094,0.,0.092,0.001,0.,0.001
83,0.204,0.,0.204,0.127,0.,0.127,0.035,0.,0.035,0.027,0.,0.027,0.158,0.,0.158,0.001,0.,0.001,0.097,0.,0.097,0.001,0.,0.001
84,0.203,0.,0.203,0.127,0.,0.127,0.036,0.,0.037,0.027,0.,0.027,0.164,0.,0.164,0.001,0.,0.001,0.098,0.,0.098,0.001,0.,0.001
85,0.245,0.003,0.241,0.132,0.,0.132,0.051,0.,0.051,0.031,0.,0.031,0.19,0.003,0.186,0.001,0.,0.001,0.099,0.,0.099,0.001,0.,0.001
86,0.22,0.,0.22,0.131,0.,0.13,0.049,0.,0.049,0.033,0.,0.033,0.168,0.,0.168,0.001,0.,0.001,0.094,0.,0.094,0.001,0.,0.001
87,0.225,0.,0.225,0.133,0.,0.133,0.046,0.,0.046,0.037,0.,0.037,0.176,0.,0.176,0.001,0.,0.001,0.093,0.,0.093,0.001,0.,0.001
88,0.237,0.007,0.229,0.139,0.,0.139,0.042,0.,0.042,0.037,0.,0.037,0.189,0.007,0.181,0.004,0.,0.004,0.099,0.,0.099,0.002,0.,0.002
89,0.247,0.,0.246,0.139,0.,0.139,0.045,0.,0.045,0.037,0.,0.037,0.198,0.,0.197,0.001,0.,0.001,0.099,0.,0.099,0.001,0.,0.001
90,0.251,0.,0.251,0.152,0.,0.152,0.054,0.,0.054,0.037,0.,0.037,0.194,0.,0.194,0.001,0.,0.001,0.112,0.,0.112,0.001,0.,0.001
91,0.234,0.,0.234,0.136,0.,0.136,0.042,0.,0.042,0.035,0.,0.035,0.19,0.,0.19,0.001,0.,0.001,0.096,0.,0.096,0.003,0.,0.003
92,0.239,0.,0.239,0.13,0.,0.13,0.048,0.,0.048,0.031,0.,0.031,0.188,0.,0.188,0.001,0.,0.001,0.096,0.,0.096,0.001,0.,0.001
93,0.266,0.003,0.262,0.144,0.,0.144,0.052,0.,0.052,0.035,0.,0.035,0.211,0.003,0.207,0.001,0.,0.001,0.105,0.,0.105,0.001,0.,0.001
94,0.265,0.,0.265,0.142,0.,0.142,0.047,0.,0.047,0.035,0.,0.035,0.211,0.,0.211,0.005,0.,0.005,0.104,0.,0.104,0.001,0.,0.001
95,0.276,0.,0.276,0.154,0.003,0.15,0.057,0.,0.057,0.037,0.003,0.033,0.216,0.,0.216,0.001,0.,0.001,0.113,0.,0.113,0.001,0.,0.001
96,0.273,0.,0.273,0.159,0.,0.159,0.049,0.,0.049,0.035,0.,0.035,0.22,0.,0.22,0.001,0.,0.001,0.121,0.,0.121,0.001,0.,0.001
97,0.261,0.,0.261,0.17,0.,0.17,0.05,0.,0.05,0.041,0.,0.041,0.207,0.,0.207,0.001,0.,0.001,0.126,0.,0.126,0.001,0.,0.001
98,0.275,0.,0.275,0.17,0.,0.169,0.049,0.,0.049,0.038,0.,0.038,0.223,0.,0.223,0.001,0.,0.001,0.128,0.,0.128,0.001,0.,0.001
99,0.27,0.003,0.266,0.165,0.,0.165,0.051,0.,0.051,0.044,0.,0.044,0.217,0.003,0.213,0.001,0.,0.001,0.118,0.,0.117,0.001,0.,0.001
100,0.369,0.,0.368,0.237,0.002,0.234,0.07,0.,0.07,0.117,0.,0.117,0.295,0.,0.295,0.001,0.,0.001,0.118,0.002,0.115,0.001,0.,0.001
110,0.367,0.,0.367,0.228,0.003,0.224,0.08,0.,0.08,0.061,0.,0.061,0.283,0.,0.283,0.002,0.,0.002,0.164,0.003,0.16,0.001,0.,0.001
120,0.398,0.,0.397,0.238,0.,0.238,0.078,0.,0.078,0.059,0.,0.059,0.316,0.,0.316,0.001,0.,0.001,0.175,0.,0.175,0.001,0.,0.001
130,0.546,0.,0.546,0.287,0.,0.286,0.131,0.,0.131,0.077,0.,0.077,0.412,0.,0.412,0.001,0.,0.001,0.206,0.,0.206,0.002,0.,0.002
140,0.586,0.004,0.582,0.314,0.004,0.31,0.131,0.003,0.127,0.072,0.,0.072,0.45,0.,0.45,0.002,0.,0.002,0.239,0.004,0.235,0.002,0.,0.002
150,0.684,0.003,0.681,0.372,0.003,0.368,0.195,0.003,0.192,0.097,0.003,0.093,0.486,0.,0.486,0.002,0.,0.002,0.272,0.,0.272,0.002,0.,0.002
160,0.713,0.011,0.701,0.461,0.003,0.449,0.153,0.,0.153,0.12,0.,0.118,0.552,0.011,0.54,0.006,0.,0.006,0.336,0.003,0.326,0.003,0.,0.003
170,0.784,0.003,0.78,0.508,0.,0.508,0.156,0.,0.156,0.13,0.,0.13,0.608,0.003,0.604,0.018,0.,0.018,0.373,0.,0.372,0.003,0.,0.003
180,0.868,0.,0.867,0.534,0.,0.534,0.165,0.,0.164,0.141,0.,0.141,0.699,0.,0.699,0.002,0.,0.002,0.388,0.,0.387,0.003,0.,0.003
190,1.057,0.,1.057,0.643,0.,0.643,0.21,0.,0.21,0.166,0.,0.166,0.842,0.,0.842,0.002,0.,0.002,0.471,0.,0.471,0.003,0.,0.003
200,1.066,0.011,1.054,0.718,0.003,0.715,0.218,0.003,0.214,0.158,0.,0.158,0.843,0.007,0.835,0.003,0.,0.003,0.556,0.003,0.552,0.003,0.,0.003
210,1.186,0.,1.185,0.791,0.011,0.779,0.226,0.,0.226,0.174,0.003,0.17,0.947,0.,0.947,0.01,0.,0.01,0.61,0.007,0.602,0.004,0.,0.004
220,1.339,0.,1.339,0.79,0.016,0.773,0.278,0.,0.278,0.214,0.,0.214,1.055,0.,1.055,0.004,0.,0.004,0.567,0.015,0.551,0.005,0.,0.005
230,1.499,0.,1.498,0.89,0.,0.89,0.333,0.,0.333,0.229,0.,0.228,1.158,0.,1.158,0.004,0.,0.004,0.654,0.,0.654,0.005,0.,0.005
240,1.639,0.,1.639,1.008,0.,1.008,0.316,0.,0.316,0.243,0.,0.243,1.313,0.,1.313,0.007,0.,0.007,0.758,0.,0.758,0.005,0.,0.005
250,1.756,0.004,1.751,1.047,0.02,1.027,0.338,0.,0.338,0.268,0.008,0.26,1.412,0.004,1.407,0.004,0.,0.004,0.772,0.011,0.76,0.005,0.,0.005
260,2.02,0.,2.02,1.207,0.004,1.202,0.413,0.,0.413,0.301,0.004,0.297,1.6,0.,1.6,0.005,0.,0.005,0.897,0.,0.897,0.006,0.,0.006
270,2.009,0.003,2.005,1.267,0.007,1.259,0.389,0.003,0.385,0.309,0.003,0.305,1.611,0.,1.611,0.006,0.,0.006,0.95,0.003,0.946,0.006,0.,0.005
280,2.275,0.004,2.27,1.407,0.,1.407,0.456,0.,0.456,0.319,0.,0.319,1.81,0.004,1.806,0.006,0.,0.006,1.079,0.,1.079,0.007,0.,0.007
290,2.396,0.028,2.366,1.472,0.,1.472,0.462,0.012,0.45,0.345,0.,0.345,1.924,0.016,1.907,0.007,0.,0.007,1.115,0.,1.115,0.008,0.,0.008
300,2.662,0.035,2.623,1.52,0.011,1.508,0.503,0.,0.503,0.344,0.003,0.34,2.151,0.035,2.112,0.006,0.,0.006,1.167,0.007,1.159,0.007,0.,0.007
310,2.901,0.015,2.885,1.668,0.003,1.664,0.535,0.007,0.527,0.388,0.,0.388,2.35,0.007,2.342,0.013,0.,0.013,1.269,0.003,1.265,0.008,0.,0.008
320,3.332,0.016,3.316,1.812,0.,1.811,0.6,0.003,0.597,0.434,0.,0.434,2.722,0.012,2.709,0.008,0.,0.008,1.358,0.,1.358,0.016,0.,0.016
330,3.261,0.,3.26,1.988,0.008,1.979,0.592,0.,0.592,0.484,0.,0.484,2.659,0.,2.658,0.008,0.,0.008,1.485,0.004,1.481,0.015,0.003,0.011
340,3.472,0.,3.472,2.128,0.011,2.116,0.675,0.,0.675,0.491,0.,0.491,2.786,0.,2.786,0.008,0.,0.008,1.623,0.011,1.611,0.011,0.,0.011
350,3.539,0.02,3.518,2.135,0.016,2.118,0.683,0.011,0.671,0.528,0.,0.528,2.845,0.008,2.836,0.009,0.,0.009,1.587,0.015,1.571,0.017,0.,0.017
360,3.872,0.035,3.832,2.358,0.,2.357,0.706,0.,0.706,0.554,0.,0.554,3.153,0.035,3.114,0.009,0.,0.009,1.786,0.,1.786,0.014,0.,0.014
370,4.153,0.,4.152,2.675,0.,2.675,0.754,0.,0.754,0.565,0.,0.565,3.388,0.,3.387,0.008,0.,0.008,2.096,0.,2.095,0.011,0.,0.011
380,4.727,0.,4.727,2.988,0.019,2.967,0.785,0.,0.785,0.604,0.003,0.6,3.93,0.,3.929,0.01,0.,0.01,2.369,0.016,2.353,0.011,0.,0.011
390,4.543,0.,4.543,2.674,0.003,2.669,0.86,0.,0.86,0.601,0.003,0.597,3.669,0.,3.669,0.011,0.,0.011,2.056,0.,2.055,0.014,0.,0.014
400,4.993,0.011,4.98,2.912,0.032,2.879,0.882,0.,0.882,0.604,0.,0.604,4.097,0.011,4.084,0.012,0.,0.012,2.294,0.032,2.262,0.012,0.,0.012
