param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
32,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
33,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
34,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
36,0.083,0.,0.083,0.083,0.,0.083,0.,0.,0.
37,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
38,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
39,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
40,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
41,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
45,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
48,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
49,0.007,0.,0.007,0.007,0.,0.006,0.,0.,0.
50,0.01,0.01,0.,0.01,0.01,0.,0.,0.,0.
51,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
52,0.008,0.,0.008,0.008,0.,0.008,0.001,0.,0.001
53,0.008,0.,0.008,0.008,0.,0.008,0.001,0.,0.001
54,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
55,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
56,0.032,0.,0.032,0.032,0.,0.032,0.001,0.,0.001
57,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
58,0.008,0.,0.008,0.008,0.,0.008,0.001,0.,0.001
59,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
63,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
64,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
65,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
66,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
67,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
68,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
69,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
70,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
71,0.01,0.,0.01,0.01,0.,0.01,0.001,0.,0.001
72,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
73,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
74,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
75,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
76,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
77,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.001
78,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
80,0.024,0.,0.024,0.024,0.,0.024,0.014,0.,0.014
81,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
82,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
83,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
84,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
85,0.012,0.,0.012,0.012,0.,0.012,0.002,0.,0.002
86,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
87,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
88,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
89,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
90,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001
91,0.016,0.,0.016,0.016,0.,0.015,0.001,0.,0.001
92,0.017,0.,0.017,0.017,0.,0.017,0.003,0.,0.003
93,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
94,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
95,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
96,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
97,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
98,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
99,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
100,0.023,0.008,0.015,0.023,0.008,0.015,0.002,0.,0.001
110,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
120,0.025,0.,0.025,0.025,0.,0.025,0.002,0.,0.002
130,0.099,0.,0.099,0.099,0.,0.099,0.002,0.,0.002
140,0.026,0.,0.026,0.025,0.,0.025,0.001,0.,0.001
150,0.088,0.014,0.074,0.088,0.014,0.074,0.001,0.,0.001
160,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
170,0.033,0.,0.033,0.033,0.,0.033,0.001,0.,0.001
180,0.036,0.,0.036,0.036,0.,0.036,0.002,0.,0.002
190,0.066,0.002,0.064,0.066,0.002,0.064,0.003,0.,0.003
200,0.043,0.,0.043,0.043,0.,0.043,0.003,0.,0.003
210,0.049,0.,0.049,0.049,0.,0.049,0.002,0.,0.002
220,0.05,0.,0.05,0.049,0.,0.049,0.002,0.,0.002
230,0.052,0.,0.052,0.052,0.,0.052,0.003,0.,0.003
240,0.051,0.,0.051,0.051,0.,0.051,0.003,0.,0.003
250,0.064,0.004,0.059,0.064,0.004,0.059,0.002,0.,0.002
260,0.074,0.,0.074,0.074,0.,0.074,0.003,0.,0.003
270,0.069,0.,0.069,0.069,0.,0.069,0.003,0.,0.003
280,0.071,0.,0.071,0.07,0.,0.07,0.004,0.,0.004
290,0.075,0.,0.075,0.075,0.,0.075,0.004,0.,0.004
300,0.157,0.,0.157,0.157,0.,0.157,0.004,0.,0.004
310,0.083,0.,0.083,0.083,0.,0.083,0.004,0.,0.004
320,0.092,0.,0.092,0.092,0.,0.092,0.004,0.,0.004
330,0.087,0.,0.087,0.087,0.,0.087,0.004,0.,0.004
340,0.092,0.003,0.088,0.092,0.003,0.088,0.003,0.,0.003
350,0.113,0.,0.113,0.113,0.,0.113,0.004,0.,0.004
360,0.107,0.,0.106,0.107,0.,0.106,0.005,0.,0.005
370,0.115,0.,0.115,0.115,0.,0.115,0.005,0.,0.005
380,0.105,0.,0.105,0.105,0.,0.105,0.005,0.,0.005
390,0.123,0.,0.123,0.123,0.,0.123,0.007,0.,0.007
400,0.146,0.,0.146,0.146,0.,0.146,0.006,0.,0.006
410,0.141,0.,0.141,0.141,0.,0.141,0.005,0.,0.005
420,0.148,0.,0.148,0.148,0.,0.148,0.006,0.,0.006
430,0.138,0.003,0.134,0.138,0.003,0.134,0.006,0.,0.006
440,0.141,0.007,0.133,0.141,0.007,0.133,0.005,0.003,0.001
450,0.156,0.003,0.152,0.156,0.003,0.152,0.018,0.,0.018
460,0.157,0.,0.157,0.157,0.,0.156,0.006,0.,0.006
470,0.189,0.004,0.185,0.189,0.004,0.185,0.005,0.,0.005
480,0.193,0.,0.193,0.193,0.,0.193,0.007,0.,0.007
490,0.18,0.003,0.176,0.18,0.003,0.176,0.007,0.,0.007
500,0.19,0.,0.19,0.19,0.,0.19,0.021,0.,0.021
510,0.186,0.,0.186,0.186,0.,0.186,0.006,0.,0.006
520,0.216,0.,0.216,0.216,0.,0.216,0.006,0.,0.006
530,0.244,0.007,0.236,0.244,0.007,0.236,0.006,0.,0.006
540,0.248,0.,0.248,0.248,0.,0.248,0.007,0.,0.007
550,0.215,0.,0.215,0.215,0.,0.215,0.006,0.,0.006
560,0.232,0.,0.232,0.232,0.,0.232,0.006,0.,0.006
570,0.226,0.,0.226,0.226,0.,0.226,0.006,0.,0.006
580,0.235,0.,0.235,0.235,0.,0.235,0.006,0.,0.006
590,0.245,0.003,0.241,0.245,0.003,0.241,0.007,0.,0.007
600,0.268,0.004,0.264,0.268,0.004,0.264,0.007,0.,0.007
610,0.293,0.,0.293,0.293,0.,0.293,0.008,0.,0.008
620,0.279,0.,0.279,0.279,0.,0.279,0.015,0.,0.015
630,0.301,0.,0.301,0.301,0.,0.301,0.009,0.,0.009
640,0.344,0.004,0.337,0.344,0.004,0.337,0.009,0.,0.009
650,0.338,0.007,0.33,0.338,0.007,0.33,0.009,0.,0.009
660,0.308,0.,0.308,0.308,0.,0.308,0.009,0.,0.009
670,0.307,0.,0.307,0.307,0.,0.307,0.008,0.,0.008
680,0.314,0.007,0.306,0.314,0.007,0.306,0.008,0.,0.008
690,0.342,0.,0.342,0.342,0.,0.342,0.008,0.,0.008
700,0.339,0.,0.339,0.339,0.,0.339,0.008,0.,0.008
710,0.372,0.,0.372,0.371,0.,0.371,0.01,0.,0.01
720,0.359,0.,0.359,0.359,0.,0.359,0.01,0.,0.01
730,0.357,0.,0.357,0.357,0.,0.357,0.009,0.,0.009
740,0.371,0.,0.371,0.371,0.,0.371,0.009,0.,0.009
750,0.411,0.,0.411,0.411,0.,0.411,0.009,0.,0.009
760,0.436,0.,0.436,0.436,0.,0.436,0.009,0.,0.009
770,0.463,0.,0.463,0.463,0.,0.463,0.012,0.,0.012
780,0.464,0.,0.464,0.464,0.,0.464,0.01,0.,0.01
790,0.395,0.,0.395,0.395,0.,0.395,0.009,0.,0.009
800,0.44,0.,0.44,0.44,0.,0.44,0.011,0.,0.011
810,0.396,0.003,0.392,0.396,0.003,0.392,0.01,0.,0.01
820,0.422,0.003,0.418,0.422,0.003,0.418,0.009,0.,0.009
830,0.457,0.,0.457,0.457,0.,0.456,0.01,0.,0.01
840,0.454,0.,0.454,0.454,0.,0.454,0.012,0.,0.012
850,0.465,0.,0.465,0.465,0.,0.465,0.012,0.,0.012
860,0.493,0.,0.493,0.493,0.,0.493,0.01,0.,0.01
870,0.526,0.,0.526,0.526,0.,0.526,0.011,0.,0.011
880,0.524,0.,0.524,0.524,0.,0.524,0.029,0.,0.029
890,0.488,0.,0.487,0.488,0.,0.487,0.01,0.,0.01
900,0.482,0.,0.482,0.482,0.,0.482,0.009,0.,0.009
910,0.528,0.,0.528,0.528,0.,0.528,0.011,0.,0.011
920,0.556,0.,0.555,0.555,0.,0.555,0.021,0.,0.021
930,0.578,0.,0.578,0.578,0.,0.578,0.021,0.,0.021
940,0.574,0.,0.574,0.574,0.,0.574,0.013,0.,0.013
950,0.591,0.,0.591,0.591,0.,0.591,0.012,0.,0.012
960,0.646,0.,0.646,0.646,0.,0.646,0.011,0.,0.011
970,0.617,0.,0.617,0.617,0.,0.617,0.013,0.,0.013
980,0.581,0.002,0.578,0.581,0.002,0.578,0.012,0.,0.012
990,0.583,0.,0.583,0.583,0.,0.583,0.011,0.,0.011
1000,0.606,0.,0.606,0.606,0.,0.606,0.02,0.,0.02
1100,0.719,0.,0.719,0.719,0.,0.719,0.011,0.,0.011
1200,0.829,0.,0.829,0.829,0.,0.829,0.016,0.,0.016
1300,0.999,0.,0.999,0.999,0.,0.999,0.016,0.,0.016
1400,1.223,0.,1.222,1.223,0.,1.222,0.016,0.,0.016
1500,1.28,0.003,1.276,1.28,0.003,1.276,0.02,0.,0.02
1600,1.389,0.,1.389,1.389,0.,1.389,0.025,0.,0.025
1700,1.625,0.,1.625,1.625,0.,1.624,0.026,0.,0.026
1800,1.888,0.,1.888,1.888,0.,1.888,0.038,0.,0.038
1900,2.123,0.,2.123,2.123,0.,2.123,0.029,0.,0.029
2000,2.154,0.,2.154,2.154,0.,2.154,0.025,0.,0.025
3000,4.88,0.,4.88,4.88,0.,4.88,0.049,0.,0.049
4000,8.621,0.,8.62,8.621,0.,8.62,0.054,0.,0.054
5000,13.62,0.,13.62,13.62,0.,13.619,0.079,0.,0.079
