param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
8,0,8,19,3,8,,,,,,,0.004,0.,0.004,0.001,0.,0.001,,,,,,
9,0,9,21,3,9,,,,,,,0.004,0.001,0.002,0.001,0.,0.001,,,,,,
9,1,3,25,7,9,0.001,0.,0.001,0.001,0.,0.001,0.004,0.,0.004,0.002,0.,0.002,0.004,0.,0.004,0.001,0.,0.001
10,0,10,23,3,10,0.002,0.,0.002,,,,0.006,0.003,0.003,0.002,0.002,0.,0.006,0.002,0.004,0.002,0.,0.002
11,0,11,25,3,11,,,,,,,0.007,0.003,0.003,0.002,0.,0.002,,,,,,
12,0,12,27,3,12,,,,,,,0.007,0.003,0.003,0.002,0.,0.002,,,,,,
12,1,4,31,7,12,,,,,,,0.006,0.,0.006,0.002,0.,0.002,0.005,0.,0.005,,,
13,0,13,29,3,13,0.003,0.003,0.,0.002,0.002,0.,0.008,0.003,0.005,0.003,0.,0.003,0.008,0.003,0.005,0.002,0.002,0.
14,0,14,31,3,14,,,,,,,0.009,0.008,0.,0.004,0.003,0.,,,,,,
14,2,2,43,15,14,0.002,0.,0.002,0.001,0.,0.001,0.008,0.,0.008,0.003,0.,0.003,0.007,0.,0.007,0.001,0.,0.001
15,0,15,33,3,15,,,,,,,0.01,0.002,0.008,0.003,0.,0.003,,,,,,
15,1,5,37,7,15,0.002,0.,0.002,0.002,0.,0.002,0.009,0.,0.009,0.003,0.,0.003,0.008,0.,0.008,0.002,0.,0.002
15,3,1,61,31,15,0.002,0.,0.002,0.002,0.,0.002,0.012,0.008,0.004,0.005,0.,0.005,0.013,0.008,0.004,0.001,0.,0.001
16,0,16,35,3,16,0.004,0.,0.004,,,,0.014,0.001,0.013,0.004,0.003,0.001,0.012,0.003,0.007,0.003,0.,0.003
17,0,17,37,3,17,,,,,,,0.07,0.011,0.059,0.005,0.,0.004,,,,,,
18,0,18,39,3,18,,,,,,,0.011,0.,0.011,0.004,0.004,0.,,,,,,
18,1,6,43,7,18,,,,,,,0.011,0.,0.011,0.003,0.,0.003,0.008,0.,0.008,,,
19,0,19,41,3,19,0.005,0.003,0.001,0.005,0.005,0.,0.012,0.,0.012,0.004,0.004,0.,0.015,0.009,0.006,0.004,0.003,0.001
20,0,20,43,3,20,,,,,,,0.012,0.,0.012,0.005,0.005,0.,,,,,,
21,0,21,45,3,21,,,,,,,0.014,0.,0.014,0.006,0.006,0.,,,,,,
21,1,7,49,7,21,0.003,0.,0.003,0.004,0.,0.004,0.013,0.,0.013,0.006,0.,0.006,0.01,0.,0.01,0.003,0.,0.003
21,2,3,57,15,21,0.002,0.,0.002,0.002,0.,0.002,0.012,0.,0.012,0.016,0.,0.016,0.01,0.,0.01,0.003,0.,0.003
22,0,22,47,3,22,0.006,0.,0.006,,,,0.015,0.,0.015,0.063,0.011,0.052,0.018,0.011,0.006,0.006,0.003,0.002
23,0,23,49,3,23,,,,,,,0.037,0.,0.037,0.005,0.,0.005,,,,,,
24,0,24,51,3,24,,,,,,,0.018,0.,0.018,0.005,0.,0.005,,,,,,
24,1,8,55,7,24,,,,,,,0.016,0.,0.016,0.005,0.,0.005,0.012,0.,0.012,,,
25,0,25,53,3,25,0.007,0.005,0.002,0.008,0.003,0.005,0.02,0.,0.02,0.006,0.,0.006,0.02,0.012,0.008,0.007,0.,0.007
26,0,26,55,3,26,,,,,,,0.022,0.,0.022,0.006,0.,0.006,,,,,,
27,0,27,57,3,27,,,,,,,0.021,0.,0.021,0.006,0.,0.006,,,,,,
27,1,9,61,7,27,0.004,0.,0.004,0.005,0.,0.005,0.019,0.,0.019,0.006,0.,0.006,0.016,0.,0.016,0.005,0.,0.005
28,0,28,59,3,28,0.009,0.,0.009,,,,0.022,0.003,0.018,0.007,0.,0.007,0.019,0.,0.019,0.007,0.003,0.003
28,2,4,71,15,28,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.006,0.,0.006,0.014,0.,0.014,0.004,0.,0.004
29,0,29,61,3,29,,,,,,,0.022,0.,0.022,0.007,0.,0.007,,,,,,
30,0,30,63,3,30,,,,,,,0.023,0.,0.023,0.008,0.,0.008,,,,,,
30,1,10,67,7,30,,,,,,,0.032,0.,0.032,0.007,0.,0.007,0.016,0.002,0.014,,,
30,3,2,91,31,30,0.002,0.,0.002,0.004,0.,0.004,0.027,0.011,0.016,0.017,0.,0.017,0.02,0.008,0.012,0.004,0.002,0.001
31,0,31,65,3,31,0.009,0.004,0.005,0.01,0.007,0.003,0.026,0.,0.026,0.027,0.002,0.024,0.021,0.,0.021,0.01,0.002,0.008
31,4,1,125,63,31,0.003,0.,0.003,0.002,0.,0.002,0.018,0.,0.018,0.009,0.,0.009,0.015,0.,0.015,0.002,0.,0.002
32,0,32,67,3,32,,,,,,,0.026,0.,0.026,0.007,0.,0.007,,,,,,
33,0,33,69,3,33,,,,,,,0.029,0.,0.029,0.009,0.,0.009,,,,,,
33,1,11,73,7,33,0.006,0.,0.006,0.006,0.,0.006,0.027,0.,0.027,0.007,0.,0.007,0.021,0.,0.021,0.008,0.,0.008
34,0,34,71,3,34,0.011,0.,0.01,,,,0.03,0.,0.03,0.008,0.,0.008,0.024,0.,0.024,0.01,0.,0.01
35,0,35,73,3,35,,,,,,,0.03,0.,0.03,0.009,0.,0.009,,,,,,
35,2,5,85,15,35,0.004,0.,0.004,0.004,0.002,0.002,0.026,0.,0.026,0.008,0.,0.008,0.019,0.,0.019,0.005,0.,0.005
36,0,36,75,3,36,,,,,,,0.031,0.,0.031,0.009,0.,0.009,,,,,,
36,1,12,79,7,36,,,,,,,0.034,0.,0.034,0.009,0.,0.009,0.021,0.,0.021,,,
37,0,37,77,3,37,0.062,0.015,0.046,0.015,0.011,0.003,0.041,0.,0.041,0.011,0.003,0.008,0.046,0.,0.046,0.013,0.,0.013
38,0,38,79,3,38,,,,,,,0.033,0.,0.033,0.009,0.,0.009,,,,,,
39,0,39,81,3,39,,,,,,,0.035,0.,0.035,0.011,0.,0.011,,,,,,
39,1,13,85,7,39,0.007,0.,0.007,0.096,0.,0.096,0.036,0.,0.036,0.01,0.,0.01,0.027,0.,0.027,0.009,0.,0.009
40,0,40,83,3,40,0.01,0.,0.01,,,,0.036,0.,0.036,0.012,0.,0.012,0.035,0.,0.035,0.014,0.003,0.01
41,0,41,85,3,41,,,,,,,0.038,0.,0.038,0.012,0.003,0.009,,,,,,
42,0,42,87,3,42,,,,,,,0.038,0.,0.038,0.012,0.,0.012,,,,,,
42,1,14,91,7,42,,,,,,,0.043,0.,0.043,0.015,0.,0.015,0.027,0.,0.027,,,
42,2,6,99,15,42,0.006,0.,0.006,0.005,0.,0.005,0.039,0.,0.039,0.01,0.,0.01,0.026,0.,0.026,0.007,0.,0.007
43,0,43,89,3,43,0.011,0.,0.011,0.017,0.003,0.013,0.043,0.,0.043,0.013,0.,0.013,0.036,0.,0.036,0.067,0.006,0.06
44,0,44,91,3,44,,,,,,,0.139,0.,0.139,0.013,0.,0.013,,,,,,
45,0,45,93,3,45,,,,,,,0.048,0.,0.048,0.014,0.,0.014,,,,,,
45,1,15,97,7,45,0.009,0.002,0.006,0.009,0.,0.009,0.063,0.,0.063,0.011,0.,0.011,0.031,0.,0.031,0.012,0.,0.012
45,3,3,121,31,45,0.005,0.,0.005,0.006,0.006,0.,0.05,0.023,0.026,0.011,0.,0.011,0.033,0.011,0.021,0.006,0.003,0.002
46,0,46,95,3,46,0.013,0.,0.013,,,,0.053,0.,0.053,0.017,0.,0.017,0.037,0.,0.037,0.013,0.,0.013
47,0,47,97,3,47,,,,,,,0.046,0.,0.046,0.015,0.,0.015,,,,,,
48,0,48,99,3,48,,,,,,,0.1,0.,0.1,0.016,0.,0.016,,,,,,
48,1,16,103,7,48,,,,,,,0.052,0.,0.052,0.015,0.,0.015,0.034,0.,0.034,,,
49,0,49,101,3,49,0.014,0.,0.014,0.076,0.013,0.062,0.051,0.,0.051,0.025,0.,0.025,0.043,0.,0.043,0.014,0.,0.014
49,2,7,113,15,49,0.007,0.,0.007,0.008,0.,0.008,0.051,0.,0.051,0.013,0.,0.013,0.031,0.,0.031,0.009,0.,0.009
50,0,50,103,3,50,,,,,,,0.053,0.,0.053,0.018,0.,0.018,,,,,,
51,0,51,105,3,51,,,,,,,0.057,0.,0.057,0.021,0.,0.021,,,,,,
51,1,17,109,7,51,0.011,0.,0.011,0.01,0.,0.01,0.056,0.,0.056,0.016,0.,0.016,0.043,0.,0.043,0.017,0.,0.017
52,0,52,107,3,52,0.033,0.,0.033,,,,0.079,0.,0.079,0.019,0.,0.019,0.062,0.,0.061,0.017,0.,0.017
53,0,53,109,3,53,,,,,,,0.064,0.,0.064,0.019,0.,0.019,,,,,,
54,0,54,111,3,54,,,,,,,0.063,0.,0.063,0.02,0.,0.02,,,,,,
54,1,18,115,7,54,,,,,,,0.061,0.,0.061,0.021,0.,0.021,0.041,0.,0.041,,,
55,0,55,113,3,55,0.017,0.,0.017,0.017,0.,0.017,0.068,0.,0.068,0.033,0.,0.033,0.051,0.,0.051,0.044,0.,0.044
56,0,56,115,3,56,,,,,,,0.078,0.,0.078,0.021,0.,0.021,,,,,,
56,2,8,127,15,56,0.008,0.,0.008,0.009,0.,0.009,0.06,0.,0.06,0.015,0.,0.015,0.039,0.,0.039,0.011,0.,0.011
57,0,57,117,3,57,,,,,,,0.071,0.,0.071,0.022,0.,0.022,,,,,,
57,1,19,121,7,57,0.016,0.,0.016,0.014,0.,0.014,0.069,0.,0.068,0.021,0.,0.021,0.043,0.,0.043,0.017,0.,0.017
58,0,58,119,3,58,0.017,0.,0.017,,,,0.084,0.,0.084,0.022,0.,0.022,0.06,0.,0.06,0.028,0.,0.028
59,0,59,121,3,59,,,,,,,0.082,0.001,0.08,0.022,0.,0.022,,,,,,
60,0,60,123,3,60,,,,,,,0.074,0.,0.074,0.026,0.,0.026,,,,,,
60,1,20,127,7,60,,,,,,,0.081,0.,0.081,0.022,0.,0.022,0.05,0.,0.05,,,
60,3,4,151,31,60,0.01,0.,0.007,0.008,0.002,0.006,0.115,0.004,0.111,0.016,0.,0.016,0.105,0.017,0.087,0.009,0.,0.008
61,0,61,125,3,61,0.021,0.,0.021,0.023,0.,0.023,0.083,0.,0.083,0.025,0.,0.025,0.058,0.,0.058,0.025,0.,0.025
62,0,62,127,3,62,,,,,,,0.081,0.,0.081,0.028,0.,0.028,,,,,,
62,4,2,187,63,62,0.006,0.,0.006,0.004,0.,0.004,0.06,0.,0.06,0.017,0.,0.017,0.032,0.,0.032,0.006,0.,0.006
63,0,63,129,3,63,,,,,,,0.094,0.,0.094,0.13,0.,0.13,,,,,,
63,1,21,133,7,63,0.015,0.,0.015,0.015,0.,0.015,0.082,0.,0.082,0.023,0.,0.023,0.052,0.,0.052,0.019,0.,0.019
63,2,9,141,15,63,0.009,0.,0.009,0.013,0.,0.013,0.074,0.,0.074,0.019,0.,0.019,0.043,0.,0.043,0.013,0.,0.013
63,5,1,253,127,63,0.006,0.,0.006,0.005,0.,0.005,0.055,0.,0.055,0.02,0.,0.02,0.036,0.,0.036,0.004,0.,0.004
64,0,64,131,3,64,0.027,0.,0.027,,,,0.192,0.,0.192,0.026,0.,0.026,0.082,0.,0.082,0.025,0.,0.025
65,0,65,133,3,65,,,,,,,0.089,0.003,0.085,0.031,0.,0.031,,,,,,
66,0,66,135,3,66,,,,,,,0.089,0.,0.089,0.028,0.,0.028,,,,,,
66,1,22,139,7,66,,,,,,,0.088,0.003,0.084,0.025,0.,0.025,0.057,0.,0.057,,,
67,0,67,137,3,67,0.026,0.,0.026,0.05,0.,0.05,0.142,0.,0.142,0.082,0.,0.082,0.072,0.,0.072,0.029,0.,0.029
68,0,68,139,3,68,,,,,,,,,,0.029,0.,0.029,,,,,,
69,0,69,141,3,69,,,,,,,,,,0.03,0.002,0.027,,,,,,
69,1,23,145,7,69,0.018,0.,0.018,0.017,0.,0.017,0.093,0.,0.093,0.026,0.,0.026,0.056,0.,0.056,0.027,0.,0.027
70,0,70,143,3,70,0.029,0.,0.029,,,,,,,0.03,0.,0.03,0.085,0.,0.085,0.03,0.,0.03
70,2,10,155,15,70,0.011,0.,0.011,0.014,0.002,0.011,0.106,0.,0.106,0.023,0.,0.023,0.056,0.,0.056,0.014,0.,0.014
71,0,71,145,3,71,,,,,,,,,,0.049,0.,0.049,,,,,,
72,0,72,147,3,72,,,,,,,,,,0.032,0.,0.032,,,,,,
72,1,24,151,7,72,,,,,,,,,,0.026,0.,0.026,0.058,0.,0.058,,,
73,0,73,149,3,73,0.028,0.,0.028,0.029,0.,0.028,,,,0.034,0.,0.034,0.176,0.,0.176,0.035,0.,0.035
74,0,74,151,3,74,,,,,,,0.117,0.,0.117,0.035,0.,0.035,,,,,,
75,0,75,153,3,75,,,,,,,,,,0.037,0.,0.037,,,,,,
75,1,25,157,7,75,0.024,0.,0.024,0.018,0.,0.018,,,,0.03,0.,0.03,0.065,0.,0.065,0.027,0.,0.027
75,3,5,181,31,75,0.009,0.,0.009,0.013,0.008,0.004,0.123,0.,0.123,0.022,0.,0.022,0.071,0.,0.07,0.013,0.,0.013
76,0,76,155,3,76,0.031,0.,0.031,,,,,,,0.04,0.,0.04,0.138,0.,0.138,0.033,0.,0.033
77,0,77,157,3,77,,,,,,,,,,0.041,0.,0.041,,,,,,
77,2,11,169,15,77,0.014,0.,0.014,0.014,0.,0.014,,,,0.035,0.,0.035,0.061,0.,0.061,0.021,0.,0.021
78,0,78,159,3,78,,,,,,,,,,0.049,0.,0.049,,,,,,
78,1,26,163,7,78,,,,,,,0.117,0.,0.117,0.035,0.,0.035,0.069,0.,0.069,,,
79,0,79,161,3,79,0.04,0.,0.04,0.032,0.,0.032,,,,0.043,0.,0.043,0.092,0.003,0.089,0.037,0.,0.037
80,0,80,163,3,80,,,,,,,,,,0.039,0.,0.039,,,,,,
81,0,81,165,3,81,,,,,,,0.131,0.003,0.127,0.055,0.,0.055,,,,,,
81,1,27,169,7,81,0.023,0.,0.023,0.023,0.,0.023,,,,0.034,0.,0.034,0.075,0.,0.075,0.031,0.,0.031
82,0,82,167,3,82,0.034,0.,0.034,,,,,,,0.043,0.,0.043,0.113,0.,0.113,0.038,0.,0.038
83,0,83,169,3,83,,,,,,,,,,0.045,0.,0.045,,,,,,
84,0,84,171,3,84,,,,,,,,,,0.043,0.,0.043,,,,,,
84,1,28,175,7,84,,,,,,,,,,0.036,0.,0.036,0.079,0.,0.079,,,
84,2,12,183,15,84,0.015,0.,0.015,0.017,0.,0.017,0.132,0.,0.132,0.034,0.,0.034,0.07,0.,0.07,0.019,0.,0.019
85,0,85,173,3,85,0.035,0.,0.035,0.035,0.,0.035,,,,0.149,0.,0.149,0.101,0.,0.101,0.047,0.,0.047
86,0,86,175,3,86,,,,,,,,,,0.048,0.,0.048,,,,,,
87,0,87,177,3,87,,,,,,,,,,0.099,0.,0.099,,,,,,
87,1,29,181,7,87,0.028,0.,0.028,0.071,0.,0.071,0.152,0.,0.152,0.04,0.,0.04,0.085,0.,0.085,0.132,0.,0.132
88,0,88,179,3,88,0.04,0.,0.04,,,,0.141,0.,0.141,0.054,0.003,0.051,0.123,0.,0.123,0.042,0.,0.042
89,0,89,181,3,89,,,,,,,,,,0.05,0.,0.05,,,,,,
90,0,90,183,3,90,,,,,,,,,,0.069,0.,0.069,,,,,,
90,1,30,187,7,90,,,,,,,,,,0.039,0.,0.039,0.093,0.,0.093,,,
90,3,6,211,31,90,0.012,0.,0.012,0.018,0.006,0.011,0.139,0.004,0.134,0.034,0.,0.034,0.072,0.,0.071,0.017,0.007,0.01
91,0,91,185,3,91,0.049,0.,0.049,0.041,0.,0.041,,,,0.053,0.,0.053,0.116,0.,0.116,0.047,0.,0.047
91,2,13,197,15,91,0.018,0.,0.018,0.019,0.,0.019,,,,0.038,0.,0.038,0.079,0.,0.079,0.023,0.,0.023
92,0,92,187,3,92,,,,,,,,,,0.052,0.,0.052,,,,,,
93,0,93,189,3,93,,,,,,,,,,0.058,0.,0.058,,,,,,
93,1,31,193,7,93,0.033,0.,0.033,0.029,0.,0.029,,,,0.042,0.,0.042,0.093,0.,0.093,0.035,0.,0.035
93,4,3,249,63,93,0.008,0.,0.008,0.008,0.,0.008,0.138,0.,0.138,0.029,0.,0.029,0.056,0.,0.056,0.009,0.,0.009
94,0,94,191,3,94,0.038,0.,0.038,,,,,,,0.055,0.,0.055,0.116,0.,0.116,0.044,0.,0.044
95,0,95,193,3,95,,,,,,,0.172,0.,0.172,0.06,0.,0.06,,,,,,
96,0,96,195,3,96,,,,,,,,,,0.057,0.,0.057,,,,,,
96,1,32,199,7,96,,,,,,,0.149,0.,0.149,0.049,0.,0.049,0.113,0.004,0.109,,,
97,0,97,197,3,97,0.043,0.,0.043,0.049,0.003,0.045,,,,0.063,0.,0.063,0.216,0.,0.216,0.069,0.,0.069
98,0,98,199,3,98,,,,,,,,,,0.058,0.,0.058,,,,,,
98,2,14,211,15,98,0.021,0.,0.021,0.022,0.,0.022,0.162,0.,0.162,0.042,0.,0.042,0.095,0.,0.095,0.025,0.,0.025
99,0,99,201,3,99,,,,,,,,,,0.064,0.,0.064,,,,,,
99,1,33,205,7,99,0.034,0.,0.034,0.036,0.,0.036,,,,0.049,0.,0.049,0.108,0.,0.108,0.042,0.,0.042
100,0,100,203,3,100,0.139,0.,0.139,,,,,,,0.062,0.,0.062,0.179,0.,0.179,0.053,0.,0.053
101,0,101,205,3,101,,,,,,,,,,0.068,0.,0.068,,,,,,
102,0,102,207,3,102,,,,,,,,,,0.067,0.,0.067,,,,,,
102,1,34,211,7,102,,,,,,,0.186,0.,0.186,0.053,0.,0.053,0.114,0.,0.114,,,
103,0,103,209,3,103,0.045,0.002,0.043,0.06,0.,0.06,,,,0.073,0.,0.073,0.157,0.,0.157,0.061,0.,0.061
104,0,104,211,3,104,,,,,,,,,,0.067,0.,0.067,,,,,,
105,0,105,213,3,105,,,,,,,,,,0.069,0.,0.069,,,,,,
105,1,35,217,7,105,0.036,0.,0.036,0.052,0.,0.052,,,,0.054,0.,0.054,0.115,0.,0.115,0.045,0.,0.045
105,2,15,225,15,105,0.021,0.,0.021,0.023,0.,0.023,,,,0.049,0.,0.049,0.101,0.,0.101,0.031,0.,0.029
105,3,7,241,31,105,0.015,0.,0.015,0.022,0.007,0.015,0.199,0.,0.199,0.04,0.,0.04,0.084,0.,0.084,0.023,0.007,0.015
106,0,106,215,3,106,0.049,0.,0.049,,,,,,,0.067,0.,0.067,0.148,0.,0.148,0.059,0.,0.059
107,0,107,217,3,107,,,,,,,,,,0.073,0.,0.073,,,,,,
108,0,108,219,3,108,,,,,,,,,,0.081,0.,0.081,,,,,,
108,1,36,223,7,108,,,,,,,,,,0.061,0.,0.061,0.122,0.,0.122,,,
109,0,109,221,3,109,0.102,0.,0.102,0.058,0.,0.058,,,,0.071,0.,0.071,0.152,0.,0.152,0.06,0.,0.06
110,0,110,223,3,110,,,,,,,,,,0.075,0.,0.075,,,,,,
111,0,111,225,3,111,,,,,,,,,,0.074,0.,0.074,,,,,,
111,1,37,229,7,111,0.041,0.,0.041,0.038,0.,0.038,,,,0.061,0.,0.061,0.139,0.,0.139,0.103,0.,0.102
112,0,112,227,3,112,0.054,0.,0.053,,,,,,,0.084,0.,0.084,0.161,0.,0.161,0.066,0.,0.066
112,2,16,239,15,112,0.026,0.,0.026,0.028,0.,0.028,,,,0.053,0.,0.053,0.105,0.,0.105,0.03,0.,0.03
113,0,113,229,3,113,,,,,,,,,,0.087,0.003,0.083,,,,,,
114,0,114,231,3,114,,,,,,,,,,0.076,0.,0.076,,,,,,
114,1,38,235,7,114,,,,,,,,,,0.069,0.,0.069,0.141,0.003,0.137,,,
115,0,115,233,3,115,0.077,0.,0.077,0.077,0.,0.077,,,,0.081,0.002,0.079,0.167,0.,0.167,0.128,0.,0.128
116,0,116,235,3,116,,,,,,,,,,0.089,0.003,0.085,,,,,,
117,0,117,237,3,117,,,,,,,,,,0.081,0.,0.081,,,,,,
117,1,39,241,7,117,0.045,0.,0.045,0.043,0.,0.043,,,,0.067,0.,0.067,0.154,0.003,0.15,0.056,0.,0.056
118,0,118,239,3,118,0.068,0.,0.068,,,,,,,0.09,0.003,0.086,0.182,0.,0.182,0.076,0.,0.076
119,0,119,241,3,119,,,,,,,,,,0.098,0.,0.098,,,,,,
119,2,17,253,15,119,0.026,0.,0.026,0.031,0.,0.031,,,,0.061,0.,0.061,0.118,0.,0.118,0.034,0.,0.034
120,0,120,243,3,120,,,,,,,,,,0.094,0.003,0.09,,,,,,
120,1,40,247,7,120,,,,,,,,,,0.069,0.,0.069,0.152,0.,0.152,,,
120,3,8,271,31,120,0.02,0.,0.02,0.02,0.,0.02,0.258,0.,0.258,0.057,0.,0.057,0.105,0.,0.105,0.078,0.012,0.065
121,0,121,245,3,121,0.077,0.,0.077,0.061,0.,0.061,,,,0.098,0.,0.098,0.181,0.,0.181,0.093,0.,0.093
122,0,122,247,3,122,,,,,,,,,,0.106,0.,0.106,,,,,,
123,0,123,249,3,123,,,,,,,,,,0.098,0.,0.098,,,,,,
123,1,41,253,7,123,0.044,0.,0.044,0.044,0.,0.044,,,,0.082,0.003,0.078,0.164,0.,0.164,0.08,0.,0.08
124,0,124,251,3,124,0.078,0.,0.078,,,,,,,0.104,0.,0.104,0.191,0.,0.191,0.079,0.,0.079
124,4,4,311,63,124,0.014,0.,0.014,0.015,0.,0.015,0.235,0.,0.235,0.046,0.,0.046,0.087,0.,0.087,0.014,0.,0.014
125,0,125,253,3,125,,,,,,,,,,0.116,0.,0.116,,,,,,
126,0,126,255,3,126,,,,,,,,,,0.105,0.,0.105,,,,,,
126,1,42,259,7,126,,,,,,,,,,0.117,0.,0.117,0.168,0.002,0.166,,,
126,2,18,267,15,126,0.028,0.,0.028,0.03,0.,0.03,,,,0.068,0.,0.068,0.132,0.,0.132,0.035,0.,0.035
126,5,2,379,127,126,0.01,0.,0.01,0.009,0.,0.009,,,,0.043,0.,0.043,0.079,0.,0.079,0.009,0.,0.009
127,0,127,257,3,127,0.071,0.,0.071,0.07,0.,0.07,,,,0.096,0.,0.096,0.195,0.,0.195,0.083,0.,0.083
127,6,1,509,255,127,0.011,0.,0.011,0.007,0.,0.007,0.165,0.003,0.161,0.051,0.,0.051,0.083,0.,0.083,0.008,0.,0.008
128,0,128,259,3,128,,,,,,,,,,0.104,0.,0.104,,,,,,
129,0,129,261,3,129,,,,,,,,,,0.111,0.,0.111,0.207,0.,0.207,,,
129,1,43,265,7,129,0.05,0.001,0.048,0.051,0.,0.051,,,,0.082,0.,0.082,0.185,0.,0.185,0.07,0.,0.07
130,0,130,263,3,130,0.089,0.,0.088,,,,,,,0.119,0.003,0.115,,,,0.1,0.,0.1
131,0,131,265,3,131,,,,,,,,,,0.118,0.,0.118,,,,,,
132,0,132,267,3,132,,,,,,,,,,0.11,0.,0.11,,,,,,
132,1,44,271,7,132,,,,,,,0.262,0.,0.262,0.09,0.,0.09,,,,,,
133,0,133,269,3,133,0.08,0.,0.079,0.165,0.,0.164,,,,0.11,0.,0.11,,,,0.093,0.,0.093
133,2,19,281,15,133,0.031,0.,0.031,0.038,0.,0.038,,,,0.074,0.,0.074,0.156,0.,0.156,0.038,0.,0.038
134,0,134,271,3,134,,,,,,,,,,0.119,0.,0.119,,,,,,
135,0,135,273,3,135,,,,,,,,,,0.125,0.,0.125,,,,,,
135,1,45,277,7,135,0.05,0.,0.05,0.056,0.,0.056,,,,0.094,0.,0.094,,,,0.066,0.,0.066
135,3,9,301,31,135,0.021,0.,0.021,0.026,0.,0.026,0.309,0.,0.309,0.058,0.,0.058,0.128,0.,0.128,0.024,0.,0.024
136,0,136,275,3,136,0.179,0.,0.179,,,,,,,0.119,0.003,0.115,,,,0.111,0.,0.111
137,0,137,277,3,137,,,,,,,,,,0.126,0.,0.126,,,,,,
138,0,138,279,3,138,,,,,,,,,,0.131,0.004,0.127,,,,,,
138,1,46,283,7,138,,,,,,,,,,0.092,0.,0.092,,,,0.078,0.,0.078
139,0,139,281,3,139,0.133,0.,0.133,0.132,0.,0.132,,,,0.128,0.,0.128,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.129,0.003,0.125,,,,,,
140,2,20,295,15,140,0.036,0.,0.036,0.037,0.,0.037,,,,0.077,0.,0.077,,,,0.05,0.,0.05
141,0,141,285,3,141,,,,,,,,,,0.137,0.,0.137,,,,,,
141,1,47,289,7,141,0.054,0.,0.054,0.06,0.,0.06,,,,0.1,0.,0.1,,,,,,
142,0,142,287,3,142,0.106,0.,0.106,,,,,,,0.126,0.004,0.122,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.12,0.002,0.118,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.131,0.003,0.127,,,,,,
