param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.006,0.,0.006,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.
29,0.006,0.,0.006,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
30,0.007,0.,0.007,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
31,0.008,0.,0.008,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
32,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
33,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
34,0.009,0.,0.009,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.009,0.,0.009,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
36,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
37,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
38,0.011,0.,0.011,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
39,0.011,0.,0.011,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
40,0.012,0.,0.012,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
41,0.017,0.003,0.013,0.005,0.003,0.002,0.01,0.,0.01,0.,0.,0.
42,0.013,0.,0.013,0.006,0.,0.005,0.006,0.,0.006,0.,0.,0.
43,0.014,0.,0.014,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.
44,0.014,0.,0.014,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.
45,0.02,0.,0.02,0.012,0.,0.012,0.007,0.,0.007,0.,0.,0.
46,0.015,0.,0.015,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
47,0.016,0.,0.016,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
48,0.017,0.,0.017,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
49,0.018,0.,0.018,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.
50,0.023,0.007,0.015,0.011,0.003,0.007,0.011,0.003,0.007,0.,0.,0.
51,0.018,0.,0.018,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.
52,0.074,0.,0.074,0.009,0.,0.009,0.064,0.,0.064,0.,0.,0.
53,0.021,0.,0.021,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
54,0.021,0.,0.021,0.009,0.,0.009,0.01,0.,0.01,0.,0.,0.
55,0.045,0.,0.045,0.01,0.,0.01,0.034,0.,0.034,0.,0.,0.
56,0.023,0.,0.023,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
57,0.023,0.,0.023,0.01,0.,0.01,0.011,0.,0.011,0.,0.,0.
58,0.042,0.,0.042,0.011,0.,0.011,0.03,0.,0.03,0.,0.,0.
59,0.025,0.,0.025,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
60,0.025,0.,0.025,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
61,0.027,0.,0.027,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
62,0.026,0.,0.026,0.012,0.,0.012,0.013,0.,0.013,0.,0.,0.
63,0.032,0.,0.032,0.013,0.,0.013,0.018,0.,0.018,0.,0.,0.
64,0.029,0.,0.029,0.013,0.,0.013,0.015,0.,0.015,0.,0.,0.
65,0.037,0.,0.037,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
66,0.03,0.,0.03,0.014,0.,0.014,0.015,0.,0.015,0.,0.,0.
67,0.033,0.,0.033,0.014,0.,0.014,0.017,0.,0.017,0.,0.,0.
68,0.092,0.007,0.084,0.015,0.007,0.008,0.076,0.,0.076,0.,0.,0.
69,0.034,0.,0.034,0.015,0.,0.015,0.018,0.,0.018,0.,0.,0.
70,0.064,0.,0.064,0.016,0.,0.016,0.047,0.,0.047,0.,0.,0.
71,0.036,0.,0.036,0.016,0.,0.016,0.019,0.,0.019,0.,0.,0.
72,0.045,0.,0.045,0.017,0.,0.017,0.027,0.,0.027,0.,0.,0.
73,0.037,0.,0.037,0.017,0.,0.017,0.018,0.,0.018,0.,0.,0.
74,0.039,0.,0.039,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
75,0.039,0.,0.039,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
76,0.041,0.,0.041,0.019,0.,0.019,0.022,0.,0.022,0.,0.,0.
77,0.042,0.,0.042,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.
78,0.042,0.,0.042,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.
79,0.044,0.,0.044,0.02,0.,0.02,0.023,0.,0.023,0.,0.,0.
80,0.046,0.,0.046,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
81,0.046,0.,0.046,0.023,0.,0.023,0.022,0.,0.022,0.,0.,0.
82,0.047,0.003,0.044,0.022,0.,0.022,0.024,0.003,0.02,0.,0.,0.
83,0.048,0.003,0.044,0.024,0.003,0.02,0.023,0.,0.023,0.,0.,0.
84,0.051,0.,0.051,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.
85,0.05,0.,0.05,0.024,0.,0.024,0.025,0.,0.025,0.,0.,0.
86,0.052,0.,0.052,0.024,0.,0.024,0.027,0.,0.027,0.,0.,0.
87,0.054,0.004,0.05,0.024,0.,0.024,0.029,0.003,0.025,0.,0.,0.
88,0.055,0.,0.055,0.026,0.,0.026,0.028,0.,0.028,0.,0.,0.
89,0.056,0.,0.056,0.027,0.,0.027,0.028,0.,0.028,0.,0.,0.
90,0.057,0.,0.057,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.
91,0.057,0.,0.057,0.027,0.,0.027,0.029,0.,0.029,0.,0.,0.
92,0.058,0.,0.058,0.027,0.,0.027,0.03,0.,0.03,0.,0.,0.
93,0.059,0.,0.059,0.028,0.,0.028,0.03,0.,0.03,0.,0.,0.
94,0.061,0.,0.061,0.029,0.,0.029,0.031,0.,0.031,0.,0.,0.
95,0.064,0.,0.064,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.
96,0.065,0.,0.065,0.033,0.,0.033,0.031,0.,0.031,0.,0.,0.
97,0.074,0.,0.074,0.032,0.,0.032,0.04,0.,0.04,0.,0.,0.
98,0.071,0.,0.071,0.033,0.,0.033,0.037,0.,0.037,0.,0.,0.
99,0.072,0.,0.072,0.034,0.,0.034,0.037,0.,0.037,0.,0.,0.
100,0.113,0.004,0.109,0.045,0.,0.044,0.067,0.003,0.063,0.,0.,0.
110,0.094,0.,0.094,0.048,0.,0.048,0.045,0.,0.045,0.,0.,0.
120,0.109,0.007,0.101,0.056,0.,0.056,0.052,0.007,0.044,0.,0.,0.
130,0.13,0.,0.13,0.069,0.,0.069,0.06,0.,0.06,0.,0.,0.
140,0.148,0.,0.148,0.078,0.,0.078,0.069,0.,0.069,0.,0.,0.
150,0.152,0.,0.152,0.082,0.,0.082,0.069,0.,0.069,0.,0.,0.
160,0.198,0.,0.198,0.103,0.,0.103,0.093,0.,0.093,0.,0.,0.
170,0.209,0.,0.209,0.105,0.,0.105,0.103,0.,0.103,0.,0.,0.
180,0.224,0.003,0.22,0.11,0.,0.11,0.113,0.003,0.109,0.,0.,0.
190,0.256,0.003,0.252,0.122,0.,0.122,0.132,0.003,0.128,0.,0.,0.
200,0.365,0.,0.365,0.227,0.,0.227,0.136,0.,0.136,0.,0.,0.
210,0.301,0.,0.301,0.151,0.,0.151,0.149,0.,0.149,0.,0.,0.
220,0.363,0.003,0.359,0.184,0.003,0.18,0.178,0.,0.178,0.,0.,0.
230,0.406,0.004,0.402,0.206,0.,0.206,0.199,0.003,0.195,0.,0.,0.
240,0.4,0.003,0.396,0.194,0.003,0.19,0.204,0.,0.204,0.,0.,0.
250,0.528,0.003,0.525,0.307,0.,0.307,0.22,0.003,0.217,0.,0.,0.
260,0.476,0.,0.476,0.247,0.,0.247,0.227,0.,0.227,0.,0.,0.
270,0.519,0.,0.519,0.266,0.,0.266,0.251,0.,0.251,0.,0.,0.
280,0.586,0.003,0.582,0.295,0.003,0.291,0.29,0.,0.29,0.,0.,0.
290,0.594,0.004,0.59,0.301,0.,0.301,0.291,0.003,0.287,0.,0.,0.
300,0.702,0.003,0.698,0.335,0.003,0.331,0.365,0.,0.365,0.,0.,0.
310,0.664,0.,0.664,0.327,0.,0.327,0.335,0.,0.335,0.,0.,0.
320,0.769,0.,0.769,0.381,0.,0.381,0.386,0.,0.386,0.,0.,0.
330,0.761,0.,0.761,0.386,0.,0.386,0.373,0.,0.373,0.,0.,0.
340,0.839,0.,0.839,0.45,0.,0.45,0.386,0.,0.386,0.,0.,0.
350,0.828,0.,0.828,0.419,0.,0.419,0.408,0.,0.408,0.,0.,0.
360,0.895,0.003,0.891,0.428,0.003,0.424,0.466,0.,0.466,0.,0.,0.
370,0.958,0.,0.958,0.47,0.,0.47,0.486,0.,0.486,0.,0.,0.
380,1.065,0.,1.065,0.517,0.,0.517,0.546,0.,0.546,0.,0.,0.
390,1.057,0.,1.057,0.525,0.,0.525,0.53,0.,0.53,0.,0.,0.
400,1.144,0.015,1.128,0.554,0.007,0.546,0.589,0.007,0.581,0.,0.,0.
