param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
35,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
36,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
37,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
38,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
43,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
44,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
45,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
46,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
49,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
50,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
51,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
52,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.003,0.,0.003,0.002,0.,0.002,0.,0.,0.
55,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
56,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
57,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
58,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
59,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
60,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
61,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
62,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
63,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
64,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
65,0.004,0.,0.004,0.004,0.,0.004,0.001,0.,0.001
66,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
67,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
68,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
69,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
70,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
71,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
72,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
73,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
74,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
75,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
76,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
77,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
78,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
81,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
82,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
83,0.005,0.,0.005,0.004,0.,0.004,0.,0.,0.
84,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
85,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
86,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
87,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
88,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
89,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
90,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
91,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
92,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
93,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
94,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
95,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
96,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
97,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
98,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
99,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
100,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
110,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
120,0.071,0.,0.071,0.071,0.,0.071,0.,0.,0.
130,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
140,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
150,0.014,0.004,0.01,0.014,0.004,0.01,0.001,0.,0.001
160,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
170,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
180,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
190,0.047,0.,0.047,0.047,0.,0.047,0.001,0.,0.001
200,0.054,0.007,0.046,0.054,0.007,0.046,0.034,0.003,0.03
210,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
220,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
230,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
240,0.036,0.,0.036,0.036,0.,0.036,0.001,0.,0.001
250,0.026,0.,0.025,0.026,0.,0.025,0.001,0.,0.001
260,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
270,0.032,0.,0.032,0.032,0.,0.032,0.001,0.,0.001
280,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001
290,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
300,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
310,0.04,0.,0.04,0.04,0.,0.04,0.002,0.,0.002
320,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
330,0.046,0.,0.046,0.046,0.,0.046,0.002,0.,0.002
340,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
350,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
360,0.057,0.,0.057,0.057,0.,0.057,0.002,0.,0.002
370,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
380,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
390,0.128,0.,0.128,0.128,0.,0.128,0.002,0.,0.002
400,0.057,0.,0.057,0.057,0.,0.057,0.002,0.,0.002
410,0.067,0.,0.067,0.067,0.,0.067,0.002,0.,0.002
420,0.095,0.,0.095,0.095,0.,0.095,0.002,0.,0.002
430,0.072,0.003,0.068,0.072,0.003,0.068,0.003,0.,0.003
440,0.071,0.,0.071,0.071,0.,0.071,0.003,0.,0.003
450,0.075,0.,0.075,0.075,0.,0.075,0.003,0.,0.003
460,0.082,0.,0.082,0.082,0.,0.082,0.002,0.,0.002
470,0.08,0.001,0.079,0.08,0.001,0.079,0.003,0.,0.003
480,0.087,0.004,0.082,0.087,0.004,0.082,0.003,0.,0.003
490,0.086,0.,0.086,0.086,0.,0.086,0.003,0.,0.003
500,0.085,0.,0.085,0.085,0.,0.085,0.003,0.,0.003
510,0.095,0.,0.095,0.095,0.,0.095,0.003,0.,0.003
520,0.101,0.,0.101,0.101,0.,0.101,0.012,0.,0.012
530,0.097,0.,0.097,0.097,0.,0.097,0.003,0.,0.003
540,0.104,0.,0.104,0.104,0.,0.104,0.003,0.,0.003
550,0.111,0.003,0.107,0.111,0.003,0.107,0.003,0.,0.003
560,0.107,0.,0.107,0.107,0.,0.107,0.003,0.,0.003
570,0.108,0.,0.108,0.108,0.,0.108,0.003,0.,0.003
580,0.121,0.,0.121,0.121,0.,0.121,0.003,0.,0.003
590,0.118,0.,0.118,0.118,0.,0.118,0.004,0.,0.004
600,0.135,0.003,0.131,0.135,0.003,0.131,0.004,0.,0.004
610,0.138,0.,0.138,0.137,0.,0.137,0.004,0.,0.004
620,0.146,0.,0.146,0.146,0.,0.145,0.014,0.,0.014
630,0.146,0.,0.146,0.146,0.,0.146,0.004,0.,0.004
640,0.163,0.,0.163,0.163,0.,0.163,0.004,0.,0.004
650,0.169,0.003,0.165,0.169,0.003,0.165,0.004,0.,0.004
660,0.174,0.,0.174,0.174,0.,0.174,0.004,0.,0.004
670,0.179,0.,0.179,0.179,0.,0.179,0.004,0.,0.004
680,0.181,0.,0.181,0.181,0.,0.181,0.004,0.,0.004
690,0.179,0.003,0.175,0.179,0.003,0.175,0.004,0.,0.004
700,0.172,0.,0.172,0.172,0.,0.172,0.004,0.,0.004
710,0.175,0.,0.175,0.175,0.,0.175,0.004,0.,0.004
720,0.18,0.,0.18,0.18,0.,0.18,0.005,0.,0.005
730,0.186,0.,0.186,0.186,0.,0.186,0.005,0.,0.005
740,0.187,0.,0.187,0.187,0.,0.187,0.005,0.,0.005
750,0.187,0.,0.187,0.187,0.,0.187,0.005,0.,0.005
760,0.2,0.,0.2,0.2,0.,0.2,0.015,0.,0.015
770,0.208,0.,0.208,0.208,0.,0.208,0.005,0.,0.005
780,0.207,0.,0.207,0.207,0.,0.207,0.005,0.,0.005
790,0.228,0.,0.228,0.228,0.,0.228,0.005,0.,0.005
800,0.244,0.,0.244,0.244,0.,0.244,0.005,0.,0.005
810,0.24,0.,0.24,0.24,0.,0.24,0.005,0.,0.005
820,0.242,0.007,0.234,0.242,0.007,0.234,0.014,0.007,0.006
830,0.253,0.,0.253,0.253,0.,0.253,0.005,0.,0.005
840,0.273,0.003,0.269,0.273,0.003,0.269,0.006,0.,0.006
850,0.246,0.004,0.242,0.246,0.004,0.242,0.005,0.,0.005
860,0.257,0.,0.257,0.257,0.,0.257,0.006,0.,0.006
870,0.254,0.,0.254,0.254,0.,0.254,0.006,0.,0.006
880,0.265,0.,0.265,0.265,0.,0.265,0.006,0.,0.006
890,0.277,0.,0.277,0.277,0.,0.277,0.006,0.,0.006
900,0.273,0.,0.273,0.273,0.,0.273,0.006,0.,0.006
910,0.286,0.,0.286,0.286,0.,0.286,0.006,0.,0.006
920,0.312,0.,0.312,0.312,0.,0.312,0.006,0.,0.006
930,0.3,0.,0.3,0.3,0.,0.3,0.006,0.,0.006
940,0.317,0.,0.317,0.317,0.,0.317,0.013,0.,0.013
950,0.339,0.,0.339,0.339,0.,0.339,0.006,0.,0.006
960,0.325,0.,0.325,0.325,0.,0.325,0.006,0.,0.006
970,0.341,0.,0.341,0.341,0.,0.341,0.006,0.,0.006
980,0.321,0.,0.321,0.321,0.,0.321,0.007,0.,0.007
990,0.331,0.,0.331,0.331,0.,0.331,0.006,0.,0.006
1000,0.329,0.,0.329,0.329,0.,0.329,0.006,0.,0.006
1100,0.396,0.,0.396,0.396,0.,0.396,0.007,0.,0.007
1200,0.47,0.,0.47,0.47,0.,0.47,0.008,0.,0.008
1300,0.581,0.,0.581,0.581,0.,0.581,0.02,0.,0.02
1400,0.662,0.003,0.658,0.662,0.003,0.658,0.01,0.,0.01
1500,0.756,0.,0.756,0.756,0.,0.756,0.011,0.,0.011
1600,0.816,0.,0.816,0.816,0.,0.816,0.011,0.,0.011
1700,0.922,0.,0.922,0.922,0.,0.922,0.012,0.,0.012
1800,1.032,0.,1.032,1.032,0.,1.032,0.013,0.,0.013
1900,1.214,0.,1.213,1.214,0.,1.213,0.016,0.,0.016
2000,1.321,0.,1.321,1.321,0.,1.321,0.015,0.,0.015
3000,2.82,0.003,2.816,2.82,0.003,2.816,0.023,0.003,0.019
4000,5.078,0.,5.077,5.078,0.,5.077,0.036,0.,0.036
5000,7.968,0.008,7.96,7.968,0.008,7.96,0.039,0.,0.039
