param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.,0.,0.
29,0.007,0.,0.007,0.002,0.,0.002,0.004,0.,0.004,0.,0.,0.
30,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
31,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
32,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
33,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
34,0.01,0.,0.01,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
35,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
36,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
37,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
38,0.017,0.,0.017,0.004,0.,0.004,0.011,0.,0.011,0.,0.,0.
39,0.012,0.,0.012,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
40,0.014,0.,0.014,0.005,0.,0.005,0.008,0.,0.008,0.,0.,0.
41,0.014,0.,0.013,0.005,0.,0.005,0.008,0.,0.008,0.,0.,0.
42,0.022,0.,0.022,0.013,0.,0.013,0.008,0.,0.008,0.,0.,0.
43,0.016,0.,0.016,0.006,0.,0.006,0.009,0.,0.009,0.,0.,0.
44,0.016,0.,0.016,0.006,0.,0.006,0.009,0.,0.009,0.,0.,0.
45,0.017,0.,0.017,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
46,0.018,0.,0.017,0.007,0.,0.006,0.01,0.,0.01,0.,0.,0.
47,0.018,0.,0.018,0.007,0.,0.007,0.01,0.,0.01,0.,0.,0.
48,0.019,0.,0.018,0.008,0.,0.007,0.01,0.,0.01,0.,0.,0.
49,0.021,0.,0.021,0.009,0.,0.009,0.011,0.,0.011,0.,0.,0.
50,0.026,0.001,0.024,0.012,0.001,0.011,0.014,0.,0.013,0.,0.,0.
51,0.021,0.,0.021,0.009,0.,0.009,0.012,0.,0.012,0.,0.,0.
52,0.051,0.,0.051,0.009,0.,0.009,0.041,0.,0.041,0.,0.,0.
53,0.025,0.,0.024,0.01,0.,0.009,0.014,0.,0.014,0.,0.,0.
54,0.039,0.,0.039,0.025,0.,0.025,0.013,0.,0.013,0.,0.,0.
55,0.025,0.,0.024,0.011,0.,0.01,0.013,0.,0.013,0.,0.,0.
56,0.025,0.,0.025,0.011,0.,0.011,0.014,0.,0.014,0.,0.,0.
57,0.026,0.,0.026,0.011,0.,0.011,0.014,0.,0.014,0.,0.,0.
58,0.027,0.,0.027,0.011,0.,0.011,0.015,0.,0.015,0.,0.,0.
59,0.033,0.,0.033,0.012,0.,0.012,0.02,0.,0.02,0.,0.,0.
60,0.03,0.,0.03,0.012,0.,0.012,0.017,0.,0.017,0.,0.,0.
61,0.037,0.,0.037,0.012,0.,0.012,0.024,0.,0.024,0.,0.,0.
62,0.032,0.,0.032,0.013,0.,0.013,0.018,0.,0.018,0.,0.,0.
63,0.033,0.,0.033,0.013,0.,0.013,0.019,0.,0.019,0.,0.,0.
64,0.094,0.,0.094,0.014,0.,0.014,0.079,0.,0.079,0.,0.,0.
65,0.034,0.,0.034,0.014,0.,0.014,0.019,0.,0.019,0.,0.,0.
66,0.07,0.,0.069,0.016,0.,0.016,0.053,0.,0.052,0.,0.,0.
67,0.053,0.,0.053,0.033,0.,0.033,0.019,0.,0.019,0.,0.,0.
68,0.037,0.,0.037,0.017,0.,0.017,0.019,0.,0.019,0.,0.,0.
69,0.037,0.,0.037,0.016,0.,0.016,0.02,0.,0.02,0.,0.,0.
70,0.04,0.001,0.039,0.017,0.,0.017,0.023,0.001,0.022,0.,0.,0.
71,0.042,0.,0.041,0.019,0.,0.018,0.021,0.,0.021,0.,0.,0.
72,0.042,0.,0.042,0.019,0.,0.019,0.022,0.,0.022,0.,0.,0.
73,0.045,0.,0.045,0.02,0.,0.02,0.024,0.,0.024,0.,0.,0.
74,0.044,0.,0.044,0.02,0.,0.02,0.023,0.,0.023,0.,0.,0.
75,0.047,0.,0.047,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.
76,0.046,0.,0.046,0.021,0.,0.021,0.024,0.,0.024,0.,0.,0.
77,0.048,0.,0.048,0.021,0.,0.021,0.026,0.,0.026,0.,0.,0.
78,0.049,0.,0.049,0.023,0.,0.023,0.025,0.,0.025,0.,0.,0.
79,0.051,0.,0.051,0.024,0.,0.024,0.026,0.,0.026,0.,0.,0.
80,0.052,0.,0.052,0.025,0.,0.025,0.026,0.,0.026,0.,0.,0.
81,0.052,0.,0.052,0.024,0.,0.024,0.026,0.,0.026,0.,0.,0.
82,0.053,0.,0.053,0.024,0.,0.024,0.028,0.,0.028,0.,0.,0.
83,0.055,0.,0.054,0.025,0.,0.025,0.029,0.,0.028,0.,0.,0.
84,0.057,0.,0.057,0.025,0.,0.025,0.031,0.,0.031,0.,0.,0.
85,0.059,0.,0.059,0.026,0.,0.026,0.032,0.,0.032,0.,0.,0.
86,0.061,0.,0.061,0.026,0.,0.026,0.033,0.,0.033,0.,0.,0.
87,0.064,0.001,0.062,0.027,0.,0.027,0.035,0.001,0.033,0.,0.,0.
88,0.064,0.001,0.063,0.028,0.,0.028,0.035,0.,0.034,0.,0.,0.
89,0.066,0.,0.066,0.029,0.,0.029,0.036,0.,0.036,0.,0.,0.
90,0.065,0.,0.065,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.
91,0.074,0.,0.074,0.032,0.,0.032,0.041,0.,0.041,0.,0.,0.
92,0.072,0.,0.071,0.033,0.,0.032,0.038,0.,0.038,0.,0.,0.
93,0.08,0.,0.08,0.039,0.,0.039,0.04,0.,0.04,0.,0.,0.
94,0.077,0.,0.077,0.036,0.,0.036,0.039,0.,0.039,0.,0.,0.
95,0.076,0.,0.075,0.036,0.,0.036,0.039,0.,0.038,0.,0.,0.
96,0.076,0.,0.075,0.035,0.,0.034,0.039,0.,0.039,0.,0.,0.
97,0.079,0.,0.079,0.036,0.,0.036,0.042,0.,0.042,0.,0.,0.
98,0.095,0.,0.095,0.043,0.,0.043,0.051,0.,0.051,0.,0.,0.
99,0.083,0.,0.082,0.039,0.,0.039,0.042,0.,0.041,0.,0.,0.
100,0.132,0.002,0.129,0.038,0.,0.038,0.093,0.002,0.09,0.,0.,0.
110,0.103,0.,0.103,0.054,0.,0.054,0.048,0.,0.048,0.,0.,0.
120,0.126,0.,0.125,0.064,0.,0.064,0.061,0.,0.06,0.,0.,0.
130,0.157,0.,0.157,0.074,0.,0.074,0.081,0.,0.081,0.,0.,0.
140,0.174,0.,0.173,0.09,0.,0.089,0.083,0.,0.083,0.,0.,0.
150,0.19,0.,0.19,0.097,0.,0.097,0.093,0.,0.093,0.,0.,0.
160,0.216,0.001,0.214,0.106,0.001,0.105,0.109,0.,0.108,0.,0.,0.
170,0.242,0.001,0.241,0.12,0.,0.12,0.12,0.,0.119,0.,0.,0.
180,0.275,0.003,0.272,0.136,0.,0.136,0.137,0.002,0.134,0.,0.,0.
190,0.304,0.,0.304,0.153,0.,0.153,0.149,0.,0.149,0.,0.,0.
200,0.45,0.,0.449,0.19,0.,0.19,0.26,0.,0.259,0.,0.,0.
210,0.413,0.001,0.411,0.209,0.001,0.208,0.191,0.,0.19,0.011,0.,0.011
220,0.454,0.002,0.451,0.234,0.,0.233,0.219,0.002,0.217,0.,0.,0.
230,0.466,0.002,0.463,0.231,0.,0.23,0.233,0.001,0.231,0.,0.,0.
240,0.51,0.,0.509,0.262,0.,0.262,0.246,0.,0.245,0.,0.,0.
250,0.711,0.001,0.709,0.357,0.,0.357,0.353,0.001,0.351,0.,0.,0.
260,0.611,0.,0.611,0.339,0.,0.339,0.27,0.,0.27,0.,0.,0.
270,0.693,0.,0.693,0.36,0.,0.36,0.331,0.,0.331,0.,0.,0.
280,0.708,0.002,0.706,0.385,0.002,0.383,0.321,0.,0.321,0.,0.,0.
290,0.75,0.,0.75,0.407,0.,0.407,0.341,0.,0.341,0.,0.,0.
300,0.847,0.003,0.843,0.449,0.003,0.445,0.397,0.,0.397,0.,0.,0.
310,0.931,0.,0.931,0.508,0.,0.508,0.421,0.,0.421,0.,0.,0.
320,0.95,0.,0.949,0.529,0.,0.528,0.419,0.,0.419,0.,0.,0.
330,1.059,0.,1.059,0.599,0.,0.599,0.458,0.,0.458,0.,0.,0.
340,1.114,0.,1.114,0.603,0.,0.603,0.51,0.,0.51,0.,0.,0.
350,1.124,0.008,1.115,0.637,0.004,0.632,0.486,0.003,0.482,0.,0.,0.
360,1.197,0.,1.197,0.676,0.,0.676,0.519,0.,0.519,0.,0.,0.
370,1.358,0.001,1.356,0.739,0.001,0.737,0.618,0.,0.617,0.,0.,0.
380,1.375,0.,1.374,0.774,0.,0.774,0.599,0.,0.598,0.,0.,0.
390,1.516,0.,1.516,0.843,0.,0.843,0.671,0.,0.671,0.,0.,0.
400,1.595,0.008,1.586,0.897,0.003,0.893,0.697,0.004,0.692,0.,0.,0.
