param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
13,0.004,0.,0.004,0.046,0.002,0.043,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.,0.,0.,0.045,0.002,0.042,0.,0.,0.
14,0.005,0.,0.005,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
15,0.005,0.,0.005,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
16,0.006,0.,0.005,0.003,0.,0.003,0.001,0.,0.,0.,0.,0.,0.005,0.,0.005,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
17,0.02,0.,0.02,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.019,0.,0.019,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
18,0.007,0.,0.007,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,0.002,0.,0.002,0.,0.,0.
19,0.008,0.,0.008,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
20,0.009,0.,0.009,0.017,0.,0.017,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.003,0.,0.003,0.013,0.,0.013
21,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
22,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
23,0.011,0.,0.011,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
24,0.011,0.,0.011,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001,0.009,0.,0.009,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
25,0.012,0.,0.012,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.01,0.,0.01,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
26,0.014,0.,0.014,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
27,0.014,0.,0.014,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
28,0.019,0.,0.019,0.007,0.,0.007,0.007,0.,0.007,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
29,0.015,0.,0.015,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
30,0.017,0.,0.017,0.008,0.,0.008,0.003,0.,0.003,0.001,0.,0.001,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.005,0.,0.,0.
31,0.017,0.,0.017,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
32,0.025,0.,0.025,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.022,0.,0.022,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
33,0.019,0.,0.019,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
34,0.02,0.,0.02,0.015,0.,0.015,0.003,0.,0.003,0.007,0.,0.007,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
35,0.022,0.,0.022,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002,0.017,0.,0.017,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.
36,0.022,0.,0.022,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002,0.018,0.,0.018,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
37,0.087,0.,0.087,0.012,0.,0.012,0.004,0.,0.004,0.002,0.,0.002,0.082,0.,0.082,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
38,0.025,0.,0.025,0.012,0.,0.012,0.004,0.,0.004,0.002,0.,0.002,0.021,0.,0.021,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
39,0.058,0.,0.058,0.02,0.,0.02,0.004,0.,0.004,0.003,0.,0.003,0.053,0.,0.053,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
40,0.028,0.,0.027,0.013,0.,0.013,0.006,0.,0.005,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
41,0.028,0.,0.028,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
42,0.043,0.,0.043,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.037,0.,0.037,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
43,0.029,0.,0.029,0.016,0.,0.016,0.005,0.,0.005,0.003,0.,0.003,0.024,0.,0.024,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
44,0.031,0.,0.031,0.077,0.,0.077,0.005,0.,0.005,0.065,0.,0.065,0.025,0.,0.025,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
45,0.032,0.,0.032,0.016,0.,0.016,0.005,0.,0.005,0.003,0.,0.003,0.026,0.,0.026,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
46,0.039,0.,0.039,0.018,0.,0.018,0.006,0.,0.006,0.004,0.,0.004,0.032,0.,0.032,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
47,0.042,0.,0.042,0.018,0.,0.018,0.012,0.,0.012,0.004,0.,0.004,0.028,0.,0.028,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
48,0.036,0.,0.036,0.049,0.,0.049,0.006,0.,0.006,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
49,0.039,0.,0.039,0.02,0.,0.02,0.006,0.,0.006,0.004,0.,0.004,0.032,0.,0.032,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
50,0.093,0.006,0.087,0.072,0.011,0.06,0.006,0.,0.006,0.049,0.006,0.043,0.086,0.006,0.08,0.,0.,0.,0.021,0.004,0.016,0.,0.,0.
51,0.103,0.,0.103,0.035,0.,0.035,0.007,0.,0.007,0.019,0.,0.019,0.095,0.,0.095,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
52,0.075,0.,0.075,0.021,0.,0.021,0.041,0.,0.041,0.005,0.,0.005,0.033,0.,0.033,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
53,0.044,0.,0.044,0.022,0.,0.022,0.007,0.,0.007,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
54,0.06,0.,0.06,0.023,0.,0.023,0.008,0.,0.008,0.005,0.,0.005,0.051,0.,0.051,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
55,0.046,0.,0.046,0.024,0.,0.023,0.008,0.,0.008,0.005,0.,0.005,0.037,0.,0.037,0.,0.,0.,0.018,0.,0.017,0.,0.,0.
56,0.049,0.,0.049,0.029,0.,0.029,0.008,0.,0.008,0.005,0.,0.005,0.04,0.,0.04,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
57,0.052,0.,0.052,0.027,0.,0.027,0.008,0.,0.008,0.006,0.,0.006,0.042,0.,0.042,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
58,0.053,0.,0.053,0.034,0.,0.034,0.01,0.,0.01,0.006,0.,0.006,0.041,0.,0.041,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
59,0.052,0.,0.052,0.026,0.,0.026,0.009,0.,0.009,0.006,0.,0.006,0.042,0.,0.042,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
60,0.053,0.,0.053,0.029,0.,0.029,0.009,0.,0.009,0.006,0.,0.006,0.043,0.,0.043,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
61,0.056,0.,0.056,0.089,0.,0.089,0.01,0.,0.01,0.006,0.,0.006,0.044,0.,0.044,0.,0.,0.,0.082,0.,0.082,0.,0.,0.
62,0.06,0.,0.06,0.031,0.,0.03,0.01,0.,0.01,0.006,0.,0.006,0.048,0.,0.048,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
63,0.058,0.,0.057,0.061,0.,0.061,0.009,0.,0.009,0.007,0.,0.007,0.048,0.,0.047,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
64,0.064,0.001,0.063,0.031,0.,0.031,0.01,0.,0.01,0.007,0.,0.007,0.053,0.,0.052,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
65,0.065,0.001,0.064,0.047,0.,0.047,0.01,0.,0.01,0.007,0.,0.007,0.054,0.,0.053,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
66,0.067,0.,0.067,0.034,0.,0.034,0.01,0.,0.01,0.007,0.,0.007,0.055,0.,0.055,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
67,0.072,0.,0.069,0.034,0.,0.034,0.011,0.,0.011,0.008,0.,0.008,0.059,0.,0.057,0.,0.,0.,0.024,0.,0.024,0.001,0.,0.001
68,0.073,0.,0.072,0.034,0.,0.034,0.012,0.,0.012,0.008,0.,0.008,0.059,0.,0.058,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
69,0.075,0.,0.075,0.036,0.,0.036,0.014,0.,0.014,0.008,0.,0.008,0.059,0.,0.059,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
70,0.073,0.,0.073,0.037,0.,0.037,0.013,0.,0.013,0.009,0.,0.009,0.058,0.,0.058,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
71,0.073,0.,0.073,0.037,0.,0.037,0.014,0.,0.014,0.009,0.,0.009,0.058,0.,0.058,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
72,0.076,0.,0.076,0.038,0.,0.038,0.015,0.,0.015,0.009,0.,0.009,0.06,0.,0.06,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
73,0.081,0.001,0.079,0.041,0.,0.041,0.013,0.,0.013,0.009,0.,0.009,0.067,0.001,0.066,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
74,0.084,0.001,0.082,0.041,0.,0.041,0.017,0.,0.016,0.009,0.,0.009,0.066,0.,0.065,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
75,0.084,0.,0.084,0.041,0.,0.041,0.014,0.,0.014,0.009,0.,0.009,0.069,0.,0.069,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
76,0.105,0.,0.105,0.043,0.,0.043,0.022,0.,0.022,0.01,0.,0.01,0.081,0.,0.081,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
77,0.085,0.,0.085,0.045,0.,0.045,0.017,0.,0.017,0.01,0.,0.01,0.066,0.,0.066,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
78,0.091,0.,0.09,0.046,0.,0.046,0.014,0.,0.014,0.012,0.,0.012,0.075,0.,0.074,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
79,0.101,0.001,0.1,0.045,0.,0.045,0.015,0.,0.015,0.01,0.,0.01,0.084,0.,0.083,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
80,0.092,0.,0.092,0.046,0.,0.046,0.018,0.,0.018,0.011,0.,0.011,0.072,0.,0.072,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
81,0.103,0.,0.103,0.048,0.,0.048,0.021,0.,0.021,0.011,0.,0.011,0.08,0.,0.08,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
82,0.101,0.,0.101,0.049,0.,0.049,0.018,0.,0.018,0.012,0.,0.012,0.081,0.,0.081,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
83,0.1,0.,0.1,0.056,0.,0.056,0.019,0.,0.019,0.013,0.,0.013,0.08,0.,0.08,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
84,0.112,0.,0.112,0.054,0.,0.054,0.017,0.,0.017,0.012,0.,0.012,0.094,0.,0.094,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
85,0.115,0.,0.114,0.056,0.,0.056,0.02,0.,0.02,0.012,0.,0.012,0.093,0.,0.092,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
86,0.111,0.,0.111,0.058,0.,0.058,0.022,0.,0.022,0.012,0.,0.012,0.088,0.,0.088,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
87,0.107,0.,0.107,0.058,0.,0.058,0.021,0.,0.021,0.013,0.,0.013,0.085,0.,0.085,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
88,0.122,0.,0.122,0.059,0.,0.059,0.02,0.,0.02,0.013,0.,0.013,0.1,0.,0.1,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
89,0.115,0.,0.114,0.062,0.,0.061,0.022,0.,0.022,0.013,0.,0.013,0.092,0.,0.091,0.,0.,0.,0.047,0.,0.046,0.,0.,0.
90,0.124,0.001,0.123,0.061,0.,0.061,0.025,0.,0.025,0.013,0.,0.013,0.098,0.,0.097,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
91,0.118,0.,0.117,0.065,0.,0.065,0.019,0.,0.019,0.017,0.,0.017,0.097,0.,0.096,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
92,0.125,0.,0.125,0.061,0.001,0.059,0.022,0.,0.022,0.016,0.001,0.014,0.101,0.,0.101,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
93,0.123,0.,0.123,0.069,0.,0.069,0.024,0.,0.023,0.016,0.,0.016,0.097,0.,0.097,0.,0.,0.,0.052,0.,0.052,0.,0.,0.
94,0.129,0.,0.128,0.069,0.,0.069,0.023,0.,0.023,0.015,0.,0.015,0.103,0.,0.103,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
95,0.135,0.002,0.133,0.075,0.,0.075,0.025,0.,0.025,0.019,0.,0.019,0.109,0.002,0.107,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
96,0.138,0.001,0.137,0.072,0.,0.072,0.024,0.,0.024,0.019,0.,0.019,0.112,0.001,0.111,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
97,0.136,0.,0.136,0.079,0.,0.078,0.025,0.,0.025,0.018,0.,0.018,0.108,0.,0.108,0.,0.,0.,0.059,0.,0.058,0.,0.,0.
98,0.136,0.,0.135,0.071,0.,0.071,0.026,0.,0.026,0.017,0.,0.017,0.108,0.,0.108,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
99,0.137,0.,0.137,0.08,0.,0.08,0.027,0.,0.027,0.021,0.,0.021,0.108,0.,0.108,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
100,0.153,0.,0.152,0.082,0.,0.082,0.026,0.,0.026,0.018,0.,0.018,0.125,0.,0.125,0.,0.,0.,0.063,0.,0.063,0.,0.,0.
110,0.168,0.,0.168,0.094,0.,0.094,0.034,0.,0.034,0.027,0.,0.027,0.132,0.,0.132,0.,0.,0.,0.066,0.,0.066,0.,0.,0.
120,0.217,0.,0.216,0.121,0.,0.121,0.046,0.,0.045,0.03,0.,0.03,0.169,0.,0.169,0.,0.,0.,0.088,0.,0.088,0.,0.,0.
130,0.257,0.,0.257,0.131,0.,0.13,0.053,0.,0.053,0.035,0.,0.035,0.202,0.,0.202,0.,0.,0.,0.094,0.,0.093,0.,0.,0.
140,0.312,0.002,0.309,0.153,0.002,0.151,0.062,0.,0.062,0.038,0.,0.038,0.248,0.002,0.245,0.,0.,0.,0.113,0.001,0.111,0.,0.,0.
150,0.428,0.002,0.426,0.17,0.,0.169,0.058,0.001,0.057,0.045,0.,0.045,0.368,0.,0.367,0.,0.,0.,0.124,0.,0.123,0.,0.,0.
160,0.374,0.001,0.373,0.202,0.,0.201,0.065,0.,0.065,0.047,0.,0.047,0.307,0.001,0.306,0.,0.,0.,0.153,0.,0.152,0.,0.,0.
170,0.399,0.002,0.396,0.214,0.001,0.213,0.072,0.002,0.07,0.056,0.,0.055,0.325,0.,0.324,0.,0.,0.,0.155,0.,0.155,0.,0.,0.
180,0.462,0.002,0.459,0.241,0.002,0.238,0.085,0.,0.085,0.063,0.001,0.062,0.375,0.002,0.372,0.,0.,0.,0.176,0.001,0.174,0.,0.,0.
190,0.559,0.,0.559,0.27,0.002,0.268,0.103,0.,0.103,0.07,0.,0.07,0.454,0.,0.454,0.,0.,0.,0.197,0.002,0.195,0.,0.,0.
200,0.657,0.003,0.654,0.392,0.004,0.387,0.108,0.001,0.107,0.073,0.,0.072,0.547,0.001,0.545,0.,0.,0.,0.317,0.003,0.313,0.001,0.,0.001
210,0.667,0.,0.666,0.306,0.,0.305,0.126,0.,0.126,0.08,0.,0.08,0.538,0.,0.537,0.001,0.,0.001,0.223,0.,0.223,0.001,0.,0.001
220,0.667,0.,0.667,0.369,0.,0.368,0.12,0.,0.12,0.1,0.,0.1,0.545,0.,0.545,0.001,0.,0.001,0.266,0.,0.266,0.001,0.,0.001
230,0.818,0.,0.818,0.404,0.005,0.398,0.146,0.,0.145,0.104,0.,0.103,0.67,0.,0.67,0.001,0.,0.001,0.297,0.004,0.292,0.001,0.,0.001
240,0.812,0.001,0.81,0.45,0.005,0.444,0.148,0.,0.148,0.102,0.,0.101,0.661,0.001,0.659,0.001,0.,0.001,0.345,0.004,0.34,0.001,0.,0.001
250,0.945,0.005,0.94,0.583,0.005,0.577,0.159,0.002,0.157,0.129,0.,0.129,0.784,0.002,0.781,0.001,0.,0.001,0.452,0.005,0.447,0.001,0.,0.
260,0.956,0.,0.956,0.514,0.,0.514,0.18,0.,0.18,0.115,0.,0.115,0.772,0.,0.772,0.001,0.,0.001,0.396,0.,0.396,0.001,0.,0.001
270,1.095,0.,1.095,0.549,0.,0.549,0.179,0.,0.179,0.138,0.,0.138,0.892,0.,0.892,0.022,0.,0.022,0.404,0.,0.404,0.005,0.,0.005
280,1.14,0.,1.14,0.599,0.,0.598,0.212,0.,0.212,0.143,0.,0.143,0.925,0.,0.925,0.001,0.,0.001,0.453,0.,0.453,0.001,0.,0.001
290,1.176,0.001,1.175,0.612,0.,0.609,0.209,0.,0.209,0.151,0.,0.151,0.965,0.,0.964,0.001,0.,0.001,0.458,0.,0.455,0.001,0.,0.001
300,1.338,0.013,1.324,0.713,0.,0.712,0.227,0.,0.226,0.155,0.,0.155,1.108,0.012,1.095,0.001,0.,0.001,0.555,0.,0.554,0.001,0.,0.001
310,1.449,0.001,1.448,0.686,0.,0.686,0.246,0.,0.246,0.18,0.,0.18,1.201,0.001,1.199,0.001,0.,0.001,0.502,0.,0.502,0.001,0.,0.001
320,1.483,0.002,1.48,0.773,0.,0.773,0.273,0.,0.273,0.193,0.,0.193,1.207,0.002,1.204,0.001,0.,0.001,0.577,0.,0.577,0.001,0.,0.001
330,1.545,0.,1.545,0.76,0.,0.76,0.268,0.,0.268,0.186,0.,0.186,1.274,0.,1.274,0.001,0.,0.001,0.571,0.,0.571,0.001,0.,0.001
340,1.741,0.,1.741,0.843,0.001,0.842,0.285,0.,0.285,0.217,0.,0.217,1.453,0.,1.452,0.001,0.,0.001,0.623,0.001,0.622,0.001,0.,0.001
350,1.779,0.012,1.767,0.945,0.008,0.936,0.32,0.,0.32,0.23,0.,0.23,1.456,0.012,1.444,0.001,0.,0.001,0.709,0.008,0.7,0.005,0.,0.005
360,1.888,0.,1.888,1.044,0.003,1.04,0.327,0.,0.327,0.241,0.001,0.239,1.558,0.,1.558,0.001,0.,0.001,0.8,0.001,0.797,0.001,0.,0.001
370,2.023,0.,2.023,1.068,0.,1.067,0.345,0.,0.345,0.258,0.,0.258,1.674,0.,1.674,0.001,0.,0.001,0.806,0.,0.806,0.001,0.,0.001
380,2.095,0.,2.094,1.052,0.009,1.042,0.362,0.,0.362,0.257,0.001,0.256,1.728,0.,1.728,0.002,0.,0.002,0.791,0.008,0.782,0.001,0.,0.001
390,2.183,0.,2.183,1.144,0.,1.144,0.38,0.,0.379,0.282,0.,0.282,1.799,0.,1.799,0.002,0.,0.002,0.858,0.,0.858,0.001,0.,0.001
400,2.298,0.001,2.296,1.163,0.011,1.151,0.409,0.,0.409,0.274,0.001,0.272,1.886,0.001,1.884,0.001,0.,0.001,0.885,0.009,0.875,0.001,0.,0.001
