param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
35,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
36,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.008,0.001,0.006,0.008,0.001,0.006,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
53,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
58,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.
59,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
63,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
64,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
66,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
67,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
68,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
69,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
70,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
71,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
72,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
73,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
74,0.013,0.,0.012,0.013,0.,0.012,0.,0.,0.
75,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
76,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
77,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
78,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
80,0.013,0.,0.012,0.013,0.,0.012,0.,0.,0.
81,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
82,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
83,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
84,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
85,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
86,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
87,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
88,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
89,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
90,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
91,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
92,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
93,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
94,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
95,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
96,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
97,0.019,0.,0.018,0.019,0.,0.018,0.,0.,0.
98,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
99,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
100,0.062,0.011,0.05,0.062,0.011,0.05,0.,0.,0.
110,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
120,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.
130,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.
140,0.049,0.,0.048,0.049,0.,0.048,0.,0.,0.
150,0.051,0.,0.05,0.051,0.,0.05,0.001,0.,0.001
160,0.07,0.001,0.067,0.069,0.001,0.067,0.001,0.,0.001
170,0.071,0.001,0.07,0.071,0.001,0.07,0.001,0.,0.001
180,0.07,0.,0.07,0.07,0.,0.07,0.001,0.,0.001
190,0.081,0.,0.08,0.081,0.,0.08,0.001,0.,0.001
200,0.114,0.,0.113,0.114,0.,0.113,0.001,0.,0.001
210,0.099,0.,0.098,0.099,0.,0.098,0.001,0.,0.001
220,0.112,0.002,0.11,0.112,0.002,0.11,0.001,0.,0.001
230,0.136,0.001,0.134,0.136,0.001,0.134,0.001,0.,0.001
240,0.157,0.001,0.156,0.157,0.001,0.156,0.001,0.,0.001
250,0.172,0.001,0.171,0.172,0.001,0.171,0.001,0.,0.001
260,0.181,0.001,0.178,0.181,0.001,0.178,0.001,0.,0.001
270,0.166,0.001,0.165,0.166,0.001,0.165,0.001,0.,0.001
280,0.177,0.,0.177,0.177,0.,0.177,0.002,0.,0.002
290,0.184,0.,0.184,0.184,0.,0.184,0.002,0.,0.002
300,0.223,0.002,0.221,0.223,0.002,0.221,0.002,0.,0.002
310,0.245,0.,0.245,0.245,0.,0.245,0.002,0.,0.002
320,0.26,0.,0.26,0.26,0.,0.26,0.002,0.,0.002
330,0.246,0.005,0.241,0.246,0.005,0.241,0.002,0.,0.002
340,0.252,0.003,0.248,0.252,0.003,0.248,0.002,0.,0.002
350,0.274,0.005,0.268,0.274,0.005,0.268,0.002,0.001,0.001
360,0.308,0.,0.308,0.308,0.,0.308,0.002,0.,0.002
370,0.343,0.,0.343,0.343,0.,0.343,0.002,0.,0.002
380,0.317,0.,0.317,0.317,0.,0.317,0.002,0.,0.002
390,0.329,0.,0.329,0.329,0.,0.329,0.002,0.,0.002
400,0.415,0.003,0.411,0.415,0.003,0.411,0.003,0.,0.003
410,0.415,0.,0.415,0.415,0.,0.415,0.003,0.,0.003
420,0.404,0.,0.404,0.404,0.,0.404,0.003,0.,0.003
430,0.395,0.,0.395,0.395,0.,0.395,0.003,0.,0.003
440,0.474,0.,0.474,0.474,0.,0.474,0.003,0.,0.003
450,0.45,0.,0.45,0.45,0.,0.45,0.003,0.,0.003
460,0.462,0.,0.462,0.462,0.,0.461,0.003,0.,0.003
470,0.541,0.,0.541,0.541,0.,0.541,0.003,0.,0.003
480,0.492,0.,0.492,0.492,0.,0.492,0.003,0.,0.003
490,0.562,0.,0.562,0.562,0.,0.562,0.003,0.,0.003
500,0.561,0.003,0.557,0.561,0.003,0.557,0.003,0.,0.003
510,0.585,0.,0.585,0.585,0.,0.585,0.003,0.,0.003
520,0.623,0.002,0.621,0.623,0.002,0.621,0.003,0.,0.003
530,0.592,0.,0.592,0.592,0.,0.592,0.003,0.,0.003
540,0.695,0.,0.695,0.695,0.,0.695,0.003,0.,0.003
550,0.64,0.,0.64,0.64,0.,0.64,0.004,0.,0.004
560,0.73,0.,0.73,0.73,0.,0.73,0.003,0.,0.003
570,0.681,0.,0.68,0.68,0.,0.68,0.004,0.,0.004
580,0.774,0.,0.774,0.774,0.,0.774,0.004,0.,0.004
590,0.738,0.,0.738,0.738,0.,0.738,0.004,0.,0.004
600,0.83,0.,0.83,0.83,0.,0.83,0.004,0.,0.004
610,0.805,0.,0.805,0.805,0.,0.805,0.004,0.,0.004
620,0.872,0.002,0.869,0.872,0.002,0.869,0.004,0.,0.004
630,0.893,0.,0.893,0.893,0.,0.893,0.004,0.,0.004
640,0.873,0.,0.873,0.873,0.,0.873,0.004,0.,0.004
650,0.947,0.,0.947,0.947,0.,0.947,0.004,0.,0.004
660,0.921,0.,0.921,0.921,0.,0.921,0.004,0.,0.004
670,1.012,0.,1.011,1.012,0.,1.011,0.005,0.,0.005
680,1.032,0.,1.032,1.032,0.,1.032,0.005,0.,0.005
690,0.997,0.,0.997,0.997,0.,0.997,0.004,0.,0.004
700,1.093,0.,1.093,1.093,0.,1.093,0.005,0.,0.005
710,1.114,0.,1.114,1.114,0.,1.114,0.004,0.,0.004
720,1.082,0.,1.081,1.082,0.,1.081,0.005,0.,0.005
730,1.18,0.,1.18,1.18,0.,1.18,0.005,0.,0.005
740,1.216,0.,1.216,1.216,0.,1.216,0.005,0.,0.005
750,1.356,0.004,1.352,1.356,0.004,1.352,0.005,0.,0.005
760,1.208,0.,1.208,1.208,0.,1.208,0.005,0.,0.005
770,1.3,0.,1.3,1.3,0.,1.3,0.005,0.,0.005
780,1.323,0.,1.323,1.323,0.,1.323,0.005,0.,0.005
790,1.364,0.,1.364,1.364,0.,1.364,0.005,0.,0.005
800,1.343,0.,1.343,1.343,0.,1.343,0.006,0.,0.006
810,1.417,0.,1.417,1.417,0.,1.417,0.006,0.,0.006
820,1.459,0.,1.459,1.459,0.,1.459,0.006,0.,0.006
830,1.619,0.,1.619,1.619,0.,1.619,0.006,0.,0.006
840,1.522,0.,1.522,1.522,0.,1.522,0.006,0.,0.006
850,1.562,0.,1.562,1.562,0.,1.562,0.006,0.,0.006
860,1.595,0.,1.595,1.595,0.,1.595,0.006,0.,0.006
870,1.617,0.,1.617,1.617,0.,1.617,0.006,0.,0.006
880,1.661,0.,1.661,1.661,0.,1.661,0.006,0.,0.006
890,1.726,0.003,1.722,1.726,0.003,1.722,0.006,0.,0.006
900,1.739,0.,1.738,1.739,0.,1.738,0.006,0.,0.006
910,1.931,0.,1.931,1.931,0.,1.931,0.007,0.,0.007
920,1.795,0.,1.795,1.795,0.,1.795,0.006,0.,0.006
930,1.854,0.,1.854,1.854,0.,1.854,0.007,0.,0.007
940,1.879,0.,1.879,1.879,0.,1.879,0.007,0.,0.007
950,2.085,0.,2.085,2.085,0.,2.085,0.007,0.,0.007
960,1.994,0.,1.993,1.994,0.,1.993,0.006,0.,0.006
970,2.004,0.,2.004,2.004,0.,2.004,0.007,0.,0.007
980,2.037,0.,2.037,2.037,0.,2.037,0.007,0.,0.007
990,2.108,0.,2.108,2.108,0.,2.108,0.007,0.,0.007
1000,2.143,0.,2.143,2.143,0.,2.143,0.007,0.,0.007
1100,2.612,0.,2.611,2.612,0.,2.611,0.008,0.,0.008
1200,3.051,0.,3.051,3.051,0.,3.051,0.009,0.,0.009
1300,3.797,0.,3.796,3.797,0.,3.796,0.01,0.,0.01
1400,4.381,0.01,4.369,4.381,0.01,4.369,0.011,0.,0.011
1500,4.774,0.02,4.753,4.774,0.02,4.753,0.011,0.,0.011
1600,5.567,0.001,5.565,5.567,0.001,5.565,0.012,0.,0.012
1700,6.396,0.009,6.385,6.396,0.009,6.385,0.013,0.,0.013
1800,7.065,0.,7.064,7.065,0.,7.064,0.014,0.,0.014
1900,7.637,0.025,7.611,7.637,0.025,7.611,0.015,0.,0.015
2000,8.993,0.05,8.941,8.993,0.05,8.941,0.015,0.,0.015
3000,19.845,0.054,19.788,19.845,0.054,19.788,0.03,0.,0.03
4000,35.101,0.081,35.015,35.101,0.081,35.015,0.037,0.,0.037
5000,56.407,0.154,56.246,56.407,0.154,56.246,0.047,0.,0.046
