param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
22,0.077,0.,0.077,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.074,0.,0.074,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
23,0.015,0.,0.015,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001,0.012,0.,0.012,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
24,0.016,0.,0.016,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002,0.013,0.,0.013,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
25,0.018,0.,0.018,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
26,0.02,0.,0.02,0.073,0.,0.073,0.003,0.,0.003,0.002,0.,0.002,0.016,0.,0.016,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
27,0.02,0.,0.02,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002,0.016,0.,0.016,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
28,0.045,0.,0.045,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002,0.041,0.,0.041,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
29,0.022,0.,0.022,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002,0.018,0.,0.018,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
30,0.024,0.,0.024,0.014,0.,0.014,0.003,0.,0.003,0.002,0.,0.002,0.02,0.,0.02,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
31,0.025,0.,0.025,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003,0.02,0.,0.02,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
32,0.026,0.,0.026,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
33,0.028,0.,0.028,0.038,0.,0.038,0.004,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
34,0.031,0.,0.031,0.016,0.,0.016,0.004,0.,0.004,0.003,0.,0.003,0.025,0.,0.025,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
35,0.031,0.,0.031,0.017,0.,0.017,0.005,0.,0.005,0.003,0.,0.003,0.025,0.,0.025,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
36,0.045,0.,0.045,0.019,0.,0.019,0.005,0.,0.005,0.003,0.,0.003,0.038,0.,0.038,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
37,0.035,0.,0.035,0.019,0.,0.019,0.005,0.,0.005,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
38,0.035,0.,0.035,0.02,0.,0.02,0.005,0.,0.005,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
39,0.05,0.,0.05,0.021,0.,0.021,0.006,0.,0.006,0.004,0.,0.004,0.043,0.,0.043,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
40,0.101,0.,0.101,0.022,0.,0.022,0.006,0.,0.006,0.004,0.,0.004,0.094,0.,0.094,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
41,0.043,0.,0.043,0.023,0.,0.023,0.007,0.,0.007,0.004,0.,0.004,0.035,0.,0.035,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
42,0.042,0.,0.042,0.023,0.,0.023,0.007,0.,0.007,0.005,0.,0.005,0.034,0.,0.034,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
43,0.068,0.,0.068,0.036,0.,0.036,0.007,0.,0.007,0.005,0.,0.005,0.059,0.,0.059,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
44,0.047,0.,0.047,0.026,0.,0.026,0.007,0.,0.007,0.006,0.,0.006,0.038,0.,0.038,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
45,0.047,0.,0.047,0.026,0.,0.026,0.007,0.,0.007,0.005,0.,0.005,0.038,0.,0.038,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
46,0.049,0.,0.049,0.042,0.,0.042,0.008,0.,0.008,0.005,0.,0.005,0.04,0.,0.04,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
47,0.062,0.,0.062,0.029,0.,0.029,0.008,0.,0.008,0.006,0.,0.006,0.052,0.,0.052,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
48,0.055,0.,0.055,0.091,0.,0.091,0.008,0.,0.008,0.006,0.,0.006,0.045,0.,0.045,0.,0.,0.,0.084,0.,0.084,0.,0.,0.
49,0.062,0.,0.062,0.032,0.,0.032,0.009,0.,0.009,0.006,0.,0.006,0.052,0.,0.052,0.,0.,0.,0.023,0.,0.023,0.001,0.,0.001
50,0.109,0.016,0.092,0.084,0.012,0.071,0.009,0.,0.009,0.047,0.007,0.04,0.098,0.015,0.082,0.,0.,0.,0.035,0.004,0.03,0.,0.,0.
51,0.06,0.,0.06,0.033,0.,0.033,0.009,0.,0.009,0.007,0.,0.007,0.049,0.,0.049,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
52,0.062,0.,0.062,0.058,0.,0.058,0.01,0.,0.01,0.007,0.,0.007,0.051,0.,0.051,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
53,0.066,0.,0.066,0.036,0.,0.036,0.01,0.,0.01,0.007,0.,0.007,0.054,0.,0.054,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
54,0.069,0.,0.069,0.037,0.,0.037,0.011,0.,0.011,0.008,0.,0.008,0.056,0.,0.056,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
55,0.069,0.,0.069,0.038,0.,0.038,0.011,0.,0.011,0.008,0.,0.008,0.056,0.,0.056,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
56,0.072,0.,0.072,0.039,0.,0.039,0.011,0.,0.011,0.008,0.,0.008,0.059,0.,0.059,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
57,0.079,0.,0.079,0.051,0.,0.051,0.013,0.,0.013,0.008,0.,0.008,0.064,0.,0.064,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
58,0.076,0.,0.076,0.043,0.,0.043,0.012,0.,0.012,0.009,0.,0.009,0.062,0.,0.062,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
59,0.078,0.,0.078,0.049,0.,0.049,0.013,0.,0.013,0.009,0.,0.009,0.063,0.,0.063,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
60,0.081,0.,0.081,0.047,0.,0.047,0.013,0.,0.013,0.009,0.,0.009,0.066,0.,0.066,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
61,0.087,0.,0.087,0.046,0.,0.046,0.016,0.,0.016,0.009,0.,0.009,0.069,0.,0.069,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
62,0.085,0.,0.085,0.049,0.,0.049,0.013,0.,0.013,0.01,0.,0.01,0.07,0.,0.07,0.,0.,0.,0.037,0.,0.037,0.,0.,0.
63,0.094,0.,0.094,0.05,0.,0.05,0.017,0.,0.017,0.01,0.,0.01,0.076,0.,0.076,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
64,0.095,0.,0.095,0.053,0.,0.053,0.015,0.,0.015,0.01,0.,0.01,0.078,0.,0.078,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
65,0.093,0.,0.093,0.055,0.,0.055,0.015,0.,0.015,0.011,0.,0.011,0.076,0.,0.076,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
66,0.096,0.,0.096,0.054,0.,0.054,0.016,0.,0.016,0.011,0.,0.011,0.078,0.,0.078,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
67,0.1,0.,0.1,0.056,0.,0.056,0.018,0.,0.018,0.013,0.,0.013,0.08,0.,0.08,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
68,0.105,0.,0.104,0.057,0.,0.057,0.02,0.,0.02,0.013,0.,0.013,0.083,0.,0.083,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
69,0.109,0.,0.109,0.058,0.,0.058,0.021,0.,0.021,0.012,0.,0.012,0.086,0.,0.086,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
70,0.114,0.,0.114,0.061,0.,0.061,0.022,0.,0.022,0.012,0.,0.012,0.09,0.,0.09,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
71,0.116,0.,0.116,0.062,0.,0.062,0.023,0.,0.023,0.013,0.,0.013,0.091,0.,0.091,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
72,0.118,0.,0.118,0.065,0.,0.065,0.022,0.,0.022,0.013,0.,0.013,0.093,0.,0.093,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
73,0.118,0.,0.118,0.065,0.,0.065,0.022,0.,0.022,0.013,0.,0.013,0.094,0.,0.094,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
74,0.12,0.,0.12,0.072,0.,0.072,0.019,0.,0.019,0.016,0.,0.016,0.099,0.,0.099,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
75,0.123,0.,0.123,0.073,0.,0.073,0.02,0.,0.02,0.014,0.,0.014,0.1,0.,0.1,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
76,0.126,0.,0.126,0.072,0.,0.072,0.022,0.,0.022,0.016,0.,0.016,0.102,0.,0.102,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
77,0.134,0.,0.134,0.072,0.,0.072,0.02,0.,0.02,0.015,0.,0.015,0.111,0.,0.111,0.,0.,0.,0.055,0.,0.055,0.,0.,0.
78,0.138,0.,0.138,0.079,0.,0.079,0.021,0.,0.021,0.017,0.,0.017,0.114,0.,0.114,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
79,0.148,0.,0.148,0.078,0.,0.078,0.028,0.,0.028,0.016,0.,0.016,0.117,0.,0.117,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
80,0.138,0.,0.138,0.078,0.,0.078,0.022,0.,0.022,0.017,0.,0.017,0.113,0.,0.113,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
81,0.145,0.,0.145,0.081,0.,0.081,0.022,0.,0.022,0.016,0.,0.016,0.12,0.,0.12,0.,0.,0.,0.062,0.,0.062,0.,0.,0.
82,0.158,0.,0.158,0.09,0.,0.09,0.028,0.,0.028,0.016,0.,0.016,0.128,0.,0.128,0.,0.,0.,0.071,0.,0.071,0.001,0.,0.001
83,0.154,0.,0.154,0.093,0.,0.093,0.024,0.,0.024,0.02,0.,0.02,0.127,0.,0.127,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001
84,0.153,0.,0.153,0.092,0.,0.092,0.024,0.,0.024,0.019,0.,0.019,0.127,0.,0.127,0.001,0.,0.001,0.07,0.,0.07,0.001,0.,0.001
85,0.166,0.,0.166,0.089,0.,0.089,0.025,0.,0.025,0.018,0.,0.018,0.138,0.,0.138,0.001,0.,0.001,0.069,0.,0.069,0.001,0.,0.001
86,0.159,0.003,0.155,0.088,0.,0.088,0.028,0.003,0.024,0.019,0.,0.019,0.129,0.,0.129,0.001,0.,0.001,0.067,0.,0.067,0.001,0.,0.001
87,0.164,0.,0.163,0.091,0.,0.091,0.027,0.,0.027,0.019,0.,0.019,0.134,0.,0.134,0.001,0.,0.001,0.07,0.,0.07,0.001,0.,0.001
88,0.176,0.004,0.172,0.093,0.,0.093,0.029,0.,0.029,0.019,0.,0.019,0.144,0.003,0.14,0.001,0.,0.001,0.071,0.,0.071,0.001,0.,0.001
89,0.176,0.,0.176,0.095,0.,0.095,0.028,0.,0.028,0.02,0.,0.02,0.146,0.,0.146,0.001,0.,0.001,0.072,0.,0.072,0.001,0.,0.001
90,0.176,0.,0.176,0.097,0.,0.097,0.027,0.,0.027,0.02,0.,0.02,0.146,0.,0.146,0.001,0.,0.001,0.074,0.,0.074,0.001,0.,0.001
91,0.183,0.,0.183,0.1,0.,0.1,0.03,0.,0.03,0.021,0.,0.021,0.149,0.,0.149,0.001,0.,0.001,0.076,0.,0.076,0.001,0.,0.001
92,0.184,0.,0.184,0.101,0.,0.101,0.031,0.,0.031,0.021,0.,0.021,0.15,0.,0.15,0.001,0.,0.001,0.077,0.,0.077,0.001,0.,0.001
93,0.191,0.,0.191,0.105,0.,0.105,0.029,0.,0.029,0.023,0.,0.023,0.159,0.,0.159,0.001,0.,0.001,0.079,0.,0.079,0.001,0.,0.001
94,0.197,0.,0.196,0.11,0.,0.11,0.033,0.,0.033,0.023,0.,0.023,0.161,0.,0.161,0.001,0.,0.001,0.084,0.,0.084,0.001,0.,0.001
95,0.201,0.,0.201,0.113,0.,0.113,0.031,0.,0.031,0.024,0.,0.024,0.162,0.,0.162,0.005,0.,0.005,0.086,0.,0.086,0.001,0.,0.001
96,0.204,0.,0.203,0.116,0.,0.116,0.034,0.,0.034,0.022,0.,0.022,0.167,0.,0.167,0.001,0.,0.001,0.091,0.,0.091,0.001,0.,0.001
97,0.217,0.,0.217,0.127,0.,0.127,0.033,0.,0.033,0.029,0.,0.029,0.181,0.,0.181,0.001,0.,0.001,0.095,0.,0.095,0.001,0.,0.001
98,0.21,0.,0.21,0.124,0.,0.124,0.038,0.,0.038,0.031,0.,0.031,0.169,0.,0.169,0.001,0.,0.001,0.09,0.,0.09,0.001,0.,0.001
99,0.223,0.,0.223,0.117,0.,0.117,0.04,0.,0.04,0.025,0.,0.025,0.18,0.,0.18,0.001,0.,0.001,0.09,0.,0.09,0.001,0.,0.001
100,0.298,0.,0.298,0.187,0.,0.186,0.056,0.,0.056,0.092,0.,0.092,0.24,0.,0.24,0.001,0.,0.001,0.093,0.,0.092,0.001,0.,0.001
110,0.273,0.003,0.269,0.148,0.,0.148,0.046,0.,0.046,0.029,0.,0.029,0.224,0.003,0.22,0.001,0.,0.001,0.115,0.,0.115,0.001,0.,0.001
120,0.334,0.004,0.33,0.178,0.,0.178,0.061,0.,0.061,0.037,0.,0.037,0.269,0.003,0.265,0.001,0.,0.001,0.137,0.,0.137,0.001,0.,0.001
130,0.383,0.,0.383,0.212,0.,0.212,0.07,0.,0.07,0.044,0.,0.044,0.309,0.,0.309,0.001,0.,0.001,0.164,0.,0.164,0.001,0.,0.001
140,0.447,0.,0.447,0.255,0.,0.255,0.074,0.,0.073,0.053,0.,0.053,0.37,0.,0.37,0.002,0.,0.002,0.198,0.,0.198,0.002,0.,0.002
150,0.513,0.011,0.501,0.306,0.003,0.302,0.076,0.007,0.069,0.061,0.003,0.057,0.433,0.003,0.429,0.002,0.,0.002,0.241,0.,0.241,0.002,0.,0.002
160,0.585,0.,0.585,0.331,0.,0.331,0.099,0.,0.099,0.063,0.,0.063,0.481,0.,0.481,0.002,0.,0.002,0.262,0.,0.262,0.005,0.,0.005
170,0.647,0.,0.647,0.377,0.003,0.373,0.102,0.,0.102,0.087,0.,0.087,0.541,0.,0.541,0.002,0.,0.002,0.286,0.003,0.282,0.002,0.,0.002
180,0.813,0.,0.813,0.442,0.,0.442,0.127,0.,0.127,0.099,0.,0.099,0.681,0.,0.681,0.002,0.,0.002,0.338,0.,0.338,0.003,0.,0.003
190,0.835,0.,0.835,0.481,0.,0.481,0.139,0.,0.139,0.095,0.,0.095,0.691,0.,0.691,0.003,0.,0.003,0.381,0.,0.381,0.003,0.,0.003
200,1.035,0.,1.035,0.639,0.,0.639,0.16,0.,0.16,0.101,0.,0.101,0.87,0.,0.87,0.003,0.,0.003,0.534,0.,0.534,0.003,0.,0.003
210,1.024,0.,1.024,0.578,0.007,0.57,0.162,0.,0.162,0.111,0.,0.111,0.857,0.,0.857,0.003,0.,0.003,0.461,0.007,0.453,0.003,0.,0.003
220,1.156,0.,1.155,0.672,0.004,0.668,0.193,0.,0.193,0.12,0.,0.12,0.957,0.,0.957,0.004,0.,0.004,0.541,0.003,0.537,0.009,0.,0.009
230,1.223,0.,1.223,0.731,0.,0.731,0.195,0.,0.195,0.153,0.,0.153,1.018,0.,1.018,0.007,0.,0.007,0.572,0.,0.572,0.004,0.,0.004
240,1.365,0.003,1.361,0.773,0.,0.773,0.209,0.,0.209,0.156,0.,0.156,1.15,0.003,1.145,0.004,0.,0.004,0.611,0.,0.611,0.004,0.,0.004
250,1.54,0.003,1.535,0.937,0.,0.937,0.226,0.,0.226,0.159,0.,0.159,1.305,0.003,1.301,0.005,0.,0.004,0.772,0.,0.772,0.005,0.,0.005
260,1.643,0.,1.643,0.911,0.,0.911,0.25,0.,0.25,0.177,0.,0.177,1.386,0.,1.386,0.005,0.,0.005,0.726,0.,0.726,0.005,0.,0.005
270,1.754,0.,1.754,1.042,0.,1.042,0.26,0.,0.26,0.206,0.,0.206,1.486,0.,1.486,0.005,0.,0.005,0.829,0.,0.829,0.005,0.,0.005
280,1.922,0.,1.922,1.095,0.007,1.087,0.299,0.,0.299,0.206,0.,0.206,1.615,0.,1.615,0.005,0.,0.005,0.88,0.007,0.872,0.006,0.,0.006
290,2.073,0.015,2.057,1.222,0.,1.222,0.306,0.003,0.302,0.233,0.,0.233,1.758,0.011,1.746,0.006,0.,0.006,0.98,0.,0.98,0.006,0.,0.006
300,2.312,0.011,2.3,1.35,0.003,1.346,0.309,0.004,0.304,0.237,0.,0.237,1.99,0.007,1.982,0.012,0.,0.012,1.105,0.003,1.101,0.006,0.,0.006
310,2.354,0.,2.354,1.347,0.,1.347,0.331,0.,0.331,0.247,0.,0.247,2.013,0.,2.013,0.007,0.,0.007,1.09,0.,1.09,0.007,0.,0.007
320,2.644,0.007,2.636,1.433,0.,1.433,0.374,0.003,0.37,0.263,0.,0.263,2.261,0.003,2.256,0.007,0.,0.007,1.161,0.,1.16,0.007,0.,0.007
330,2.827,0.012,2.815,1.538,0.,1.538,0.412,0.,0.412,0.294,0.,0.294,2.405,0.012,2.393,0.007,0.,0.007,1.226,0.,1.226,0.016,0.,0.016
340,2.874,0.,2.874,1.614,0.,1.614,0.417,0.,0.417,0.297,0.,0.297,2.446,0.,2.446,0.008,0.,0.008,1.307,0.,1.307,0.008,0.,0.008
350,3.227,0.004,3.223,1.819,0.008,1.81,0.577,0.,0.577,0.328,0.,0.328,2.635,0.003,2.631,0.013,0.,0.013,1.472,0.007,1.463,0.017,0.,0.017
360,3.391,0.,3.391,1.967,0.,1.967,0.486,0.,0.486,0.325,0.,0.325,2.893,0.,2.893,0.009,0.,0.009,1.63,0.,1.63,0.009,0.,0.009
370,3.866,0.,3.866,2.264,0.007,2.255,0.512,0.,0.512,0.369,0.,0.368,3.342,0.,3.342,0.009,0.,0.009,1.883,0.007,1.874,0.009,0.,0.009
380,3.8,0.004,3.796,2.082,0.,2.082,0.537,0.,0.537,0.366,0.,0.366,3.246,0.004,3.241,0.015,0.,0.015,1.703,0.,1.703,0.01,0.,0.01
390,3.986,0.,3.986,2.28,0.,2.279,0.538,0.,0.538,0.407,0.,0.407,3.436,0.,3.435,0.01,0.,0.01,1.853,0.,1.853,0.016,0.,0.016
400,4.245,0.,4.245,2.394,0.011,2.382,0.555,0.,0.555,0.411,0.003,0.407,3.678,0.,3.677,0.01,0.,0.01,1.97,0.007,1.962,0.011,0.,0.011
