param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
34,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
36,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.095,0.,0.095,0.095,0.,0.095,0.,0.,0.
41,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
48,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
49,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
50,0.009,0.,0.009,0.009,0.,0.009,0.001,0.,0.001
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
53,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
54,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
58,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.
59,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
63,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
64,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
65,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
66,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
67,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
69,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
70,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
71,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
72,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
73,0.01,0.,0.01,0.009,0.,0.009,0.,0.,0.
74,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
75,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
76,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
77,0.01,0.,0.01,0.01,0.,0.01,0.001,0.,0.001
78,0.01,0.,0.01,0.01,0.,0.01,0.001,0.,0.001
79,0.01,0.,0.01,0.01,0.,0.01,0.001,0.,0.001
80,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
81,0.025,0.,0.025,0.025,0.,0.025,0.015,0.,0.015
82,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
83,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
84,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
85,0.012,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
86,0.014,0.003,0.01,0.014,0.003,0.01,0.,0.,0.
87,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
88,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
89,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
90,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
91,0.029,0.,0.029,0.029,0.,0.029,0.001,0.,0.001
92,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
93,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
94,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
95,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
96,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
97,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
98,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
99,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
100,0.02,0.011,0.008,0.02,0.011,0.008,0.002,0.,0.001
110,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
120,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
130,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
140,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
150,0.085,0.02,0.064,0.085,0.02,0.064,0.001,0.,0.001
160,0.026,0.,0.026,0.026,0.,0.026,0.002,0.,0.002
170,0.031,0.,0.031,0.031,0.,0.031,0.002,0.,0.002
180,0.031,0.,0.031,0.031,0.,0.031,0.002,0.,0.002
190,0.056,0.,0.056,0.056,0.,0.056,0.002,0.,0.002
200,0.036,0.,0.036,0.035,0.,0.035,0.002,0.,0.002
210,0.038,0.,0.038,0.038,0.,0.038,0.002,0.,0.002
220,0.043,0.,0.043,0.043,0.,0.043,0.003,0.,0.003
230,0.044,0.,0.044,0.044,0.,0.044,0.003,0.,0.003
240,0.046,0.,0.046,0.046,0.,0.046,0.003,0.,0.003
250,0.054,0.,0.054,0.054,0.,0.054,0.003,0.,0.003
260,0.053,0.,0.053,0.053,0.,0.053,0.003,0.,0.003
270,0.059,0.,0.059,0.059,0.,0.059,0.003,0.,0.003
280,0.064,0.,0.064,0.064,0.,0.063,0.003,0.,0.003
290,0.065,0.,0.065,0.065,0.,0.065,0.003,0.,0.003
300,0.144,0.,0.144,0.143,0.,0.143,0.004,0.,0.004
310,0.075,0.003,0.071,0.075,0.003,0.071,0.003,0.,0.003
320,0.075,0.,0.075,0.075,0.,0.075,0.004,0.,0.004
330,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
340,0.083,0.,0.083,0.083,0.,0.083,0.004,0.,0.004
350,0.089,0.,0.089,0.089,0.,0.089,0.004,0.,0.004
360,0.09,0.,0.09,0.09,0.,0.09,0.004,0.,0.004
370,0.101,0.,0.101,0.101,0.,0.101,0.012,0.,0.012
380,0.098,0.,0.098,0.098,0.,0.098,0.005,0.,0.005
390,0.103,0.,0.103,0.103,0.,0.103,0.004,0.,0.004
400,0.131,0.,0.131,0.131,0.,0.131,0.005,0.,0.005
410,0.125,0.,0.125,0.125,0.,0.125,0.005,0.,0.005
420,0.119,0.,0.119,0.119,0.,0.119,0.005,0.,0.005
430,0.143,0.003,0.139,0.143,0.003,0.139,0.004,0.,0.004
440,0.141,0.,0.141,0.141,0.,0.141,0.005,0.,0.005
450,0.129,0.,0.129,0.129,0.,0.129,0.005,0.,0.005
460,0.146,0.,0.146,0.146,0.,0.146,0.006,0.,0.006
470,0.159,0.,0.159,0.159,0.,0.159,0.021,0.,0.021
480,0.148,0.,0.148,0.148,0.,0.148,0.005,0.,0.005
490,0.177,0.003,0.173,0.177,0.003,0.173,0.006,0.,0.006
500,0.172,0.003,0.168,0.172,0.003,0.168,0.006,0.,0.005
510,0.167,0.,0.167,0.167,0.,0.167,0.006,0.,0.006
520,0.165,0.,0.165,0.165,0.,0.165,0.006,0.,0.006
530,0.173,0.,0.173,0.173,0.,0.173,0.006,0.,0.006
540,0.188,0.,0.188,0.188,0.,0.188,0.013,0.,0.013
550,0.186,0.,0.186,0.186,0.,0.186,0.007,0.,0.007
560,0.188,0.,0.188,0.188,0.,0.188,0.007,0.,0.007
570,0.19,0.,0.19,0.19,0.,0.19,0.007,0.,0.007
580,0.198,0.,0.198,0.198,0.,0.198,0.006,0.,0.006
590,0.213,0.,0.213,0.213,0.,0.213,0.007,0.,0.007
600,0.226,0.007,0.218,0.226,0.007,0.218,0.007,0.,0.007
610,0.278,0.,0.278,0.278,0.,0.278,0.033,0.,0.033
620,0.246,0.,0.246,0.246,0.,0.246,0.008,0.,0.008
630,0.244,0.007,0.236,0.244,0.007,0.236,0.007,0.003,0.003
640,0.268,0.004,0.264,0.268,0.004,0.264,0.008,0.,0.008
650,0.243,0.003,0.239,0.243,0.003,0.239,0.013,0.,0.013
660,0.26,0.,0.26,0.26,0.,0.26,0.016,0.,0.016
670,0.261,0.008,0.253,0.261,0.008,0.253,0.013,0.004,0.009
680,0.273,0.003,0.269,0.273,0.003,0.269,0.008,0.,0.008
690,0.273,0.,0.273,0.273,0.,0.273,0.008,0.,0.008
700,0.287,0.,0.287,0.287,0.,0.287,0.008,0.,0.008
710,0.285,0.,0.285,0.285,0.,0.285,0.008,0.,0.008
720,0.339,0.,0.337,0.339,0.,0.337,0.009,0.,0.009
730,0.322,0.,0.322,0.322,0.,0.322,0.008,0.,0.008
740,0.353,0.,0.353,0.353,0.,0.353,0.013,0.,0.013
750,0.33,0.,0.33,0.33,0.,0.33,0.009,0.,0.009
760,0.325,0.,0.325,0.325,0.,0.325,0.009,0.,0.009
770,0.334,0.,0.334,0.334,0.,0.334,0.015,0.,0.015
780,0.337,0.,0.337,0.337,0.,0.337,0.009,0.,0.009
790,0.345,0.,0.345,0.345,0.,0.345,0.009,0.,0.009
800,0.359,0.,0.359,0.359,0.,0.359,0.009,0.,0.009
810,0.369,0.,0.369,0.369,0.,0.369,0.009,0.,0.009
820,0.404,0.,0.404,0.404,0.,0.404,0.01,0.,0.01
830,0.412,0.,0.412,0.412,0.,0.412,0.014,0.,0.014
840,0.433,0.,0.433,0.433,0.,0.433,0.01,0.,0.01
850,0.402,0.,0.402,0.402,0.,0.402,0.01,0.,0.01
860,0.404,0.,0.404,0.404,0.,0.404,0.01,0.,0.01
870,0.411,0.,0.41,0.411,0.,0.41,0.01,0.,0.01
880,0.419,0.,0.419,0.419,0.,0.419,0.01,0.,0.01
890,0.437,0.,0.437,0.437,0.,0.437,0.016,0.,0.016
900,0.439,0.,0.439,0.439,0.,0.439,0.011,0.,0.011
910,0.486,0.,0.486,0.486,0.,0.486,0.011,0.,0.011
920,0.492,0.,0.492,0.492,0.,0.492,0.011,0.,0.011
930,0.506,0.,0.506,0.506,0.,0.506,0.011,0.,0.011
940,0.47,0.,0.47,0.47,0.,0.47,0.011,0.,0.011
950,0.487,0.,0.487,0.487,0.,0.487,0.014,0.,0.014
960,0.493,0.,0.493,0.493,0.,0.493,0.011,0.,0.011
970,0.503,0.,0.503,0.503,0.,0.503,0.012,0.,0.012
980,0.549,0.,0.548,0.549,0.,0.548,0.012,0.,0.012
990,0.566,0.,0.566,0.566,0.,0.566,0.011,0.,0.011
1000,0.58,0.,0.58,0.58,0.,0.58,0.012,0.,0.012
1100,0.639,0.,0.639,0.639,0.,0.639,0.017,0.,0.017
1200,0.739,0.,0.739,0.739,0.,0.739,0.015,0.,0.015
1300,0.855,0.,0.855,0.855,0.,0.855,0.016,0.,0.016
1400,0.976,0.,0.976,0.976,0.,0.976,0.017,0.,0.017
1500,1.213,0.,1.212,1.213,0.,1.212,0.019,0.,0.019
1600,1.325,0.,1.325,1.325,0.,1.325,0.02,0.,0.02
1700,1.43,0.003,1.426,1.43,0.003,1.426,0.025,0.,0.025
1800,1.589,0.003,1.585,1.589,0.003,1.585,0.023,0.,0.023
1900,1.868,0.,1.868,1.868,0.,1.868,0.023,0.,0.023
2000,2.045,0.003,2.041,2.045,0.003,2.04,0.025,0.,0.025
3000,4.298,0.,4.297,4.298,0.,4.297,0.039,0.,0.039
4000,8.061,0.003,8.056,8.061,0.003,8.056,0.052,0.003,0.048
5000,12.266,0.003,12.26,12.266,0.003,12.26,0.07,0.,0.07
