param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
145,0,145,293,3,145,0.12,0.,0.12,0.121,0.,0.121,,,,0.117,0.,0.117,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.115,0.,0.115,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.122,0.,0.122,,,,,,
147,1,49,301,7,147,0.085,0.,0.085,0.083,0.,0.083,,,,0.107,0.,0.107,,,,,,
147,2,21,309,15,147,0.051,0.,0.051,0.052,0.,0.052,,,,0.078,0.,0.078,,,,,,
148,0,148,299,3,148,0.124,0.,0.123,,,,,,,0.136,0.,0.136,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.137,0.,0.137,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.143,0.003,0.139,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.11,0.,0.11,,,,,,
150,3,10,331,31,150,0.034,0.,0.034,0.122,0.,0.122,0.316,0.,0.316,0.067,0.003,0.063,0.158,0.,0.158,0.055,0.,0.055
151,0,151,305,3,151,0.128,0.,0.128,0.132,0.,0.132,,,,0.155,0.003,0.151,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.14,0.004,0.136,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.146,0.,0.146,,,,,,
153,1,51,313,7,153,0.085,0.,0.085,0.089,0.,0.089,,,,0.114,0.,0.114,,,,,,
154,0,154,311,3,154,0.132,0.,0.132,,,,,,,0.136,0.,0.136,,,,,,
154,2,22,323,15,154,0.056,0.,0.056,0.061,0.,0.061,,,,0.092,0.,0.092,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.133,0.,0.133,,,,,,
155,4,5,373,63,155,0.023,0.,0.023,0.023,0.,0.023,0.284,0.,0.284,0.058,0.,0.058,0.115,0.,0.115,0.043,0.,0.043
156,0,156,315,3,156,,,,,,,,,,0.144,0.003,0.14,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.117,0.,0.117,,,,,,
157,0,157,317,3,157,0.137,0.003,0.133,0.141,0.,0.141,,,,0.144,0.,0.144,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.147,0.,0.146,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.148,0.,0.148,,,,,,
159,1,53,325,7,159,0.1,0.,0.1,0.095,0.,0.095,,,,0.12,0.,0.12,,,,,,
160,0,160,323,3,160,0.146,0.,0.146,,,,,,,0.157,0.,0.157,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.154,0.,0.154,0.29,0.003,0.286,,,
161,2,23,337,15,161,0.06,0.,0.06,0.065,0.,0.065,,,,0.1,0.,0.1,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.15,0.,0.15,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.124,0.,0.124,,,,,,
163,0,163,329,3,163,0.151,0.003,0.147,0.15,0.,0.15,,,,0.158,0.,0.158,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.157,0.003,0.153,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.156,0.,0.156,,,,,,
165,1,55,337,7,165,0.109,0.,0.109,0.102,0.,0.102,,,,0.132,0.,0.132,,,,,,
165,3,11,361,31,165,0.038,0.,0.038,0.039,0.,0.039,0.344,0.003,0.34,0.082,0.,0.082,0.154,0.,0.154,0.086,0.,0.086
166,0,166,335,3,166,0.159,0.,0.159,,,,,,,0.161,0.,0.161,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.185,0.,0.185,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.167,0.,0.167,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.133,0.,0.133,,,,,,
168,2,24,351,15,168,0.067,0.,0.067,0.065,0.,0.065,,,,0.101,0.,0.101,,,,,,
169,0,169,341,3,169,0.164,0.,0.164,0.165,0.003,0.161,,,,0.186,0.,0.186,,,,,,
170,0,170,343,3,170,0.164,0.,0.164,,,,,,,,,,,,,0.281,0.,0.281
171,0,171,345,3,171,,,,0.17,0.,0.17,,,,,,,,,,,,
171,1,57,349,7,171,0.108,0.,0.108,0.112,0.,0.112,,,,0.134,0.,0.134,0.264,0.,0.264,0.202,0.003,0.198
175,2,25,365,15,175,0.076,0.,0.076,0.07,0.,0.07,,,,0.111,0.,0.111,0.222,0.,0.222,,,
180,3,12,391,31,180,0.047,0.,0.047,0.068,0.,0.068,0.411,0.,0.411,0.092,0.,0.092,0.296,0.,0.295,0.077,0.,0.077
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.142,0.,0.142
186,4,6,435,63,186,0.029,0.,0.029,0.03,0.,0.03,,,,0.08,0.,0.08,,,,0.058,0.,0.058
189,5,3,505,127,189,0.023,0.,0.023,0.02,0.,0.02,,,,0.077,0.,0.077,0.139,0.,0.139,0.039,0.,0.039
193,0,193,389,3,193,,,,,,,,,,,,,0.407,0.003,0.403,,,
195,3,13,421,31,195,,,,0.053,0.,0.053,0.496,0.,0.496,,,,0.214,0.,0.214,0.101,0.,0.101
197,0,197,397,3,197,,,,,,,,,,0.229,0.,0.229,,,,,,
199,0,199,401,3,199,0.223,0.,0.223,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.236,0.003,0.233,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.403,0.,0.402
204,1,68,415,7,204,,,,,,,,,,0.199,0.,0.199,,,,0.294,0.,0.294
207,1,69,421,7,207,0.155,0.,0.155,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.16,0.,0.16,,,,,,
210,3,14,451,31,210,,,,0.062,0.,0.062,0.533,0.004,0.529,,,,0.245,0.,0.244,0.103,0.,0.103
213,1,71,433,7,213,,,,,,,,,,,,,0.389,0.,0.389,,,
216,1,72,439,7,216,,,,0.171,0.,0.171,,,,,,,,,,,,
217,2,31,449,15,217,0.106,0.,0.106,,,,,,,,,,0.328,0.,0.328,,,
217,4,7,497,63,217,,,,,,,0.552,0.,0.552,0.099,0.,0.099,0.199,0.,0.199,0.074,0.,0.074
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.21,0.,0.21
225,0,225,453,3,225,,,,,,,,,,0.307,0.,0.307,0.516,0.004,0.51,,,
225,3,15,481,31,225,,,,0.079,0.,0.079,0.624,0.,0.624,0.139,0.,0.139,0.272,0.,0.272,0.121,0.003,0.117
228,0,228,459,3,228,0.293,0.,0.293,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.295,0.,0.295,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.123,0.,0.123,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.276,0.,0.276,,,,0.384,0.,0.383
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.549,0.003,0.545
240,3,16,511,31,240,0.077,0.,0.077,0.092,0.,0.092,0.687,0.011,0.675,,,,0.305,0.003,0.301,0.225,0.,0.225
243,1,81,493,7,243,0.214,0.,0.214,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.214,0.,0.214,,,,,,
248,4,8,559,63,248,0.049,0.,0.048,,,,,,,0.127,0.,0.127,,,,0.096,0.003,0.093
252,5,4,631,127,252,0.034,0.,0.034,0.036,0.,0.036,,,,0.111,0.,0.111,0.225,0.003,0.221,0.062,0.,0.062
253,0,253,509,3,253,,,,,,,,,,0.407,0.,0.407,,,,,,
254,6,2,763,255,254,0.025,0.,0.025,0.023,0.,0.023,,,,0.115,0.,0.115,0.208,0.002,0.205,0.045,0.,0.045
255,1,85,517,7,255,,,,,,,,,,,,,0.548,0.,0.548,,,
255,3,17,541,31,255,,,,0.088,0.,0.088,0.772,0.,0.77,,,,0.342,0.,0.342,0.176,0.,0.176
255,7,1,1021,511,255,0.026,0.,0.026,0.018,0.,0.018,0.437,0.,0.437,0.13,0.,0.13,0.198,0.,0.198,0.035,0.,0.035
257,0,257,517,3,257,0.356,0.007,0.348,,,,,,,,,,0.661,0.,0.661,,,
258,0,258,519,3,258,,,,0.372,0.,0.372,,,,,,,,,,,,
259,2,37,533,15,259,0.159,0.,0.159,,,,,,,,,,0.458,0.,0.458,,,
261,1,87,529,7,261,,,,0.253,0.007,0.245,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.297,0.004,0.293
270,1,90,547,7,270,,,,,,,,,,0.34,0.,0.34,,,,0.484,0.003,0.48
270,3,18,571,31,270,,,,0.188,0.,0.188,,,,0.201,0.,0.201,0.379,0.,0.378,0.173,0.003,0.169
279,1,93,565,7,279,0.276,0.,0.276,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.066,0.,0.065,,,,0.162,0.,0.162,0.318,0.,0.318,,,
280,2,40,575,15,280,,,,,,,,,,0.266,0.,0.266,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.447,0.,0.447,,,,,,
283,0,283,569,3,283,0.603,0.036,0.565,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.13,0.003,0.126,,,,,,,0.437,0.,0.437,0.196,0.,0.196
286,0,286,575,3,286,0.435,0.003,0.43,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.463,0.003,0.459,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.186,0.,0.186,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.656,0.048,0.608,,,,,,
300,3,20,631,31,300,0.124,0.,0.124,0.117,0.,0.117,,,,,,,0.477,0.007,0.468,0.213,0.,0.213
301,2,43,617,15,301,0.201,0.,0.2,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.414,0.007,0.406,,,,,,
306,1,102,619,7,306,,,,0.34,0.004,0.336,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.584,0.,0.584,,,,,,
310,4,10,683,63,310,0.074,0.,0.074,0.076,0.,0.076,,,,0.191,0.,0.191,,,,,,
315,0,315,633,3,315,0.518,0.007,0.51,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.351,0.,0.351,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.413,0.,0.413,,,,,,
315,3,21,661,31,315,,,,0.131,0.,0.131,,,,0.249,0.,0.249,0.514,0.003,0.51,0.234,0.,0.234
315,5,5,757,127,315,0.049,0.,0.049,0.049,0.,0.049,,,,0.162,0.,0.162,,,,0.09,0.,0.09
316,0,316,635,3,316,,,,0.532,0.004,0.528,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.143,0.,0.143,,,,,,,0.569,0.003,0.565,0.258,0.003,0.254
336,1,112,679,7,336,,,,,,,,,,0.557,0.,0.557,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.675,0.,0.675,,,,,,
341,4,11,745,63,341,0.089,0.,0.089,,,,,,,0.229,0.,0.229,,,,,,
342,0,342,687,3,342,,,,0.617,0.,0.617,,,,,,,,,,,,
343,2,49,701,15,343,0.262,0.004,0.256,0.258,0.,0.258,,,,0.433,0.,0.433,,,,,,
345,3,23,721,31,345,,,,0.154,0.,0.154,,,,,,,0.592,0.,0.592,0.279,0.,0.279
350,2,50,715,15,350,,,,,,,,,,0.507,0.,0.507,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.422,0.,0.422,,,,,,
360,3,24,751,31,360,,,,0.168,0.,0.168,,,,,,,0.648,0.,0.648,0.302,0.,0.302
364,2,52,743,15,364,,,,,,,,,,0.494,0.,0.494,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.494,0.,0.494,,,,,,
372,4,12,807,63,372,0.109,0.,0.109,0.107,0.,0.107,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.184,0.,0.184,,,,,,,0.698,0.,0.698,0.33,0.,0.33
378,2,54,771,15,378,,,,,,,,,,0.469,0.,0.469,,,,,,
378,5,6,883,127,378,0.065,0.,0.065,,,,,,,0.213,0.,0.213,,,,0.125,0.,0.125
381,6,3,1017,255,381,,,,0.043,0.,0.043,,,,,,,0.357,0.,0.357,0.081,0.,0.081
385,0,385,773,3,385,,,,,,,,,,,,,1.465,0.004,1.461,,,
385,2,55,785,15,385,,,,,,,,,,0.535,0.,0.534,0.968,0.,0.967,,,
390,3,26,811,31,390,,,,0.2,0.,0.2,,,,,,,0.757,0.,0.757,0.352,0.,0.352
392,2,56,799,15,392,,,,,,,,,,0.53,0.,0.53,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.535,0.,0.535,,,,,,
403,4,13,869,63,403,0.129,0.,0.129,,,,,,,,,,0.621,0.,0.621,,,
405,3,27,841,31,405,,,,0.211,0.,0.211,,,,,,,,,,0.394,0.003,0.39
406,2,58,827,15,406,,,,,,,,,,0.562,0.,0.562,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.611,0.,0.611,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.612,0.,0.612,,,,,,
420,3,28,871,31,420,,,,0.228,0.007,0.22,,,,,,,,,,0.42,0.004,0.416
427,0,427,857,3,427,,,,0.993,0.,0.993,,,,,,,,,,,,
427,2,61,869,15,427,0.389,0.,0.389,0.399,0.003,0.395,,,,0.642,0.,0.642,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.629,0.007,0.621,,,,,,
434,4,14,931,63,434,0.14,0.,0.14,0.141,0.,0.141,,,,0.328,0.,0.328,,,,0.27,0.,0.27
435,3,29,901,31,435,,,,0.251,0.,0.251,,,,,,,,,,0.455,0.007,0.447
441,2,63,897,15,441,,,,,,,,,,0.639,0.003,0.635,,,,,,
441,5,7,1009,127,441,0.086,0.,0.086,,,,,,,0.302,0.,0.302,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.732,0.004,0.728,,,,,,
450,3,30,931,31,450,,,,0.274,0.,0.274,,,,,,,,,,0.492,0.,0.492
455,2,65,925,15,455,,,,,,,,,,0.89,0.,0.889,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.751,0.,0.751,,,,,,
465,3,31,961,31,465,,,,0.291,0.,0.291,,,,,,,,,,0.528,0.,0.528
465,4,15,993,63,465,0.17,0.,0.17,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.75,0.,0.75,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.866,0.,0.866,,,,,,
480,3,32,991,31,480,,,,0.313,0.,0.313,,,,,,,,,,0.56,0.,0.56
483,2,69,981,15,483,,,,,,,,,,0.763,0.,0.763,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.795,0.,0.795,,,,,,
495,3,33,1021,31,495,,,,0.32,0.,0.32,,,,,,,,,,0.609,0.,0.609
496,4,16,1055,63,496,0.184,0.003,0.181,0.18,0.,0.18,,,,,,,,,,0.351,0.003,0.347
497,2,71,1009,15,497,,,,,,,,,,0.891,0.,0.891,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.882,0.,0.882,,,,,,
504,5,8,1135,127,504,0.109,0.,0.109,,,,,,,0.353,0.,0.353,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.546,0.015,1.529,,,,,,
508,0,508,1019,3,508,1.32,0.,1.32,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.071,0.,0.071,,,,,,,0.567,0.,0.567,,,
510,3,34,1051,31,510,,,,0.34,0.,0.34,,,,,,,,,,0.666,0.003,0.662
511,2,73,1037,15,511,,,,0.563,0.,0.563,,,,,,,1.691,0.,1.69,,,
511,8,1,2045,1023,511,0.054,0.,0.054,0.04,0.,0.04,,,,0.361,0.,0.361,0.512,0.,0.512,0.07,0.,0.07
512,0,512,1027,3,512,,,,1.391,0.011,1.379,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.438,0.011,2.426,,,
525,3,35,1081,31,525,,,,0.35,0.003,0.345,,,,,,,,,,0.695,0.,0.695
527,4,17,1117,63,527,0.213,0.,0.212,0.21,0.,0.21,,,,0.497,0.,0.497,,,,,,
540,3,36,1111,31,540,,,,0.371,0.003,0.367,,,,,,,,,,0.737,0.007,0.729
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.588,0.007,2.58
555,3,37,1141,31,555,,,,0.391,0.,0.391,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.233,0.,0.233,,,,,,,,,,,,
565,0,565,1133,3,565,1.746,0.015,1.73,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.916,0.003,0.912,0.275,0.,0.275
570,3,38,1171,31,570,,,,0.413,0.011,0.401,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.462,0.035,2.426,,,,,,
589,4,19,1241,63,589,0.249,0.,0.249,0.269,0.,0.269,,,,0.607,0.,0.607,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.032,0.,2.032,,,,,,
593,0,593,1189,3,593,1.845,0.007,1.837,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.299,0.,0.299,,,,,,,,,,,,
651,4,21,1365,63,651,0.304,0.,0.304,0.325,0.,0.325,,,,0.775,0.,0.775,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.684,0.031,2.652,,,,,,
677,0,677,1357,3,677,2.342,0.003,2.338,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.355,0.,0.355,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.432,0.,2.432,,,,,,,,,,,,
693,5,11,1513,127,693,0.201,0.,0.201,0.205,0.003,0.201,,,,0.666,0.,0.666,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.415,0.,5.414,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,5.773,0.,5.772
819,5,13,1765,127,819,,,,,,,,,,,,,1.719,0.011,1.707,0.57,0.,0.57
1008,5,16,2143,127,1008,0.415,0.,0.415,0.417,0.007,0.409,,,,1.207,0.,1.207,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,5.859,0.055,5.802,,,,,,
1016,0,1016,2035,3,1016,5.402,0.,5.401,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.117,0.002,0.114,0.093,0.,0.093,,,,1.015,0.,1.015,1.387,0.011,1.375,0.156,0.,0.156
1024,0,1024,2051,3,1024,,,,5.618,0.011,5.603,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,9.576,0.,9.574,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.913,0.,0.913
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,10.257,0.003,10.252
1323,5,21,2773,127,1323,0.706,0.,0.706,0.712,0.,0.712,,,,2.174,0.,2.174,,,,,,
1365,0,1365,2733,3,1365,,,,10.141,0.064,10.076,,,,,,,,,,,,
