param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.023,0.,0.023,0.013,0.,0.013,0.009,0.,0.009,0.,0.,0.
29,0.023,0.,0.023,0.012,0.,0.012,0.01,0.,0.01,0.,0.,0.
30,0.024,0.,0.024,0.013,0.,0.013,0.01,0.,0.01,0.,0.,0.
31,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
32,0.027,0.,0.027,0.014,0.,0.014,0.012,0.,0.012,0.,0.,0.
33,0.029,0.,0.029,0.015,0.,0.015,0.014,0.,0.014,0.,0.,0.
34,0.03,0.,0.03,0.015,0.,0.015,0.013,0.,0.013,0.,0.,0.
35,0.043,0.,0.043,0.016,0.,0.016,0.014,0.,0.014,0.,0.,0.
36,0.034,0.,0.034,0.019,0.,0.019,0.015,0.,0.015,0.,0.,0.
37,0.035,0.,0.035,0.018,0.,0.018,0.016,0.,0.016,0.,0.,0.
38,0.055,0.,0.055,0.021,0.,0.021,0.033,0.,0.033,0.,0.,0.
39,0.122,0.,0.122,0.104,0.,0.104,0.017,0.,0.017,0.,0.,0.
40,0.044,0.,0.044,0.024,0.,0.024,0.018,0.,0.018,0.,0.,0.
41,0.045,0.,0.045,0.025,0.,0.025,0.019,0.,0.019,0.,0.,0.
42,0.069,0.,0.069,0.026,0.,0.026,0.043,0.,0.043,0.,0.,0.
43,0.05,0.,0.05,0.026,0.,0.026,0.023,0.,0.023,0.,0.,0.
44,0.049,0.,0.049,0.026,0.,0.026,0.022,0.,0.022,0.,0.,0.
45,0.053,0.002,0.05,0.029,0.002,0.026,0.022,0.,0.022,0.,0.,0.
46,0.066,0.,0.065,0.041,0.,0.041,0.024,0.,0.024,0.,0.,0.
47,0.058,0.,0.058,0.032,0.,0.032,0.025,0.,0.025,0.,0.,0.
48,0.073,0.,0.073,0.046,0.,0.046,0.026,0.,0.026,0.,0.,0.
49,0.062,0.,0.062,0.034,0.,0.034,0.026,0.,0.026,0.,0.,0.
50,0.075,0.,0.075,0.035,0.,0.035,0.039,0.,0.039,0.,0.,0.
51,0.072,0.003,0.068,0.038,0.,0.038,0.032,0.003,0.028,0.,0.,0.
52,0.077,0.,0.077,0.04,0.,0.04,0.036,0.,0.035,0.,0.,0.
53,0.076,0.,0.076,0.044,0.,0.044,0.031,0.,0.031,0.,0.,0.
54,0.079,0.,0.079,0.046,0.,0.046,0.032,0.,0.032,0.,0.,0.
55,0.084,0.,0.084,0.046,0.,0.046,0.037,0.,0.037,0.,0.,0.
56,0.086,0.,0.086,0.049,0.,0.049,0.036,0.,0.036,0.,0.,0.
57,0.087,0.,0.087,0.048,0.,0.048,0.038,0.,0.038,0.,0.,0.
58,0.095,0.,0.095,0.053,0.,0.053,0.041,0.,0.041,0.,0.,0.
59,0.095,0.,0.095,0.053,0.,0.053,0.041,0.,0.041,0.,0.,0.
60,0.097,0.,0.097,0.055,0.,0.055,0.04,0.,0.04,0.,0.,0.
61,0.104,0.,0.104,0.059,0.,0.059,0.043,0.,0.043,0.,0.,0.
62,0.105,0.,0.105,0.058,0.,0.058,0.046,0.,0.046,0.,0.,0.
63,0.113,0.,0.113,0.064,0.,0.064,0.047,0.,0.047,0.,0.,0.
64,0.116,0.,0.115,0.067,0.,0.066,0.048,0.,0.048,0.,0.,0.
65,0.118,0.,0.118,0.067,0.,0.067,0.049,0.,0.049,0.,0.,0.
66,0.12,0.,0.12,0.068,0.,0.068,0.051,0.,0.051,0.,0.,0.
67,0.122,0.,0.122,0.07,0.,0.07,0.051,0.,0.051,0.,0.,0.
68,0.127,0.,0.127,0.073,0.,0.073,0.052,0.,0.052,0.,0.,0.
69,0.13,0.,0.13,0.074,0.,0.074,0.054,0.,0.054,0.,0.,0.
70,0.134,0.,0.134,0.077,0.,0.077,0.056,0.,0.056,0.,0.,0.
71,0.143,0.,0.143,0.083,0.,0.083,0.058,0.,0.058,0.,0.,0.
72,0.145,0.,0.145,0.083,0.,0.083,0.06,0.,0.06,0.,0.,0.
73,0.144,0.,0.144,0.083,0.,0.083,0.06,0.,0.06,0.,0.,0.
74,0.146,0.,0.146,0.085,0.,0.085,0.06,0.,0.059,0.,0.,0.
75,0.149,0.,0.149,0.087,0.,0.087,0.061,0.,0.061,0.,0.,0.
76,0.164,0.003,0.16,0.096,0.,0.096,0.066,0.003,0.062,0.,0.,0.
77,0.165,0.,0.165,0.095,0.,0.095,0.069,0.,0.069,0.,0.,0.
78,0.163,0.,0.163,0.094,0.,0.094,0.067,0.,0.067,0.,0.,0.
79,0.176,0.,0.176,0.103,0.,0.102,0.072,0.,0.072,0.,0.,0.
80,0.174,0.,0.174,0.101,0.,0.101,0.071,0.,0.071,0.,0.,0.
81,0.17,0.003,0.166,0.099,0.003,0.095,0.07,0.,0.07,0.,0.,0.
82,0.171,0.003,0.167,0.093,0.,0.093,0.077,0.003,0.073,0.,0.,0.
83,0.175,0.003,0.171,0.1,0.003,0.096,0.074,0.,0.074,0.,0.,0.
84,0.183,0.,0.183,0.099,0.,0.099,0.082,0.,0.082,0.,0.,0.
85,0.183,0.,0.183,0.105,0.,0.105,0.076,0.,0.076,0.,0.,0.
86,0.189,0.003,0.185,0.106,0.003,0.102,0.081,0.,0.081,0.,0.,0.
87,0.194,0.,0.194,0.105,0.,0.105,0.088,0.,0.088,0.,0.,0.
88,0.199,0.,0.199,0.114,0.,0.114,0.083,0.,0.083,0.,0.,0.
89,0.204,0.,0.204,0.115,0.,0.115,0.087,0.,0.087,0.,0.,0.
90,0.209,0.,0.208,0.113,0.,0.113,0.093,0.,0.093,0.,0.,0.
91,0.21,0.,0.21,0.121,0.,0.121,0.088,0.,0.088,0.,0.,0.
92,0.215,0.,0.215,0.123,0.,0.123,0.09,0.,0.09,0.,0.,0.
93,0.222,0.,0.222,0.125,0.,0.125,0.095,0.,0.095,0.,0.,0.
94,0.229,0.007,0.221,0.13,0.007,0.122,0.097,0.,0.097,0.,0.,0.
95,0.25,0.004,0.246,0.145,0.,0.145,0.104,0.004,0.1,0.,0.,0.
96,0.258,0.012,0.246,0.148,0.,0.148,0.108,0.012,0.096,0.,0.,0.
97,0.261,0.007,0.253,0.151,0.,0.151,0.108,0.007,0.1,0.,0.,0.
98,0.267,0.003,0.263,0.156,0.003,0.152,0.11,0.,0.11,0.,0.,0.
99,0.273,0.008,0.265,0.159,0.,0.159,0.112,0.008,0.104,0.,0.,0.
100,0.347,0.,0.346,0.165,0.,0.165,0.18,0.,0.18,0.,0.,0.
110,0.34,0.003,0.335,0.194,0.003,0.19,0.144,0.,0.143,0.,0.,0.
120,0.406,0.007,0.398,0.245,0.003,0.241,0.16,0.003,0.155,0.,0.,0.
130,0.431,0.,0.431,0.239,0.,0.239,0.19,0.,0.19,0.,0.,0.
140,0.492,0.,0.492,0.279,0.,0.279,0.211,0.,0.211,0.,0.,0.
150,0.684,0.,0.684,0.421,0.,0.421,0.261,0.,0.261,0.,0.,0.
160,0.648,0.003,0.644,0.367,0.003,0.363,0.279,0.,0.279,0.,0.,0.
170,0.731,0.,0.73,0.412,0.,0.412,0.316,0.,0.316,0.,0.,0.
180,0.849,0.,0.849,0.495,0.,0.495,0.352,0.,0.352,0.,0.,0.
190,0.981,0.,0.98,0.578,0.,0.577,0.401,0.,0.401,0.,0.,0.
200,1.116,0.003,1.112,0.616,0.,0.615,0.499,0.003,0.495,0.,0.,0.
210,1.128,0.,1.128,0.631,0.,0.631,0.495,0.,0.495,0.,0.,0.
220,1.202,0.,1.202,0.674,0.,0.674,0.526,0.,0.526,0.,0.,0.
230,1.308,0.,1.308,0.734,0.,0.734,0.572,0.,0.572,0.,0.,0.
240,1.559,0.,1.559,0.915,0.,0.915,0.642,0.,0.642,0.,0.,0.
250,1.515,0.007,1.507,0.854,0.,0.854,0.659,0.007,0.651,0.,0.,0.
260,1.69,0.,1.69,0.947,0.,0.946,0.741,0.,0.741,0.,0.,0.
270,1.891,0.,1.891,1.101,0.,1.1,0.788,0.,0.788,0.,0.,0.
280,2.018,0.,2.018,1.135,0.,1.134,0.882,0.,0.881,0.,0.,0.
290,2.079,0.,2.079,1.169,0.,1.169,0.907,0.,0.907,0.,0.,0.
300,2.351,0.003,2.347,1.383,0.,1.383,0.966,0.003,0.962,0.,0.,0.
310,2.547,0.,2.547,1.489,0.,1.489,1.056,0.,1.056,0.,0.,0.
320,2.585,0.007,2.576,1.447,0.,1.446,1.134,0.007,1.126,0.,0.,0.
330,2.872,0.,2.871,1.672,0.,1.671,1.198,0.,1.197,0.,0.,0.
340,2.858,0.,2.857,1.603,0.,1.602,1.252,0.,1.252,0.,0.,0.
350,3.174,0.015,3.155,1.857,0.,1.857,1.315,0.015,1.296,0.,0.,0.
360,3.255,0.,3.255,1.819,0.,1.819,1.434,0.,1.434,0.,0.,0.
370,3.574,0.,3.573,2.089,0.,2.089,1.482,0.,1.482,0.,0.,0.
380,3.619,0.011,3.607,1.995,0.011,1.983,1.621,0.,1.621,0.,0.,0.
390,3.968,0.012,3.955,2.307,0.,2.307,1.658,0.011,1.646,0.,0.,0.
400,3.986,0.024,3.962,2.233,0.02,2.213,1.751,0.003,1.746,0.,0.,0.
