param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.023,0.003,0.02,0.023,0.003,0.02,0.019,0.003,0.016
36,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
49,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
50,0.006,0.,0.005,0.006,0.,0.005,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
53,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
57,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
60,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
61,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
62,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
63,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
64,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
65,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
66,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
67,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
68,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
69,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
70,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
71,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
72,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
73,0.024,0.,0.024,0.024,0.,0.024,0.016,0.,0.016
74,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
75,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
76,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
77,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
78,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
79,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
80,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
81,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
82,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
83,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.
84,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
85,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
86,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
87,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
88,0.09,0.,0.09,0.09,0.,0.09,0.001,0.,0.001
89,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
90,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
91,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
92,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
93,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
94,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
95,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
96,0.038,0.,0.038,0.038,0.,0.038,0.026,0.,0.026
97,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
98,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
99,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
100,0.028,0.,0.028,0.028,0.,0.028,0.001,0.,0.001
110,0.021,0.,0.021,0.021,0.,0.021,0.001,0.,0.001
120,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
130,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
140,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
150,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
160,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
170,0.033,0.,0.033,0.033,0.,0.033,0.001,0.,0.001
180,0.029,0.,0.029,0.029,0.,0.029,0.002,0.,0.002
190,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
200,0.116,0.,0.116,0.116,0.,0.116,0.002,0.,0.002
210,0.036,0.,0.036,0.036,0.,0.036,0.002,0.,0.002
220,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
230,0.068,0.003,0.064,0.068,0.003,0.064,0.002,0.,0.002
240,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
250,0.047,0.,0.047,0.047,0.,0.047,0.003,0.,0.003
260,0.125,0.,0.125,0.125,0.,0.124,0.003,0.,0.003
270,0.057,0.,0.057,0.057,0.,0.057,0.003,0.,0.003
280,0.063,0.,0.063,0.063,0.,0.063,0.003,0.,0.003
290,0.069,0.003,0.065,0.069,0.003,0.065,0.003,0.,0.003
300,0.064,0.,0.064,0.064,0.,0.064,0.003,0.,0.003
310,0.08,0.001,0.078,0.08,0.001,0.078,0.003,0.,0.003
320,0.076,0.,0.076,0.076,0.,0.076,0.003,0.,0.003
330,0.08,0.,0.08,0.08,0.,0.08,0.004,0.,0.004
340,0.083,0.,0.083,0.083,0.,0.083,0.008,0.,0.008
350,0.119,0.007,0.111,0.119,0.007,0.111,0.003,0.,0.003
360,0.099,0.007,0.091,0.099,0.007,0.091,0.003,0.,0.003
370,0.088,0.,0.088,0.088,0.,0.088,0.004,0.,0.004
380,0.099,0.,0.099,0.099,0.,0.099,0.004,0.,0.004
390,0.11,0.003,0.106,0.11,0.003,0.106,0.004,0.,0.004
400,0.106,0.,0.106,0.106,0.,0.105,0.005,0.,0.005
410,0.139,0.003,0.135,0.139,0.003,0.135,0.004,0.,0.004
420,0.128,0.,0.128,0.128,0.,0.128,0.005,0.,0.005
430,0.116,0.,0.116,0.116,0.,0.116,0.005,0.,0.005
440,0.13,0.,0.129,0.129,0.,0.129,0.005,0.,0.005
450,0.15,0.003,0.146,0.15,0.003,0.146,0.023,0.,0.023
460,0.166,0.,0.166,0.166,0.,0.166,0.006,0.,0.006
470,0.136,0.,0.136,0.136,0.,0.136,0.005,0.,0.005
480,0.144,0.,0.144,0.144,0.,0.144,0.005,0.,0.005
490,0.15,0.,0.15,0.15,0.,0.15,0.006,0.,0.006
500,0.152,0.,0.152,0.152,0.,0.152,0.006,0.,0.006
510,0.182,0.007,0.174,0.182,0.007,0.174,0.036,0.007,0.028
520,0.248,0.008,0.24,0.248,0.008,0.24,0.005,0.,0.005
530,0.194,0.007,0.186,0.194,0.007,0.186,0.005,0.,0.005
540,0.202,0.007,0.194,0.202,0.007,0.194,0.006,0.,0.006
550,0.2,0.007,0.192,0.2,0.007,0.192,0.006,0.,0.006
560,0.19,0.004,0.186,0.19,0.004,0.186,0.006,0.,0.006
570,0.21,0.004,0.206,0.21,0.004,0.206,0.006,0.,0.006
580,0.258,0.,0.258,0.258,0.,0.258,0.005,0.,0.005
590,0.266,0.003,0.262,0.266,0.003,0.262,0.006,0.,0.006
600,0.301,0.004,0.297,0.301,0.004,0.297,0.006,0.,0.006
610,0.247,0.011,0.235,0.247,0.011,0.235,0.006,0.,0.006
620,0.287,0.003,0.283,0.287,0.003,0.283,0.007,0.,0.007
630,0.266,0.008,0.258,0.266,0.008,0.258,0.006,0.,0.006
640,0.303,0.,0.303,0.303,0.,0.303,0.006,0.,0.006
650,0.354,0.001,0.352,0.354,0.001,0.352,0.007,0.,0.007
660,0.28,0.,0.279,0.28,0.,0.279,0.007,0.,0.007
670,0.299,0.,0.299,0.299,0.,0.299,0.032,0.,0.032
680,0.346,0.,0.346,0.346,0.,0.346,0.007,0.,0.007
690,0.296,0.,0.296,0.296,0.,0.296,0.007,0.,0.007
700,0.348,0.,0.348,0.348,0.,0.348,0.007,0.,0.007
710,0.378,0.,0.378,0.378,0.,0.378,0.063,0.,0.063
720,0.316,0.,0.316,0.316,0.,0.316,0.007,0.,0.007
730,0.39,0.,0.39,0.39,0.,0.39,0.007,0.,0.007
740,0.437,0.,0.437,0.437,0.,0.437,0.008,0.,0.008
750,0.412,0.,0.412,0.412,0.,0.412,0.009,0.,0.009
760,0.383,0.,0.383,0.383,0.,0.383,0.008,0.,0.008
770,0.391,0.,0.391,0.391,0.,0.391,0.008,0.,0.008
780,0.393,0.,0.393,0.393,0.,0.393,0.008,0.,0.008
790,0.475,0.,0.475,0.475,0.,0.475,0.008,0.,0.008
800,0.414,0.,0.414,0.414,0.,0.414,0.009,0.,0.009
810,0.428,0.,0.427,0.428,0.,0.427,0.009,0.,0.009
820,0.469,0.,0.468,0.469,0.,0.468,0.009,0.,0.009
830,0.479,0.,0.479,0.479,0.,0.479,0.009,0.,0.009
840,0.458,0.,0.458,0.458,0.,0.458,0.009,0.,0.009
850,0.512,0.,0.512,0.512,0.,0.512,0.009,0.,0.009
860,0.578,0.,0.576,0.578,0.,0.576,0.009,0.,0.009
870,0.495,0.,0.495,0.495,0.,0.495,0.009,0.,0.009
880,0.541,0.,0.541,0.541,0.,0.541,0.009,0.,0.009
890,0.604,0.,0.604,0.604,0.,0.604,0.01,0.,0.01
900,0.514,0.019,0.494,0.514,0.019,0.494,0.01,0.,0.01
910,0.543,0.004,0.539,0.543,0.004,0.539,0.009,0.,0.009
920,0.611,0.,0.611,0.611,0.,0.611,0.01,0.,0.01
930,0.562,0.,0.562,0.562,0.,0.562,0.01,0.,0.01
940,0.849,0.,0.849,0.849,0.,0.849,0.01,0.,0.01
950,0.644,0.,0.644,0.644,0.,0.644,0.01,0.,0.01
960,0.603,0.,0.603,0.603,0.,0.603,0.01,0.,0.01
970,0.647,0.,0.647,0.647,0.,0.647,0.011,0.,0.011
980,0.645,0.,0.645,0.645,0.,0.645,0.011,0.,0.011
990,0.664,0.,0.664,0.664,0.,0.664,0.011,0.,0.011
1000,0.767,0.,0.767,0.767,0.,0.767,0.011,0.,0.011
1100,0.748,0.003,0.744,0.748,0.003,0.743,0.012,0.,0.012
1200,1.053,0.,1.053,1.053,0.,1.053,0.036,0.,0.036
1300,1.095,0.,1.094,1.095,0.,1.094,0.037,0.,0.037
1400,1.277,0.011,1.265,1.277,0.011,1.265,0.045,0.,0.045
1500,1.797,0.012,1.785,1.797,0.012,1.785,0.017,0.,0.017
1600,1.591,0.,1.591,1.591,0.,1.591,0.018,0.,0.018
1700,1.899,0.079,1.819,1.899,0.079,1.819,0.02,0.,0.02
1800,2.179,0.031,2.147,2.179,0.031,2.147,0.074,0.,0.074
1900,2.692,0.02,2.672,2.692,0.02,2.672,0.021,0.,0.021
2000,2.551,0.,2.551,2.551,0.,2.551,0.022,0.,0.022
3000,6.029,0.039,5.988,6.029,0.039,5.988,0.037,0.,0.037
4000,10.874,0.116,10.757,10.874,0.115,10.757,0.051,0.,0.051
5000,18.036,0.235,17.797,18.036,0.235,17.797,0.074,0.,0.074
