param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.408,0.,0.408,0.333,0.,0.333,0.075,0.,0.075,0.075,0.,0.075,0.002,0.,0.002
360,0.354,0.,0.353,0.283,0.,0.283,0.07,0.,0.069,0.07,0.,0.069,0.002,0.,0.002
370,0.393,0.,0.393,0.318,0.,0.318,0.073,0.,0.073,0.073,0.,0.073,0.002,0.,0.002
380,0.404,0.,0.404,0.327,0.,0.327,0.076,0.,0.076,0.076,0.,0.076,0.004,0.,0.004
390,0.43,0.,0.43,0.353,0.,0.353,0.076,0.,0.076,0.076,0.,0.076,0.003,0.,0.003
400,0.55,0.002,0.547,0.456,0.,0.456,0.093,0.002,0.09,0.093,0.002,0.09,0.003,0.,0.003
500,1.018,0.007,1.01,0.88,0.002,0.877,0.136,0.004,0.131,0.136,0.004,0.131,0.003,0.,0.003
600,1.774,0.005,1.768,1.503,0.,1.502,0.27,0.005,0.265,0.27,0.005,0.265,0.005,0.,0.005
700,2.566,0.006,2.56,2.313,0.,2.311,0.252,0.005,0.247,0.252,0.005,0.247,0.005,0.,0.005
800,3.247,0.002,3.244,2.884,0.,2.883,0.361,0.002,0.359,0.361,0.002,0.359,0.006,0.,0.006
900,4.478,0.003,4.474,4.06,0.,4.059,0.417,0.003,0.413,0.417,0.003,0.413,0.006,0.,0.006
1000,6.601,0.005,6.594,6.044,0.005,6.037,0.555,0.,0.555,0.555,0.,0.555,0.007,0.,0.007
