param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.002,0.,0.002
2,0.,0.,0.,0.003,0.001,0.001
3,0.,0.,0.,0.004,0.,0.004
4,0.,0.,0.,0.005,0.001,0.004
5,0.,0.,0.,0.007,0.,0.007
6,0.,0.,0.,0.048,0.007,0.04
7,0.,0.,0.,0.008,0.,0.008
8,0.,0.,0.,0.009,0.,0.009
9,0.,0.,0.,0.011,0.,0.011
10,0.,0.,0.,0.013,0.,0.013
11,0.,0.,0.,0.016,0.,0.016
12,0.001,0.,0.001,0.016,0.,0.016
13,0.001,0.,0.001,0.018,0.,0.018
14,0.001,0.,0.001,0.022,0.,0.022
15,0.001,0.,0.001,0.023,0.,0.023
16,0.001,0.,0.001,0.026,0.,0.026
17,0.001,0.,0.001,0.028,0.,0.028
18,0.001,0.,0.001,0.034,0.,0.034
19,0.001,0.,0.001,0.036,0.,0.035
20,0.001,0.,0.001,0.036,0.,0.036
21,0.001,0.,0.001,0.044,0.,0.044
22,0.001,0.,0.001,0.044,0.,0.044
23,0.001,0.,0.001,0.049,0.,0.049
24,0.001,0.,0.001,0.052,0.,0.052
25,0.001,0.,0.001,0.058,0.,0.058
26,0.001,0.,0.001,0.06,0.,0.059
27,0.001,0.,0.001,0.066,0.,0.066
28,0.001,0.,0.001,0.068,0.,0.068
29,0.001,0.,0.001,0.076,0.,0.076
30,0.002,0.,0.002,0.082,0.,0.082
31,0.002,0.,0.002,0.083,0.,0.083
32,0.002,0.,0.002,0.087,0.,0.087
33,0.002,0.,0.002,0.098,0.,0.098
34,0.002,0.,0.002,0.107,0.,0.107
35,0.002,0.,0.002,0.116,0.,0.116
36,0.002,0.,0.002,0.124,0.,0.123
37,0.002,0.,0.002,0.127,0.,0.127
38,0.002,0.,0.002,0.13,0.,0.13
39,0.002,0.,0.002,0.129,0.,0.128
40,0.002,0.,0.002,0.138,0.,0.137
41,0.002,0.,0.002,0.142,0.,0.142
42,0.002,0.,0.002,0.151,0.,0.151
43,0.002,0.,0.002,0.177,0.,0.177
44,0.005,0.,0.004,0.189,0.,0.189
45,0.005,0.,0.005,0.175,0.,0.175
46,0.002,0.,0.002,0.186,0.002,0.184
47,0.002,0.,0.002,0.198,0.002,0.195
48,0.002,0.,0.002,0.218,0.,0.217
49,0.002,0.,0.002,0.219,0.,0.219
50,0.003,0.,0.003,0.23,0.,0.23
51,0.003,0.,0.003,0.244,0.,0.244
52,0.003,0.,0.003,0.249,0.,0.249
53,0.003,0.,0.003,0.246,0.001,0.244
54,0.003,0.,0.003,0.259,0.001,0.257
55,0.005,0.,0.005,0.268,0.,0.268
56,0.003,0.,0.003,0.285,0.,0.285
57,0.004,0.,0.004,0.295,0.,0.295
58,0.003,0.,0.003,0.303,0.,0.303
59,0.003,0.,0.003,0.314,0.,0.314
60,0.005,0.,0.005,0.348,0.,0.348
61,0.003,0.,0.003,0.359,0.,0.359
62,0.003,0.,0.003,0.368,0.,0.368
63,0.003,0.,0.003,0.372,0.,0.371
64,0.003,0.,0.003,0.376,0.001,0.374
65,0.003,0.,0.003,0.389,0.001,0.387
66,0.003,0.,0.003,0.399,0.,0.399
67,0.003,0.,0.003,0.41,0.,0.41
68,0.004,0.,0.004,0.432,0.,0.432
69,0.004,0.,0.004,0.472,0.,0.472
70,0.004,0.,0.004,0.489,0.,0.489
71,0.004,0.,0.004,0.491,0.,0.491
72,0.004,0.,0.004,0.515,0.,0.515
73,0.004,0.,0.004,0.51,0.,0.51
74,0.004,0.,0.004,0.521,0.,0.521
75,0.004,0.,0.004,0.538,0.,0.538
76,0.004,0.,0.004,0.573,0.,0.573
77,0.004,0.,0.004,0.601,0.,0.601
78,0.004,0.,0.004,0.618,0.,0.618
79,0.004,0.,0.004,0.615,0.001,0.613
80,0.004,0.,0.004,0.634,0.001,0.633
81,0.004,0.,0.004,0.65,0.001,0.648
82,0.006,0.,0.006,0.784,0.,0.782
83,0.004,0.,0.004,0.724,0.,0.724
84,0.004,0.,0.004,0.738,0.,0.737
85,0.004,0.,0.004,0.727,0.,0.727
86,0.004,0.,0.004,0.749,0.,0.749
87,0.004,0.,0.004,0.76,0.,0.76
88,0.005,0.,0.005,0.829,0.,0.829
89,0.004,0.,0.004,0.839,0.,0.839
90,0.005,0.,0.005,0.835,0.,0.835
91,0.005,0.,0.005,0.853,0.,0.853
92,0.005,0.,0.005,0.883,0.,0.883
93,0.005,0.,0.005,0.964,0.,0.964
94,0.005,0.,0.005,0.949,0.,0.949
95,0.005,0.,0.005,0.967,0.,0.967
96,0.005,0.,0.005,0.982,0.,0.981
97,0.005,0.,0.005,1.058,0.,1.058
98,0.005,0.,0.005,1.056,0.,1.056
99,0.005,0.,0.005,1.07,0.,1.07
100,0.005,0.,0.005,1.075,0.,1.075
110,0.006,0.,0.006,1.462,0.01,1.451
120,0.006,0.,0.006,1.716,0.003,1.712
130,0.006,0.,0.006,2.059,0.006,2.052
140,0.007,0.,0.007,2.497,0.004,2.492
150,0.008,0.,0.008,2.989,0.004,2.983
160,0.008,0.,0.008,3.623,0.,3.623
170,0.009,0.,0.009,4.263,0.,4.262
180,0.009,0.,0.009,4.74,0.005,4.733
190,0.01,0.,0.01,5.63,0.,5.628
200,0.01,0.,0.01,6.385,0.007,6.377
210,0.011,0.,0.011,7.425,0.,7.424
220,0.011,0.,0.011,8.211,0.,8.21
230,0.013,0.,0.013,9.201,0.,9.2
240,0.013,0.,0.013,10.275,0.,10.273
250,0.013,0.,0.013,11.699,0.013,11.684
260,0.014,0.,0.014,12.896,0.001,12.893
270,0.014,0.,0.014,14.48,0.,14.479
280,0.014,0.,0.014,15.791,0.014,15.774
290,0.015,0.,0.015,17.339,0.,17.337
300,0.015,0.,0.015,19.352,0.,19.35
350,0.018,0.,0.018,30.323,0.,30.32
400,0.019,0.,0.019,45.068,0.013,45.048
450,0.025,0.,0.025,62.347,0.01,62.331
500,0.027,0.,0.027,85.505,0.015,85.482
