param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.014,0.,0.014,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
29,0.015,0.,0.015,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
30,0.018,0.,0.018,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
31,0.017,0.,0.017,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
32,0.019,0.,0.019,0.009,0.,0.009,0.01,0.,0.01,0.,0.,0.
33,0.019,0.,0.019,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
34,0.023,0.,0.022,0.01,0.,0.009,0.012,0.,0.012,0.,0.,0.
35,0.021,0.,0.021,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
36,0.023,0.,0.023,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
37,0.023,0.,0.023,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.
38,0.027,0.,0.027,0.012,0.,0.012,0.014,0.,0.014,0.,0.,0.
39,0.027,0.,0.026,0.014,0.,0.013,0.012,0.,0.012,0.,0.,0.
40,0.027,0.,0.027,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.
41,0.03,0.,0.03,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
42,0.031,0.,0.031,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
43,0.033,0.,0.033,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
44,0.033,0.,0.033,0.017,0.,0.017,0.015,0.,0.015,0.,0.,0.
45,0.034,0.,0.034,0.017,0.,0.017,0.016,0.,0.016,0.,0.,0.
46,0.036,0.,0.036,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.
47,0.038,0.,0.038,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
48,0.04,0.,0.04,0.02,0.,0.02,0.019,0.,0.019,0.,0.,0.
49,0.041,0.,0.04,0.02,0.,0.02,0.019,0.,0.019,0.,0.,0.
50,0.085,0.005,0.08,0.02,0.,0.02,0.064,0.004,0.059,0.,0.,0.
51,0.045,0.,0.045,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
52,0.045,0.,0.045,0.023,0.,0.023,0.021,0.,0.021,0.,0.,0.
53,0.048,0.,0.048,0.025,0.,0.025,0.022,0.,0.022,0.,0.,0.
54,0.048,0.,0.048,0.026,0.,0.026,0.022,0.,0.022,0.,0.,0.
55,0.05,0.,0.05,0.027,0.,0.027,0.022,0.,0.022,0.,0.,0.
56,0.053,0.,0.053,0.026,0.,0.026,0.026,0.,0.026,0.,0.,0.
57,0.055,0.,0.055,0.029,0.,0.029,0.025,0.,0.025,0.,0.,0.
58,0.055,0.,0.055,0.03,0.,0.03,0.025,0.,0.025,0.,0.,0.
59,0.06,0.,0.06,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.
60,0.059,0.,0.059,0.032,0.,0.032,0.026,0.,0.026,0.,0.,0.
61,0.064,0.,0.063,0.034,0.,0.034,0.029,0.,0.028,0.,0.,0.
62,0.064,0.,0.064,0.034,0.,0.034,0.029,0.,0.029,0.,0.,0.
63,0.068,0.,0.068,0.035,0.,0.035,0.032,0.,0.032,0.,0.,0.
64,0.07,0.,0.07,0.036,0.,0.036,0.033,0.,0.033,0.,0.,0.
65,0.068,0.,0.068,0.037,0.,0.037,0.031,0.,0.031,0.,0.,0.
66,0.074,0.,0.073,0.039,0.,0.038,0.034,0.,0.034,0.,0.,0.
67,0.076,0.,0.076,0.041,0.,0.041,0.034,0.,0.034,0.,0.,0.
68,0.079,0.,0.079,0.042,0.,0.042,0.035,0.,0.035,0.,0.,0.
69,0.082,0.001,0.081,0.044,0.,0.044,0.037,0.,0.036,0.,0.,0.
70,0.084,0.,0.084,0.045,0.,0.045,0.038,0.,0.038,0.,0.,0.
71,0.084,0.,0.083,0.046,0.,0.046,0.037,0.,0.037,0.,0.,0.
72,0.087,0.,0.087,0.047,0.,0.047,0.04,0.,0.04,0.,0.,0.
73,0.089,0.,0.089,0.048,0.,0.048,0.04,0.,0.04,0.,0.,0.
74,0.092,0.,0.092,0.05,0.,0.05,0.041,0.,0.041,0.,0.,0.
75,0.094,0.,0.093,0.051,0.,0.05,0.041,0.,0.041,0.,0.,0.
76,0.094,0.,0.093,0.05,0.,0.049,0.043,0.,0.043,0.,0.,0.
77,0.099,0.,0.099,0.051,0.,0.051,0.047,0.,0.047,0.,0.,0.
78,0.108,0.,0.108,0.057,0.,0.057,0.05,0.,0.05,0.,0.,0.
79,0.102,0.,0.102,0.055,0.,0.055,0.046,0.,0.046,0.,0.,0.
80,0.103,0.,0.103,0.055,0.,0.055,0.047,0.,0.047,0.,0.,0.
81,0.107,0.,0.107,0.057,0.,0.057,0.048,0.,0.048,0.,0.,0.
82,0.107,0.,0.107,0.055,0.,0.055,0.051,0.,0.051,0.,0.,0.
83,0.108,0.,0.108,0.057,0.,0.057,0.05,0.,0.05,0.,0.,0.
84,0.113,0.,0.113,0.058,0.,0.058,0.054,0.,0.054,0.,0.,0.
85,0.115,0.,0.114,0.061,0.,0.06,0.053,0.,0.053,0.,0.,0.
86,0.118,0.,0.118,0.063,0.,0.063,0.053,0.,0.053,0.,0.,0.
87,0.12,0.,0.12,0.064,0.,0.064,0.055,0.,0.055,0.,0.,0.
88,0.124,0.001,0.122,0.068,0.001,0.067,0.055,0.,0.054,0.,0.,0.
89,0.126,0.,0.125,0.067,0.,0.067,0.057,0.,0.057,0.,0.,0.
90,0.131,0.001,0.13,0.067,0.,0.067,0.062,0.001,0.061,0.,0.,0.
91,0.132,0.,0.132,0.071,0.,0.071,0.06,0.,0.06,0.,0.,0.
92,0.133,0.,0.133,0.07,0.,0.07,0.062,0.,0.062,0.,0.,0.
93,0.138,0.,0.138,0.072,0.,0.072,0.065,0.,0.065,0.,0.,0.
94,0.14,0.,0.14,0.076,0.,0.076,0.062,0.,0.062,0.,0.,0.
95,0.15,0.001,0.148,0.082,0.,0.082,0.067,0.001,0.065,0.,0.,0.
96,0.16,0.,0.16,0.086,0.,0.086,0.073,0.,0.073,0.,0.,0.
97,0.156,0.,0.156,0.087,0.,0.087,0.067,0.,0.067,0.,0.,0.
98,0.159,0.,0.158,0.089,0.,0.088,0.069,0.,0.069,0.,0.,0.
99,0.164,0.,0.164,0.09,0.,0.09,0.072,0.,0.072,0.,0.,0.
100,0.163,0.001,0.162,0.09,0.001,0.089,0.071,0.,0.071,0.,0.,0.
110,0.209,0.,0.209,0.121,0.,0.121,0.087,0.,0.087,0.,0.,0.
120,0.245,0.,0.245,0.13,0.,0.13,0.114,0.,0.114,0.,0.,0.
130,0.282,0.,0.281,0.152,0.,0.151,0.128,0.,0.128,0.,0.,0.
140,0.308,0.,0.307,0.165,0.,0.165,0.141,0.,0.14,0.,0.,0.
150,0.37,0.002,0.368,0.204,0.001,0.203,0.166,0.,0.165,0.,0.,0.
160,0.401,0.002,0.399,0.216,0.,0.216,0.184,0.001,0.182,0.,0.,0.
170,0.451,0.,0.45,0.244,0.,0.243,0.206,0.,0.206,0.,0.,0.
180,0.507,0.,0.507,0.283,0.,0.283,0.222,0.,0.222,0.,0.,0.
190,0.606,0.,0.606,0.335,0.,0.335,0.269,0.,0.269,0.,0.,0.
200,0.641,0.,0.641,0.355,0.,0.355,0.285,0.,0.285,0.,0.,0.
210,0.694,0.,0.693,0.372,0.,0.371,0.321,0.,0.321,0.,0.,0.
220,0.739,0.002,0.737,0.402,0.,0.402,0.335,0.001,0.333,0.,0.,0.
230,0.806,0.001,0.805,0.435,0.,0.434,0.369,0.,0.369,0.,0.,0.
240,0.95,0.,0.95,0.527,0.,0.527,0.422,0.,0.422,0.,0.,0.
250,0.939,0.002,0.937,0.511,0.,0.511,0.426,0.001,0.424,0.,0.,0.
260,1.049,0.002,1.046,0.566,0.,0.565,0.481,0.001,0.479,0.,0.,0.
270,1.106,0.002,1.103,0.597,0.,0.596,0.508,0.002,0.505,0.,0.,0.
280,1.257,0.,1.257,0.68,0.,0.68,0.576,0.,0.576,0.,0.,0.
290,1.279,0.,1.278,0.7,0.,0.7,0.577,0.,0.577,0.,0.,0.
300,1.446,0.008,1.436,0.812,0.004,0.807,0.632,0.003,0.628,0.,0.,0.
310,1.527,0.,1.525,0.867,0.,0.866,0.658,0.,0.658,0.,0.,0.
320,1.588,0.,1.588,0.876,0.,0.876,0.71,0.,0.71,0.,0.,0.
330,1.74,0.,1.739,0.987,0.,0.987,0.751,0.,0.751,0.,0.,0.
340,1.771,0.,1.771,0.956,0.,0.956,0.813,0.,0.813,0.,0.,0.
350,1.898,0.001,1.896,1.065,0.,1.065,0.831,0.,0.83,0.,0.,0.
360,2.022,0.,2.021,1.13,0.,1.129,0.89,0.,0.89,0.,0.,0.
370,2.115,0.006,2.108,1.173,0.002,1.171,0.94,0.004,0.935,0.,0.,0.
380,2.26,0.,2.26,1.2,0.,1.2,1.058,0.,1.057,0.,0.,0.
390,2.361,0.,2.361,1.324,0.,1.324,1.035,0.,1.035,0.,0.,0.
400,2.458,0.01,2.446,1.339,0.003,1.336,1.117,0.007,1.109,0.,0.,0.
