param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
28,0.023,0.003,0.019,0.02,0.,0.02,0.,0.,0.,0.014,0.003,0.011,0.007,0.,0.007,0.007,0.,0.007,0.012,0.,0.012,0.,0.,0.
29,0.023,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.014,0.,0.014,0.007,0.,0.007,0.007,0.,0.007,0.013,0.,0.013,0.,0.,0.
30,0.022,0.,0.022,0.027,0.,0.027,0.,0.,0.,0.013,0.,0.013,0.007,0.,0.007,0.008,0.,0.008,0.018,0.,0.018,0.,0.,0.
31,0.041,0.,0.041,0.047,0.,0.047,0.,0.,0.,0.03,0.,0.03,0.009,0.,0.009,0.03,0.,0.03,0.015,0.,0.015,0.,0.,0.
32,0.028,0.,0.028,0.026,0.,0.026,0.,0.,0.,0.015,0.,0.015,0.012,0.,0.012,0.009,0.,0.009,0.015,0.,0.015,0.,0.,0.
33,0.119,0.,0.119,0.027,0.,0.027,0.,0.,0.,0.106,0.,0.106,0.011,0.,0.011,0.01,0.,0.01,0.016,0.,0.016,0.,0.,0.
34,0.031,0.,0.031,0.12,0.,0.12,0.,0.,0.,0.017,0.,0.017,0.013,0.,0.013,0.011,0.,0.011,0.107,0.,0.107,0.,0.,0.
35,0.031,0.,0.031,0.03,0.,0.03,0.,0.,0.,0.017,0.,0.017,0.013,0.,0.013,0.011,0.,0.011,0.017,0.,0.017,0.,0.,0.
36,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.019,0.,0.019,0.012,0.,0.012,0.012,0.,0.012,0.02,0.,0.02,0.,0.,0.
37,0.054,0.,0.054,0.036,0.,0.036,0.,0.,0.,0.02,0.,0.02,0.033,0.,0.033,0.015,0.,0.015,0.019,0.,0.019,0.,0.,0.
38,0.037,0.,0.037,0.059,0.,0.059,0.,0.,0.,0.022,0.,0.022,0.013,0.,0.013,0.019,0.,0.019,0.039,0.,0.039,0.,0.,0.
39,0.039,0.,0.039,0.041,0.,0.041,0.,0.,0.,0.023,0.,0.023,0.014,0.,0.014,0.017,0.,0.017,0.022,0.,0.022,0.,0.,0.
40,0.04,0.,0.04,0.042,0.,0.042,0.,0.,0.,0.022,0.,0.022,0.016,0.,0.016,0.016,0.,0.016,0.024,0.,0.024,0.,0.,0.
41,0.04,0.,0.04,0.042,0.,0.042,0.,0.,0.,0.023,0.,0.023,0.015,0.,0.015,0.016,0.,0.016,0.024,0.,0.024,0.,0.,0.
42,0.043,0.003,0.039,0.045,0.,0.045,0.,0.,0.,0.026,0.003,0.022,0.016,0.,0.016,0.017,0.,0.017,0.026,0.,0.026,0.,0.,0.
43,0.045,0.,0.045,0.048,0.002,0.045,0.,0.,0.,0.026,0.,0.026,0.017,0.,0.017,0.017,0.,0.017,0.029,0.002,0.027,0.,0.,0.
44,0.059,0.,0.059,0.063,0.003,0.06,0.,0.,0.,0.038,0.,0.038,0.019,0.,0.019,0.017,0.003,0.014,0.044,0.,0.044,0.,0.,0.
45,0.055,0.,0.052,0.053,0.,0.053,0.,0.,0.,0.036,0.,0.033,0.018,0.,0.018,0.022,0.,0.022,0.028,0.,0.028,0.,0.,0.
46,0.075,0.,0.075,0.054,0.,0.054,0.,0.,0.,0.051,0.,0.051,0.021,0.,0.021,0.021,0.,0.021,0.03,0.,0.03,0.,0.,0.
47,0.146,0.,0.146,0.075,0.,0.075,0.,0.,0.,0.033,0.,0.033,0.112,0.,0.112,0.022,0.,0.022,0.051,0.,0.051,0.,0.,0.
48,0.06,0.,0.06,0.151,0.,0.151,0.,0.,0.,0.036,0.,0.036,0.022,0.,0.022,0.023,0.,0.023,0.126,0.,0.126,0.,0.,0.
49,0.057,0.,0.057,0.064,0.,0.064,0.,0.,0.,0.033,0.,0.033,0.023,0.,0.023,0.024,0.,0.024,0.038,0.,0.038,0.,0.,0.
50,0.06,0.,0.06,0.057,0.,0.057,0.,0.,0.,0.035,0.,0.035,0.024,0.,0.024,0.022,0.,0.022,0.034,0.,0.033,0.,0.,0.
51,0.083,0.,0.083,0.084,0.,0.084,0.,0.,0.,0.056,0.,0.056,0.025,0.,0.025,0.024,0.,0.024,0.058,0.,0.058,0.,0.,0.
52,0.068,0.,0.068,0.067,0.,0.067,0.,0.,0.,0.04,0.,0.04,0.026,0.,0.026,0.026,0.,0.026,0.039,0.,0.039,0.,0.,0.
53,0.067,0.,0.067,0.065,0.,0.065,0.,0.,0.,0.039,0.,0.039,0.026,0.,0.026,0.025,0.,0.025,0.037,0.,0.037,0.,0.,0.
54,0.07,0.,0.07,0.072,0.,0.072,0.,0.,0.,0.042,0.,0.042,0.026,0.,0.026,0.026,0.,0.026,0.045,0.,0.044,0.,0.,0.
55,0.088,0.,0.088,0.083,0.,0.083,0.001,0.,0.001,0.058,0.,0.058,0.028,0.,0.028,0.028,0.,0.028,0.054,0.,0.054,0.,0.,0.
56,0.092,0.,0.092,0.075,0.,0.075,0.,0.,0.,0.044,0.,0.044,0.047,0.,0.047,0.029,0.,0.029,0.044,0.,0.044,0.,0.,0.
57,0.176,0.,0.176,0.096,0.,0.096,0.,0.,0.,0.047,0.,0.047,0.126,0.,0.126,0.032,0.,0.032,0.062,0.,0.062,0.,0.,0.
58,0.08,0.,0.08,0.182,0.,0.182,0.,0.,0.,0.045,0.,0.045,0.033,0.,0.033,0.035,0.,0.035,0.145,0.,0.145,0.,0.,0.
59,0.104,0.,0.104,0.112,0.,0.112,0.,0.,0.,0.067,0.,0.067,0.035,0.,0.035,0.035,0.,0.035,0.075,0.,0.075,0.,0.,0.
60,0.086,0.,0.085,0.089,0.,0.089,0.,0.,0.,0.049,0.,0.049,0.034,0.,0.034,0.035,0.,0.035,0.052,0.,0.052,0.,0.,0.
61,0.086,0.,0.086,0.088,0.,0.088,0.,0.,0.,0.052,0.,0.052,0.032,0.,0.032,0.034,0.,0.034,0.052,0.,0.052,0.,0.,0.
62,0.092,0.,0.092,0.095,0.,0.095,0.,0.,0.,0.053,0.,0.053,0.036,0.,0.036,0.037,0.,0.037,0.055,0.,0.055,0.,0.,0.
63,0.095,0.,0.095,0.1,0.,0.1,0.,0.,0.,0.057,0.,0.057,0.036,0.,0.036,0.038,0.,0.038,0.06,0.,0.06,0.,0.,0.
64,0.096,0.,0.096,0.103,0.,0.103,0.,0.,0.,0.057,0.,0.057,0.036,0.,0.036,0.042,0.,0.042,0.058,0.,0.058,0.,0.,0.
65,0.1,0.003,0.097,0.099,0.,0.099,0.,0.,0.,0.057,0.,0.057,0.041,0.002,0.038,0.039,0.,0.039,0.058,0.,0.058,0.,0.,0.
66,0.099,0.,0.099,0.104,0.,0.102,0.,0.,0.,0.058,0.,0.058,0.038,0.,0.038,0.042,0.,0.04,0.06,0.,0.06,0.,0.,0.
67,0.103,0.,0.103,0.105,0.,0.105,0.,0.,0.,0.059,0.,0.059,0.042,0.,0.042,0.041,0.,0.041,0.062,0.,0.062,0.,0.,0.
68,0.102,0.,0.102,0.107,0.,0.107,0.,0.,0.,0.06,0.,0.06,0.04,0.,0.04,0.04,0.,0.04,0.064,0.,0.064,0.,0.,0.
69,0.113,0.003,0.109,0.114,0.,0.114,0.,0.,0.,0.064,0.003,0.06,0.047,0.,0.047,0.046,0.,0.046,0.066,0.,0.066,0.,0.,0.
70,0.112,0.,0.112,0.119,0.,0.119,0.,0.,0.,0.068,0.,0.068,0.041,0.,0.041,0.048,0.,0.048,0.069,0.,0.069,0.,0.,0.
71,0.111,0.,0.111,0.12,0.,0.12,0.,0.,0.,0.064,0.,0.064,0.045,0.,0.045,0.048,0.,0.048,0.07,0.,0.07,0.,0.,0.
72,0.112,0.,0.112,0.127,0.,0.127,0.,0.,0.,0.064,0.,0.064,0.046,0.,0.046,0.051,0.,0.051,0.074,0.,0.074,0.,0.,0.
73,0.115,0.,0.115,0.12,0.,0.12,0.,0.,0.,0.068,0.,0.068,0.045,0.,0.045,0.046,0.,0.046,0.072,0.,0.072,0.,0.,0.
74,0.125,0.,0.125,0.128,0.,0.128,0.,0.,0.,0.075,0.,0.075,0.047,0.,0.047,0.054,0.,0.054,0.072,0.,0.072,0.001,0.,0.001
75,0.121,0.,0.121,0.128,0.,0.128,0.,0.,0.,0.069,0.,0.069,0.049,0.,0.049,0.051,0.,0.051,0.074,0.,0.074,0.001,0.,0.001
76,0.129,0.,0.129,0.131,0.,0.131,0.001,0.,0.001,0.072,0.,0.072,0.054,0.,0.054,0.05,0.,0.05,0.078,0.,0.078,0.001,0.,0.001
77,0.132,0.,0.132,0.136,0.,0.136,0.,0.,0.,0.076,0.,0.076,0.054,0.,0.054,0.057,0.,0.057,0.077,0.,0.077,0.001,0.,0.001
78,0.133,0.,0.133,0.141,0.,0.141,0.001,0.,0.001,0.077,0.,0.077,0.054,0.,0.054,0.056,0.,0.056,0.083,0.,0.083,0.,0.,0.
79,0.138,0.,0.138,0.145,0.,0.145,0.001,0.,0.001,0.077,0.,0.077,0.058,0.,0.058,0.058,0.,0.058,0.084,0.,0.084,0.001,0.,0.001
80,0.142,0.,0.141,0.148,0.,0.148,0.,0.,0.,0.086,0.,0.086,0.053,0.,0.053,0.061,0.,0.061,0.084,0.,0.084,0.001,0.,0.001
81,0.161,0.,0.16,0.148,0.,0.148,0.001,0.,0.001,0.094,0.,0.094,0.064,0.,0.064,0.061,0.,0.061,0.085,0.,0.085,0.001,0.,0.001
82,0.169,0.,0.169,0.154,0.,0.154,0.001,0.,0.001,0.099,0.,0.099,0.067,0.,0.067,0.06,0.,0.06,0.092,0.,0.092,0.001,0.,0.001
83,0.157,0.,0.157,0.152,0.,0.152,0.001,0.,0.001,0.095,0.,0.095,0.059,0.,0.059,0.061,0.,0.061,0.089,0.,0.089,0.001,0.,0.001
84,0.164,0.,0.164,0.158,0.,0.158,0.001,0.,0.001,0.091,0.,0.091,0.07,0.,0.07,0.064,0.,0.064,0.088,0.,0.088,0.001,0.,0.001
85,0.173,0.,0.173,0.163,0.,0.163,0.001,0.,0.001,0.104,0.,0.104,0.066,0.,0.066,0.068,0.,0.068,0.092,0.,0.092,0.001,0.,0.001
86,0.18,0.,0.18,0.17,0.002,0.167,0.001,0.,0.001,0.111,0.,0.111,0.066,0.,0.066,0.066,0.,0.066,0.102,0.002,0.099,0.001,0.,0.001
87,0.172,0.,0.172,0.17,0.,0.17,0.001,0.,0.001,0.099,0.,0.099,0.07,0.,0.07,0.069,0.,0.069,0.099,0.,0.099,0.001,0.,0.001
88,0.177,0.003,0.173,0.175,0.,0.175,0.001,0.,0.001,0.108,0.003,0.104,0.066,0.,0.066,0.072,0.,0.072,0.101,0.,0.101,0.001,0.,0.001
89,0.19,0.,0.19,0.178,0.003,0.174,0.001,0.,0.001,0.106,0.,0.106,0.08,0.,0.08,0.07,0.,0.07,0.105,0.003,0.101,0.001,0.,0.001
90,0.213,0.,0.213,0.192,0.,0.192,0.001,0.,0.001,0.122,0.,0.122,0.088,0.,0.088,0.082,0.,0.082,0.108,0.,0.108,0.001,0.,0.001
91,0.194,0.,0.194,0.198,0.003,0.194,0.001,0.,0.001,0.109,0.,0.109,0.081,0.,0.081,0.076,0.,0.076,0.119,0.003,0.115,0.001,0.,0.001
92,0.201,0.,0.201,0.191,0.003,0.187,0.001,0.,0.001,0.115,0.,0.115,0.084,0.,0.084,0.075,0.,0.075,0.113,0.003,0.109,0.001,0.,0.001
93,0.203,0.,0.203,0.195,0.,0.195,0.001,0.,0.001,0.114,0.,0.114,0.085,0.,0.085,0.078,0.,0.078,0.114,0.,0.114,0.001,0.,0.001
94,0.212,0.,0.212,0.211,0.,0.211,0.001,0.,0.001,0.117,0.,0.117,0.092,0.,0.092,0.096,0.,0.096,0.112,0.,0.112,0.001,0.,0.001
95,0.213,0.,0.213,0.213,0.,0.213,0.001,0.,0.001,0.118,0.,0.118,0.092,0.,0.092,0.089,0.,0.089,0.122,0.,0.122,0.001,0.,0.001
96,0.225,0.,0.225,0.228,0.,0.228,0.001,0.,0.001,0.126,0.,0.126,0.095,0.,0.095,0.094,0.,0.094,0.131,0.,0.131,0.001,0.,0.001
97,0.229,0.007,0.221,0.218,0.,0.218,0.001,0.,0.001,0.127,0.007,0.119,0.099,0.,0.099,0.092,0.,0.092,0.123,0.,0.123,0.001,0.,0.001
98,0.225,0.,0.225,0.229,0.,0.229,0.001,0.,0.001,0.13,0.,0.13,0.091,0.,0.091,0.094,0.,0.094,0.132,0.,0.132,0.001,0.,0.001
99,0.244,0.003,0.24,0.237,0.,0.237,0.001,0.,0.001,0.143,0.003,0.139,0.098,0.,0.098,0.101,0.,0.101,0.133,0.,0.133,0.001,0.,0.001
100,0.237,0.,0.237,0.238,0.,0.238,0.001,0.,0.001,0.147,0.,0.147,0.088,0.,0.088,0.089,0.,0.089,0.147,0.,0.147,0.001,0.,0.001
110,0.277,0.,0.277,0.285,0.,0.285,0.001,0.,0.001,0.152,0.,0.152,0.122,0.,0.122,0.118,0.,0.118,0.164,0.,0.164,0.001,0.,0.001
120,0.345,0.003,0.341,0.338,0.,0.338,0.001,0.,0.001,0.195,0.003,0.191,0.147,0.,0.147,0.135,0.,0.135,0.199,0.,0.199,0.001,0.,0.001
130,0.393,0.004,0.388,0.392,0.007,0.384,0.002,0.,0.002,0.229,0.003,0.225,0.159,0.,0.159,0.163,0.,0.163,0.225,0.007,0.217,0.002,0.,0.002
140,0.445,0.004,0.441,0.444,0.,0.444,0.002,0.,0.002,0.261,0.004,0.257,0.179,0.,0.179,0.179,0.,0.179,0.26,0.,0.26,0.002,0.,0.002
150,0.645,0.003,0.641,0.609,0.,0.608,0.002,0.,0.001,0.438,0.003,0.434,0.203,0.,0.203,0.2,0.,0.2,0.405,0.,0.405,0.002,0.,0.002
160,0.573,0.007,0.565,0.561,0.,0.561,0.002,0.,0.002,0.341,0.003,0.337,0.228,0.003,0.223,0.218,0.,0.218,0.338,0.,0.338,0.002,0.,0.002
170,0.646,0.004,0.642,0.643,0.003,0.639,0.002,0.,0.002,0.379,0.004,0.375,0.263,0.,0.262,0.261,0.003,0.257,0.378,0.,0.378,0.002,0.,0.002
180,0.733,0.,0.733,0.71,0.,0.71,0.003,0.,0.003,0.438,0.,0.437,0.29,0.,0.29,0.292,0.,0.292,0.414,0.,0.413,0.002,0.,0.002
190,0.877,0.,0.877,0.826,0.003,0.822,0.003,0.,0.003,0.504,0.,0.504,0.367,0.,0.367,0.338,0.,0.338,0.482,0.003,0.478,0.003,0.,0.003
200,1.207,0.,1.206,1.201,0.,1.2,0.003,0.,0.003,0.693,0.,0.693,0.509,0.,0.509,0.511,0.,0.511,0.685,0.,0.685,0.003,0.,0.003
210,1.088,0.004,1.084,1.066,0.007,1.057,0.003,0.,0.003,0.635,0.004,0.631,0.447,0.,0.447,0.438,0.003,0.434,0.622,0.003,0.618,0.003,0.,0.003
220,1.113,0.015,1.096,1.122,0.003,1.118,0.004,0.,0.004,0.678,0.015,0.662,0.428,0.,0.428,0.451,0.,0.451,0.665,0.003,0.661,0.003,0.,0.003
230,1.158,0.003,1.154,1.236,0.003,1.232,0.003,0.,0.003,0.698,0.003,0.694,0.455,0.,0.455,0.494,0.003,0.49,0.737,0.,0.737,0.004,0.,0.004
240,1.277,0.003,1.273,1.349,0.007,1.341,0.003,0.,0.003,0.787,0.,0.787,0.484,0.003,0.48,0.512,0.003,0.508,0.831,0.004,0.827,0.004,0.,0.004
250,1.497,0.,1.496,1.555,0.003,1.551,0.004,0.,0.004,0.89,0.,0.889,0.601,0.,0.601,0.62,0.,0.62,0.929,0.003,0.924,0.004,0.,0.004
260,1.585,0.,1.585,1.617,0.,1.617,0.004,0.,0.004,0.925,0.,0.925,0.654,0.,0.654,0.66,0.,0.659,0.95,0.,0.95,0.005,0.,0.005
270,1.767,0.,1.767,1.751,0.,1.751,0.007,0.,0.007,1.027,0.,1.026,0.731,0.,0.731,0.687,0.,0.687,1.057,0.,1.057,0.004,0.,0.004
280,1.829,0.011,1.817,1.838,0.007,1.829,0.009,0.,0.009,1.107,0.007,1.099,0.711,0.003,0.706,0.696,0.004,0.692,1.134,0.003,1.13,0.005,0.,0.005
290,1.906,0.008,1.898,2.016,0.,2.015,0.006,0.,0.006,1.168,0.003,1.164,0.729,0.004,0.725,0.814,0.,0.814,1.194,0.,1.194,0.004,0.,0.004
300,2.18,0.019,2.15,2.209,0.011,2.196,0.007,0.,0.007,1.342,0.007,1.334,0.83,0.012,0.808,0.81,0.003,0.806,1.385,0.007,1.377,0.007,0.,0.007
310,2.364,0.,2.363,2.307,0.,2.306,0.006,0.,0.006,1.425,0.,1.424,0.931,0.,0.93,0.905,0.,0.905,1.394,0.,1.394,0.005,0.,0.005
320,2.434,0.,2.434,2.372,0.,2.372,0.006,0.,0.006,1.496,0.,1.495,0.93,0.,0.929,0.877,0.,0.877,1.486,0.,1.486,0.006,0.,0.006
330,2.661,0.,2.66,2.618,0.,2.618,0.006,0.,0.006,1.589,0.,1.589,1.062,0.,1.062,1.037,0.,1.037,1.572,0.,1.572,0.006,0.,0.006
340,2.763,0.,2.763,2.736,0.,2.735,0.006,0.,0.006,1.762,0.,1.762,0.992,0.,0.992,1.018,0.,1.017,1.709,0.,1.709,0.006,0.,0.006
350,2.95,0.007,2.936,3.071,0.003,3.066,0.007,0.,0.007,1.808,0.003,1.799,1.133,0.004,1.129,1.169,0.,1.169,1.89,0.003,1.886,0.007,0.,0.007
360,3.067,0.003,3.063,3.115,0.019,3.094,0.007,0.,0.007,1.934,0.003,1.93,1.124,0.,1.123,1.127,0.,1.127,1.978,0.019,1.958,0.007,0.,0.007
370,3.32,0.,3.32,3.432,0.003,3.427,0.009,0.,0.009,2.08,0.,2.079,1.229,0.,1.229,1.269,0.003,1.265,2.152,0.,2.152,0.008,0.,0.008
380,3.538,0.015,3.518,3.566,0.004,3.562,0.01,0.,0.01,2.292,0.011,2.276,1.234,0.004,1.23,1.259,0.,1.258,2.295,0.004,2.291,0.008,0.,0.008
390,4.026,0.,4.025,3.74,0.003,3.736,0.008,0.,0.008,2.682,0.,2.681,1.334,0.,1.333,1.357,0.,1.357,2.371,0.003,2.366,0.009,0.,0.009
400,3.935,0.017,3.917,4.099,0.012,4.085,0.009,0.,0.009,2.589,0.012,2.576,1.334,0.003,1.33,1.343,0.007,1.334,2.742,0.004,2.737,0.012,0.,0.012
