param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
34,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
35,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
36,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
37,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
38,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
39,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
40,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
41,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
42,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
43,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
44,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
45,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
46,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
47,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
48,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
49,0.009,0.002,0.006,0.009,0.002,0.006,0.,0.,0.
50,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
51,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.
52,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
53,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
54,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
55,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
56,0.093,0.,0.093,0.092,0.,0.092,0.,0.,0.
57,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
58,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
59,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
60,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
61,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
62,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
63,0.015,0.,0.013,0.015,0.,0.013,0.,0.,0.
64,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
65,0.033,0.,0.033,0.033,0.,0.033,0.,0.,0.
66,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
67,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
68,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
69,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
70,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
71,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
72,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
73,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
74,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
75,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
76,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
77,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
78,0.018,0.,0.018,0.017,0.,0.017,0.,0.,0.
79,0.03,0.,0.03,0.03,0.,0.03,0.,0.,0.
80,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
81,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
82,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
83,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
84,0.036,0.,0.036,0.036,0.,0.036,0.017,0.,0.017
85,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
86,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
87,0.102,0.,0.102,0.102,0.,0.102,0.001,0.,0.001
88,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
89,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
90,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.
91,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
92,0.044,0.,0.044,0.044,0.,0.044,0.001,0.,0.001
93,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
94,0.024,0.,0.024,0.024,0.,0.024,0.001,0.,0.001
95,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
96,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
97,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
98,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
99,0.029,0.,0.029,0.029,0.,0.029,0.001,0.,0.001
100,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
110,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001
120,0.049,0.,0.049,0.049,0.,0.049,0.001,0.,0.001
130,0.141,0.,0.141,0.141,0.,0.141,0.001,0.,0.001
140,0.089,0.003,0.085,0.089,0.003,0.085,0.001,0.,0.001
150,0.421,0.007,0.413,0.421,0.007,0.413,0.001,0.,0.001
160,0.076,0.,0.076,0.076,0.,0.076,0.001,0.,0.001
170,0.087,0.008,0.079,0.087,0.008,0.079,0.001,0.,0.001
180,0.107,0.,0.107,0.107,0.,0.107,0.001,0.,0.001
190,0.129,0.,0.129,0.129,0.,0.129,0.001,0.,0.001
200,0.113,0.004,0.109,0.113,0.004,0.109,0.001,0.,0.001
210,0.149,0.,0.149,0.149,0.,0.149,0.002,0.,0.002
220,0.162,0.003,0.158,0.162,0.003,0.158,0.002,0.,0.002
230,0.157,0.004,0.153,0.157,0.004,0.153,0.002,0.,0.002
240,0.164,0.,0.163,0.164,0.,0.163,0.002,0.,0.002
250,0.179,0.003,0.175,0.179,0.003,0.175,0.002,0.,0.002
260,0.192,0.,0.192,0.192,0.,0.192,0.002,0.,0.002
270,0.242,0.008,0.234,0.242,0.008,0.234,0.002,0.,0.002
280,0.26,0.,0.26,0.26,0.,0.26,0.002,0.,0.002
290,0.249,0.007,0.241,0.249,0.007,0.241,0.002,0.,0.002
300,0.291,0.007,0.284,0.291,0.007,0.284,0.002,0.,0.002
310,0.265,0.,0.265,0.265,0.,0.265,0.003,0.,0.003
320,0.279,0.,0.279,0.279,0.,0.279,0.003,0.,0.003
330,0.342,0.,0.342,0.342,0.,0.342,0.003,0.,0.003
340,0.355,0.003,0.351,0.355,0.003,0.351,0.003,0.,0.003
350,0.374,0.015,0.358,0.374,0.015,0.358,0.004,0.,0.004
360,0.357,0.,0.357,0.357,0.,0.357,0.003,0.,0.003
370,0.373,0.004,0.369,0.373,0.004,0.369,0.003,0.,0.003
380,0.461,0.,0.461,0.461,0.,0.461,0.003,0.,0.003
390,0.426,0.,0.426,0.426,0.,0.426,0.004,0.,0.004
400,0.426,0.007,0.418,0.426,0.007,0.418,0.004,0.,0.004
410,0.451,0.,0.451,0.451,0.,0.45,0.004,0.,0.004
420,0.533,0.,0.533,0.533,0.,0.533,0.004,0.,0.004
430,0.526,0.,0.526,0.526,0.,0.526,0.004,0.,0.004
440,0.517,0.,0.517,0.517,0.,0.517,0.004,0.,0.004
450,0.618,0.,0.618,0.618,0.,0.618,0.004,0.,0.004
460,0.572,0.,0.571,0.572,0.,0.571,0.004,0.,0.004
470,0.626,0.,0.624,0.626,0.,0.624,0.004,0.,0.004
480,0.657,0.,0.655,0.657,0.,0.655,0.004,0.,0.004
490,0.632,0.,0.632,0.632,0.,0.632,0.004,0.,0.004
500,0.736,0.,0.736,0.736,0.,0.736,0.004,0.,0.004
510,0.689,0.007,0.681,0.689,0.007,0.681,0.005,0.,0.005
520,0.774,0.,0.774,0.774,0.,0.774,0.005,0.,0.005
530,0.743,0.,0.743,0.743,0.,0.743,0.005,0.,0.005
540,0.813,0.,0.813,0.813,0.,0.813,0.005,0.,0.005
550,0.82,0.,0.82,0.82,0.,0.82,0.005,0.,0.005
560,0.867,0.,0.867,0.867,0.,0.867,0.005,0.,0.005
570,0.884,0.,0.884,0.884,0.,0.884,0.005,0.,0.005
580,0.933,0.,0.933,0.933,0.,0.933,0.005,0.,0.005
590,0.937,0.,0.936,0.936,0.,0.936,0.005,0.,0.005
600,1.01,0.,1.01,1.01,0.,1.01,0.006,0.,0.006
610,0.971,0.,0.971,0.971,0.,0.971,0.006,0.,0.006
620,1.076,0.,1.076,1.076,0.,1.076,0.006,0.,0.006
630,1.079,0.,1.079,1.079,0.,1.079,0.006,0.,0.006
640,1.111,0.,1.111,1.111,0.,1.11,0.006,0.,0.006
650,1.183,0.,1.182,1.182,0.,1.182,0.006,0.,0.006
660,1.331,0.019,1.311,1.331,0.019,1.31,0.006,0.,0.006
670,1.25,0.,1.25,1.25,0.,1.25,0.006,0.,0.006
680,1.254,0.,1.254,1.254,0.,1.254,0.006,0.,0.006
690,1.251,0.,1.251,1.251,0.,1.251,0.006,0.,0.006
700,1.34,0.,1.34,1.34,0.,1.34,0.007,0.,0.007
710,1.391,0.,1.391,1.391,0.,1.391,0.007,0.,0.007
720,1.369,0.,1.369,1.369,0.,1.369,0.007,0.,0.007
730,1.434,0.,1.434,1.434,0.,1.434,0.007,0.,0.007
740,1.504,0.,1.504,1.504,0.,1.504,0.007,0.,0.007
750,1.532,0.,1.532,1.532,0.,1.532,0.007,0.,0.007
760,1.527,0.,1.526,1.527,0.,1.526,0.007,0.,0.007
770,1.603,0.,1.603,1.603,0.,1.603,0.007,0.,0.007
780,1.674,0.015,1.658,1.674,0.015,1.658,0.007,0.,0.007
790,1.875,0.003,1.871,1.875,0.003,1.871,0.007,0.,0.007
800,1.723,0.,1.723,1.723,0.,1.723,0.007,0.,0.007
810,1.769,0.,1.769,1.769,0.,1.769,0.008,0.,0.008
820,1.774,0.,1.774,1.774,0.,1.774,0.008,0.,0.008
830,1.839,0.,1.839,1.839,0.,1.839,0.008,0.,0.008
840,1.911,0.,1.911,1.911,0.,1.911,0.008,0.,0.008
850,2.089,0.,2.089,2.089,0.,2.089,0.008,0.,0.008
860,1.981,0.,1.981,1.981,0.,1.981,0.008,0.,0.008
870,2.024,0.,2.023,2.024,0.,2.023,0.008,0.,0.008
880,2.075,0.,2.075,2.075,0.,2.075,0.009,0.,0.009
890,2.129,0.,2.129,2.129,0.,2.129,0.009,0.,0.009
900,2.368,0.,2.367,2.368,0.,2.367,0.008,0.,0.008
910,2.214,0.,2.214,2.214,0.,2.214,0.009,0.,0.009
920,2.3,0.015,2.283,2.3,0.015,2.283,0.009,0.,0.009
930,2.315,0.,2.314,2.315,0.,2.314,0.009,0.,0.009
940,2.358,0.,2.358,2.358,0.,2.358,0.009,0.,0.009
950,2.618,0.,2.618,2.618,0.,2.618,0.009,0.,0.009
960,2.454,0.,2.454,2.454,0.,2.454,0.009,0.,0.009
970,2.511,0.,2.511,2.511,0.,2.51,0.009,0.,0.009
980,2.556,0.,2.556,2.556,0.,2.556,0.009,0.,0.009
990,2.637,0.,2.637,2.637,0.,2.637,0.009,0.,0.009
1000,2.683,0.,2.682,2.683,0.,2.682,0.01,0.,0.01
1100,3.263,0.,3.263,3.263,0.,3.263,0.011,0.,0.011
1200,3.892,0.024,3.868,3.892,0.024,3.868,0.012,0.,0.012
1300,4.542,0.,4.542,4.542,0.,4.542,0.013,0.,0.013
1400,5.262,0.008,5.253,5.262,0.008,5.253,0.014,0.,0.014
1500,6.26,0.,6.259,6.26,0.,6.259,0.015,0.,0.015
1600,7.047,0.,7.046,7.047,0.,7.046,0.016,0.,0.016
1700,8.009,0.,8.008,8.009,0.,8.008,0.017,0.,0.017
1800,9.251,0.075,9.175,9.251,0.075,9.174,0.019,0.,0.019
1900,10.217,0.043,10.172,10.217,0.043,10.172,0.021,0.,0.021
2000,10.908,0.019,10.887,10.908,0.019,10.887,0.021,0.,0.021
3000,26.76,0.247,26.509,26.76,0.247,26.509,0.038,0.,0.038
4000,47.391,0.243,47.142,47.391,0.243,47.142,0.048,0.,0.048
5000,81.74,0.551,81.18,81.74,0.551,81.18,0.069,0.,0.069
