param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
19,0.007,0.,0.007,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001,0.005,0.,0.005,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
20,0.009,0.,0.009,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.006,0.,0.006,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
21,0.008,0.,0.008,0.009,0.,0.009,0.001,0.,0.001,0.001,0.,0.001,0.006,0.,0.006,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
22,0.009,0.,0.009,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
23,0.01,0.,0.01,0.009,0.,0.009,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
24,0.01,0.,0.01,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
25,0.074,0.,0.074,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002,0.071,0.,0.071,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
26,0.012,0.,0.012,0.085,0.,0.085,0.002,0.,0.002,0.002,0.,0.002,0.009,0.,0.009,0.,0.,0.,0.082,0.,0.082,0.,0.,0.
27,0.013,0.,0.013,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
28,0.013,0.,0.013,0.012,0.,0.012,0.002,0.,0.002,0.002,0.,0.002,0.01,0.,0.01,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
29,0.015,0.,0.015,0.013,0.,0.013,0.002,0.,0.002,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
30,0.015,0.,0.015,0.014,0.,0.014,0.002,0.,0.002,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
31,0.016,0.,0.016,0.015,0.,0.014,0.003,0.,0.003,0.002,0.,0.002,0.012,0.,0.012,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
32,0.041,0.,0.041,0.015,0.,0.015,0.003,0.,0.003,0.003,0.,0.003,0.037,0.,0.037,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
33,0.018,0.,0.018,0.04,0.,0.04,0.003,0.,0.003,0.003,0.,0.003,0.014,0.,0.014,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
34,0.02,0.003,0.016,0.016,0.002,0.014,0.003,0.,0.003,0.003,0.002,0.001,0.015,0.003,0.012,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
35,0.02,0.,0.02,0.018,0.003,0.014,0.003,0.,0.003,0.004,0.003,0.,0.015,0.,0.015,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
36,0.021,0.,0.021,0.018,0.,0.018,0.003,0.,0.003,0.003,0.,0.003,0.016,0.,0.016,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
37,0.022,0.,0.022,0.02,0.,0.02,0.004,0.,0.004,0.003,0.,0.003,0.017,0.,0.017,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
38,0.024,0.,0.024,0.02,0.,0.02,0.005,0.,0.005,0.004,0.,0.004,0.018,0.,0.018,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
39,0.024,0.,0.024,0.021,0.,0.021,0.004,0.,0.004,0.004,0.,0.004,0.019,0.,0.019,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
40,0.035,0.,0.035,0.024,0.,0.024,0.014,0.,0.014,0.004,0.,0.004,0.019,0.,0.019,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
41,0.026,0.,0.026,0.023,0.,0.023,0.004,0.,0.004,0.004,0.,0.004,0.02,0.,0.02,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
42,0.028,0.,0.028,0.034,0.,0.034,0.004,0.,0.004,0.004,0.,0.005,0.022,0.,0.022,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
43,0.029,0.,0.029,0.025,0.,0.025,0.005,0.,0.005,0.005,0.,0.005,0.022,0.,0.022,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
44,0.045,0.,0.045,0.027,0.,0.027,0.005,0.,0.005,0.005,0.,0.005,0.038,0.,0.038,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
45,0.033,0.,0.033,0.042,0.,0.042,0.005,0.,0.005,0.02,0.,0.02,0.026,0.,0.026,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
46,0.033,0.,0.033,0.028,0.,0.028,0.006,0.,0.006,0.005,0.,0.005,0.026,0.,0.026,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
47,0.035,0.,0.035,0.03,0.,0.03,0.006,0.,0.006,0.005,0.,0.005,0.028,0.,0.028,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
48,0.109,0.,0.109,0.03,0.,0.03,0.006,0.,0.006,0.006,0.,0.006,0.101,0.,0.101,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
49,0.037,0.,0.037,0.033,0.,0.033,0.007,0.,0.007,0.006,0.,0.006,0.029,0.,0.029,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
50,0.088,0.02,0.068,0.084,0.008,0.076,0.044,0.007,0.037,0.047,0.,0.047,0.043,0.012,0.03,0.,0.,0.,0.036,0.008,0.028,0.,0.,0.
51,0.039,0.,0.039,0.104,0.,0.103,0.007,0.,0.007,0.007,0.,0.007,0.031,0.,0.031,0.,0.,0.,0.095,0.,0.095,0.,0.,0.
52,0.056,0.,0.056,0.036,0.,0.036,0.007,0.,0.007,0.008,0.,0.008,0.047,0.,0.047,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
53,0.043,0.,0.043,0.036,0.,0.036,0.007,0.,0.007,0.007,0.,0.007,0.034,0.,0.034,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
54,0.044,0.,0.044,0.052,0.,0.052,0.008,0.,0.008,0.007,0.,0.007,0.035,0.,0.035,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
55,0.046,0.,0.046,0.04,0.,0.04,0.008,0.,0.008,0.008,0.,0.008,0.037,0.,0.037,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
56,0.051,0.,0.051,0.04,0.,0.04,0.008,0.,0.008,0.008,0.,0.008,0.041,0.,0.041,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
57,0.05,0.,0.05,0.042,0.,0.042,0.008,0.,0.008,0.008,0.,0.008,0.04,0.,0.04,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
58,0.051,0.,0.051,0.049,0.,0.049,0.009,0.,0.009,0.008,0.,0.008,0.041,0.,0.041,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
59,0.052,0.,0.052,0.046,0.,0.046,0.009,0.,0.009,0.01,0.,0.01,0.041,0.,0.041,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
60,0.054,0.,0.054,0.047,0.,0.047,0.009,0.,0.009,0.01,0.,0.01,0.043,0.,0.043,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
61,0.056,0.,0.056,0.048,0.,0.048,0.01,0.,0.01,0.01,0.,0.01,0.044,0.,0.044,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
62,0.059,0.,0.059,0.05,0.,0.05,0.01,0.,0.01,0.01,0.,0.01,0.046,0.,0.045,0.002,0.,0.002,0.037,0.,0.037,0.,0.,0.
63,0.059,0.,0.059,0.052,0.,0.052,0.01,0.,0.01,0.01,0.,0.01,0.047,0.,0.047,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
64,0.062,0.,0.062,0.053,0.,0.053,0.01,0.,0.01,0.01,0.,0.01,0.05,0.,0.05,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
65,0.065,0.,0.065,0.054,0.,0.054,0.012,0.,0.012,0.01,0.,0.01,0.051,0.,0.051,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
66,0.065,0.,0.065,0.056,0.,0.056,0.011,0.,0.011,0.011,0.,0.011,0.052,0.,0.052,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
67,0.068,0.,0.068,0.058,0.,0.058,0.011,0.,0.011,0.011,0.,0.011,0.055,0.,0.055,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
68,0.071,0.,0.071,0.06,0.,0.06,0.013,0.,0.013,0.012,0.,0.012,0.056,0.,0.056,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
69,0.071,0.,0.071,0.061,0.,0.061,0.012,0.,0.012,0.012,0.,0.012,0.057,0.,0.057,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
70,0.074,0.,0.074,0.062,0.,0.062,0.013,0.,0.013,0.012,0.,0.012,0.059,0.,0.059,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
71,0.076,0.,0.076,0.067,0.,0.067,0.012,0.,0.012,0.015,0.,0.015,0.061,0.,0.061,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
72,0.081,0.,0.081,0.067,0.,0.067,0.016,0.,0.016,0.013,0.,0.013,0.063,0.,0.063,0.,0.,0.,0.052,0.,0.052,0.,0.,0.
73,0.08,0.,0.08,0.068,0.,0.068,0.013,0.,0.013,0.013,0.,0.013,0.065,0.,0.065,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
74,0.082,0.,0.082,0.073,0.,0.073,0.014,0.,0.014,0.017,0.,0.017,0.066,0.,0.066,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
75,0.084,0.,0.084,0.074,0.,0.074,0.014,0.,0.014,0.014,0.,0.014,0.067,0.,0.067,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
76,0.089,0.,0.089,0.072,0.,0.072,0.016,0.,0.016,0.014,0.,0.014,0.07,0.,0.07,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
77,0.088,0.,0.088,0.075,0.,0.075,0.014,0.,0.014,0.014,0.,0.014,0.071,0.,0.071,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
78,0.093,0.,0.093,0.082,0.,0.082,0.015,0.,0.015,0.019,0.,0.019,0.075,0.,0.075,0.,0.,0.,0.06,0.,0.06,0.,0.,0.
79,0.098,0.,0.098,0.081,0.,0.081,0.015,0.,0.015,0.015,0.,0.015,0.08,0.,0.08,0.,0.,0.,0.063,0.,0.063,0.,0.,0.
80,0.1,0.003,0.097,0.079,0.,0.079,0.016,0.,0.016,0.015,0.,0.015,0.082,0.003,0.079,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
81,0.1,0.,0.1,0.082,0.,0.082,0.016,0.,0.016,0.016,0.,0.016,0.081,0.,0.081,0.,0.,0.,0.063,0.,0.063,0.,0.,0.
82,0.101,0.,0.101,0.088,0.,0.088,0.017,0.,0.017,0.018,0.,0.018,0.082,0.,0.082,0.001,0.,0.001,0.068,0.,0.068,0.001,0.,0.001
83,0.103,0.,0.103,0.09,0.,0.09,0.017,0.,0.017,0.017,0.,0.017,0.083,0.,0.083,0.001,0.,0.001,0.071,0.,0.071,0.001,0.,0.001
84,0.105,0.,0.105,0.09,0.001,0.088,0.018,0.,0.018,0.017,0.,0.017,0.085,0.,0.085,0.001,0.,0.001,0.07,0.,0.069,0.001,0.,0.001
85,0.108,0.,0.108,0.091,0.,0.091,0.018,0.,0.018,0.017,0.,0.017,0.087,0.,0.087,0.001,0.,0.001,0.071,0.,0.071,0.001,0.,0.001
86,0.112,0.,0.111,0.092,0.,0.092,0.019,0.,0.019,0.019,0.,0.019,0.09,0.,0.09,0.001,0.,0.001,0.071,0.,0.071,0.001,0.,0.001
87,0.118,0.003,0.114,0.099,0.,0.099,0.02,0.003,0.017,0.023,0.,0.023,0.095,0.,0.095,0.001,0.,0.001,0.074,0.,0.074,0.001,0.,0.001
88,0.121,0.,0.121,0.103,0.,0.103,0.019,0.,0.019,0.024,0.,0.024,0.1,0.,0.1,0.001,0.,0.001,0.076,0.,0.076,0.001,0.,0.001
89,0.131,0.,0.131,0.105,0.,0.105,0.025,0.,0.025,0.024,0.,0.024,0.103,0.,0.103,0.001,0.,0.001,0.078,0.,0.078,0.001,0.,0.001
90,0.128,0.,0.128,0.107,0.,0.107,0.02,0.,0.02,0.024,0.,0.024,0.1,0.,0.1,0.006,0.,0.006,0.08,0.,0.08,0.001,0.,0.001
91,0.124,0.,0.124,0.104,0.,0.104,0.021,0.,0.021,0.02,0.,0.02,0.1,0.,0.1,0.001,0.,0.001,0.082,0.,0.082,0.001,0.,0.001
92,0.129,0.,0.129,0.106,0.,0.106,0.02,0.,0.02,0.02,0.,0.02,0.103,0.,0.103,0.004,0.,0.004,0.082,0.,0.082,0.001,0.,0.001
93,0.14,0.,0.14,0.108,0.,0.108,0.026,0.,0.026,0.021,0.,0.021,0.112,0.,0.112,0.001,0.,0.001,0.084,0.,0.084,0.001,0.,0.001
94,0.137,0.,0.137,0.112,0.003,0.109,0.022,0.,0.022,0.023,0.003,0.019,0.112,0.,0.112,0.001,0.,0.001,0.086,0.,0.086,0.001,0.,0.001
95,0.137,0.,0.137,0.119,0.003,0.115,0.024,0.,0.024,0.025,0.003,0.021,0.11,0.,0.11,0.001,0.,0.001,0.091,0.,0.091,0.001,0.,0.001
96,0.149,0.,0.149,0.121,0.,0.121,0.028,0.,0.028,0.021,0.,0.021,0.118,0.,0.118,0.001,0.,0.001,0.097,0.,0.097,0.001,0.,0.001
97,0.147,0.,0.147,0.132,0.,0.132,0.025,0.,0.025,0.028,0.,0.028,0.119,0.,0.119,0.001,0.,0.001,0.101,0.,0.101,0.001,0.,0.001
98,0.15,0.,0.15,0.134,0.,0.134,0.023,0.,0.023,0.023,0.,0.023,0.123,0.,0.123,0.001,0.,0.001,0.108,0.,0.108,0.001,0.,0.001
99,0.161,0.,0.161,0.124,0.,0.124,0.025,0.,0.025,0.025,0.,0.025,0.134,0.,0.134,0.001,0.,0.001,0.096,0.,0.096,0.001,0.,0.001
100,0.209,0.,0.208,0.199,0.,0.199,0.027,0.,0.027,0.094,0.,0.094,0.18,0.,0.18,0.001,0.,0.001,0.103,0.,0.103,0.001,0.,0.001
110,0.193,0.,0.193,0.169,0.,0.169,0.036,0.,0.036,0.037,0.,0.037,0.153,0.,0.153,0.001,0.,0.001,0.128,0.,0.128,0.001,0.,0.001
120,0.228,0.007,0.22,0.187,0.,0.186,0.036,0.,0.036,0.037,0.,0.037,0.188,0.007,0.18,0.001,0.,0.001,0.146,0.,0.146,0.001,0.,0.001
130,0.274,0.,0.274,0.228,0.003,0.225,0.046,0.,0.046,0.044,0.003,0.04,0.224,0.,0.224,0.001,0.,0.001,0.181,0.,0.181,0.001,0.,0.001
140,0.321,0.,0.321,0.255,0.,0.255,0.053,0.,0.053,0.047,0.,0.047,0.264,0.,0.264,0.002,0.,0.002,0.204,0.,0.204,0.002,0.,0.002
150,0.392,0.,0.392,0.322,0.,0.322,0.06,0.,0.06,0.068,0.,0.068,0.329,0.,0.329,0.002,0.,0.002,0.251,0.,0.251,0.002,0.,0.002
160,0.437,0.003,0.433,0.364,0.,0.364,0.071,0.,0.071,0.071,0.,0.071,0.361,0.003,0.357,0.002,0.,0.002,0.288,0.,0.288,0.002,0.,0.002
170,0.489,0.,0.489,0.403,0.,0.403,0.071,0.,0.071,0.079,0.,0.079,0.413,0.,0.413,0.002,0.,0.002,0.319,0.,0.319,0.002,0.,0.002
180,0.581,0.011,0.568,0.471,0.,0.471,0.101,0.,0.101,0.088,0.,0.088,0.475,0.011,0.463,0.003,0.,0.003,0.379,0.,0.378,0.003,0.,0.003
190,0.632,0.003,0.628,0.567,0.007,0.559,0.099,0.,0.099,0.088,0.,0.088,0.528,0.003,0.524,0.003,0.,0.003,0.473,0.007,0.466,0.003,0.,0.003
200,0.838,0.007,0.83,0.669,0.,0.669,0.142,0.,0.142,0.116,0.,0.116,0.692,0.007,0.684,0.003,0.,0.003,0.549,0.,0.548,0.003,0.,0.003
210,0.801,0.007,0.793,0.665,0.015,0.649,0.118,0.007,0.11,0.118,0.003,0.114,0.678,0.,0.678,0.003,0.,0.003,0.541,0.011,0.529,0.003,0.,0.003
220,0.896,0.004,0.892,0.693,0.,0.693,0.131,0.003,0.127,0.119,0.,0.119,0.759,0.,0.759,0.004,0.,0.004,0.568,0.,0.568,0.004,0.,0.004
230,0.984,0.,0.984,0.827,0.,0.827,0.153,0.,0.153,0.144,0.,0.144,0.825,0.,0.825,0.004,0.,0.004,0.676,0.,0.676,0.004,0.,0.004
240,1.095,0.,1.095,0.851,0.,0.851,0.142,0.,0.142,0.15,0.,0.15,0.946,0.,0.946,0.004,0.,0.004,0.694,0.,0.694,0.004,0.,0.004
250,1.224,0.011,1.212,1.077,0.,1.077,0.16,0.,0.16,0.171,0.,0.171,1.058,0.011,1.046,0.005,0.,0.005,0.895,0.,0.895,0.01,0.,0.01
260,1.299,0.003,1.295,1.04,0.,1.04,0.178,0.,0.178,0.171,0.,0.171,1.113,0.003,1.109,0.005,0.,0.005,0.861,0.,0.861,0.005,0.,0.005
270,1.399,0.,1.399,1.179,0.,1.179,0.178,0.,0.178,0.2,0.,0.199,1.213,0.,1.213,0.005,0.,0.005,0.972,0.,0.972,0.005,0.,0.005
280,1.576,0.,1.575,1.243,0.011,1.231,0.192,0.,0.192,0.201,0.,0.201,1.376,0.,1.375,0.006,0.,0.006,1.034,0.011,1.022,0.006,0.,0.006
290,1.667,0.,1.667,1.507,0.003,1.503,0.219,0.,0.219,0.221,0.,0.221,1.44,0.,1.44,0.006,0.,0.006,1.277,0.003,1.273,0.006,0.,0.006
300,1.887,0.012,1.875,1.473,0.011,1.461,0.226,0.,0.226,0.224,0.,0.224,1.652,0.012,1.64,0.006,0.,0.006,1.24,0.011,1.229,0.007,0.,0.007
310,1.961,0.,1.961,1.552,0.,1.552,0.262,0.,0.262,0.224,0.,0.224,1.685,0.,1.685,0.011,0.,0.011,1.318,0.,1.318,0.007,0.,0.007
320,2.1,0.,2.1,1.717,0.,1.717,0.267,0.,0.267,0.267,0.,0.267,1.823,0.,1.822,0.007,0.,0.007,1.44,0.,1.44,0.007,0.,0.007
330,2.297,0.,2.297,1.794,0.003,1.79,0.306,0.,0.306,0.272,0.003,0.268,1.981,0.,1.981,0.008,0.,0.008,1.511,0.,1.511,0.008,0.,0.008
340,2.473,0.007,2.465,1.905,0.003,1.901,0.303,0.003,0.299,0.274,0.,0.274,2.159,0.003,2.155,0.008,0.,0.008,1.62,0.003,1.616,0.008,0.,0.008
350,2.857,0.011,2.845,2.118,0.019,2.098,0.334,0.003,0.33,0.305,0.003,0.301,2.513,0.007,2.505,0.008,0.,0.008,1.802,0.015,1.786,0.009,0.,0.009
360,2.927,0.007,2.918,2.247,0.,2.247,0.333,0.,0.333,0.323,0.,0.323,2.582,0.007,2.573,0.009,0.,0.009,1.913,0.,1.913,0.009,0.,0.009
370,3.294,0.,3.294,2.31,0.,2.309,0.371,0.,0.371,0.319,0.,0.319,2.911,0.,2.911,0.009,0.,0.009,1.979,0.,1.979,0.009,0.,0.009
380,3.196,0.,3.196,2.554,0.007,2.546,0.361,0.,0.361,0.358,0.,0.358,2.822,0.,2.822,0.01,0.,0.01,2.183,0.007,2.175,0.01,0.,0.01
390,3.429,0.,3.429,2.762,0.003,2.758,0.395,0.,0.395,0.375,0.,0.375,3.021,0.,3.021,0.01,0.,0.01,2.373,0.003,2.369,0.01,0.,0.01
400,3.719,0.,3.718,2.911,0.004,2.907,0.404,0.,0.404,0.394,0.,0.394,3.297,0.,3.296,0.016,0.,0.016,2.505,0.004,2.5,0.011,0.,0.011
