param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
86,0.001,0.,0.001
87,0.002,0.,0.002
88,0.002,0.,0.002
89,0.001,0.,0.001
90,0.001,0.,0.001
91,0.002,0.,0.002
92,0.002,0.,0.002
93,0.001,0.,0.001
94,0.002,0.,0.002
95,0.002,0.,0.002
96,0.002,0.,0.002
97,0.002,0.,0.002
98,0.003,0.,0.003
99,0.002,0.,0.002
100,0.002,0.,0.002
101,0.002,0.,0.002
102,0.002,0.,0.002
103,0.002,0.,0.002
104,0.002,0.,0.002
105,0.002,0.,0.002
106,0.002,0.,0.002
107,0.003,0.,0.003
108,0.002,0.,0.002
109,0.002,0.,0.002
110,0.002,0.,0.002
111,0.002,0.,0.002
112,0.002,0.,0.002
113,0.031,0.,0.03
114,0.002,0.,0.002
115,0.002,0.,0.002
116,0.002,0.,0.002
117,0.002,0.,0.002
118,0.002,0.,0.002
119,0.002,0.,0.002
120,0.002,0.,0.002
121,0.002,0.,0.002
122,0.002,0.,0.002
123,0.002,0.,0.002
124,0.002,0.,0.002
125,0.003,0.,0.003
126,0.002,0.,0.002
127,0.004,0.002,0.001
128,0.002,0.,0.002
129,0.002,0.,0.002
130,0.002,0.,0.002
131,0.002,0.,0.002
132,0.002,0.,0.002
133,0.002,0.,0.002
134,0.002,0.,0.002
135,0.002,0.,0.002
136,0.002,0.,0.002
137,0.002,0.,0.002
138,0.004,0.,0.004
139,0.003,0.,0.003
140,0.003,0.,0.003
141,0.002,0.,0.002
142,0.003,0.,0.003
143,0.002,0.,0.002
144,0.003,0.,0.003
145,0.003,0.,0.003
146,0.003,0.,0.003
147,0.003,0.,0.003
148,0.003,0.,0.003
149,0.003,0.,0.003
150,0.003,0.,0.003
151,0.003,0.,0.003
152,0.003,0.,0.002
153,0.003,0.,0.003
154,0.003,0.,0.003
155,0.003,0.,0.003
156,0.003,0.,0.003
157,0.003,0.,0.003
158,0.003,0.,0.003
159,0.003,0.,0.003
160,0.003,0.,0.003
161,0.004,0.,0.004
162,0.003,0.,0.003
163,0.005,0.,0.005
164,0.003,0.,0.003
165,0.003,0.,0.003
166,0.003,0.,0.003
167,0.003,0.,0.003
168,0.003,0.,0.003
169,0.003,0.,0.003
170,0.003,0.,0.003
171,0.003,0.,0.003
172,0.003,0.,0.003
173,0.004,0.,0.004
174,0.003,0.,0.003
175,0.003,0.,0.003
176,0.003,0.,0.003
177,0.003,0.,0.003
178,0.003,0.,0.003
179,0.004,0.,0.004
180,0.003,0.,0.003
181,0.004,0.,0.004
182,0.003,0.,0.003
183,0.003,0.,0.003
184,0.004,0.,0.004
185,0.003,0.,0.003
186,0.004,0.,0.004
187,0.003,0.,0.003
188,0.003,0.,0.003
189,0.003,0.,0.003
190,0.003,0.,0.003
191,0.003,0.,0.003
192,0.004,0.,0.004
193,0.003,0.,0.003
194,0.003,0.,0.003
195,0.004,0.,0.004
196,0.004,0.,0.004
197,0.004,0.,0.004
198,0.004,0.,0.004
199,0.004,0.,0.004
200,0.004,0.,0.004
201,0.004,0.,0.004
202,0.004,0.,0.004
203,0.005,0.,0.005
204,0.004,0.,0.004
205,0.004,0.,0.004
206,0.004,0.,0.004
207,0.004,0.,0.004
208,0.004,0.,0.004
209,0.09,0.,0.09
210,0.004,0.,0.004
211,0.004,0.,0.004
212,0.004,0.,0.004
213,0.004,0.,0.004
214,0.004,0.,0.004
215,0.004,0.,0.004
216,0.005,0.,0.005
217,0.005,0.,0.005
218,0.004,0.,0.004
219,0.004,0.,0.004
220,0.004,0.,0.004
221,0.004,0.,0.004
222,0.004,0.,0.004
223,0.004,0.,0.004
224,0.005,0.,0.005
225,0.024,0.,0.024
226,0.004,0.,0.004
227,0.004,0.,0.004
228,0.004,0.,0.004
229,0.004,0.,0.004
230,0.004,0.,0.004
231,0.005,0.,0.005
232,0.004,0.,0.004
233,0.006,0.003,0.003
234,0.005,0.,0.005
235,0.004,0.,0.004
236,0.005,0.,0.005
237,0.005,0.,0.005
238,0.004,0.,0.004
239,0.005,0.,0.005
240,0.005,0.,0.005
241,0.004,0.,0.004
242,0.005,0.,0.005
243,0.004,0.,0.004
244,0.004,0.,0.004
245,0.005,0.,0.005
246,0.004,0.,0.004
247,0.005,0.,0.005
248,0.005,0.,0.005
249,0.004,0.,0.004
250,0.005,0.,0.005
251,0.005,0.,0.005
252,0.004,0.,0.005
253,0.005,0.,0.005
254,0.005,0.,0.005
255,0.008,0.,0.008
256,0.005,0.,0.005
257,0.005,0.,0.005
258,0.005,0.,0.005
259,0.005,0.,0.005
260,0.005,0.,0.005
261,0.005,0.,0.005
262,0.005,0.,0.005
263,0.005,0.,0.005
264,0.005,0.,0.005
265,0.005,0.,0.005
266,0.005,0.,0.005
267,0.006,0.,0.006
268,0.006,0.,0.006
269,0.005,0.,0.005
270,0.005,0.,0.005
271,0.005,0.,0.005
272,0.005,0.,0.005
273,0.005,0.,0.005
274,0.006,0.,0.006
275,0.006,0.,0.006
276,0.005,0.,0.005
277,0.005,0.,0.005
278,0.005,0.,0.005
279,0.005,0.,0.005
280,0.005,0.,0.005
281,0.006,0.,0.006
282,0.005,0.,0.005
283,0.005,0.,0.005
284,0.005,0.,0.005
285,0.006,0.,0.006
286,0.006,0.,0.006
287,0.006,0.,0.006
288,0.005,0.,0.005
289,0.005,0.,0.005
290,0.006,0.,0.006
291,0.005,0.,0.005
292,0.006,0.,0.005
293,0.007,0.,0.007
294,0.005,0.,0.005
295,0.006,0.,0.006
296,0.005,0.,0.005
297,0.005,0.,0.005
298,0.005,0.,0.005
299,0.007,0.,0.007
300,0.005,0.,0.005
301,0.006,0.,0.006
302,0.006,0.,0.006
303,0.006,0.,0.006
304,0.006,0.,0.006
305,0.006,0.,0.006
306,0.007,0.,0.007
307,0.006,0.,0.006
308,0.006,0.,0.006
309,0.006,0.,0.006
310,0.006,0.,0.006
311,0.007,0.,0.007
312,0.006,0.,0.006
313,0.006,0.,0.006
314,0.006,0.,0.006
315,0.006,0.,0.006
316,0.006,0.,0.006
317,0.006,0.,0.006
318,0.006,0.,0.006
319,0.006,0.,0.006
320,0.006,0.,0.006
321,0.007,0.,0.007
322,0.008,0.,0.008
323,0.006,0.,0.006
324,0.007,0.,0.007
325,0.006,0.,0.006
326,0.006,0.,0.006
327,0.006,0.,0.006
328,0.007,0.,0.007
329,0.006,0.,0.006
330,0.006,0.,0.006
331,0.006,0.002,0.004
332,0.006,0.,0.006
333,0.007,0.,0.007
334,0.006,0.,0.006
335,0.007,0.,0.007
336,0.007,0.,0.007
337,0.006,0.003,0.003
338,0.006,0.,0.006
339,0.006,0.,0.006
340,0.006,0.,0.006
341,0.006,0.,0.006
342,0.007,0.,0.007
343,0.006,0.,0.006
344,0.008,0.,0.008
345,0.006,0.,0.006
346,0.006,0.,0.006
347,0.006,0.,0.006
348,0.007,0.,0.007
349,0.008,0.,0.008
350,0.007,0.,0.007
351,0.007,0.,0.007
352,0.007,0.,0.007
353,0.007,0.,0.007
354,0.007,0.,0.007
355,0.007,0.,0.007
356,0.007,0.,0.007
357,0.007,0.,0.007
358,0.007,0.,0.007
359,0.007,0.,0.007
360,0.007,0.,0.007
361,0.008,0.,0.008
362,0.007,0.,0.007
363,0.007,0.,0.007
364,0.009,0.,0.009
365,0.007,0.,0.007
366,0.009,0.,0.009
367,0.007,0.,0.007
368,0.008,0.,0.008
369,0.008,0.,0.008
370,0.007,0.,0.007
371,0.007,0.,0.007
372,0.008,0.,0.008
373,0.007,0.,0.007
374,0.008,0.,0.008
375,0.008,0.,0.008
376,0.007,0.,0.007
377,0.007,0.,0.007
378,0.007,0.,0.007
379,0.008,0.,0.008
380,0.01,0.,0.01
381,0.009,0.,0.009
382,0.007,0.,0.007
383,0.008,0.,0.008
384,0.007,0.,0.007
385,0.007,0.,0.007
386,0.007,0.,0.007
387,0.007,0.,0.007
388,0.008,0.,0.008
389,0.007,0.,0.007
390,0.007,0.,0.007
391,0.008,0.,0.008
392,0.007,0.,0.007
393,0.008,0.,0.008
394,0.008,0.,0.008
395,0.008,0.,0.008
396,0.009,0.,0.009
397,0.008,0.,0.008
398,0.009,0.,0.009
399,0.012,0.,0.012
400,0.008,0.,0.008
401,0.007,0.,0.007
402,0.01,0.003,0.006
403,0.008,0.,0.008
404,0.008,0.,0.008
405,0.008,0.,0.008
406,0.008,0.,0.008
407,0.009,0.,0.009
408,0.008,0.,0.008
409,0.008,0.,0.008
410,0.008,0.,0.008
411,0.008,0.,0.008
412,0.009,0.,0.009
413,0.008,0.,0.008
414,0.008,0.,0.008
415,0.008,0.,0.008
416,0.008,0.,0.008
417,0.009,0.,0.009
418,0.008,0.,0.008
419,0.01,0.,0.01
420,0.008,0.,0.008
421,0.008,0.,0.008
422,0.008,0.,0.008
423,0.008,0.,0.008
424,0.008,0.,0.008
425,0.008,0.,0.008
426,0.009,0.,0.009
427,0.008,0.,0.008
428,0.009,0.,0.009
429,0.008,0.,0.008
430,0.017,0.,0.017
431,0.01,0.,0.01
432,0.009,0.,0.009
433,0.009,0.,0.009
434,0.008,0.,0.008
435,0.009,0.,0.009
436,0.009,0.,0.009
437,0.009,0.,0.009
438,0.009,0.,0.009
439,0.009,0.,0.009
440,0.009,0.,0.009
441,0.008,0.,0.008
442,0.008,0.,0.008
443,0.009,0.,0.009
444,0.01,0.,0.01
445,0.008,0.,0.008
446,0.008,0.,0.008
447,0.015,0.,0.015
448,0.011,0.,0.011
449,0.009,0.,0.009
450,0.009,0.,0.009
451,0.009,0.002,0.007
452,0.017,0.,0.016
453,0.009,0.,0.009
454,0.009,0.,0.009
455,0.01,0.,0.01
456,0.01,0.,0.01
457,0.01,0.,0.01
458,0.009,0.,0.009
459,0.009,0.,0.009
460,0.01,0.,0.01
461,0.011,0.,0.011
462,0.009,0.,0.009
463,0.009,0.,0.009
464,0.012,0.,0.012
465,0.009,0.,0.009
466,0.01,0.,0.01
467,0.01,0.,0.01
468,0.01,0.,0.01
469,0.009,0.,0.009
470,0.009,0.,0.009
471,0.01,0.,0.01
472,0.01,0.,0.01
473,0.009,0.,0.009
474,0.009,0.,0.009
475,0.009,0.,0.009
476,0.01,0.,0.01
477,0.01,0.,0.01
478,0.009,0.,0.009
479,0.01,0.,0.01
480,0.009,0.,0.009
481,0.009,0.001,0.007
482,0.009,0.,0.009
483,0.01,0.,0.01
484,0.01,0.,0.01
485,0.009,0.,0.009
486,0.01,0.,0.01
487,0.01,0.,0.01
488,0.01,0.,0.01
489,0.01,0.,0.01
490,0.009,0.,0.009
491,0.01,0.,0.01
492,0.01,0.,0.01
493,0.01,0.,0.01
494,0.011,0.,0.011
495,0.009,0.,0.009
496,0.01,0.,0.01
497,0.009,0.,0.009
498,0.01,0.,0.01
499,0.01,0.,0.01
500,0.01,0.,0.01
600,0.02,0.004,0.016
800,0.066,0.011,0.055
1000,0.021,0.001,0.019
1200,0.026,0.,0.026
1400,0.109,0.,0.109
1600,0.034,0.,0.034
1800,0.066,0.,0.066
2000,0.044,0.,0.044
2200,0.048,0.,0.048
2400,0.055,0.,0.055
2600,0.078,0.,0.078
2800,0.079,0.003,0.075
3000,0.084,0.,0.084
3200,0.168,0.,0.167
3400,0.096,0.,0.096
3600,0.078,0.,0.078
3800,0.099,0.,0.099
4000,0.109,0.,0.109
4200,0.121,0.003,0.117
4400,0.116,0.,0.116
4600,0.113,0.003,0.109
4800,0.124,0.,0.124
5000,0.153,0.,0.153
5200,0.143,0.007,0.135
5400,0.147,0.,0.147
5600,0.135,0.003,0.131
5800,0.147,0.,0.147
6000,0.152,0.,0.152
6200,0.148,0.,0.148
6400,0.168,0.,0.168
6600,0.174,0.,0.174
6800,0.178,0.,0.178
7000,0.184,0.,0.184
7200,0.175,0.,0.175
7400,0.19,0.,0.19
7600,0.188,0.,0.188
7800,0.196,0.,0.196
8000,0.191,0.,0.19
8200,0.209,0.,0.209
8400,0.207,0.,0.207
8600,0.231,0.,0.231
8800,0.228,0.,0.228
9000,0.247,0.,0.246
9200,0.269,0.,0.269
9400,0.28,0.,0.28
9600,0.29,0.,0.289
9800,0.285,0.,0.285
10000,0.278,0.,0.278
10200,0.293,0.,0.293
10400,0.313,0.003,0.309
10600,0.303,0.,0.303
10800,0.335,0.,0.335
11000,0.346,0.,0.346
11200,0.353,0.,0.353
11400,0.362,0.,0.362
11600,0.36,0.,0.36
11800,0.369,0.,0.369
12000,0.364,0.,0.364
12200,0.372,0.,0.372
12400,0.39,0.,0.389
12600,0.398,0.,0.398
12800,0.42,0.,0.42
13000,0.428,0.,0.428
13200,0.447,0.,0.447
13400,0.43,0.,0.43
13600,0.442,0.,0.442
13800,0.431,0.,0.431
14000,0.432,0.,0.432
14200,0.432,0.,0.432
14400,0.424,0.,0.424
14600,0.43,0.003,0.426
14800,0.411,0.,0.411
15000,0.448,0.,0.448
15200,0.442,0.,0.442
15400,0.404,0.,0.404
15600,0.412,0.,0.412
15800,0.412,0.,0.412
16000,0.432,0.,0.432
16200,0.443,0.,0.442
16400,0.445,0.,0.445
16600,0.502,0.,0.502
16800,0.469,0.,0.468
17000,0.497,0.,0.497
17200,0.501,0.,0.501
17400,0.511,0.,0.511
17600,0.54,0.,0.54
17800,0.559,0.,0.559
18000,0.593,0.,0.593
18200,0.593,0.,0.593
18400,0.601,0.,0.601
18600,0.621,0.,0.621
18800,0.654,0.,0.654
19000,0.672,0.,0.672
19200,0.673,0.,0.673
19400,0.664,0.,0.664
19600,0.667,0.,0.667
19800,0.671,0.,0.671
20000,0.681,0.,0.681
