param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
34,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
36,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.074,0.,0.074,0.074,0.,0.074,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.005,0.,0.005,0.004,0.,0.004,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
48,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
53,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
55,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
60,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
61,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
62,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
63,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
64,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
66,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
67,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
68,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
69,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
70,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
71,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
72,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
73,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
74,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
75,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
76,0.011,0.003,0.007,0.011,0.003,0.007,0.,0.,0.
77,0.01,0.,0.009,0.01,0.,0.009,0.,0.,0.
78,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
79,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
80,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
81,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.
82,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
83,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
84,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
85,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
86,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
87,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
88,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
89,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
90,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
91,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
92,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
93,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
94,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
95,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
96,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
97,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
98,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
99,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
100,0.018,0.003,0.014,0.018,0.003,0.014,0.001,0.,0.
110,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
120,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
130,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
140,0.091,0.,0.091,0.091,0.,0.091,0.001,0.,0.001
150,0.068,0.015,0.052,0.068,0.015,0.052,0.001,0.,0.001
160,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
170,0.03,0.,0.03,0.03,0.,0.03,0.004,0.,0.004
180,0.03,0.,0.03,0.03,0.,0.03,0.001,0.,0.001
190,0.032,0.,0.032,0.032,0.,0.032,0.002,0.,0.002
200,0.035,0.,0.035,0.035,0.,0.035,0.002,0.,0.002
210,0.037,0.,0.037,0.037,0.,0.037,0.002,0.,0.002
220,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
230,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
240,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
250,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
260,0.056,0.003,0.052,0.056,0.003,0.052,0.002,0.,0.002
270,0.054,0.,0.054,0.054,0.,0.054,0.003,0.,0.003
280,0.064,0.,0.064,0.064,0.,0.064,0.003,0.,0.003
290,0.062,0.,0.062,0.062,0.,0.062,0.003,0.,0.003
300,0.133,0.,0.133,0.133,0.,0.133,0.003,0.,0.003
310,0.069,0.,0.069,0.069,0.,0.069,0.003,0.,0.003
320,0.074,0.,0.074,0.074,0.,0.074,0.003,0.,0.003
330,0.076,0.,0.076,0.076,0.,0.076,0.003,0.,0.003
340,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
350,0.086,0.,0.086,0.086,0.,0.086,0.003,0.,0.003
360,0.089,0.,0.089,0.089,0.,0.089,0.004,0.,0.004
370,0.094,0.,0.092,0.094,0.,0.092,0.004,0.,0.004
380,0.096,0.,0.096,0.095,0.,0.095,0.004,0.,0.004
390,0.097,0.,0.097,0.097,0.,0.097,0.004,0.,0.004
400,0.113,0.,0.113,0.113,0.,0.113,0.004,0.,0.004
410,0.114,0.003,0.11,0.114,0.003,0.11,0.004,0.,0.004
420,0.115,0.,0.114,0.114,0.,0.114,0.004,0.,0.004
430,0.128,0.,0.128,0.128,0.,0.128,0.004,0.,0.004
440,0.121,0.,0.121,0.121,0.,0.121,0.004,0.,0.004
450,0.128,0.004,0.124,0.128,0.004,0.124,0.004,0.,0.004
460,0.149,0.,0.149,0.149,0.,0.149,0.004,0.,0.004
470,0.149,0.,0.149,0.149,0.,0.149,0.005,0.,0.005
480,0.141,0.,0.141,0.141,0.,0.141,0.005,0.,0.005
490,0.156,0.,0.156,0.156,0.,0.156,0.017,0.,0.017
500,0.151,0.,0.151,0.151,0.,0.151,0.005,0.,0.005
510,0.172,0.,0.172,0.172,0.,0.172,0.005,0.,0.005
520,0.174,0.,0.174,0.174,0.,0.174,0.005,0.,0.005
530,0.165,0.,0.165,0.165,0.,0.165,0.014,0.,0.014
540,0.164,0.,0.164,0.164,0.,0.164,0.006,0.,0.006
550,0.166,0.,0.166,0.166,0.,0.166,0.006,0.,0.006
560,0.173,0.,0.173,0.173,0.,0.173,0.006,0.,0.006
570,0.178,0.,0.178,0.178,0.,0.178,0.006,0.,0.006
580,0.184,0.,0.184,0.184,0.,0.184,0.006,0.,0.006
590,0.195,0.,0.195,0.195,0.,0.195,0.014,0.,0.014
600,0.209,0.,0.209,0.209,0.,0.209,0.006,0.,0.006
610,0.216,0.003,0.212,0.216,0.003,0.212,0.006,0.,0.006
620,0.223,0.,0.223,0.223,0.,0.223,0.006,0.,0.006
630,0.238,0.004,0.234,0.238,0.004,0.234,0.012,0.,0.012
640,0.234,0.,0.234,0.234,0.,0.234,0.006,0.,0.006
650,0.263,0.,0.263,0.263,0.,0.263,0.006,0.,0.006
660,0.289,0.,0.289,0.289,0.,0.289,0.007,0.,0.007
670,0.255,0.,0.255,0.255,0.,0.255,0.007,0.,0.007
680,0.258,0.003,0.254,0.258,0.003,0.254,0.007,0.,0.006
690,0.266,0.,0.266,0.266,0.,0.266,0.007,0.,0.007
700,0.263,0.,0.263,0.263,0.,0.263,0.007,0.,0.007
710,0.272,0.,0.272,0.272,0.,0.272,0.007,0.,0.007
720,0.293,0.,0.293,0.293,0.,0.293,0.007,0.,0.007
730,0.285,0.,0.285,0.285,0.,0.285,0.007,0.,0.007
740,0.303,0.,0.303,0.303,0.,0.303,0.008,0.,0.008
750,0.302,0.,0.302,0.302,0.,0.302,0.007,0.,0.007
760,0.313,0.,0.313,0.313,0.,0.313,0.007,0.,0.007
770,0.343,0.,0.343,0.343,0.,0.343,0.008,0.,0.008
780,0.336,0.,0.336,0.336,0.,0.336,0.008,0.,0.008
790,0.365,0.,0.365,0.365,0.,0.365,0.008,0.,0.008
800,0.348,0.,0.348,0.348,0.,0.348,0.017,0.,0.017
810,0.343,0.003,0.339,0.343,0.003,0.339,0.008,0.,0.008
820,0.359,0.,0.359,0.359,0.,0.359,0.009,0.,0.009
830,0.369,0.,0.367,0.369,0.,0.367,0.008,0.,0.008
840,0.373,0.,0.37,0.373,0.,0.37,0.008,0.,0.008
850,0.379,0.,0.378,0.378,0.,0.378,0.008,0.,0.008
860,0.393,0.,0.393,0.393,0.,0.393,0.012,0.,0.012
870,0.393,0.,0.393,0.393,0.,0.393,0.009,0.,0.009
880,0.429,0.,0.429,0.429,0.,0.429,0.009,0.,0.009
890,0.46,0.,0.46,0.46,0.,0.46,0.009,0.,0.009
900,0.447,0.,0.447,0.447,0.,0.447,0.009,0.,0.009
910,0.42,0.,0.42,0.42,0.,0.42,0.009,0.,0.009
920,0.443,0.,0.443,0.443,0.,0.442,0.009,0.,0.009
930,0.45,0.,0.45,0.45,0.,0.45,0.009,0.,0.009
940,0.46,0.,0.46,0.46,0.,0.46,0.01,0.,0.01
950,0.477,0.,0.477,0.477,0.,0.477,0.016,0.,0.016
960,0.472,0.,0.472,0.472,0.,0.472,0.01,0.,0.01
970,0.516,0.,0.516,0.516,0.,0.516,0.01,0.,0.01
980,0.52,0.,0.52,0.52,0.,0.52,0.01,0.,0.01
990,0.511,0.,0.511,0.511,0.,0.511,0.01,0.,0.01
1000,0.509,0.,0.509,0.509,0.,0.509,0.01,0.,0.01
1100,0.611,0.,0.611,0.611,0.,0.611,0.011,0.,0.011
1200,0.713,0.,0.713,0.713,0.,0.713,0.012,0.,0.012
1300,0.825,0.,0.825,0.825,0.,0.825,0.014,0.,0.014
1400,0.991,0.,0.991,0.991,0.,0.991,0.015,0.,0.015
1500,1.104,0.,1.104,1.104,0.,1.104,0.016,0.,0.016
1600,1.206,0.,1.206,1.206,0.,1.206,0.017,0.,0.017
1700,1.362,0.,1.362,1.362,0.,1.362,0.018,0.,0.018
1800,1.557,0.,1.557,1.557,0.,1.556,0.019,0.,0.019
1900,1.771,0.,1.77,1.77,0.,1.77,0.02,0.,0.02
2000,1.861,0.003,1.857,1.861,0.003,1.857,0.024,0.,0.024
3000,4.159,0.,4.158,4.159,0.,4.158,0.034,0.,0.034
4000,7.543,0.,7.543,7.543,0.,7.543,0.049,0.,0.049
5000,11.774,0.015,11.757,11.774,0.015,11.757,0.059,0.,0.059
