param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
35,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
36,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
37,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
38,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
43,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
44,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
45,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
46,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
47,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
48,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
49,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
50,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
51,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
52,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
53,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
54,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
55,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
56,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
57,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
58,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
61,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
62,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
63,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
64,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
65,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
66,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
67,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
68,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
69,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
70,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
71,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
72,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
73,0.006,0.,0.006,0.006,0.,0.006,0.002,0.,0.002
74,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
75,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
76,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
77,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
78,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
79,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
80,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
81,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
82,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
83,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
84,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
85,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
86,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
87,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
88,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
89,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
90,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
93,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
94,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
95,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
96,0.072,0.,0.072,0.072,0.,0.072,0.,0.,0.
97,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
98,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
99,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
100,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
110,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
120,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
130,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
140,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
150,0.015,0.003,0.011,0.015,0.003,0.011,0.001,0.,0.001
160,0.047,0.,0.047,0.047,0.,0.047,0.001,0.,0.001
170,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
180,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
190,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
200,0.063,0.004,0.059,0.063,0.004,0.059,0.001,0.,0.001
210,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
220,0.036,0.,0.036,0.036,0.,0.036,0.001,0.,0.001
230,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
240,0.027,0.,0.028,0.027,0.,0.027,0.001,0.,0.001
250,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
260,0.028,0.,0.028,0.028,0.,0.028,0.002,0.,0.002
270,0.029,0.,0.029,0.029,0.,0.029,0.002,0.,0.002
280,0.038,0.,0.038,0.038,0.,0.038,0.002,0.,0.002
290,0.033,0.,0.033,0.032,0.,0.032,0.002,0.,0.002
300,0.05,0.,0.05,0.05,0.,0.05,0.002,0.,0.002
310,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
320,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
330,0.053,0.,0.053,0.053,0.,0.053,0.002,0.,0.002
340,0.044,0.,0.044,0.044,0.,0.044,0.003,0.,0.003
350,0.051,0.,0.051,0.051,0.,0.051,0.002,0.,0.002
360,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
370,0.051,0.,0.051,0.051,0.,0.051,0.003,0.,0.003
380,0.129,0.,0.129,0.129,0.,0.129,0.003,0.,0.003
390,0.058,0.,0.058,0.058,0.,0.058,0.003,0.,0.003
400,0.057,0.,0.057,0.057,0.,0.057,0.003,0.,0.003
410,0.094,0.,0.094,0.094,0.,0.094,0.003,0.,0.003
420,0.064,0.,0.064,0.064,0.,0.064,0.003,0.,0.003
430,0.071,0.,0.071,0.071,0.,0.071,0.01,0.,0.01
440,0.068,0.,0.068,0.068,0.,0.068,0.003,0.,0.003
450,0.08,0.,0.079,0.08,0.,0.079,0.003,0.,0.003
460,0.074,0.,0.073,0.074,0.,0.073,0.003,0.,0.003
470,0.08,0.,0.08,0.08,0.,0.08,0.003,0.,0.003
480,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
490,0.082,0.,0.082,0.082,0.,0.081,0.003,0.,0.003
500,0.09,0.,0.09,0.09,0.,0.09,0.003,0.,0.003
510,0.098,0.,0.098,0.098,0.,0.098,0.003,0.,0.003
520,0.093,0.,0.093,0.093,0.,0.093,0.004,0.,0.004
530,0.098,0.,0.098,0.098,0.,0.098,0.005,0.,0.005
540,0.105,0.,0.105,0.105,0.,0.105,0.003,0.,0.003
550,0.111,0.003,0.108,0.111,0.003,0.107,0.015,0.003,0.011
560,0.112,0.004,0.108,0.112,0.004,0.108,0.004,0.,0.004
570,0.123,0.004,0.118,0.123,0.004,0.118,0.004,0.,0.004
580,0.141,0.,0.141,0.141,0.,0.141,0.004,0.,0.004
590,0.117,0.,0.117,0.117,0.,0.117,0.004,0.,0.004
600,0.129,0.,0.129,0.129,0.,0.129,0.004,0.,0.004
610,0.143,0.,0.143,0.143,0.,0.143,0.014,0.,0.014
620,0.137,0.,0.137,0.137,0.,0.137,0.004,0.,0.004
630,0.143,0.,0.143,0.143,0.,0.143,0.004,0.,0.004
640,0.162,0.,0.162,0.162,0.,0.162,0.004,0.,0.004
650,0.17,0.003,0.166,0.17,0.003,0.166,0.004,0.,0.004
660,0.168,0.003,0.164,0.168,0.003,0.164,0.004,0.,0.004
670,0.17,0.,0.17,0.17,0.,0.17,0.004,0.,0.004
680,0.167,0.,0.166,0.166,0.,0.166,0.005,0.,0.005
690,0.166,0.003,0.162,0.166,0.003,0.162,0.005,0.,0.005
700,0.168,0.003,0.164,0.168,0.003,0.164,0.005,0.,0.005
710,0.173,0.,0.173,0.173,0.,0.173,0.005,0.,0.005
720,0.18,0.,0.18,0.18,0.,0.18,0.011,0.,0.011
730,0.182,0.,0.182,0.182,0.,0.181,0.005,0.,0.005
740,0.18,0.,0.18,0.18,0.,0.18,0.005,0.,0.005
750,0.19,0.,0.19,0.19,0.,0.19,0.015,0.,0.015
760,0.199,0.,0.199,0.199,0.,0.199,0.005,0.,0.005
770,0.204,0.,0.204,0.204,0.,0.204,0.005,0.,0.005
780,0.212,0.,0.212,0.212,0.,0.212,0.005,0.,0.005
790,0.237,0.003,0.233,0.237,0.003,0.233,0.005,0.,0.005
800,0.232,0.,0.232,0.232,0.,0.232,0.006,0.,0.006
810,0.232,0.,0.232,0.232,0.,0.232,0.005,0.,0.005
820,0.242,0.,0.242,0.242,0.,0.242,0.006,0.,0.006
830,0.27,0.,0.27,0.27,0.,0.27,0.006,0.,0.006
840,0.247,0.,0.247,0.247,0.,0.247,0.012,0.,0.012
850,0.248,0.,0.248,0.248,0.,0.248,0.006,0.,0.006
860,0.242,0.,0.242,0.242,0.,0.242,0.007,0.,0.007
870,0.252,0.003,0.248,0.252,0.003,0.248,0.006,0.,0.006
880,0.268,0.,0.268,0.268,0.,0.268,0.006,0.,0.006
890,0.267,0.,0.267,0.267,0.,0.267,0.006,0.,0.006
900,0.27,0.,0.27,0.27,0.,0.27,0.006,0.,0.006
910,0.279,0.,0.279,0.279,0.,0.279,0.006,0.,0.006
920,0.291,0.,0.291,0.291,0.,0.291,0.006,0.,0.006
930,0.308,0.,0.308,0.308,0.,0.308,0.007,0.,0.007
940,0.325,0.,0.325,0.325,0.,0.325,0.007,0.,0.007
950,0.318,0.,0.318,0.318,0.,0.318,0.007,0.,0.007
960,0.336,0.,0.336,0.336,0.,0.336,0.006,0.,0.006
970,0.326,0.,0.326,0.326,0.,0.326,0.007,0.,0.007
980,0.322,0.,0.322,0.322,0.,0.322,0.007,0.,0.007
990,0.337,0.,0.337,0.337,0.,0.337,0.013,0.,0.013
1000,0.332,0.,0.332,0.332,0.,0.332,0.007,0.,0.007
1100,0.398,0.,0.398,0.398,0.,0.398,0.008,0.,0.008
1200,0.466,0.,0.466,0.466,0.,0.466,0.008,0.,0.008
1300,0.541,0.,0.541,0.541,0.,0.541,0.009,0.,0.009
1400,0.682,0.,0.682,0.682,0.,0.682,0.011,0.,0.011
1500,0.776,0.,0.776,0.776,0.,0.776,0.021,0.,0.021
1600,0.845,0.,0.845,0.845,0.,0.845,0.013,0.,0.013
1700,0.903,0.,0.903,0.903,0.,0.903,0.013,0.,0.013
1800,1.022,0.,1.022,1.022,0.,1.022,0.014,0.,0.014
1900,1.177,0.,1.177,1.177,0.,1.177,0.02,0.,0.02
2000,1.32,0.,1.32,1.32,0.,1.32,0.016,0.,0.016
3000,2.846,0.,2.845,2.846,0.,2.845,0.028,0.,0.028
4000,5.017,0.,5.017,5.017,0.,5.017,0.036,0.,0.036
5000,8.124,0.,8.124,8.124,0.,8.124,0.05,0.,0.05
