param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
25,0.01,0.,0.01,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.003,0.,0.003,0.,0.,0.
26,0.011,0.,0.011,0.005,0.,0.005,0.002,0.,0.002,0.001,0.,0.001,0.008,0.,0.008,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
27,0.011,0.,0.011,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
28,0.013,0.,0.013,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.01,0.,0.01,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
29,0.013,0.,0.013,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.01,0.,0.01,0.,0.,0.,0.004,0.,0.004,0.,0.,0.
30,0.014,0.,0.014,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
31,0.019,0.,0.019,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.011,0.,0.011,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
32,0.015,0.,0.015,0.008,0.,0.008,0.002,0.,0.002,0.002,0.,0.002,0.012,0.,0.012,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
33,0.016,0.,0.016,0.008,0.,0.008,0.003,0.,0.003,0.002,0.,0.002,0.013,0.,0.013,0.,0.,0.,0.005,0.,0.005,0.,0.,0.
34,0.023,0.,0.023,0.009,0.,0.009,0.009,0.,0.009,0.002,0.,0.002,0.013,0.,0.013,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
35,0.018,0.,0.018,0.009,0.,0.009,0.003,0.,0.003,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
36,0.018,0.,0.018,0.009,0.,0.009,0.003,0.,0.003,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.,0.006,0.,0.006,0.,0.,0.
37,0.019,0.,0.019,0.014,0.,0.014,0.003,0.,0.003,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
38,0.021,0.,0.021,0.01,0.,0.01,0.004,0.,0.004,0.002,0.,0.002,0.017,0.,0.017,0.,0.,0.,0.007,0.,0.007,0.,0.,0.
39,0.082,0.003,0.079,0.012,0.,0.012,0.004,0.002,0.001,0.002,0.,0.002,0.078,0.,0.078,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
40,0.022,0.,0.022,0.011,0.,0.011,0.004,0.,0.004,0.002,0.,0.002,0.017,0.,0.017,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
41,0.023,0.,0.023,0.019,0.,0.019,0.004,0.,0.004,0.003,0.,0.003,0.018,0.,0.018,0.,0.,0.,0.008,0.,0.008,0.007,0.,0.007
42,0.055,0.,0.055,0.012,0.,0.012,0.004,0.,0.004,0.003,0.,0.003,0.05,0.,0.05,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
43,0.026,0.,0.026,0.013,0.003,0.009,0.004,0.,0.004,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.009,0.002,0.006,0.,0.,0.
44,0.038,0.,0.038,0.013,0.003,0.009,0.005,0.,0.005,0.003,0.003,0.,0.033,0.,0.033,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
45,0.028,0.,0.028,0.014,0.,0.014,0.006,0.,0.006,0.003,0.,0.003,0.021,0.,0.021,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
46,0.028,0.,0.028,0.014,0.,0.014,0.005,0.,0.005,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
47,0.03,0.,0.03,0.075,0.,0.075,0.006,0.,0.006,0.004,0.,0.004,0.023,0.,0.023,0.,0.,0.,0.071,0.,0.071,0.,0.,0.
48,0.035,0.,0.035,0.015,0.,0.015,0.01,0.,0.01,0.004,0.,0.004,0.024,0.,0.024,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
49,0.032,0.,0.032,0.017,0.004,0.013,0.006,0.,0.006,0.004,0.,0.004,0.025,0.,0.025,0.,0.,0.,0.012,0.003,0.008,0.,0.,0.
50,0.081,0.015,0.066,0.024,0.008,0.016,0.045,0.006,0.038,0.005,0.,0.005,0.035,0.007,0.027,0.,0.,0.,0.017,0.008,0.009,0.,0.,0.
51,0.04,0.,0.04,0.048,0.,0.048,0.013,0.,0.013,0.004,0.,0.004,0.026,0.,0.026,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
52,0.035,0.,0.035,0.018,0.,0.018,0.006,0.,0.006,0.005,0.,0.005,0.027,0.,0.027,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
53,0.037,0.,0.037,0.018,0.,0.018,0.006,0.,0.006,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
54,0.099,0.,0.099,0.031,0.,0.031,0.007,0.,0.007,0.005,0.,0.005,0.091,0.,0.091,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
55,0.069,0.,0.069,0.02,0.,0.02,0.038,0.,0.038,0.005,0.,0.005,0.03,0.,0.03,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
56,0.041,0.,0.041,0.02,0.,0.02,0.007,0.,0.007,0.005,0.,0.005,0.033,0.,0.033,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
57,0.053,0.,0.053,0.021,0.,0.021,0.008,0.,0.008,0.005,0.,0.005,0.044,0.,0.044,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
58,0.042,0.,0.042,0.022,0.,0.022,0.008,0.,0.008,0.005,0.,0.005,0.033,0.,0.033,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
59,0.045,0.,0.045,0.027,0.,0.027,0.008,0.,0.008,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
60,0.045,0.,0.045,0.024,0.,0.024,0.009,0.,0.009,0.006,0.,0.006,0.036,0.,0.036,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
61,0.047,0.,0.047,0.032,0.,0.032,0.009,0.,0.009,0.006,0.,0.006,0.037,0.,0.037,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
62,0.049,0.,0.049,0.024,0.,0.024,0.01,0.,0.01,0.006,0.,0.006,0.038,0.,0.038,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
63,0.05,0.,0.05,0.027,0.,0.027,0.009,0.,0.009,0.006,0.,0.006,0.04,0.,0.04,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
64,0.053,0.,0.053,0.086,0.,0.086,0.009,0.,0.009,0.006,0.,0.006,0.04,0.,0.04,0.002,0.,0.002,0.078,0.,0.078,0.,0.,0.
65,0.053,0.,0.053,0.028,0.,0.028,0.011,0.,0.011,0.007,0.,0.007,0.041,0.,0.041,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
66,0.054,0.,0.054,0.058,0.,0.058,0.01,0.,0.01,0.007,0.,0.007,0.042,0.,0.042,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
67,0.054,0.,0.054,0.029,0.,0.029,0.011,0.,0.011,0.007,0.,0.007,0.042,0.,0.042,0.,0.,0.,0.021,0.,0.021,0.,0.,0.
68,0.056,0.,0.056,0.042,0.,0.042,0.011,0.,0.011,0.007,0.,0.007,0.043,0.,0.043,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
69,0.06,0.,0.06,0.031,0.,0.031,0.012,0.,0.012,0.008,0.,0.008,0.047,0.,0.047,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
70,0.061,0.,0.061,0.032,0.,0.032,0.012,0.,0.012,0.009,0.,0.009,0.047,0.,0.047,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
71,0.063,0.,0.063,0.032,0.,0.032,0.013,0.,0.013,0.008,0.,0.008,0.049,0.,0.049,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
72,0.065,0.003,0.061,0.034,0.,0.034,0.013,0.,0.013,0.008,0.,0.008,0.05,0.003,0.047,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
73,0.065,0.,0.065,0.033,0.,0.033,0.013,0.,0.013,0.008,0.,0.008,0.051,0.,0.051,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
74,0.065,0.,0.065,0.035,0.,0.035,0.013,0.,0.013,0.009,0.,0.009,0.051,0.,0.051,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
75,0.067,0.,0.067,0.037,0.,0.037,0.013,0.,0.013,0.009,0.,0.009,0.052,0.,0.052,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
76,0.069,0.,0.069,0.037,0.,0.037,0.015,0.,0.015,0.009,0.,0.009,0.054,0.,0.054,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
77,0.072,0.,0.072,0.037,0.,0.037,0.015,0.,0.015,0.009,0.,0.009,0.056,0.,0.056,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
78,0.076,0.,0.076,0.038,0.,0.038,0.013,0.,0.013,0.009,0.,0.009,0.061,0.,0.061,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
79,0.077,0.,0.077,0.041,0.,0.041,0.015,0.,0.015,0.012,0.,0.012,0.061,0.,0.061,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
80,0.081,0.,0.081,0.04,0.,0.04,0.015,0.,0.015,0.01,0.,0.01,0.064,0.,0.064,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
81,0.078,0.,0.078,0.041,0.,0.041,0.017,0.,0.017,0.01,0.,0.01,0.06,0.,0.06,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
82,0.084,0.,0.084,0.042,0.,0.042,0.015,0.,0.015,0.01,0.,0.01,0.067,0.,0.067,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
83,0.082,0.,0.082,0.047,0.,0.047,0.018,0.,0.018,0.011,0.,0.011,0.063,0.,0.063,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
84,0.094,0.,0.094,0.045,0.003,0.042,0.021,0.,0.021,0.012,0.003,0.009,0.072,0.,0.072,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
85,0.092,0.,0.092,0.045,0.,0.044,0.017,0.,0.017,0.011,0.,0.011,0.073,0.,0.073,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
86,0.09,0.,0.09,0.045,0.,0.045,0.016,0.,0.016,0.012,0.,0.012,0.072,0.,0.072,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
87,0.098,0.,0.098,0.046,0.,0.046,0.021,0.,0.021,0.012,0.,0.012,0.076,0.,0.076,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
88,0.101,0.,0.101,0.049,0.,0.049,0.019,0.,0.019,0.013,0.,0.013,0.08,0.,0.08,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
89,0.1,0.,0.1,0.053,0.,0.053,0.021,0.,0.021,0.014,0.,0.014,0.077,0.,0.077,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
90,0.101,0.,0.101,0.053,0.,0.053,0.021,0.,0.021,0.013,0.,0.013,0.079,0.,0.079,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
91,0.102,0.,0.102,0.054,0.,0.054,0.02,0.,0.02,0.013,0.,0.013,0.08,0.,0.08,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
92,0.116,0.,0.116,0.056,0.,0.056,0.019,0.,0.019,0.013,0.,0.013,0.095,0.,0.095,0.,0.,0.,0.041,0.,0.041,0.,0.,0.
93,0.112,0.,0.112,0.058,0.,0.058,0.022,0.,0.022,0.013,0.,0.013,0.089,0.,0.089,0.,0.,0.,0.043,0.,0.043,0.,0.,0.
94,0.111,0.,0.111,0.059,0.003,0.055,0.024,0.,0.024,0.014,0.,0.014,0.085,0.,0.085,0.,0.,0.,0.043,0.003,0.039,0.,0.,0.
95,0.111,0.,0.111,0.056,0.,0.056,0.02,0.,0.02,0.014,0.,0.014,0.09,0.,0.09,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
96,0.12,0.,0.12,0.058,0.,0.058,0.023,0.,0.023,0.015,0.,0.015,0.095,0.,0.095,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
97,0.118,0.,0.118,0.058,0.,0.058,0.022,0.,0.022,0.016,0.,0.016,0.094,0.,0.094,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
98,0.131,0.,0.131,0.063,0.003,0.059,0.026,0.,0.026,0.016,0.003,0.013,0.103,0.,0.103,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
99,0.12,0.,0.12,0.064,0.,0.064,0.023,0.,0.023,0.015,0.,0.015,0.095,0.,0.095,0.,0.,0.,0.045,0.,0.045,0.002,0.,0.002
100,0.128,0.,0.128,0.111,0.012,0.099,0.022,0.,0.021,0.018,0.,0.018,0.105,0.,0.105,0.,0.,0.,0.093,0.011,0.081,0.,0.,0.
110,0.14,0.,0.14,0.083,0.,0.083,0.027,0.,0.027,0.024,0.,0.024,0.111,0.,0.111,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
120,0.174,0.,0.174,0.091,0.,0.091,0.042,0.,0.042,0.024,0.,0.024,0.131,0.,0.131,0.,0.,0.,0.065,0.,0.064,0.,0.,0.
130,0.202,0.,0.202,0.114,0.,0.114,0.042,0.,0.042,0.031,0.,0.031,0.158,0.,0.158,0.,0.,0.,0.081,0.,0.081,0.,0.,0.
140,0.235,0.007,0.227,0.135,0.,0.135,0.045,0.003,0.042,0.036,0.,0.036,0.188,0.003,0.184,0.,0.,0.,0.098,0.,0.098,0.,0.,0.
150,0.341,0.,0.341,0.143,0.,0.143,0.056,0.,0.056,0.042,0.,0.042,0.283,0.,0.283,0.,0.,0.,0.1,0.,0.1,0.,0.,0.
160,0.295,0.003,0.291,0.178,0.,0.178,0.059,0.002,0.056,0.051,0.,0.051,0.234,0.,0.234,0.,0.,0.,0.125,0.,0.125,0.,0.,0.
170,0.373,0.,0.373,0.215,0.003,0.211,0.07,0.,0.07,0.064,0.,0.064,0.301,0.,0.301,0.,0.,0.,0.149,0.003,0.145,0.,0.,0.
180,0.414,0.003,0.41,0.206,0.,0.206,0.087,0.,0.087,0.056,0.,0.056,0.325,0.003,0.321,0.,0.,0.,0.149,0.,0.149,0.,0.,0.
190,0.426,0.,0.426,0.219,0.,0.219,0.087,0.,0.087,0.062,0.,0.062,0.337,0.,0.337,0.,0.,0.,0.155,0.,0.155,0.,0.,0.
200,0.622,0.003,0.618,0.349,0.003,0.345,0.205,0.,0.205,0.07,0.,0.07,0.415,0.003,0.412,0.,0.,0.,0.278,0.003,0.274,0.,0.,0.
210,0.532,0.,0.532,0.275,0.,0.275,0.102,0.,0.102,0.083,0.,0.083,0.428,0.,0.428,0.,0.,0.,0.19,0.,0.19,0.,0.,0.
220,0.572,0.,0.572,0.292,0.,0.292,0.127,0.,0.127,0.083,0.,0.083,0.443,0.,0.443,0.,0.,0.,0.207,0.,0.207,0.,0.,0.
230,0.665,0.,0.664,0.333,0.,0.333,0.14,0.,0.14,0.1,0.,0.1,0.522,0.,0.522,0.,0.,0.,0.231,0.,0.231,0.001,0.,0.001
240,0.7,0.003,0.696,0.426,0.,0.425,0.154,0.,0.154,0.108,0.,0.108,0.543,0.003,0.539,0.001,0.,0.001,0.315,0.,0.315,0.001,0.,0.001
250,0.843,0.007,0.835,0.498,0.007,0.49,0.147,0.,0.147,0.141,0.007,0.133,0.694,0.007,0.686,0.001,0.,0.001,0.356,0.,0.356,0.001,0.,0.
260,0.771,0.,0.771,0.423,0.003,0.419,0.156,0.,0.156,0.113,0.003,0.109,0.613,0.,0.613,0.001,0.,0.001,0.307,0.,0.307,0.001,0.,0.001
270,0.955,0.,0.955,0.466,0.,0.465,0.177,0.,0.177,0.124,0.,0.124,0.775,0.,0.775,0.001,0.,0.001,0.339,0.,0.339,0.001,0.,0.001
280,1.004,0.,1.004,0.495,0.,0.495,0.203,0.,0.203,0.144,0.,0.144,0.795,0.,0.795,0.004,0.,0.004,0.348,0.,0.348,0.001,0.,0.001
290,1.016,0.,1.016,0.596,0.,0.596,0.208,0.,0.208,0.141,0.,0.141,0.805,0.,0.805,0.001,0.,0.001,0.452,0.,0.452,0.001,0.,0.001
300,1.162,0.012,1.15,0.61,0.,0.61,0.232,0.,0.232,0.168,0.,0.168,0.927,0.011,0.915,0.001,0.,0.001,0.434,0.,0.434,0.006,0.,0.006
310,1.147,0.,1.147,0.622,0.,0.622,0.248,0.,0.248,0.16,0.,0.16,0.896,0.,0.896,0.001,0.,0.001,0.459,0.,0.459,0.001,0.,0.001
320,1.243,0.,1.243,0.671,0.,0.671,0.25,0.,0.25,0.188,0.,0.188,0.99,0.,0.99,0.001,0.,0.001,0.481,0.,0.481,0.001,0.,0.001
330,1.413,0.,1.412,0.702,0.,0.702,0.248,0.,0.248,0.198,0.,0.198,1.163,0.,1.161,0.001,0.,0.001,0.501,0.,0.501,0.001,0.,0.001
340,1.455,0.,1.455,0.758,0.,0.758,0.288,0.,0.288,0.211,0.,0.211,1.162,0.,1.162,0.004,0.,0.004,0.545,0.,0.545,0.001,0.,0.001
350,1.543,0.003,1.539,0.78,0.008,0.772,0.313,0.,0.313,0.2,0.,0.2,1.227,0.003,1.223,0.001,0.,0.001,0.577,0.008,0.569,0.001,0.,0.001
360,1.623,0.011,1.611,0.818,0.003,0.814,0.331,0.,0.331,0.205,0.002,0.203,1.289,0.011,1.277,0.001,0.,0.001,0.61,0.,0.61,0.001,0.001,0.
370,1.669,0.,1.669,0.904,0.,0.904,0.328,0.,0.328,0.248,0.,0.248,1.337,0.,1.337,0.001,0.,0.001,0.653,0.,0.652,0.001,0.,0.001
380,1.807,0.007,1.798,0.962,0.007,0.954,0.318,0.003,0.314,0.247,0.,0.247,1.485,0.003,1.481,0.001,0.,0.001,0.712,0.007,0.704,0.001,0.,0.001
390,1.924,0.,1.924,1.031,0.,1.031,0.374,0.,0.374,0.275,0.,0.275,1.547,0.,1.547,0.001,0.,0.001,0.752,0.,0.752,0.001,0.,0.001
400,1.937,0.004,1.933,1.004,0.,1.003,0.36,0.,0.36,0.282,0.,0.282,1.575,0.004,1.57,0.001,0.,0.001,0.719,0.,0.719,0.001,0.,0.001
