param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
29,0.007,0.,0.007,0.002,0.,0.002,0.004,0.,0.004,0.,0.,0.
30,0.007,0.,0.007,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
31,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
32,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
33,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
34,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
35,0.009,0.,0.009,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
36,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
37,0.011,0.,0.011,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
38,0.012,0.,0.012,0.004,0.,0.004,0.007,0.,0.007,0.,0.,0.
39,0.012,0.,0.012,0.004,0.,0.004,0.006,0.,0.006,0.,0.,0.
40,0.012,0.,0.012,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
41,0.017,0.,0.017,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
42,0.013,0.,0.013,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
43,0.015,0.,0.015,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.
44,0.014,0.,0.014,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
45,0.015,0.,0.015,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
46,0.023,0.,0.023,0.006,0.,0.006,0.015,0.,0.015,0.,0.,0.
47,0.016,0.,0.016,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
48,0.017,0.,0.017,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
49,0.017,0.,0.017,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
50,0.024,0.007,0.017,0.011,0.,0.011,0.012,0.007,0.005,0.,0.,0.
51,0.02,0.,0.02,0.008,0.,0.008,0.011,0.,0.011,0.,0.,0.
52,0.085,0.,0.085,0.074,0.,0.074,0.011,0.,0.011,0.,0.,0.
53,0.021,0.,0.021,0.009,0.,0.009,0.011,0.,0.011,0.,0.,0.
54,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
55,0.022,0.,0.022,0.009,0.,0.009,0.012,0.,0.012,0.,0.,0.
56,0.058,0.,0.058,0.01,0.,0.01,0.047,0.,0.047,0.,0.,0.
57,0.024,0.,0.024,0.011,0.,0.011,0.012,0.,0.012,0.,0.,0.
58,0.024,0.,0.024,0.01,0.,0.01,0.013,0.,0.013,0.,0.,0.
59,0.039,0.,0.039,0.011,0.,0.011,0.027,0.,0.027,0.,0.,0.
60,0.027,0.,0.027,0.011,0.,0.011,0.015,0.,0.015,0.,0.,0.
61,0.027,0.,0.027,0.011,0.,0.011,0.014,0.,0.014,0.,0.,0.
62,0.029,0.,0.029,0.013,0.,0.013,0.015,0.,0.015,0.,0.,0.
63,0.029,0.,0.029,0.013,0.,0.013,0.015,0.,0.015,0.,0.,0.
64,0.037,0.,0.037,0.013,0.,0.013,0.023,0.,0.023,0.,0.,0.
65,0.031,0.,0.031,0.013,0.,0.013,0.017,0.,0.017,0.,0.,0.
66,0.038,0.,0.038,0.013,0.,0.013,0.024,0.,0.024,0.,0.,0.
67,0.031,0.,0.031,0.014,0.,0.014,0.017,0.,0.017,0.,0.,0.
68,0.034,0.,0.034,0.016,0.,0.016,0.017,0.,0.017,0.,0.,0.
69,0.098,0.,0.098,0.079,0.,0.079,0.018,0.,0.018,0.,0.,0.
70,0.036,0.,0.036,0.016,0.,0.016,0.018,0.,0.018,0.,0.,0.
71,0.069,0.,0.069,0.049,0.,0.049,0.019,0.,0.019,0.,0.,0.
72,0.039,0.,0.039,0.018,0.,0.018,0.019,0.,0.019,0.,0.,0.
73,0.053,0.,0.053,0.017,0.,0.017,0.036,0.,0.036,0.,0.,0.
74,0.041,0.,0.041,0.017,0.,0.017,0.023,0.,0.023,0.,0.,0.
75,0.039,0.,0.039,0.017,0.,0.017,0.021,0.,0.021,0.,0.,0.
76,0.042,0.,0.042,0.018,0.,0.018,0.023,0.,0.023,0.,0.,0.
77,0.044,0.003,0.041,0.021,0.003,0.017,0.022,0.,0.022,0.,0.,0.
78,0.043,0.,0.043,0.019,0.,0.019,0.023,0.,0.023,0.,0.,0.
79,0.046,0.,0.046,0.019,0.,0.019,0.026,0.,0.026,0.,0.,0.
80,0.048,0.,0.048,0.022,0.,0.022,0.025,0.,0.025,0.,0.,0.
81,0.048,0.,0.048,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.
82,0.05,0.,0.05,0.021,0.,0.021,0.028,0.,0.028,0.,0.,0.
83,0.05,0.,0.05,0.023,0.,0.023,0.026,0.,0.026,0.,0.,0.
84,0.049,0.,0.049,0.022,0.,0.022,0.026,0.,0.026,0.,0.,0.
85,0.053,0.003,0.049,0.023,0.,0.023,0.029,0.003,0.025,0.,0.,0.
86,0.053,0.,0.053,0.025,0.,0.025,0.027,0.,0.027,0.,0.,0.
87,0.056,0.,0.056,0.026,0.,0.026,0.029,0.,0.029,0.,0.,0.
88,0.055,0.,0.055,0.025,0.,0.025,0.029,0.,0.029,0.,0.,0.
89,0.057,0.,0.057,0.026,0.,0.026,0.03,0.,0.03,0.,0.,0.
90,0.06,0.,0.06,0.025,0.,0.025,0.033,0.,0.033,0.,0.,0.
91,0.061,0.,0.061,0.028,0.,0.028,0.031,0.,0.031,0.,0.,0.
92,0.062,0.,0.062,0.03,0.,0.03,0.031,0.,0.031,0.,0.,0.
93,0.061,0.,0.061,0.027,0.,0.027,0.032,0.,0.032,0.,0.,0.
94,0.062,0.,0.062,0.028,0.,0.028,0.032,0.,0.032,0.,0.,0.
95,0.064,0.,0.064,0.029,0.,0.029,0.034,0.,0.034,0.,0.,0.
96,0.069,0.003,0.065,0.032,0.,0.032,0.036,0.003,0.032,0.,0.,0.
97,0.07,0.,0.07,0.032,0.,0.032,0.036,0.,0.036,0.,0.,0.
98,0.068,0.,0.068,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.
99,0.078,0.,0.078,0.033,0.,0.033,0.044,0.,0.044,0.,0.,0.
100,0.126,0.015,0.11,0.047,0.,0.047,0.078,0.015,0.063,0.,0.,0.
110,0.091,0.,0.091,0.042,0.,0.042,0.048,0.,0.048,0.,0.,0.
120,0.123,0.,0.123,0.058,0.,0.058,0.064,0.,0.064,0.,0.,0.
130,0.126,0.003,0.122,0.059,0.003,0.055,0.066,0.,0.066,0.,0.,0.
140,0.163,0.,0.163,0.079,0.,0.079,0.082,0.,0.082,0.,0.,0.
150,0.164,0.,0.164,0.088,0.,0.088,0.075,0.,0.075,0.,0.,0.
160,0.213,0.,0.213,0.099,0.,0.099,0.113,0.,0.113,0.,0.,0.
170,0.233,0.003,0.229,0.114,0.,0.114,0.117,0.003,0.113,0.,0.,0.
180,0.248,0.,0.248,0.115,0.,0.115,0.132,0.,0.132,0.,0.,0.
190,0.272,0.,0.272,0.135,0.,0.135,0.135,0.,0.135,0.,0.,0.
200,0.411,0.003,0.407,0.26,0.003,0.256,0.15,0.,0.15,0.,0.,0.
210,0.343,0.,0.343,0.167,0.,0.167,0.175,0.,0.175,0.,0.,0.
220,0.395,0.,0.395,0.214,0.,0.214,0.18,0.,0.18,0.,0.,0.
230,0.439,0.003,0.435,0.225,0.003,0.221,0.213,0.,0.213,0.,0.,0.
240,0.456,0.003,0.452,0.223,0.,0.223,0.231,0.003,0.227,0.,0.,0.
250,0.604,0.003,0.6,0.375,0.,0.375,0.228,0.003,0.224,0.,0.,0.
260,0.537,0.,0.537,0.268,0.,0.268,0.268,0.,0.268,0.,0.,0.
270,0.596,0.,0.596,0.328,0.,0.328,0.266,0.,0.266,0.,0.,0.
280,0.656,0.,0.656,0.34,0.,0.34,0.315,0.,0.315,0.,0.,0.
290,0.661,0.,0.661,0.344,0.,0.344,0.315,0.,0.315,0.,0.,0.
300,0.793,0.,0.793,0.398,0.,0.398,0.394,0.,0.394,0.,0.,0.
310,0.797,0.,0.797,0.43,0.,0.43,0.366,0.,0.366,0.,0.,0.
320,0.84,0.003,0.836,0.424,0.003,0.42,0.415,0.,0.415,0.,0.,0.
330,0.872,0.,0.872,0.457,0.,0.457,0.413,0.,0.413,0.,0.,0.
340,0.991,0.,0.991,0.52,0.,0.52,0.469,0.,0.469,0.,0.,0.
350,0.982,0.011,0.97,0.531,0.007,0.523,0.45,0.003,0.446,0.,0.,0.
360,1.054,0.,1.054,0.564,0.,0.564,0.488,0.,0.488,0.,0.,0.
370,1.174,0.,1.174,0.638,0.,0.638,0.534,0.,0.534,0.,0.,0.
380,1.177,0.,1.177,0.623,0.,0.623,0.552,0.,0.552,0.,0.,0.
390,1.309,0.003,1.305,0.7,0.003,0.696,0.607,0.,0.607,0.,0.,0.
400,1.364,0.015,1.348,0.778,0.007,0.77,0.585,0.007,0.577,0.,0.,0.
