param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
43,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
44,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.004,0.001,0.003,0.004,0.001,0.003,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
55,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
59,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
65,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
66,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
67,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
71,0.006,0.,0.006,0.006,0.,0.006,0.002,0.,0.002
72,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
75,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
76,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
77,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
78,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
79,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
80,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
81,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.006,0.,0.005,0.006,0.,0.005,0.,0.,0.
84,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
85,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
86,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
87,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
88,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
89,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
90,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
93,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
94,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
95,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
98,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
99,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
100,0.009,0.002,0.007,0.009,0.002,0.007,0.,0.,0.
110,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
120,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
130,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
140,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
150,0.016,0.002,0.014,0.016,0.002,0.014,0.001,0.,0.001
160,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
170,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
180,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
190,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
200,0.062,0.008,0.054,0.062,0.008,0.054,0.001,0.,0.001
210,0.022,0.,0.022,0.021,0.,0.021,0.001,0.,0.001
220,0.027,0.,0.026,0.027,0.,0.026,0.001,0.,0.001
230,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
240,0.033,0.,0.033,0.033,0.,0.033,0.001,0.,0.001
250,0.027,0.,0.027,0.027,0.,0.027,0.002,0.,0.002
260,0.03,0.,0.03,0.03,0.,0.03,0.002,0.,0.002
270,0.036,0.,0.035,0.036,0.,0.035,0.002,0.,0.002
280,0.034,0.,0.034,0.034,0.,0.034,0.002,0.,0.002
290,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
300,0.042,0.,0.041,0.042,0.,0.041,0.002,0.,0.002
310,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
320,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
330,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
340,0.051,0.,0.051,0.051,0.,0.05,0.002,0.,0.002
350,0.057,0.,0.057,0.057,0.,0.057,0.002,0.,0.002
360,0.057,0.,0.057,0.057,0.,0.057,0.003,0.,0.003
370,0.06,0.,0.06,0.06,0.,0.06,0.002,0.,0.002
380,0.067,0.,0.067,0.067,0.,0.067,0.003,0.,0.003
390,0.065,0.,0.065,0.065,0.,0.065,0.002,0.,0.002
400,0.069,0.,0.068,0.069,0.,0.068,0.002,0.,0.002
410,0.078,0.,0.078,0.078,0.,0.078,0.003,0.,0.003
420,0.074,0.,0.073,0.074,0.,0.073,0.002,0.,0.002
430,0.078,0.,0.078,0.078,0.,0.078,0.003,0.,0.003
440,0.079,0.001,0.077,0.079,0.001,0.077,0.003,0.,0.003
450,0.073,0.,0.073,0.073,0.,0.073,0.003,0.,0.003
460,0.08,0.,0.08,0.08,0.,0.08,0.003,0.,0.003
470,0.079,0.,0.079,0.079,0.,0.079,0.004,0.,0.004
480,0.083,0.,0.083,0.083,0.,0.083,0.004,0.,0.004
490,0.091,0.,0.09,0.091,0.,0.09,0.003,0.,0.003
500,0.088,0.,0.088,0.088,0.,0.088,0.004,0.,0.004
510,0.093,0.,0.093,0.093,0.,0.093,0.004,0.,0.004
520,0.102,0.,0.101,0.102,0.,0.101,0.003,0.,0.003
530,0.109,0.,0.109,0.109,0.,0.109,0.006,0.,0.006
540,0.108,0.,0.107,0.108,0.,0.107,0.004,0.,0.004
550,0.135,0.,0.135,0.135,0.,0.135,0.004,0.,0.004
560,0.117,0.001,0.116,0.117,0.001,0.116,0.003,0.,0.003
570,0.122,0.001,0.121,0.122,0.001,0.121,0.004,0.,0.004
580,0.145,0.001,0.143,0.145,0.001,0.143,0.004,0.,0.004
590,0.143,0.,0.143,0.143,0.,0.143,0.005,0.,0.005
600,0.128,0.,0.128,0.128,0.,0.128,0.005,0.,0.005
610,0.143,0.,0.143,0.143,0.,0.143,0.005,0.,0.005
620,0.154,0.,0.154,0.154,0.,0.154,0.004,0.,0.004
630,0.147,0.001,0.146,0.147,0.001,0.146,0.004,0.,0.004
640,0.168,0.,0.167,0.167,0.,0.167,0.004,0.,0.004
650,0.158,0.,0.158,0.158,0.,0.158,0.004,0.,0.004
660,0.154,0.,0.153,0.154,0.,0.153,0.004,0.,0.004
670,0.161,0.,0.161,0.161,0.,0.161,0.004,0.,0.004
680,0.165,0.,0.165,0.165,0.,0.165,0.005,0.,0.005
690,0.172,0.,0.172,0.172,0.,0.172,0.005,0.,0.005
700,0.177,0.,0.177,0.177,0.,0.177,0.005,0.,0.005
710,0.181,0.,0.181,0.181,0.,0.181,0.005,0.,0.005
720,0.186,0.,0.186,0.186,0.,0.186,0.005,0.,0.005
730,0.198,0.,0.198,0.198,0.,0.198,0.006,0.,0.006
740,0.195,0.,0.195,0.195,0.,0.195,0.006,0.,0.006
750,0.201,0.,0.201,0.201,0.,0.201,0.015,0.,0.015
760,0.224,0.,0.224,0.224,0.,0.224,0.006,0.,0.006
770,0.239,0.,0.239,0.239,0.,0.239,0.006,0.,0.006
780,0.236,0.,0.236,0.236,0.,0.235,0.006,0.,0.006
790,0.209,0.,0.209,0.209,0.,0.209,0.006,0.,0.006
800,0.216,0.,0.216,0.216,0.,0.216,0.013,0.,0.013
810,0.225,0.,0.224,0.225,0.,0.224,0.005,0.,0.005
820,0.236,0.,0.236,0.236,0.,0.236,0.011,0.,0.011
830,0.231,0.,0.23,0.23,0.,0.23,0.006,0.,0.006
840,0.241,0.,0.241,0.241,0.,0.241,0.006,0.,0.006
850,0.254,0.,0.254,0.254,0.,0.254,0.012,0.,0.012
860,0.253,0.,0.253,0.253,0.,0.253,0.006,0.,0.006
870,0.295,0.,0.295,0.295,0.,0.295,0.007,0.,0.007
880,0.277,0.,0.277,0.277,0.,0.277,0.006,0.,0.006
890,0.315,0.,0.315,0.315,0.,0.315,0.007,0.,0.007
900,0.282,0.,0.282,0.282,0.,0.282,0.007,0.,0.007
910,0.28,0.,0.28,0.28,0.,0.28,0.007,0.,0.007
920,0.289,0.002,0.284,0.289,0.002,0.284,0.007,0.,0.007
930,0.29,0.,0.29,0.29,0.,0.29,0.007,0.,0.007
940,0.295,0.,0.295,0.295,0.,0.295,0.007,0.,0.007
950,0.304,0.,0.304,0.304,0.,0.304,0.007,0.,0.007
960,0.305,0.,0.305,0.305,0.,0.305,0.007,0.,0.007
970,0.353,0.,0.352,0.353,0.,0.352,0.007,0.,0.007
980,0.347,0.,0.347,0.347,0.,0.347,0.007,0.,0.007
990,0.362,0.,0.362,0.362,0.,0.362,0.008,0.,0.008
1000,0.335,0.,0.335,0.335,0.,0.335,0.008,0.,0.008
1100,0.396,0.,0.396,0.396,0.,0.396,0.008,0.,0.008
1200,0.467,0.,0.467,0.467,0.,0.467,0.01,0.,0.01
1300,0.539,0.,0.539,0.539,0.,0.539,0.01,0.,0.01
1400,0.66,0.,0.66,0.66,0.,0.66,0.011,0.,0.011
1500,0.778,0.,0.776,0.778,0.,0.776,0.015,0.,0.015
1600,0.818,0.,0.818,0.818,0.,0.818,0.014,0.,0.014
1700,0.902,0.,0.902,0.902,0.,0.902,0.015,0.,0.015
1800,1.006,0.,1.005,1.006,0.,1.005,0.014,0.,0.014
1900,1.175,0.,1.175,1.175,0.,1.175,0.014,0.,0.014
2000,1.333,0.,1.333,1.333,0.,1.333,0.015,0.,0.015
3000,2.746,0.004,2.741,2.746,0.004,2.741,0.025,0.,0.024
4000,5.094,0.002,5.091,5.094,0.002,5.091,0.033,0.,0.032
5000,7.68,0.,7.68,7.68,0.,7.679,0.042,0.,0.042
