param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.01,0.,0.01,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.
29,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
30,0.01,0.,0.009,0.003,0.,0.003,0.007,0.,0.006,0.,0.,0.
31,0.012,0.,0.011,0.004,0.,0.004,0.007,0.,0.007,0.,0.,0.
32,0.012,0.,0.012,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
33,0.012,0.,0.012,0.003,0.,0.003,0.008,0.,0.008,0.,0.,0.
34,0.014,0.,0.014,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
35,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
36,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
37,0.016,0.,0.016,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
38,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
39,0.018,0.,0.017,0.005,0.,0.004,0.012,0.,0.012,0.,0.,0.
40,0.017,0.,0.017,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
41,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
42,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
43,0.021,0.,0.021,0.006,0.,0.006,0.014,0.,0.014,0.,0.,0.
44,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
45,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
46,0.024,0.,0.024,0.007,0.,0.007,0.016,0.,0.016,0.,0.,0.
47,0.024,0.,0.024,0.008,0.,0.008,0.015,0.,0.015,0.,0.,0.
48,0.025,0.,0.024,0.008,0.,0.008,0.016,0.,0.015,0.,0.,0.
49,0.027,0.,0.027,0.008,0.,0.008,0.019,0.,0.019,0.,0.,0.
50,0.034,0.01,0.023,0.011,0.002,0.008,0.022,0.007,0.014,0.,0.,0.
51,0.029,0.,0.029,0.009,0.,0.009,0.019,0.,0.019,0.,0.,0.
52,0.031,0.,0.031,0.012,0.,0.012,0.018,0.,0.018,0.,0.,0.
53,0.03,0.,0.03,0.01,0.,0.01,0.019,0.,0.019,0.,0.,0.
54,0.03,0.,0.03,0.01,0.,0.01,0.02,0.,0.02,0.,0.,0.
55,0.033,0.,0.033,0.01,0.,0.01,0.023,0.,0.023,0.,0.,0.
56,0.033,0.,0.033,0.01,0.,0.01,0.021,0.,0.021,0.,0.,0.
57,0.035,0.,0.034,0.011,0.,0.01,0.023,0.,0.023,0.,0.,0.
58,0.035,0.,0.035,0.011,0.,0.011,0.023,0.,0.023,0.,0.,0.
59,0.037,0.001,0.035,0.011,0.001,0.01,0.025,0.,0.025,0.,0.,0.
60,0.037,0.,0.037,0.012,0.,0.012,0.024,0.,0.024,0.,0.,0.
61,0.039,0.,0.039,0.013,0.,0.013,0.025,0.,0.025,0.,0.,0.
62,0.041,0.,0.041,0.015,0.,0.015,0.025,0.,0.025,0.,0.,0.
63,0.043,0.,0.042,0.013,0.,0.013,0.029,0.,0.028,0.,0.,0.
64,0.046,0.,0.046,0.013,0.,0.013,0.032,0.,0.032,0.,0.,0.
65,0.044,0.,0.044,0.014,0.,0.014,0.029,0.,0.029,0.,0.,0.
66,0.048,0.,0.048,0.016,0.,0.016,0.031,0.,0.031,0.,0.,0.
67,0.049,0.,0.049,0.015,0.,0.015,0.033,0.,0.033,0.,0.,0.
68,0.051,0.,0.051,0.018,0.,0.018,0.031,0.,0.031,0.,0.,0.
69,0.05,0.,0.05,0.017,0.,0.017,0.032,0.,0.032,0.,0.,0.
70,0.053,0.,0.053,0.016,0.,0.016,0.036,0.,0.036,0.,0.,0.
71,0.053,0.,0.053,0.018,0.,0.018,0.034,0.,0.034,0.,0.,0.
72,0.054,0.,0.054,0.017,0.,0.017,0.035,0.,0.035,0.,0.,0.
73,0.059,0.,0.058,0.019,0.,0.018,0.039,0.,0.039,0.,0.,0.
74,0.061,0.,0.061,0.02,0.,0.02,0.04,0.,0.04,0.,0.,0.
75,0.063,0.,0.063,0.019,0.,0.019,0.043,0.,0.043,0.,0.,0.
76,0.061,0.,0.061,0.021,0.,0.021,0.039,0.,0.039,0.,0.,0.
77,0.064,0.,0.064,0.023,0.,0.023,0.04,0.,0.04,0.,0.,0.
78,0.069,0.,0.068,0.027,0.,0.027,0.041,0.,0.041,0.,0.,0.
79,0.064,0.,0.064,0.021,0.,0.021,0.042,0.,0.042,0.,0.,0.
80,0.071,0.,0.071,0.021,0.,0.021,0.049,0.,0.049,0.,0.,0.
81,0.072,0.,0.072,0.021,0.,0.021,0.05,0.,0.05,0.,0.,0.
82,0.078,0.,0.077,0.022,0.,0.022,0.055,0.,0.054,0.,0.,0.
83,0.078,0.,0.078,0.022,0.,0.022,0.054,0.,0.054,0.,0.,0.
84,0.075,0.,0.075,0.023,0.,0.023,0.051,0.,0.051,0.,0.,0.
85,0.075,0.,0.075,0.024,0.,0.024,0.049,0.,0.049,0.,0.,0.
86,0.079,0.,0.079,0.026,0.,0.026,0.052,0.,0.052,0.,0.,0.
87,0.078,0.,0.078,0.026,0.,0.026,0.051,0.,0.051,0.,0.,0.
88,0.079,0.,0.079,0.026,0.,0.026,0.052,0.,0.052,0.,0.,0.
89,0.081,0.,0.081,0.026,0.,0.026,0.053,0.,0.053,0.,0.,0.
90,0.084,0.,0.083,0.029,0.,0.029,0.053,0.,0.052,0.,0.,0.
91,0.086,0.,0.086,0.03,0.,0.03,0.055,0.,0.055,0.,0.,0.
92,0.09,0.,0.09,0.029,0.,0.029,0.059,0.,0.059,0.,0.,0.
93,0.088,0.,0.088,0.03,0.,0.03,0.058,0.,0.058,0.,0.,0.
94,0.093,0.,0.093,0.031,0.,0.031,0.06,0.,0.06,0.,0.,0.
95,0.095,0.,0.094,0.03,0.,0.03,0.064,0.,0.063,0.,0.,0.
96,0.097,0.001,0.096,0.031,0.,0.031,0.064,0.,0.063,0.,0.,0.
97,0.096,0.,0.096,0.033,0.,0.033,0.062,0.,0.062,0.,0.,0.
98,0.104,0.,0.104,0.034,0.,0.034,0.069,0.,0.069,0.,0.,0.
99,0.117,0.001,0.116,0.043,0.,0.043,0.074,0.001,0.073,0.,0.,0.
100,0.142,0.004,0.138,0.038,0.,0.038,0.103,0.004,0.099,0.,0.,0.
110,0.128,0.001,0.127,0.043,0.001,0.042,0.084,0.,0.084,0.,0.,0.
120,0.163,0.,0.163,0.05,0.,0.05,0.111,0.,0.111,0.,0.,0.
130,0.195,0.,0.195,0.067,0.,0.067,0.126,0.,0.126,0.,0.,0.
140,0.215,0.,0.214,0.074,0.,0.074,0.139,0.,0.138,0.,0.,0.
150,0.245,0.001,0.243,0.093,0.,0.092,0.151,0.,0.15,0.,0.,0.
160,0.253,0.,0.252,0.09,0.,0.089,0.162,0.,0.162,0.,0.,0.
170,0.293,0.004,0.289,0.107,0.003,0.104,0.185,0.001,0.184,0.,0.,0.
180,0.33,0.003,0.326,0.112,0.,0.111,0.216,0.002,0.213,0.,0.,0.
190,0.373,0.003,0.37,0.138,0.,0.138,0.234,0.002,0.231,0.,0.,0.
200,0.435,0.,0.434,0.157,0.,0.157,0.278,0.,0.277,0.,0.,0.
210,0.482,0.,0.482,0.178,0.,0.178,0.302,0.,0.302,0.,0.,0.
220,0.486,0.,0.486,0.173,0.,0.173,0.311,0.,0.311,0.,0.,0.
230,0.534,0.,0.534,0.187,0.,0.187,0.345,0.,0.345,0.,0.,0.
240,0.601,0.,0.601,0.23,0.,0.23,0.369,0.,0.369,0.,0.,0.
250,0.611,0.003,0.607,0.215,0.001,0.213,0.395,0.001,0.393,0.,0.,0.
260,0.684,0.,0.684,0.23,0.,0.23,0.453,0.,0.453,0.,0.,0.
270,0.725,0.004,0.72,0.258,0.,0.257,0.465,0.003,0.461,0.,0.,0.
280,0.816,0.,0.816,0.312,0.,0.312,0.503,0.,0.503,0.,0.,0.
290,0.842,0.,0.842,0.298,0.,0.298,0.543,0.,0.543,0.,0.,0.
300,0.947,0.002,0.944,0.345,0.001,0.344,0.6,0.,0.599,0.,0.,0.
310,0.941,0.001,0.939,0.335,0.,0.335,0.604,0.001,0.602,0.,0.,0.
320,1.044,0.,1.043,0.35,0.,0.35,0.692,0.,0.692,0.,0.,0.
330,1.076,0.,1.075,0.375,0.,0.375,0.699,0.,0.699,0.,0.,0.
340,1.174,0.,1.173,0.392,0.,0.391,0.78,0.,0.78,0.,0.,0.
350,1.203,0.003,1.2,0.431,0.,0.43,0.77,0.001,0.768,0.,0.,0.
360,1.302,0.003,1.298,0.462,0.,0.461,0.839,0.003,0.835,0.,0.,0.
370,1.395,0.001,1.394,0.479,0.,0.478,0.914,0.,0.914,0.,0.,0.
380,1.402,0.,1.401,0.497,0.,0.497,0.903,0.,0.903,0.,0.,0.
390,1.55,0.004,1.545,0.542,0.003,0.539,1.006,0.001,1.004,0.,0.,0.
400,1.604,0.007,1.596,0.563,0.003,0.559,1.04,0.003,1.036,0.,0.,0.
