param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
29,0.011,0.,0.01,0.003,0.,0.002,0.007,0.,0.007,0.,0.,0.
30,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
31,0.012,0.,0.012,0.003,0.,0.003,0.008,0.,0.008,0.,0.,0.
32,0.012,0.,0.012,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
33,0.014,0.,0.014,0.005,0.,0.005,0.008,0.,0.008,0.,0.,0.
34,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
35,0.015,0.,0.015,0.004,0.,0.004,0.01,0.,0.01,0.,0.,0.
36,0.016,0.,0.016,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
37,0.016,0.,0.016,0.005,0.,0.005,0.01,0.,0.01,0.,0.,0.
38,0.019,0.,0.019,0.005,0.,0.005,0.013,0.,0.013,0.,0.,0.
39,0.018,0.,0.018,0.006,0.,0.006,0.011,0.,0.011,0.,0.,0.
40,0.02,0.,0.02,0.006,0.,0.006,0.013,0.,0.013,0.,0.,0.
41,0.019,0.,0.019,0.006,0.,0.006,0.012,0.,0.012,0.,0.,0.
42,0.024,0.,0.024,0.006,0.,0.006,0.016,0.,0.016,0.,0.,0.
43,0.021,0.,0.021,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
44,0.023,0.,0.023,0.007,0.,0.007,0.015,0.,0.015,0.,0.,0.
45,0.025,0.,0.025,0.009,0.,0.009,0.015,0.,0.015,0.,0.,0.
46,0.025,0.,0.025,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
47,0.026,0.,0.026,0.008,0.,0.008,0.017,0.,0.017,0.,0.,0.
48,0.028,0.,0.028,0.008,0.,0.008,0.018,0.,0.018,0.,0.,0.
49,0.028,0.,0.028,0.01,0.,0.01,0.017,0.,0.017,0.,0.,0.
50,0.072,0.01,0.061,0.049,0.004,0.044,0.022,0.005,0.016,0.,0.,0.
51,0.029,0.,0.029,0.01,0.,0.01,0.019,0.,0.019,0.,0.,0.
52,0.032,0.,0.032,0.01,0.,0.01,0.021,0.,0.021,0.,0.,0.
53,0.033,0.,0.033,0.01,0.,0.01,0.021,0.,0.021,0.,0.,0.
54,0.034,0.,0.034,0.011,0.,0.011,0.023,0.,0.022,0.,0.,0.
55,0.035,0.,0.035,0.011,0.,0.011,0.023,0.,0.023,0.,0.,0.
56,0.038,0.,0.038,0.012,0.,0.012,0.025,0.,0.025,0.,0.,0.
57,0.038,0.,0.038,0.012,0.,0.012,0.025,0.,0.025,0.,0.,0.
58,0.04,0.,0.04,0.012,0.,0.012,0.027,0.,0.027,0.,0.,0.
59,0.04,0.,0.04,0.013,0.,0.013,0.026,0.,0.026,0.,0.,0.
60,0.043,0.,0.043,0.013,0.,0.013,0.028,0.,0.028,0.,0.,0.
61,0.042,0.,0.041,0.014,0.,0.014,0.027,0.,0.026,0.,0.,0.
62,0.046,0.,0.046,0.015,0.,0.015,0.03,0.,0.03,0.,0.,0.
63,0.046,0.,0.046,0.017,0.,0.017,0.028,0.,0.028,0.,0.,0.
64,0.047,0.,0.047,0.015,0.,0.015,0.031,0.,0.031,0.,0.,0.
65,0.051,0.,0.051,0.016,0.,0.016,0.034,0.,0.034,0.,0.,0.
66,0.049,0.,0.049,0.017,0.,0.017,0.031,0.,0.031,0.,0.,0.
67,0.052,0.,0.052,0.016,0.,0.016,0.035,0.,0.035,0.,0.,0.
68,0.056,0.,0.056,0.017,0.,0.017,0.037,0.,0.037,0.,0.,0.
69,0.054,0.,0.054,0.018,0.,0.018,0.034,0.,0.034,0.,0.,0.
70,0.055,0.,0.055,0.018,0.,0.018,0.036,0.,0.036,0.,0.,0.
71,0.06,0.,0.06,0.02,0.,0.02,0.039,0.,0.039,0.,0.,0.
72,0.062,0.,0.062,0.021,0.,0.021,0.04,0.,0.04,0.,0.,0.
73,0.063,0.,0.063,0.02,0.,0.02,0.042,0.,0.042,0.,0.,0.
74,0.063,0.,0.063,0.022,0.,0.022,0.039,0.,0.039,0.,0.,0.
75,0.067,0.,0.067,0.024,0.,0.024,0.041,0.,0.041,0.,0.,0.
76,0.065,0.,0.065,0.021,0.,0.021,0.042,0.,0.042,0.,0.,0.
77,0.071,0.,0.071,0.023,0.,0.023,0.047,0.,0.047,0.,0.,0.
78,0.071,0.,0.07,0.024,0.,0.023,0.046,0.,0.046,0.,0.,0.
79,0.074,0.,0.074,0.025,0.,0.025,0.048,0.,0.048,0.,0.,0.
80,0.077,0.,0.077,0.026,0.,0.026,0.049,0.,0.049,0.,0.,0.
81,0.076,0.,0.076,0.026,0.,0.026,0.049,0.,0.049,0.,0.,0.
82,0.077,0.,0.077,0.027,0.,0.027,0.049,0.,0.049,0.,0.,0.
83,0.076,0.,0.076,0.027,0.,0.027,0.047,0.,0.047,0.,0.,0.
84,0.079,0.,0.079,0.028,0.,0.028,0.05,0.,0.05,0.,0.,0.
85,0.079,0.,0.079,0.028,0.,0.028,0.05,0.,0.05,0.,0.,0.
86,0.084,0.,0.084,0.027,0.,0.027,0.056,0.,0.056,0.,0.,0.
87,0.089,0.,0.088,0.028,0.,0.028,0.059,0.,0.059,0.,0.,0.
88,0.086,0.,0.086,0.029,0.,0.029,0.055,0.,0.055,0.,0.,0.
89,0.087,0.,0.087,0.03,0.,0.03,0.056,0.,0.056,0.,0.,0.
90,0.09,0.,0.09,0.032,0.,0.032,0.057,0.,0.057,0.,0.,0.
91,0.091,0.,0.091,0.033,0.,0.033,0.057,0.,0.057,0.,0.,0.
92,0.095,0.,0.094,0.032,0.,0.032,0.062,0.,0.061,0.,0.,0.
93,0.094,0.,0.094,0.033,0.,0.033,0.06,0.,0.06,0.,0.,0.
94,0.096,0.,0.096,0.035,0.,0.035,0.06,0.,0.06,0.,0.,0.
95,0.102,0.,0.102,0.034,0.,0.034,0.066,0.,0.066,0.,0.,0.
96,0.1,0.,0.1,0.035,0.,0.035,0.064,0.,0.064,0.,0.,0.
97,0.114,0.,0.114,0.041,0.,0.041,0.072,0.,0.072,0.,0.,0.
98,0.107,0.,0.107,0.038,0.,0.038,0.068,0.,0.068,0.,0.,0.
99,0.122,0.,0.122,0.044,0.,0.044,0.076,0.,0.076,0.,0.,0.
100,0.107,0.,0.107,0.039,0.,0.039,0.067,0.,0.067,0.,0.,0.
110,0.141,0.,0.14,0.054,0.,0.053,0.086,0.,0.086,0.,0.,0.
120,0.17,0.,0.17,0.063,0.,0.063,0.105,0.,0.105,0.,0.,0.
130,0.194,0.,0.194,0.071,0.,0.071,0.121,0.,0.121,0.,0.,0.
140,0.219,0.,0.219,0.073,0.,0.073,0.144,0.,0.144,0.,0.,0.
150,0.253,0.,0.253,0.1,0.,0.1,0.152,0.,0.152,0.,0.,0.
160,0.275,0.,0.275,0.098,0.,0.098,0.176,0.,0.176,0.,0.,0.
170,0.316,0.,0.315,0.114,0.,0.114,0.2,0.,0.199,0.,0.,0.
180,0.342,0.,0.342,0.123,0.,0.123,0.217,0.,0.217,0.,0.,0.
190,0.403,0.,0.403,0.157,0.,0.157,0.245,0.,0.245,0.,0.,0.
200,0.438,0.,0.437,0.162,0.,0.161,0.275,0.,0.275,0.,0.,0.
210,0.498,0.,0.498,0.179,0.,0.179,0.317,0.,0.317,0.,0.,0.
220,0.519,0.001,0.517,0.188,0.,0.187,0.33,0.,0.329,0.,0.,0.
230,0.558,0.,0.558,0.199,0.,0.199,0.357,0.,0.357,0.,0.,0.
240,0.659,0.,0.659,0.234,0.,0.234,0.423,0.,0.423,0.,0.,0.
250,0.628,0.002,0.626,0.23,0.001,0.228,0.396,0.,0.396,0.,0.,0.
260,0.713,0.,0.713,0.258,0.,0.258,0.453,0.,0.453,0.,0.,0.
270,0.766,0.,0.766,0.277,0.,0.277,0.487,0.,0.487,0.,0.,0.
280,0.869,0.001,0.868,0.307,0.001,0.306,0.56,0.,0.56,0.,0.,0.
290,0.892,0.003,0.889,0.318,0.,0.318,0.573,0.003,0.57,0.,0.,0.
300,0.966,0.003,0.962,0.359,0.002,0.356,0.606,0.,0.605,0.,0.,0.
310,1.061,0.,1.061,0.395,0.,0.395,0.664,0.,0.664,0.,0.,0.
320,1.072,0.,1.072,0.387,0.,0.387,0.683,0.,0.683,0.,0.,0.
330,1.17,0.,1.17,0.419,0.,0.419,0.749,0.,0.749,0.,0.,0.
340,1.213,0.,1.212,0.435,0.,0.435,0.776,0.,0.776,0.,0.,0.
350,1.237,0.002,1.235,0.449,0.,0.449,0.786,0.001,0.784,0.,0.,0.
360,1.388,0.,1.388,0.474,0.,0.474,0.912,0.,0.912,0.,0.,0.
370,1.426,0.,1.426,0.519,0.,0.519,0.905,0.,0.904,0.,0.,0.
380,1.568,0.005,1.562,0.553,0.001,0.551,1.012,0.003,1.008,0.,0.,0.
390,1.621,0.,1.62,0.62,0.,0.619,0.998,0.,0.998,0.,0.,0.
400,1.678,0.009,1.668,0.602,0.004,0.597,1.075,0.004,1.07,0.,0.,0.
