param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
21,0.01,0.,0.01,0.002,0.,0.002,0.007,0.,0.007,0.,0.,0.
22,0.009,0.,0.009,0.003,0.,0.003,0.006,0.,0.006,0.,0.,0.
23,0.011,0.,0.01,0.003,0.,0.003,0.007,0.,0.006,0.,0.,0.
24,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.,0.,0.
25,0.089,0.,0.089,0.081,0.,0.081,0.007,0.,0.007,0.,0.,0.
26,0.013,0.,0.013,0.004,0.,0.004,0.008,0.,0.008,0.,0.,0.
27,0.014,0.,0.014,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
28,0.015,0.,0.015,0.004,0.,0.004,0.009,0.,0.009,0.,0.,0.
29,0.016,0.,0.016,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
30,0.017,0.,0.017,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
31,0.018,0.,0.018,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
32,0.038,0.,0.038,0.006,0.,0.006,0.031,0.,0.031,0.,0.,0.
33,0.02,0.,0.02,0.006,0.,0.006,0.013,0.,0.013,0.,0.,0.
34,0.022,0.002,0.02,0.008,0.002,0.005,0.013,0.,0.013,0.,0.,0.
35,0.022,0.,0.022,0.007,0.,0.007,0.014,0.,0.014,0.,0.,0.
36,0.023,0.,0.023,0.007,0.,0.007,0.015,0.,0.015,0.,0.,0.
37,0.024,0.,0.024,0.008,0.,0.008,0.016,0.,0.016,0.,0.,0.
38,0.027,0.,0.026,0.009,0.,0.009,0.016,0.,0.016,0.,0.,0.
39,0.027,0.,0.027,0.009,0.,0.009,0.017,0.,0.017,0.,0.,0.
40,0.038,0.,0.038,0.009,0.,0.009,0.028,0.,0.028,0.,0.,0.
41,0.03,0.,0.03,0.01,0.,0.01,0.019,0.,0.019,0.,0.,0.
42,0.032,0.,0.032,0.01,0.,0.01,0.021,0.,0.021,0.,0.,0.
43,0.045,0.,0.045,0.024,0.,0.024,0.021,0.,0.021,0.,0.,0.
44,0.034,0.,0.034,0.011,0.,0.011,0.022,0.,0.022,0.,0.,0.
45,0.036,0.,0.036,0.012,0.,0.012,0.023,0.,0.023,0.,0.,0.
46,0.038,0.,0.038,0.012,0.,0.012,0.025,0.,0.025,0.,0.,0.
47,0.115,0.,0.115,0.09,0.,0.09,0.024,0.,0.024,0.,0.,0.
48,0.04,0.,0.04,0.013,0.,0.013,0.025,0.,0.025,0.,0.,0.
49,0.042,0.003,0.039,0.014,0.,0.014,0.027,0.003,0.024,0.,0.,0.
50,0.108,0.028,0.08,0.065,0.008,0.057,0.041,0.019,0.022,0.,0.,0.
51,0.065,0.,0.065,0.015,0.,0.015,0.049,0.,0.049,0.,0.,0.
52,0.047,0.,0.047,0.015,0.,0.015,0.031,0.,0.031,0.,0.,0.
53,0.048,0.,0.048,0.017,0.,0.016,0.031,0.,0.031,0.,0.,0.
54,0.051,0.,0.051,0.017,0.,0.017,0.033,0.,0.033,0.,0.,0.
55,0.052,0.,0.052,0.018,0.,0.018,0.034,0.,0.034,0.,0.,0.
56,0.055,0.,0.055,0.018,0.,0.018,0.036,0.,0.036,0.,0.,0.
57,0.056,0.,0.056,0.019,0.,0.019,0.036,0.,0.036,0.,0.,0.
58,0.058,0.,0.058,0.02,0.,0.02,0.037,0.,0.037,0.,0.,0.
59,0.061,0.,0.061,0.022,0.,0.022,0.038,0.,0.038,0.,0.,0.
60,0.062,0.,0.062,0.021,0.,0.021,0.04,0.,0.04,0.,0.,0.
61,0.065,0.,0.065,0.021,0.,0.021,0.043,0.,0.043,0.,0.,0.
62,0.067,0.,0.067,0.024,0.,0.024,0.042,0.,0.042,0.,0.,0.
63,0.069,0.,0.069,0.023,0.,0.023,0.044,0.,0.044,0.,0.,0.
64,0.072,0.,0.072,0.025,0.,0.025,0.046,0.,0.046,0.,0.,0.
65,0.073,0.003,0.069,0.026,0.,0.026,0.045,0.003,0.042,0.,0.,0.
66,0.075,0.,0.075,0.026,0.,0.026,0.048,0.,0.048,0.,0.,0.
67,0.077,0.,0.077,0.027,0.,0.027,0.049,0.,0.049,0.,0.,0.
68,0.08,0.,0.08,0.028,0.,0.028,0.051,0.,0.051,0.,0.,0.
69,0.082,0.,0.082,0.027,0.,0.027,0.055,0.,0.055,0.,0.,0.
70,0.086,0.,0.086,0.03,0.,0.03,0.054,0.,0.054,0.,0.,0.
71,0.089,0.,0.089,0.032,0.,0.032,0.055,0.,0.055,0.,0.,0.
72,0.088,0.,0.088,0.03,0.,0.03,0.057,0.,0.057,0.,0.,0.
73,0.09,0.,0.09,0.031,0.,0.031,0.058,0.,0.058,0.,0.,0.
74,0.094,0.,0.094,0.033,0.,0.033,0.06,0.,0.06,0.,0.,0.
75,0.097,0.003,0.093,0.033,0.,0.033,0.062,0.003,0.058,0.,0.,0.
76,0.099,0.,0.099,0.035,0.,0.035,0.063,0.,0.063,0.,0.,0.
77,0.102,0.,0.102,0.035,0.,0.035,0.066,0.,0.066,0.,0.,0.
78,0.104,0.,0.104,0.036,0.,0.036,0.067,0.,0.067,0.,0.,0.
79,0.106,0.,0.106,0.037,0.,0.037,0.068,0.,0.068,0.,0.,0.
80,0.108,0.,0.108,0.037,0.,0.037,0.07,0.,0.07,0.,0.,0.
81,0.113,0.,0.113,0.04,0.,0.04,0.071,0.,0.071,0.,0.,0.
82,0.116,0.,0.116,0.042,0.,0.042,0.073,0.,0.073,0.,0.,0.
83,0.12,0.,0.12,0.043,0.,0.043,0.075,0.,0.075,0.,0.,0.
84,0.125,0.,0.125,0.043,0.,0.043,0.08,0.,0.08,0.,0.,0.
85,0.131,0.,0.131,0.045,0.,0.045,0.084,0.,0.084,0.,0.,0.
86,0.135,0.007,0.127,0.042,0.,0.042,0.092,0.007,0.084,0.,0.,0.
87,0.144,0.,0.144,0.049,0.,0.049,0.093,0.,0.093,0.,0.,0.
88,0.136,0.,0.136,0.048,0.,0.048,0.086,0.,0.086,0.,0.,0.
89,0.139,0.,0.139,0.049,0.,0.049,0.089,0.,0.089,0.,0.,0.
90,0.153,0.,0.153,0.054,0.,0.054,0.097,0.,0.097,0.,0.,0.
91,0.145,0.,0.145,0.051,0.,0.051,0.092,0.,0.092,0.,0.,0.
92,0.161,0.003,0.157,0.058,0.,0.058,0.102,0.003,0.098,0.,0.,0.
93,0.157,0.003,0.153,0.06,0.,0.06,0.095,0.003,0.092,0.,0.,0.
94,0.155,0.003,0.151,0.055,0.003,0.051,0.099,0.,0.099,0.,0.,0.
95,0.166,0.,0.166,0.058,0.,0.058,0.107,0.,0.107,0.,0.,0.
96,0.157,0.,0.157,0.059,0.,0.059,0.097,0.,0.097,0.,0.,0.
97,0.163,0.007,0.155,0.057,0.003,0.053,0.104,0.003,0.1,0.,0.,0.
98,0.169,0.,0.169,0.057,0.,0.057,0.11,0.,0.11,0.,0.,0.
99,0.168,0.003,0.164,0.061,0.003,0.057,0.106,0.,0.106,0.,0.,0.
100,0.244,0.,0.244,0.061,0.,0.061,0.182,0.,0.182,0.,0.,0.
110,0.212,0.,0.212,0.073,0.,0.073,0.137,0.,0.137,0.,0.,0.
120,0.252,0.003,0.248,0.09,0.003,0.086,0.161,0.,0.161,0.,0.,0.
130,0.295,0.,0.295,0.108,0.,0.108,0.186,0.,0.186,0.,0.,0.
140,0.339,0.004,0.335,0.12,0.,0.12,0.217,0.003,0.213,0.,0.,0.
150,0.409,0.,0.409,0.157,0.,0.157,0.251,0.,0.251,0.,0.,0.
160,0.459,0.,0.459,0.167,0.,0.167,0.29,0.,0.29,0.,0.,0.
170,0.532,0.003,0.528,0.198,0.003,0.194,0.331,0.,0.331,0.,0.,0.
180,0.56,0.007,0.552,0.195,0.003,0.191,0.363,0.003,0.359,0.,0.,0.
190,0.618,0.,0.618,0.222,0.,0.222,0.394,0.,0.394,0.,0.,0.
200,0.769,0.003,0.765,0.258,0.003,0.254,0.51,0.,0.51,0.,0.,0.
210,0.746,0.,0.746,0.27,0.,0.27,0.474,0.,0.474,0.,0.,0.
220,0.862,0.,0.861,0.324,0.,0.324,0.535,0.,0.535,0.,0.,0.
230,0.915,0.007,0.907,0.319,0.003,0.315,0.593,0.003,0.589,0.,0.,0.
240,0.985,0.007,0.977,0.35,0.,0.35,0.634,0.007,0.626,0.,0.,0.
250,1.089,0.004,1.085,0.418,0.,0.418,0.669,0.003,0.665,0.,0.,0.
260,1.175,0.,1.175,0.442,0.,0.442,0.73,0.,0.73,0.,0.,0.
270,1.253,0.,1.253,0.444,0.,0.444,0.808,0.,0.808,0.,0.,0.
280,1.326,0.,1.326,0.474,0.,0.474,0.849,0.,0.849,0.,0.,0.
290,1.472,0.,1.472,0.522,0.,0.522,0.948,0.,0.948,0.,0.,0.
300,1.514,0.,1.513,0.551,0.,0.551,0.961,0.,0.961,0.,0.,0.
310,1.629,0.,1.629,0.583,0.,0.583,1.043,0.,1.043,0.,0.,0.
320,1.777,0.,1.777,0.62,0.,0.62,1.155,0.,1.155,0.,0.,0.
330,1.851,0.,1.851,0.663,0.,0.663,1.185,0.,1.185,0.,0.,0.
340,1.986,0.,1.986,0.676,0.,0.676,1.308,0.,1.307,0.,0.,0.
350,2.096,0.007,2.087,0.745,0.003,0.741,1.349,0.003,1.345,0.,0.,0.
360,2.204,0.007,2.196,0.787,0.,0.787,1.414,0.007,1.406,0.,0.,0.
370,2.378,0.012,2.364,0.843,0.012,0.829,1.532,0.,1.532,0.,0.,0.
380,2.498,0.,2.497,0.926,0.,0.926,1.568,0.,1.568,0.,0.,0.
390,2.593,0.,2.593,0.926,0.,0.926,1.665,0.,1.664,0.,0.,0.
400,2.665,0.003,2.661,0.949,0.,0.948,1.714,0.003,1.71,0.,0.,0.
