param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
145,0,145,293,3,145,0.091,0.,0.091,0.096,0.,0.096,,,,0.118,0.,0.118,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.12,0.,0.12,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.12,0.,0.12,,,,,,
147,1,49,301,7,147,0.064,0.,0.064,0.064,0.,0.064,,,,0.097,0.,0.097,,,,,,
147,2,21,309,15,147,0.04,0.,0.04,0.041,0.,0.041,,,,0.078,0.,0.078,,,,,,
148,0,148,299,3,148,0.093,0.,0.093,,,,,,,0.119,0.003,0.115,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.131,0.,0.131,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.134,0.,0.134,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.1,0.,0.1,,,,,,
150,3,10,331,31,150,0.027,0.,0.027,0.096,0.,0.096,0.301,0.,0.301,0.058,0.,0.058,0.152,0.,0.152,0.054,0.,0.054
151,0,151,305,3,151,0.1,0.,0.1,0.105,0.,0.105,,,,0.144,0.,0.144,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.136,0.,0.136,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.136,0.,0.136,,,,,,
153,1,51,313,7,153,0.068,0.,0.068,0.069,0.,0.069,,,,0.106,0.003,0.102,,,,,,
154,0,154,311,3,154,0.105,0.,0.105,,,,,,,0.137,0.,0.137,,,,,,
154,2,22,323,15,154,0.044,0.,0.044,0.044,0.,0.044,,,,0.08,0.,0.08,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.143,0.007,0.135,,,,,,
155,4,5,373,63,155,0.017,0.,0.017,0.017,0.,0.017,0.307,0.,0.306,0.051,0.,0.051,0.11,0.,0.11,0.042,0.,0.042
156,0,156,315,3,156,,,,,,,,,,0.13,0.,0.13,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.114,0.,0.114,,,,,,
157,0,157,317,3,157,0.109,0.,0.109,0.111,0.,0.111,,,,0.14,0.004,0.136,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.135,0.,0.135,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.141,0.003,0.137,,,,,,
159,1,53,325,7,159,0.078,0.,0.078,0.075,0.,0.075,,,,0.123,0.,0.123,,,,,,
160,0,160,323,3,160,0.113,0.,0.113,,,,,,,0.143,0.,0.143,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.154,0.,0.153,0.265,0.,0.265,,,
161,2,23,337,15,161,0.048,0.,0.048,0.048,0.,0.048,,,,0.085,0.,0.085,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.147,0.,0.147,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.122,0.,0.122,,,,,,
163,0,163,329,3,163,0.114,0.,0.114,0.116,0.,0.116,,,,0.149,0.,0.149,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.155,0.,0.155,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.163,0.,0.163,,,,,,
165,1,55,337,7,165,0.083,0.,0.083,0.081,0.,0.081,,,,0.125,0.,0.125,,,,,,
165,3,11,361,31,165,0.03,0.,0.03,0.03,0.,0.03,0.36,0.,0.36,0.072,0.,0.072,0.22,0.,0.22,0.087,0.,0.087
166,0,166,335,3,166,0.119,0.,0.119,,,,,,,0.154,0.,0.154,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.148,0.,0.148,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.163,0.,0.163,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.131,0.,0.131,,,,,,
168,2,24,351,15,168,0.05,0.,0.05,0.052,0.,0.052,,,,0.09,0.,0.09,,,,,,
169,0,169,341,3,169,0.125,0.003,0.121,0.124,0.,0.124,,,,0.16,0.,0.16,,,,,,
170,0,170,343,3,170,0.125,0.,0.125,,,,,,,,,,,,,0.272,0.,0.272
171,0,171,345,3,171,,,,0.127,0.,0.127,,,,,,,,,,,,
171,1,57,349,7,171,0.087,0.,0.087,0.087,0.,0.087,,,,0.131,0.,0.131,0.252,0.,0.252,0.197,0.,0.197
175,2,25,365,15,175,0.059,0.,0.059,0.06,0.003,0.056,,,,0.107,0.,0.107,0.216,0.,0.216,,,
180,3,12,391,31,180,0.039,0.,0.039,0.036,0.,0.036,0.409,0.,0.409,0.082,0.,0.082,0.196,0.,0.196,0.076,0.,0.076
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.144,0.,0.144
186,4,6,435,63,186,0.029,0.,0.029,0.023,0.,0.023,,,,0.074,0.,0.074,,,,0.057,0.,0.057
189,5,3,505,127,189,0.017,0.,0.017,0.016,0.,0.016,,,,0.064,0.,0.064,0.129,0.,0.129,0.037,0.,0.037
193,0,193,389,3,193,,,,,,,,,,,,,0.376,0.003,0.372,,,
195,3,13,421,31,195,,,,0.06,0.,0.06,0.465,0.003,0.461,,,,0.204,0.,0.204,0.1,0.,0.1
197,0,197,397,3,197,,,,,,,,,,0.205,0.,0.205,,,,,,
199,0,199,401,3,199,0.179,0.,0.179,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.173,0.007,0.166,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.391,0.003,0.387
204,1,68,415,7,204,,,,,,,,,,0.185,0.,0.185,,,,0.279,0.,0.279
207,1,69,421,7,207,0.122,0.,0.122,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.151,0.,0.151,,,,,,
210,3,14,451,31,210,,,,0.047,0.,0.047,0.537,0.003,0.533,,,,0.23,0.002,0.227,0.116,0.,0.116
213,1,71,433,7,213,,,,,,,,,,,,,0.374,0.,0.374,,,
216,1,72,439,7,216,,,,0.143,0.,0.143,,,,,,,,,,,,
217,2,31,449,15,217,0.081,0.,0.081,,,,,,,,,,0.325,0.,0.325,,,
217,4,7,497,63,217,,,,,,,0.542,0.003,0.538,0.088,0.,0.088,0.192,0.,0.192,0.072,0.,0.072
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.205,0.,0.205
225,0,225,453,3,225,,,,,,,,,,0.272,0.,0.272,0.506,0.,0.505,,,
225,3,15,481,31,225,,,,0.052,0.,0.052,0.617,0.,0.616,0.126,0.,0.126,0.26,0.003,0.256,0.118,0.,0.118
228,0,228,459,3,228,0.221,0.003,0.217,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.234,0.,0.234,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.096,0.,0.096,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.247,0.,0.247,,,,0.377,0.004,0.373
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.535,0.,0.535
240,3,16,511,31,240,0.058,0.,0.058,0.071,0.,0.071,0.695,0.003,0.691,,,,0.293,0.,0.293,0.225,0.,0.224
243,1,81,493,7,243,0.167,0.,0.167,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.206,0.,0.206,,,,,,
248,4,8,559,63,248,0.039,0.,0.039,,,,,,,0.121,0.,0.121,,,,0.094,0.003,0.09
252,5,4,631,127,252,0.025,0.,0.025,0.025,0.,0.025,,,,0.097,0.,0.097,0.213,0.,0.213,0.059,0.,0.059
253,0,253,509,3,253,,,,,,,,,,0.413,0.,0.413,,,,,,
254,6,2,763,255,254,0.021,0.,0.021,0.018,0.,0.018,,,,0.104,0.,0.104,0.184,0.,0.184,0.041,0.,0.041
255,1,85,517,7,255,,,,,,,,,,,,,0.525,0.,0.525,,,
255,3,17,541,31,255,,,,0.067,0.,0.067,0.793,0.,0.793,,,,0.326,0.,0.326,0.152,0.,0.152
255,7,1,1021,511,255,0.022,0.,0.022,0.015,0.,0.015,0.424,0.008,0.416,0.117,0.,0.117,0.188,0.,0.188,0.029,0.,0.029
257,0,257,517,3,257,0.286,0.003,0.282,,,,,,,,,,0.636,0.,0.636,,,
258,0,258,519,3,258,,,,0.289,0.003,0.285,,,,,,,,,,,,
259,2,37,533,15,259,0.114,0.,0.114,,,,,,,,,,0.438,0.,0.438,,,
261,1,87,529,7,261,,,,0.19,0.003,0.186,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.291,0.,0.291
270,1,90,547,7,270,,,,,,,,,,0.332,0.,0.332,,,,0.485,0.,0.485
270,3,18,571,31,270,,,,0.089,0.,0.089,,,,0.176,0.,0.176,0.374,0.003,0.37,0.17,0.,0.17
279,1,93,565,7,279,0.215,0.,0.215,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.047,0.,0.047,,,,0.14,0.,0.14,0.301,0.,0.301,,,
280,2,40,575,15,280,,,,,,,,,,0.266,0.,0.266,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.428,0.,0.428,,,,,,
283,0,283,569,3,283,0.463,0.011,0.451,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.151,0.,0.151,,,,,,,0.412,0.,0.412,0.189,0.,0.189
286,0,286,575,3,286,0.336,0.,0.336,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.363,0.003,0.359,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.144,0.,0.144,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.601,0.032,0.569,,,,,,
300,3,20,631,31,300,0.093,0.,0.093,0.11,0.,0.11,,,,,,,0.448,0.,0.448,0.207,0.,0.207
301,2,43,617,15,301,0.152,0.,0.152,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.419,0.,0.419,,,,,,
306,1,102,619,7,306,,,,0.258,0.,0.258,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.514,0.,0.514,,,,,,
310,4,10,683,63,310,0.067,0.,0.067,0.057,0.,0.057,,,,0.169,0.,0.169,,,,,,
315,0,315,633,3,315,0.403,0.007,0.395,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.266,0.,0.266,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.319,0.,0.319,,,,,,
315,3,21,661,31,315,,,,0.097,0.,0.097,,,,0.235,0.,0.235,0.508,0.011,0.496,0.228,0.,0.228
315,5,5,757,127,315,0.036,0.,0.036,0.036,0.,0.036,,,,0.138,0.,0.138,,,,0.087,0.,0.087
316,0,316,635,3,316,,,,0.426,0.,0.426,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.109,0.,0.109,,,,,,,0.52,0.003,0.517,0.252,0.,0.252
336,1,112,679,7,336,,,,,,,,,,0.505,0.,0.505,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.606,0.,0.606,,,,,,
341,4,11,745,63,341,0.07,0.,0.07,,,,,,,0.215,0.,0.215,,,,,,
342,0,342,687,3,342,,,,0.481,0.,0.481,,,,,,,,,,,,
343,2,49,701,15,343,0.199,0.,0.199,0.208,0.,0.208,,,,0.366,0.,0.366,,,,,,
345,3,23,721,31,345,,,,0.12,0.,0.12,,,,,,,0.567,0.003,0.563,0.273,0.,0.273
350,2,50,715,15,350,,,,,,,,,,0.393,0.,0.393,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.44,0.,0.44,,,,,,
360,3,24,751,31,360,,,,0.132,0.,0.132,,,,,,,0.615,0.,0.614,0.296,0.,0.295
364,2,52,743,15,364,,,,,,,,,,0.418,0.,0.418,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.435,0.,0.435,,,,,,
372,4,12,807,63,372,0.086,0.,0.086,0.086,0.003,0.082,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.14,0.003,0.136,,,,,,,0.667,0.,0.667,0.32,0.,0.32
378,2,54,771,15,378,,,,,,,,,,0.527,0.,0.527,,,,,,
378,5,6,883,127,378,0.054,0.,0.054,,,,,,,0.202,0.,0.202,,,,0.119,0.,0.119
381,6,3,1017,255,381,,,,0.033,0.,0.033,,,,,,,0.324,0.,0.324,0.077,0.,0.077
385,0,385,773,3,385,,,,,,,,,,,,,1.363,0.003,1.358,,,
385,2,55,785,15,385,,,,,,,,,,0.455,0.,0.455,0.926,0.,0.926,,,
390,3,26,811,31,390,,,,0.152,0.,0.152,,,,,,,0.723,0.,0.723,0.35,0.,0.35
392,2,56,799,15,392,,,,,,,,,,0.489,0.,0.489,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.544,0.,0.544,,,,,,
403,4,13,869,63,403,0.099,0.,0.099,,,,,,,,,,0.581,0.,0.581,,,
405,3,27,841,31,405,,,,0.162,0.,0.162,,,,,,,,,,0.38,0.003,0.377
406,2,58,827,15,406,,,,,,,,,,0.516,0.,0.516,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.612,0.,0.612,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.555,0.,0.555,,,,,,
420,3,28,871,31,420,,,,0.174,0.,0.174,,,,,,,,,,0.419,0.,0.419
427,0,427,857,3,427,,,,0.745,0.003,0.741,,,,,,,,,,,,
427,2,61,869,15,427,0.311,0.,0.311,0.307,0.003,0.303,,,,0.623,0.,0.623,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.603,0.,0.603,,,,,,
434,4,14,931,63,434,0.113,0.,0.113,0.11,0.,0.11,,,,0.336,0.,0.336,,,,0.265,0.,0.265
435,3,29,901,31,435,,,,0.191,0.,0.191,,,,,,,,,,0.447,0.003,0.443
441,2,63,897,15,441,,,,,,,,,,0.691,0.,0.69,,,,,,
441,5,7,1009,127,441,0.063,0.,0.063,,,,,,,0.267,0.,0.267,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.628,0.003,0.624,,,,,,
450,3,30,931,31,450,,,,0.208,0.,0.208,,,,,,,,,,0.481,0.,0.481
455,2,65,925,15,455,,,,,,,,,,0.655,0.,0.655,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.663,0.,0.663,,,,,,
465,3,31,961,31,465,,,,0.228,0.,0.228,,,,,,,,,,0.522,0.003,0.518
465,4,15,993,63,465,0.125,0.,0.125,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.774,0.,0.774,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.781,0.,0.781,,,,,,
480,3,32,991,31,480,,,,0.228,0.,0.228,,,,,,,,,,0.55,0.003,0.546
483,2,69,981,15,483,,,,,,,,,,0.711,0.,0.711,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.835,0.,0.835,,,,,,
495,3,33,1021,31,495,,,,0.25,0.,0.25,,,,,,,,,,0.597,0.,0.597
496,4,16,1055,63,496,0.141,0.,0.141,0.14,0.,0.14,,,,,,,,,,0.342,0.,0.342
497,2,71,1009,15,497,,,,,,,,,,0.757,0.,0.757,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.777,0.,0.777,,,,,,
504,5,8,1135,127,504,0.082,0.,0.082,,,,,,,0.338,0.,0.338,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.412,0.,1.412,,,,,,
508,0,508,1019,3,508,1.011,0.,1.011,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.051,0.,0.051,,,,,,,0.517,0.,0.517,,,
510,3,34,1051,31,510,,,,0.259,0.,0.259,,,,,,,,,,0.632,0.,0.632
511,2,73,1037,15,511,,,,0.43,0.003,0.426,,,,,,,1.579,0.007,1.571,,,
511,8,1,2045,1023,511,0.05,0.,0.05,0.03,0.,0.03,,,,0.31,0.,0.31,0.455,0.,0.455,0.066,0.,0.066
512,0,512,1027,3,512,,,,1.086,0.003,1.082,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.344,0.,2.344,,,
525,3,35,1081,31,525,,,,0.28,0.,0.28,,,,,,,,,,0.667,0.003,0.662
527,4,17,1117,63,527,0.157,0.,0.157,0.157,0.,0.157,,,,0.453,0.,0.453,,,,,,
540,3,36,1111,31,540,,,,0.279,0.003,0.276,,,,,,,,,,0.697,0.,0.696
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.538,0.,2.538
555,3,37,1141,31,555,,,,0.301,0.004,0.297,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.174,0.,0.174,,,,,,,,,,,,
565,0,565,1133,3,565,1.373,0.,1.373,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.832,0.,0.832,0.264,0.,0.264
570,3,38,1171,31,570,,,,0.315,0.,0.315,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.095,0.031,2.064,,,,,,
589,4,19,1241,63,589,0.195,0.,0.195,0.196,0.,0.196,,,,0.565,0.,0.565,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.01,0.,2.01,,,,,,
593,0,593,1189,3,593,1.376,0.,1.376,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.212,0.,0.212,,,,,,,,,,,,
651,4,21,1365,63,651,0.233,0.,0.233,0.234,0.,0.234,,,,0.732,0.,0.732,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.586,0.015,2.569,,,,,,
677,0,677,1357,3,677,1.786,0.015,1.77,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.258,0.,0.258,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.883,0.,1.883,,,,,,,,,,,,
693,5,11,1513,127,693,0.148,0.,0.148,0.151,0.,0.151,,,,0.561,0.,0.561,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.18,0.007,5.171,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,5.614,0.015,5.597
819,5,13,1765,127,819,,,,,,,,,,,,,1.598,0.008,1.59,0.539,0.,0.539
1008,5,16,2143,127,1008,0.309,0.,0.309,0.317,0.,0.317,,,,1.181,0.,1.181,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,5.732,0.067,5.662,,,,,,
1016,0,1016,2035,3,1016,3.974,0.003,3.97,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.103,0.,0.103,0.072,0.,0.072,,,,0.964,0.,0.964,1.224,0.01,1.213,0.14,0.,0.14
1024,0,1024,2051,3,1024,,,,4.106,0.,4.106,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,9.096,0.,9.096,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.888,0.,0.888
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,9.859,0.,9.858
1323,5,21,2773,127,1323,0.535,0.,0.535,0.533,0.,0.533,,,,2.082,0.,2.082,,,,,,
1365,0,1365,2733,3,1365,,,,7.291,0.019,7.271,,,,,,,,,,,,
