param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
35,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
36,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
37,0.004,0.,0.003,0.004,0.,0.003,0.,0.,0.
38,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.007,0.001,0.006,0.007,0.001,0.006,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
53,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.007,0.,0.006,0.007,0.,0.006,0.,0.,0.
55,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
63,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
64,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
66,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
67,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
69,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
70,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
71,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
72,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
73,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
74,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
75,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
76,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
77,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
78,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
80,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
81,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
82,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
83,0.019,0.,0.019,0.018,0.,0.018,0.005,0.,0.005
84,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
85,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
86,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
87,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
88,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
89,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
90,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
91,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
92,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
93,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
94,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
95,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
96,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
97,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
98,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
99,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.
100,0.06,0.01,0.049,0.06,0.01,0.049,0.,0.,0.
110,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
120,0.027,0.,0.027,0.027,0.,0.027,0.,0.,0.
130,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.
140,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.
150,0.05,0.,0.05,0.05,0.,0.05,0.001,0.,0.001
160,0.068,0.,0.068,0.068,0.,0.068,0.001,0.,0.001
170,0.069,0.,0.068,0.069,0.,0.068,0.001,0.,0.001
180,0.07,0.,0.07,0.07,0.,0.07,0.001,0.,0.001
190,0.079,0.,0.078,0.079,0.,0.078,0.001,0.,0.001
200,0.108,0.,0.108,0.108,0.,0.108,0.001,0.,0.001
210,0.096,0.,0.095,0.096,0.,0.095,0.001,0.,0.001
220,0.115,0.,0.114,0.115,0.,0.114,0.001,0.,0.001
230,0.142,0.,0.142,0.142,0.,0.142,0.001,0.,0.001
240,0.152,0.,0.151,0.152,0.,0.151,0.001,0.,0.001
250,0.165,0.002,0.162,0.165,0.002,0.162,0.001,0.,0.
260,0.17,0.002,0.168,0.17,0.002,0.168,0.001,0.,0.001
270,0.157,0.,0.157,0.157,0.,0.157,0.001,0.,0.001
280,0.173,0.,0.172,0.173,0.,0.172,0.001,0.,0.001
290,0.18,0.,0.18,0.18,0.,0.18,0.001,0.,0.001
300,0.214,0.004,0.21,0.214,0.004,0.21,0.002,0.,0.002
310,0.242,0.,0.242,0.242,0.,0.242,0.002,0.,0.002
320,0.259,0.,0.258,0.259,0.,0.258,0.002,0.,0.002
330,0.24,0.,0.239,0.24,0.,0.239,0.002,0.,0.002
340,0.249,0.,0.248,0.249,0.,0.248,0.002,0.,0.002
350,0.267,0.003,0.263,0.267,0.003,0.263,0.002,0.,0.002
360,0.298,0.,0.298,0.298,0.,0.298,0.002,0.,0.002
370,0.338,0.,0.338,0.338,0.,0.338,0.002,0.,0.002
380,0.312,0.,0.312,0.312,0.,0.312,0.002,0.,0.002
390,0.324,0.,0.324,0.324,0.,0.324,0.002,0.,0.002
400,0.413,0.001,0.411,0.413,0.001,0.411,0.002,0.,0.002
410,0.406,0.,0.406,0.406,0.,0.406,0.002,0.,0.002
420,0.398,0.,0.398,0.398,0.,0.398,0.002,0.,0.002
430,0.412,0.,0.412,0.412,0.,0.412,0.003,0.,0.003
440,0.473,0.,0.473,0.473,0.,0.473,0.003,0.,0.003
450,0.441,0.,0.441,0.441,0.,0.441,0.003,0.,0.003
460,0.457,0.,0.457,0.457,0.,0.457,0.003,0.,0.003
470,0.532,0.,0.532,0.532,0.,0.532,0.003,0.,0.003
480,0.485,0.,0.485,0.485,0.,0.485,0.003,0.,0.003
490,0.553,0.,0.553,0.553,0.,0.553,0.003,0.,0.003
500,0.542,0.003,0.538,0.542,0.003,0.538,0.003,0.,0.003
510,0.582,0.,0.582,0.582,0.,0.582,0.003,0.,0.003
520,0.601,0.,0.601,0.601,0.,0.601,0.003,0.,0.003
530,0.599,0.,0.599,0.599,0.,0.599,0.003,0.,0.003
540,0.675,0.,0.675,0.675,0.,0.675,0.003,0.,0.003
550,0.633,0.,0.633,0.633,0.,0.633,0.004,0.,0.004
560,0.737,0.,0.735,0.736,0.,0.735,0.003,0.,0.003
570,0.677,0.,0.676,0.677,0.,0.676,0.003,0.,0.003
580,0.775,0.,0.774,0.775,0.,0.774,0.004,0.,0.004
590,0.726,0.,0.726,0.726,0.,0.726,0.004,0.,0.004
600,0.856,0.006,0.849,0.856,0.006,0.849,0.004,0.,0.004
610,0.8,0.002,0.798,0.8,0.002,0.798,0.004,0.,0.004
620,0.849,0.,0.849,0.849,0.,0.849,0.004,0.,0.004
630,0.873,0.,0.873,0.873,0.,0.873,0.004,0.,0.004
640,0.887,0.,0.887,0.887,0.,0.887,0.004,0.,0.004
650,0.936,0.,0.936,0.936,0.,0.936,0.004,0.,0.004
660,0.903,0.,0.903,0.903,0.,0.903,0.004,0.,0.004
670,1.007,0.,1.007,1.007,0.,1.007,0.005,0.,0.005
680,1.004,0.,1.003,1.004,0.,1.003,0.004,0.,0.004
690,1.004,0.,1.003,1.004,0.,1.003,0.004,0.,0.004
700,1.078,0.,1.078,1.078,0.,1.078,0.005,0.,0.005
710,1.112,0.,1.112,1.112,0.,1.112,0.004,0.,0.004
720,1.059,0.,1.059,1.059,0.,1.059,0.005,0.,0.005
730,1.181,0.,1.181,1.181,0.,1.181,0.005,0.,0.005
740,1.2,0.,1.2,1.2,0.,1.2,0.005,0.,0.005
750,1.214,0.002,1.211,1.214,0.002,1.211,0.005,0.,0.005
760,1.199,0.,1.199,1.199,0.,1.199,0.005,0.,0.005
770,1.282,0.,1.282,1.282,0.,1.282,0.005,0.,0.005
780,1.435,0.,1.435,1.435,0.,1.435,0.005,0.,0.005
790,1.342,0.,1.341,1.342,0.,1.341,0.005,0.,0.005
800,1.368,0.,1.368,1.368,0.,1.368,0.005,0.,0.005
810,1.379,0.,1.379,1.379,0.,1.379,0.005,0.,0.005
820,1.387,0.,1.387,1.387,0.,1.387,0.005,0.,0.005
830,1.465,0.,1.465,1.465,0.,1.465,0.006,0.,0.006
840,1.607,0.001,1.606,1.607,0.001,1.606,0.005,0.,0.005
850,1.539,0.,1.539,1.539,0.,1.539,0.005,0.,0.005
860,1.569,0.,1.569,1.569,0.,1.569,0.006,0.,0.006
870,1.74,0.,1.74,1.74,0.,1.74,0.006,0.,0.006
880,1.655,0.,1.655,1.655,0.,1.655,0.006,0.,0.006
890,1.681,0.003,1.677,1.681,0.003,1.677,0.006,0.,0.006
900,1.708,0.,1.708,1.708,0.,1.708,0.006,0.,0.006
910,1.748,0.,1.747,1.748,0.,1.747,0.006,0.,0.006
920,1.882,0.,1.882,1.882,0.,1.882,0.006,0.,0.006
930,1.821,0.,1.821,1.821,0.,1.821,0.006,0.,0.006
940,1.871,0.,1.871,1.871,0.,1.871,0.007,0.,0.007
950,2.066,0.,2.066,2.066,0.,2.066,0.007,0.,0.007
960,1.93,0.,1.929,1.93,0.,1.929,0.007,0.,0.007
970,2.145,0.,2.145,2.145,0.,2.145,0.007,0.,0.007
980,1.975,0.,1.975,1.975,0.,1.975,0.007,0.,0.007
990,2.226,0.,2.225,2.225,0.,2.225,0.007,0.,0.007
1000,2.088,0.,2.088,2.088,0.,2.088,0.007,0.,0.007
1100,2.591,0.006,2.584,2.591,0.006,2.584,0.008,0.,0.008
1200,3.056,0.,3.056,3.056,0.,3.056,0.009,0.,0.009
1300,3.494,0.,3.493,3.494,0.,3.493,0.01,0.,0.01
1400,4.253,0.,4.253,4.253,0.,4.252,0.011,0.,0.011
1500,4.878,0.,4.877,4.878,0.,4.877,0.011,0.,0.011
1600,5.475,0.,5.475,5.475,0.,5.475,0.013,0.,0.013
1700,6.239,0.001,6.237,6.239,0.001,6.237,0.013,0.,0.012
1800,7.218,0.031,7.185,7.218,0.031,7.185,0.015,0.,0.015
1900,7.813,0.011,7.8,7.813,0.011,7.8,0.02,0.,0.02
2000,8.645,0.,8.643,8.645,0.,8.643,0.016,0.,0.016
3000,19.882,0.06,19.818,19.882,0.06,19.818,0.03,0.001,0.029
4000,35.267,0.079,35.182,35.267,0.079,35.182,0.037,0.001,0.036
5000,55.901,0.115,55.776,55.901,0.115,55.776,0.046,0.,0.046
