param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.012,0.,0.012,0.006,0.,0.006,0.005,0.,0.005,0.,0.,0.
29,0.012,0.,0.012,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
30,0.015,0.,0.015,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.
31,0.014,0.,0.014,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.
32,0.015,0.,0.014,0.007,0.,0.007,0.007,0.,0.006,0.,0.,0.
33,0.02,0.,0.019,0.009,0.,0.008,0.011,0.,0.011,0.,0.,0.
34,0.017,0.,0.017,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.
35,0.019,0.,0.019,0.01,0.,0.01,0.008,0.,0.008,0.,0.,0.
36,0.018,0.,0.018,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.
37,0.019,0.,0.019,0.01,0.,0.01,0.008,0.,0.008,0.,0.,0.
38,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
39,0.021,0.,0.021,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
40,0.024,0.,0.024,0.012,0.,0.012,0.011,0.,0.011,0.,0.,0.
41,0.025,0.,0.025,0.014,0.,0.014,0.011,0.,0.011,0.,0.,0.
42,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
43,0.028,0.,0.028,0.015,0.,0.015,0.012,0.,0.012,0.,0.,0.
44,0.027,0.,0.027,0.014,0.,0.014,0.012,0.,0.012,0.,0.,0.
45,0.03,0.,0.03,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
46,0.03,0.,0.03,0.016,0.,0.016,0.013,0.,0.013,0.,0.,0.
47,0.031,0.,0.031,0.016,0.,0.016,0.014,0.,0.014,0.,0.,0.
48,0.034,0.,0.034,0.017,0.,0.017,0.016,0.,0.016,0.,0.,0.
49,0.035,0.,0.035,0.017,0.,0.017,0.016,0.,0.016,0.,0.,0.
50,0.075,0.006,0.069,0.055,0.002,0.053,0.019,0.003,0.015,0.,0.,0.
51,0.038,0.,0.038,0.021,0.,0.021,0.016,0.,0.016,0.,0.,0.
52,0.039,0.,0.039,0.021,0.,0.021,0.017,0.,0.017,0.,0.,0.
53,0.042,0.,0.042,0.023,0.,0.023,0.017,0.,0.017,0.,0.,0.
54,0.041,0.,0.041,0.022,0.,0.022,0.018,0.,0.018,0.,0.,0.
55,0.042,0.,0.042,0.023,0.,0.023,0.018,0.,0.018,0.,0.,0.
56,0.044,0.,0.044,0.024,0.,0.024,0.019,0.,0.019,0.,0.,0.
57,0.045,0.,0.045,0.025,0.,0.025,0.02,0.,0.02,0.,0.,0.
58,0.047,0.,0.047,0.026,0.,0.026,0.02,0.,0.02,0.,0.,0.
59,0.049,0.,0.049,0.027,0.,0.027,0.021,0.,0.021,0.,0.,0.
60,0.05,0.,0.049,0.028,0.,0.027,0.022,0.,0.022,0.,0.,0.
61,0.053,0.,0.053,0.027,0.,0.027,0.022,0.,0.022,0.,0.,0.
62,0.053,0.,0.053,0.028,0.,0.028,0.024,0.,0.024,0.,0.,0.
63,0.059,0.,0.059,0.031,0.,0.031,0.028,0.,0.028,0.,0.,0.
64,0.056,0.,0.056,0.031,0.,0.031,0.024,0.,0.024,0.,0.,0.
65,0.056,0.,0.056,0.03,0.,0.03,0.025,0.,0.025,0.,0.,0.
66,0.064,0.,0.064,0.033,0.,0.033,0.03,0.,0.03,0.,0.,0.
67,0.061,0.,0.061,0.034,0.,0.034,0.026,0.,0.026,0.,0.,0.
68,0.067,0.,0.067,0.038,0.,0.038,0.028,0.,0.028,0.,0.,0.
69,0.066,0.,0.066,0.037,0.,0.037,0.028,0.,0.028,0.,0.,0.
70,0.07,0.,0.07,0.037,0.,0.037,0.032,0.,0.032,0.,0.,0.
71,0.069,0.,0.069,0.038,0.,0.038,0.029,0.,0.029,0.,0.,0.
72,0.073,0.,0.073,0.041,0.,0.041,0.031,0.,0.031,0.,0.,0.
73,0.074,0.,0.073,0.039,0.,0.039,0.034,0.,0.033,0.,0.,0.
74,0.082,0.,0.081,0.042,0.,0.042,0.039,0.,0.039,0.,0.,0.
75,0.081,0.,0.081,0.043,0.,0.043,0.037,0.,0.037,0.,0.,0.
76,0.082,0.,0.082,0.044,0.,0.044,0.037,0.,0.037,0.,0.,0.
77,0.083,0.,0.083,0.045,0.,0.045,0.037,0.,0.037,0.,0.,0.
78,0.081,0.,0.081,0.045,0.,0.045,0.035,0.,0.035,0.,0.,0.
79,0.08,0.,0.08,0.045,0.,0.045,0.035,0.,0.035,0.,0.,0.
80,0.083,0.,0.083,0.046,0.,0.046,0.036,0.,0.036,0.,0.,0.
81,0.094,0.,0.094,0.055,0.,0.055,0.038,0.,0.038,0.,0.,0.
82,0.093,0.,0.093,0.055,0.,0.055,0.037,0.,0.037,0.,0.,0.
83,0.094,0.,0.094,0.052,0.,0.052,0.041,0.,0.041,0.,0.,0.
84,0.095,0.,0.095,0.05,0.,0.05,0.043,0.,0.043,0.,0.,0.
85,0.094,0.001,0.092,0.051,0.001,0.049,0.042,0.,0.042,0.,0.,0.
86,0.099,0.,0.099,0.055,0.,0.055,0.043,0.,0.043,0.,0.,0.
87,0.102,0.,0.102,0.055,0.,0.055,0.046,0.,0.046,0.,0.,0.
88,0.103,0.,0.103,0.055,0.,0.055,0.046,0.,0.046,0.,0.,0.
89,0.107,0.,0.107,0.059,0.,0.059,0.047,0.,0.047,0.,0.,0.
90,0.108,0.,0.107,0.059,0.,0.058,0.047,0.,0.047,0.,0.,0.
91,0.111,0.,0.111,0.061,0.,0.061,0.048,0.,0.048,0.,0.,0.
92,0.112,0.001,0.111,0.06,0.,0.06,0.051,0.,0.05,0.,0.,0.
93,0.118,0.,0.117,0.065,0.,0.065,0.051,0.,0.051,0.,0.,0.
94,0.119,0.,0.119,0.066,0.,0.066,0.052,0.,0.052,0.,0.,0.
95,0.121,0.,0.12,0.067,0.,0.066,0.053,0.,0.053,0.,0.,0.
96,0.123,0.,0.123,0.068,0.,0.068,0.053,0.,0.053,0.,0.,0.
97,0.132,0.001,0.13,0.072,0.001,0.07,0.059,0.,0.059,0.,0.,0.
98,0.143,0.,0.143,0.078,0.,0.078,0.064,0.,0.064,0.,0.,0.
99,0.139,0.,0.138,0.078,0.,0.077,0.06,0.,0.06,0.,0.,0.
100,0.138,0.,0.137,0.078,0.,0.078,0.059,0.,0.058,0.,0.,0.
110,0.183,0.,0.182,0.1,0.,0.099,0.082,0.,0.082,0.,0.,0.
120,0.221,0.001,0.219,0.128,0.,0.127,0.092,0.001,0.091,0.,0.,0.
130,0.249,0.,0.249,0.146,0.,0.146,0.102,0.,0.102,0.,0.,0.
140,0.268,0.,0.268,0.151,0.,0.151,0.115,0.,0.115,0.,0.,0.
150,0.33,0.,0.329,0.188,0.,0.188,0.14,0.,0.14,0.,0.,0.
160,0.341,0.001,0.339,0.192,0.,0.191,0.148,0.,0.147,0.,0.,0.
170,0.391,0.001,0.39,0.222,0.001,0.221,0.168,0.,0.168,0.,0.,0.
180,0.433,0.,0.433,0.245,0.,0.245,0.186,0.,0.186,0.,0.,0.
190,0.515,0.,0.515,0.299,0.,0.299,0.214,0.,0.214,0.,0.,0.
200,0.558,0.001,0.557,0.316,0.,0.316,0.241,0.001,0.24,0.,0.,0.
210,0.623,0.,0.623,0.35,0.,0.35,0.271,0.,0.271,0.,0.,0.
220,0.651,0.002,0.648,0.368,0.001,0.366,0.282,0.001,0.28,0.,0.,0.
230,0.694,0.001,0.693,0.388,0.,0.388,0.304,0.001,0.303,0.,0.,0.
240,0.822,0.,0.821,0.473,0.,0.473,0.347,0.,0.347,0.,0.,0.
250,0.807,0.005,0.802,0.453,0.003,0.45,0.353,0.001,0.351,0.,0.,0.
260,0.911,0.,0.911,0.5,0.,0.5,0.409,0.,0.409,0.,0.,0.
270,0.95,0.,0.95,0.53,0.,0.53,0.418,0.,0.418,0.,0.,0.
280,1.081,0.,1.081,0.626,0.,0.626,0.453,0.,0.453,0.,0.,0.
290,1.115,0.001,1.114,0.626,0.,0.625,0.487,0.,0.487,0.,0.,0.
300,1.238,0.001,1.236,0.699,0.,0.698,0.538,0.,0.537,0.,0.,0.
310,1.271,0.005,1.265,0.728,0.002,0.725,0.541,0.002,0.538,0.,0.,0.
320,1.411,0.,1.411,0.787,0.,0.786,0.623,0.,0.623,0.,0.,0.
330,1.399,0.,1.398,0.777,0.,0.777,0.62,0.,0.62,0.,0.,0.
340,1.586,0.,1.586,0.894,0.,0.894,0.69,0.,0.69,0.,0.,0.
350,1.647,0.001,1.645,0.952,0.,0.952,0.693,0.001,0.691,0.,0.,0.
360,1.679,0.,1.678,0.944,0.,0.944,0.732,0.,0.732,0.,0.,0.
370,1.825,0.,1.824,0.996,0.,0.996,0.826,0.,0.826,0.,0.,0.
380,1.917,0.,1.917,1.095,0.,1.095,0.82,0.,0.82,0.,0.,0.
390,2.051,0.001,2.049,1.116,0.001,1.114,0.934,0.,0.933,0.,0.,0.
400,2.162,0.003,2.158,1.185,0.002,1.183,0.975,0.001,0.973,0.,0.,0.
