param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
35,0.028,0.,0.028,0.015,0.,0.015,0.007,0.,0.007,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.,0.008,0.,0.008,0.,0.,0.
36,0.028,0.,0.028,0.015,0.,0.015,0.008,0.,0.008,0.005,0.,0.005,0.019,0.,0.019,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
37,0.033,0.,0.033,0.017,0.,0.017,0.008,0.,0.008,0.007,0.,0.007,0.023,0.,0.023,0.,0.,0.,0.009,0.,0.009,0.,0.,0.
38,0.032,0.,0.032,0.017,0.,0.017,0.009,0.,0.009,0.006,0.,0.006,0.021,0.,0.021,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
39,0.032,0.,0.032,0.018,0.,0.018,0.009,0.,0.009,0.007,0.,0.007,0.022,0.,0.022,0.,0.,0.,0.01,0.,0.01,0.,0.,0.
40,0.035,0.,0.035,0.021,0.,0.021,0.01,0.,0.01,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
41,0.036,0.,0.036,0.02,0.,0.02,0.011,0.,0.011,0.007,0.,0.007,0.024,0.,0.024,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
42,0.037,0.,0.037,0.022,0.,0.022,0.01,0.,0.01,0.008,0.,0.008,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
43,0.039,0.,0.039,0.021,0.,0.021,0.011,0.,0.011,0.008,0.,0.008,0.027,0.,0.027,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
44,0.041,0.,0.041,0.025,0.,0.025,0.011,0.,0.011,0.008,0.,0.008,0.029,0.,0.028,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
45,0.044,0.,0.044,0.023,0.,0.023,0.012,0.,0.012,0.009,0.,0.009,0.031,0.,0.031,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
46,0.044,0.,0.044,0.026,0.,0.026,0.013,0.,0.013,0.009,0.,0.009,0.029,0.,0.029,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
47,0.047,0.,0.047,0.025,0.,0.025,0.015,0.,0.015,0.01,0.,0.01,0.031,0.,0.031,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
48,0.047,0.,0.047,0.028,0.,0.028,0.014,0.,0.014,0.01,0.,0.01,0.032,0.,0.032,0.,0.,0.,0.016,0.,0.016,0.,0.,0.
49,0.047,0.,0.047,0.028,0.,0.028,0.014,0.,0.014,0.011,0.,0.011,0.032,0.,0.032,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
50,0.094,0.013,0.081,0.071,0.005,0.065,0.014,0.,0.014,0.048,0.,0.047,0.079,0.013,0.066,0.,0.,0.,0.021,0.004,0.016,0.,0.,0.
51,0.053,0.,0.053,0.029,0.,0.029,0.016,0.,0.016,0.011,0.,0.011,0.036,0.,0.036,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
52,0.055,0.,0.054,0.031,0.,0.031,0.017,0.,0.016,0.012,0.,0.012,0.037,0.,0.037,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
53,0.057,0.,0.057,0.032,0.,0.032,0.017,0.,0.017,0.013,0.,0.013,0.038,0.,0.038,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
54,0.06,0.,0.06,0.032,0.,0.032,0.019,0.,0.019,0.013,0.,0.013,0.039,0.,0.039,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
55,0.06,0.,0.06,0.035,0.,0.035,0.018,0.,0.018,0.013,0.,0.013,0.041,0.,0.041,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
56,0.065,0.,0.065,0.035,0.,0.035,0.018,0.,0.018,0.013,0.,0.013,0.045,0.,0.045,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
57,0.066,0.,0.066,0.038,0.,0.038,0.021,0.,0.021,0.016,0.,0.016,0.044,0.,0.044,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
58,0.067,0.,0.067,0.038,0.,0.038,0.021,0.,0.021,0.015,0.,0.015,0.045,0.,0.045,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
59,0.071,0.,0.071,0.039,0.,0.039,0.021,0.,0.021,0.015,0.,0.015,0.048,0.,0.048,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
60,0.073,0.,0.072,0.041,0.,0.041,0.023,0.,0.022,0.016,0.,0.016,0.048,0.,0.048,0.,0.,0.,0.023,0.,0.023,0.,0.,0.
61,0.074,0.,0.074,0.044,0.,0.044,0.021,0.,0.021,0.017,0.,0.017,0.049,0.,0.049,0.002,0.,0.002,0.025,0.,0.025,0.,0.,0.
62,0.078,0.,0.078,0.045,0.,0.045,0.023,0.,0.023,0.017,0.,0.017,0.053,0.,0.053,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
63,0.078,0.,0.078,0.077,0.,0.077,0.025,0.,0.025,0.025,0.,0.025,0.052,0.,0.052,0.,0.,0.,0.049,0.,0.049,0.001,0.,0.001
64,0.08,0.,0.08,0.05,0.,0.05,0.024,0.,0.024,0.023,0.,0.023,0.054,0.,0.054,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
65,0.082,0.,0.082,0.047,0.,0.047,0.024,0.,0.024,0.019,0.,0.019,0.056,0.,0.056,0.,0.,0.,0.026,0.,0.026,0.,0.,0.
66,0.09,0.,0.09,0.05,0.,0.049,0.027,0.,0.027,0.019,0.,0.019,0.061,0.,0.061,0.,0.,0.,0.027,0.,0.027,0.002,0.,0.002
67,0.089,0.,0.089,0.051,0.,0.051,0.026,0.,0.026,0.019,0.,0.019,0.061,0.,0.061,0.,0.,0.,0.03,0.,0.03,0.,0.,0.
68,0.089,0.,0.089,0.055,0.,0.055,0.027,0.,0.027,0.02,0.,0.02,0.061,0.,0.061,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
69,0.093,0.,0.093,0.052,0.,0.052,0.029,0.,0.029,0.02,0.,0.02,0.062,0.,0.062,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
70,0.096,0.,0.096,0.056,0.,0.056,0.031,0.,0.031,0.021,0.,0.021,0.064,0.,0.064,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
71,0.1,0.,0.099,0.059,0.,0.059,0.032,0.,0.032,0.024,0.,0.024,0.066,0.,0.065,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
72,0.102,0.,0.102,0.057,0.,0.057,0.033,0.,0.033,0.023,0.,0.023,0.068,0.,0.068,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
73,0.105,0.,0.105,0.059,0.,0.059,0.034,0.,0.034,0.023,0.,0.023,0.069,0.,0.069,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
74,0.116,0.,0.116,0.061,0.,0.061,0.041,0.,0.041,0.023,0.,0.023,0.073,0.,0.073,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
75,0.122,0.,0.122,0.066,0.,0.066,0.044,0.,0.044,0.026,0.,0.026,0.076,0.,0.076,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
76,0.114,0.,0.113,0.065,0.,0.065,0.037,0.,0.036,0.027,0.,0.027,0.075,0.,0.075,0.,0.,0.,0.036,0.,0.036,0.,0.,0.
77,0.114,0.,0.114,0.066,0.,0.066,0.037,0.,0.037,0.025,0.,0.025,0.075,0.,0.075,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
78,0.115,0.,0.115,0.071,0.,0.071,0.036,0.,0.036,0.028,0.,0.028,0.077,0.,0.077,0.001,0.,0.001,0.041,0.,0.041,0.,0.,0.
79,0.119,0.,0.119,0.072,0.,0.072,0.037,0.,0.037,0.028,0.,0.028,0.079,0.,0.079,0.,0.,0.,0.042,0.,0.042,0.,0.,0.
80,0.122,0.,0.122,0.069,0.,0.069,0.039,0.,0.039,0.028,0.,0.028,0.081,0.,0.081,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
81,0.125,0.,0.124,0.072,0.001,0.071,0.037,0.,0.037,0.028,0.,0.028,0.083,0.,0.083,0.004,0.,0.003,0.042,0.,0.041,0.,0.,0.
82,0.126,0.,0.125,0.078,0.,0.078,0.038,0.,0.038,0.03,0.,0.03,0.086,0.,0.085,0.,0.,0.,0.046,0.,0.046,0.,0.,0.
83,0.129,0.,0.129,0.076,0.,0.076,0.039,0.,0.039,0.03,0.,0.03,0.089,0.,0.089,0.,0.,0.,0.045,0.,0.045,0.,0.,0.
84,0.132,0.,0.132,0.076,0.,0.075,0.041,0.,0.041,0.031,0.,0.031,0.089,0.,0.089,0.,0.,0.,0.044,0.,0.043,0.,0.,0.
85,0.138,0.,0.138,0.085,0.,0.085,0.04,0.,0.04,0.036,0.,0.036,0.097,0.,0.097,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
86,0.143,0.,0.143,0.084,0.001,0.083,0.043,0.,0.043,0.031,0.,0.031,0.097,0.,0.097,0.,0.,0.,0.051,0.,0.05,0.,0.,0.
87,0.14,0.,0.139,0.093,0.,0.093,0.043,0.,0.042,0.034,0.,0.034,0.095,0.,0.095,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
88,0.146,0.,0.146,0.089,0.,0.089,0.043,0.,0.043,0.035,0.,0.035,0.101,0.,0.101,0.,0.,0.,0.053,0.,0.053,0.,0.,0.
89,0.147,0.,0.147,0.088,0.,0.088,0.045,0.,0.045,0.034,0.,0.034,0.1,0.,0.1,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
90,0.153,0.,0.152,0.088,0.,0.088,0.044,0.,0.044,0.035,0.,0.035,0.107,0.,0.106,0.,0.,0.,0.051,0.,0.051,0.,0.,0.
91,0.154,0.,0.154,0.09,0.,0.09,0.047,0.,0.047,0.036,0.,0.036,0.104,0.,0.104,0.001,0.,0.001,0.053,0.,0.053,0.,0.,0.
92,0.164,0.,0.163,0.091,0.,0.091,0.048,0.,0.048,0.037,0.,0.037,0.113,0.,0.112,0.,0.,0.,0.052,0.,0.052,0.,0.,0.
93,0.162,0.,0.162,0.094,0.,0.094,0.051,0.,0.051,0.038,0.,0.038,0.109,0.,0.109,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
94,0.168,0.001,0.166,0.095,0.,0.095,0.05,0.,0.05,0.039,0.,0.039,0.116,0.001,0.114,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
95,0.17,0.,0.17,0.098,0.,0.098,0.052,0.,0.052,0.04,0.,0.04,0.115,0.,0.115,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
96,0.174,0.,0.174,0.1,0.,0.1,0.053,0.,0.053,0.04,0.,0.04,0.118,0.,0.118,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
97,0.181,0.001,0.178,0.099,0.,0.099,0.054,0.,0.054,0.039,0.,0.039,0.125,0.001,0.122,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
98,0.188,0.,0.188,0.101,0.,0.101,0.06,0.,0.06,0.04,0.,0.04,0.126,0.,0.126,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
99,0.202,0.,0.202,0.105,0.,0.104,0.065,0.,0.065,0.042,0.,0.041,0.135,0.,0.135,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
100,0.195,0.,0.195,0.114,0.,0.114,0.065,0.,0.065,0.048,0.,0.048,0.128,0.,0.128,0.,0.,0.,0.064,0.,0.064,0.,0.,0.
110,0.239,0.001,0.238,0.133,0.001,0.131,0.079,0.,0.079,0.049,0.,0.049,0.158,0.,0.157,0.001,0.,0.001,0.082,0.001,0.081,0.001,0.,0.
120,0.298,0.,0.297,0.152,0.,0.152,0.107,0.,0.107,0.06,0.,0.06,0.189,0.,0.188,0.001,0.,0.001,0.089,0.,0.089,0.001,0.,0.001
130,0.335,0.,0.334,0.184,0.001,0.183,0.112,0.,0.112,0.072,0.,0.072,0.22,0.,0.219,0.001,0.,0.001,0.109,0.,0.108,0.001,0.,0.001
140,0.374,0.001,0.372,0.214,0.,0.213,0.119,0.001,0.117,0.084,0.,0.083,0.252,0.,0.252,0.001,0.,0.001,0.128,0.,0.128,0.001,0.,0.001
150,0.45,0.002,0.447,0.261,0.001,0.259,0.146,0.,0.146,0.106,0.,0.106,0.301,0.002,0.298,0.001,0.,0.001,0.153,0.001,0.151,0.001,0.,0.001
160,0.488,0.001,0.487,0.277,0.003,0.274,0.156,0.,0.156,0.112,0.001,0.11,0.329,0.001,0.328,0.001,0.,0.001,0.162,0.,0.162,0.001,0.,0.
170,0.547,0.002,0.544,0.316,0.001,0.315,0.171,0.001,0.169,0.122,0.,0.122,0.373,0.,0.372,0.002,0.,0.002,0.19,0.,0.189,0.001,0.,0.001
180,0.638,0.,0.638,0.381,0.001,0.38,0.214,0.,0.214,0.156,0.,0.156,0.421,0.,0.421,0.002,0.,0.002,0.221,0.001,0.22,0.002,0.,0.002
190,0.725,0.,0.725,0.449,0.003,0.446,0.228,0.,0.228,0.171,0.,0.171,0.486,0.,0.486,0.009,0.,0.009,0.275,0.002,0.272,0.002,0.,0.002
200,0.807,0.004,0.803,0.481,0.,0.48,0.225,0.,0.224,0.2,0.,0.2,0.578,0.003,0.575,0.002,0.,0.002,0.277,0.,0.277,0.002,0.,0.002
210,0.858,0.004,0.854,0.481,0.004,0.476,0.25,0.,0.249,0.189,0.,0.189,0.604,0.002,0.601,0.002,0.,0.002,0.288,0.004,0.283,0.002,0.,0.002
220,0.943,0.,0.943,0.54,0.003,0.537,0.278,0.,0.278,0.211,0.001,0.21,0.661,0.,0.661,0.002,0.,0.002,0.324,0.001,0.322,0.002,0.,0.002
230,1.071,0.,1.071,0.613,0.,0.613,0.348,0.,0.348,0.245,0.,0.245,0.719,0.,0.719,0.003,0.,0.003,0.363,0.,0.363,0.003,0.,0.003
240,1.169,0.004,1.165,0.712,0.001,0.711,0.329,0.,0.329,0.254,0.,0.254,0.836,0.004,0.832,0.003,0.,0.003,0.453,0.001,0.452,0.003,0.,0.003
250,1.24,0.001,1.239,0.701,0.001,0.699,0.38,0.,0.38,0.256,0.,0.256,0.855,0.,0.854,0.003,0.,0.003,0.44,0.001,0.438,0.003,0.,0.003
260,1.335,0.003,1.331,0.798,0.002,0.795,0.388,0.,0.388,0.289,0.,0.289,0.942,0.003,0.938,0.003,0.,0.003,0.503,0.002,0.5,0.003,0.,0.003
270,1.493,0.,1.492,0.902,0.,0.902,0.472,0.,0.472,0.341,0.,0.341,1.015,0.,1.014,0.003,0.,0.003,0.556,0.,0.556,0.004,0.,0.004
280,1.59,0.,1.589,0.979,0.006,0.973,0.454,0.,0.453,0.351,0.,0.351,1.13,0.,1.13,0.004,0.,0.004,0.623,0.006,0.616,0.004,0.,0.004
290,1.788,0.,1.788,1.101,0.,1.101,0.548,0.,0.548,0.399,0.,0.399,1.234,0.,1.234,0.004,0.,0.004,0.696,0.,0.696,0.004,0.,0.004
300,1.876,0.011,1.864,1.097,0.01,1.085,0.507,0.002,0.504,0.418,0.002,0.416,1.363,0.008,1.354,0.004,0.,0.004,0.672,0.007,0.664,0.004,0.,0.003
310,1.937,0.001,1.935,1.117,0.,1.117,0.549,0.,0.548,0.399,0.,0.398,1.381,0.,1.381,0.004,0.,0.004,0.712,0.,0.712,0.005,0.,0.005
320,2.332,0.002,2.328,1.22,0.,1.22,0.653,0.,0.653,0.45,0.,0.45,1.672,0.002,1.669,0.004,0.,0.004,0.762,0.,0.762,0.005,0.,0.005
330,2.228,0.,2.228,1.341,0.,1.34,0.61,0.,0.61,0.465,0.,0.464,1.611,0.,1.611,0.005,0.,0.005,0.869,0.,0.869,0.005,0.,0.005
340,2.462,0.,2.461,1.455,0.003,1.452,0.714,0.,0.714,0.546,0.,0.546,1.74,0.,1.74,0.005,0.,0.005,0.901,0.002,0.899,0.005,0.,0.005
350,2.617,0.011,2.605,1.477,0.01,1.466,0.691,0.,0.691,0.508,0.002,0.506,1.91,0.011,1.898,0.015,0.,0.015,0.961,0.008,0.952,0.006,0.,0.006
360,2.941,0.009,2.931,1.555,0.,1.554,0.924,0.001,0.922,0.545,0.,0.544,2.009,0.007,2.001,0.006,0.,0.006,0.998,0.,0.998,0.01,0.,0.01
370,2.925,0.001,2.924,1.751,0.004,1.747,0.758,0.,0.758,0.645,0.,0.645,2.158,0.,2.157,0.006,0.,0.006,1.098,0.003,1.094,0.006,0.,0.006
380,3.134,0.,3.134,1.696,0.,1.696,0.804,0.,0.804,0.618,0.,0.618,2.321,0.,2.321,0.006,0.,0.006,1.069,0.,1.069,0.007,0.,0.007
390,3.496,0.007,3.488,1.955,0.,1.954,1.062,0.003,1.058,0.71,0.,0.71,2.425,0.003,2.42,0.007,0.,0.007,1.235,0.,1.234,0.007,0.,0.007
400,3.689,0.013,3.674,2.004,0.007,1.997,0.974,0.,0.973,0.652,0.,0.651,2.705,0.012,2.692,0.007,0.,0.007,1.336,0.006,1.329,0.015,0.,0.015
