param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
33,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
34,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
35,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
36,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
37,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.021,0.,0.021,0.021,0.,0.02,0.,0.,0.
39,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
40,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
41,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
42,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
45,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
47,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
48,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
49,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
51,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
52,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
53,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
54,0.007,0.,0.006,0.007,0.,0.006,0.,0.,0.
55,0.007,0.003,0.004,0.007,0.003,0.004,0.,0.,0.
56,0.024,0.,0.024,0.024,0.,0.024,0.,0.,0.
57,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
58,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
59,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
63,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
64,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
65,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
66,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
67,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
69,0.011,0.,0.011,0.011,0.,0.011,0.002,0.,0.002
70,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
71,0.01,0.,0.01,0.009,0.,0.009,0.,0.,0.
72,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
73,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
74,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
75,0.105,0.,0.105,0.105,0.,0.105,0.001,0.,0.001
76,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
77,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
78,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
79,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
80,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
81,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
82,0.011,0.,0.011,0.011,0.,0.011,0.001,0.,0.001
83,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
84,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
85,0.038,0.,0.038,0.038,0.,0.038,0.001,0.,0.001
86,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
87,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
88,0.012,0.,0.012,0.012,0.,0.012,0.001,0.,0.001
89,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
90,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
91,0.013,0.003,0.009,0.013,0.003,0.009,0.001,0.,0.001
92,0.014,0.004,0.01,0.014,0.004,0.01,0.001,0.,0.001
93,0.013,0.,0.013,0.013,0.,0.013,0.001,0.,0.001
94,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
95,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
96,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
97,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
98,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
99,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
100,0.015,0.,0.014,0.015,0.,0.014,0.001,0.,0.001
110,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001
120,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
130,0.168,0.,0.168,0.167,0.,0.167,0.001,0.,0.001
140,0.222,0.,0.222,0.222,0.,0.222,0.001,0.,0.001
150,0.494,0.007,0.486,0.494,0.007,0.486,0.001,0.,0.001
160,0.039,0.,0.039,0.039,0.,0.039,0.001,0.,0.001
170,0.041,0.003,0.038,0.041,0.003,0.038,0.001,0.,0.001
180,0.051,0.,0.051,0.051,0.,0.051,0.001,0.,0.001
190,0.065,0.,0.065,0.065,0.,0.065,0.002,0.,0.001
200,0.054,0.,0.054,0.054,0.,0.054,0.002,0.,0.002
210,0.076,0.,0.076,0.076,0.,0.076,0.002,0.,0.002
220,0.079,0.,0.079,0.079,0.,0.079,0.002,0.,0.002
230,0.088,0.,0.088,0.088,0.,0.088,0.002,0.,0.002
240,0.089,0.002,0.086,0.089,0.002,0.086,0.002,0.,0.002
250,0.082,0.,0.082,0.082,0.,0.082,0.002,0.,0.002
260,0.098,0.,0.098,0.098,0.,0.098,0.002,0.,0.002
270,0.1,0.007,0.092,0.1,0.007,0.092,0.002,0.,0.002
280,0.096,0.,0.096,0.096,0.,0.096,0.003,0.,0.003
290,0.102,0.,0.102,0.102,0.,0.102,0.003,0.,0.003
300,0.115,0.003,0.111,0.115,0.003,0.111,0.003,0.,0.003
310,0.115,0.,0.115,0.115,0.,0.115,0.003,0.,0.003
320,0.139,0.,0.139,0.139,0.,0.139,0.003,0.,0.003
330,0.159,0.,0.159,0.159,0.,0.159,0.003,0.,0.003
340,0.162,0.,0.162,0.162,0.,0.162,0.003,0.,0.003
350,0.181,0.003,0.177,0.181,0.003,0.177,0.003,0.,0.003
360,0.175,0.,0.175,0.175,0.,0.175,0.003,0.,0.003
370,0.148,0.003,0.144,0.148,0.003,0.144,0.004,0.,0.004
380,0.158,0.,0.158,0.158,0.,0.158,0.004,0.,0.004
390,0.166,0.,0.166,0.166,0.,0.166,0.004,0.,0.004
400,0.217,0.008,0.209,0.217,0.008,0.209,0.004,0.,0.004
410,0.192,0.,0.192,0.192,0.,0.192,0.004,0.,0.004
420,0.235,0.,0.235,0.235,0.,0.235,0.004,0.,0.004
430,0.235,0.003,0.231,0.235,0.003,0.231,0.004,0.,0.004
440,0.207,0.003,0.203,0.207,0.003,0.203,0.004,0.,0.004
450,0.205,0.004,0.201,0.205,0.004,0.201,0.005,0.,0.005
460,0.216,0.,0.216,0.216,0.,0.216,0.005,0.,0.005
470,0.274,0.,0.274,0.274,0.,0.274,0.005,0.,0.005
480,0.28,0.,0.28,0.28,0.,0.28,0.005,0.,0.005
490,0.243,0.,0.243,0.243,0.,0.243,0.005,0.,0.005
500,0.247,0.,0.247,0.247,0.,0.247,0.005,0.,0.005
510,0.257,0.,0.256,0.256,0.,0.256,0.006,0.,0.006
520,0.328,0.,0.328,0.328,0.,0.328,0.005,0.,0.005
530,0.31,0.,0.31,0.31,0.,0.31,0.006,0.,0.006
540,0.278,0.,0.278,0.278,0.,0.278,0.006,0.,0.006
550,0.286,0.,0.286,0.286,0.,0.286,0.006,0.,0.006
560,0.369,0.,0.369,0.369,0.,0.369,0.006,0.,0.006
570,0.339,0.,0.339,0.339,0.,0.339,0.006,0.,0.006
580,0.312,0.,0.312,0.312,0.,0.312,0.006,0.,0.006
590,0.349,0.,0.349,0.349,0.,0.349,0.007,0.,0.007
600,0.414,0.,0.414,0.414,0.,0.414,0.006,0.,0.006
610,0.356,0.,0.356,0.356,0.,0.356,0.007,0.,0.007
620,0.349,0.,0.349,0.349,0.,0.349,0.007,0.,0.007
630,0.447,0.,0.447,0.447,0.,0.447,0.007,0.,0.007
640,0.399,0.,0.399,0.399,0.,0.399,0.007,0.,0.007
650,0.38,0.,0.38,0.38,0.,0.38,0.007,0.,0.007
660,0.486,0.,0.486,0.486,0.,0.486,0.007,0.,0.007
670,0.421,0.,0.421,0.421,0.,0.421,0.007,0.,0.007
680,0.409,0.001,0.408,0.409,0.001,0.408,0.007,0.,0.007
690,0.53,0.,0.53,0.53,0.,0.53,0.008,0.,0.008
700,0.44,0.,0.44,0.44,0.,0.44,0.008,0.,0.008
710,0.492,0.,0.492,0.492,0.,0.492,0.008,0.,0.008
720,0.551,0.,0.551,0.551,0.,0.551,0.008,0.,0.008
730,0.465,0.,0.465,0.465,0.,0.465,0.008,0.,0.008
740,0.575,0.,0.575,0.575,0.,0.575,0.008,0.,0.008
750,0.506,0.,0.506,0.506,0.,0.506,0.008,0.,0.008
760,0.532,0.,0.532,0.532,0.,0.532,0.009,0.,0.009
770,0.606,0.,0.606,0.606,0.,0.606,0.009,0.,0.009
780,0.523,0.,0.522,0.523,0.,0.522,0.009,0.,0.009
790,0.641,0.,0.641,0.641,0.,0.641,0.009,0.,0.009
800,0.553,0.,0.553,0.553,0.,0.553,0.009,0.,0.009
810,0.645,0.003,0.641,0.645,0.003,0.641,0.009,0.,0.009
820,0.608,0.,0.608,0.608,0.,0.608,0.009,0.,0.009
830,0.647,0.004,0.642,0.646,0.004,0.642,0.009,0.,0.009
840,0.672,0.,0.672,0.672,0.,0.672,0.009,0.,0.009
850,0.636,0.,0.635,0.635,0.,0.635,0.01,0.,0.01
860,0.725,0.,0.725,0.725,0.,0.725,0.01,0.,0.01
870,0.648,0.,0.648,0.648,0.,0.648,0.01,0.,0.01
880,0.773,0.003,0.769,0.773,0.003,0.769,0.01,0.,0.01
890,0.67,0.007,0.662,0.67,0.007,0.662,0.01,0.,0.01
900,0.794,0.,0.794,0.794,0.,0.794,0.01,0.,0.01
910,0.688,0.,0.688,0.688,0.,0.688,0.01,0.,0.01
920,0.819,0.,0.819,0.819,0.,0.819,0.01,0.,0.01
930,0.956,0.,0.956,0.956,0.,0.956,0.011,0.,0.011
940,0.822,0.,0.822,0.822,0.,0.822,0.01,0.,0.01
950,0.816,0.,0.816,0.816,0.,0.816,0.011,0.,0.011
960,0.789,0.,0.789,0.789,0.,0.789,0.011,0.,0.011
970,0.892,0.,0.892,0.892,0.,0.892,0.011,0.,0.011
980,0.779,0.,0.779,0.779,0.,0.779,0.011,0.,0.011
990,0.924,0.,0.924,0.924,0.,0.924,0.011,0.,0.011
1000,0.865,0.,0.865,0.865,0.,0.865,0.011,0.,0.011
1100,1.017,0.,1.017,1.017,0.,1.017,0.013,0.,0.013
1200,1.26,0.,1.26,1.26,0.,1.26,0.014,0.,0.014
1300,1.419,0.,1.416,1.419,0.,1.416,0.015,0.,0.015
1400,1.601,0.,1.601,1.601,0.,1.601,0.017,0.,0.017
1500,1.809,0.,1.809,1.809,0.,1.809,0.018,0.,0.018
1600,2.144,0.,2.143,2.144,0.,2.143,0.019,0.,0.019
1700,2.326,0.015,2.31,2.326,0.015,2.31,0.021,0.,0.021
1800,2.566,0.003,2.562,2.566,0.003,2.562,0.022,0.,0.022
1900,2.942,0.019,2.921,2.942,0.019,2.921,0.024,0.,0.024
2000,3.108,0.02,3.087,3.108,0.02,3.087,0.025,0.,0.025
3000,7.158,0.024,7.133,7.158,0.024,7.133,0.039,0.,0.039
4000,12.307,0.115,12.189,12.307,0.115,12.189,0.054,0.,0.054
5000,19.098,0.123,18.972,19.098,0.123,18.971,0.07,0.003,0.066
