param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.022,0.,0.022,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.
29,0.041,0.,0.04,0.012,0.,0.012,0.028,0.,0.028,0.,0.,0.
30,0.025,0.,0.025,0.013,0.,0.013,0.011,0.,0.011,0.,0.,0.
31,0.028,0.,0.028,0.013,0.,0.013,0.012,0.,0.012,0.,0.,0.
32,0.028,0.,0.028,0.014,0.,0.014,0.013,0.,0.013,0.,0.,0.
33,0.032,0.,0.032,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
34,0.033,0.,0.033,0.018,0.,0.018,0.014,0.,0.014,0.,0.,0.
35,0.129,0.,0.129,0.019,0.,0.019,0.11,0.,0.109,0.,0.,0.
36,0.038,0.,0.038,0.021,0.,0.021,0.016,0.,0.016,0.,0.,0.
37,0.039,0.,0.039,0.021,0.,0.021,0.017,0.,0.017,0.,0.,0.
38,0.067,0.,0.067,0.048,0.,0.048,0.018,0.,0.018,0.,0.,0.
39,0.043,0.,0.043,0.024,0.,0.024,0.018,0.,0.018,0.,0.,0.
40,0.045,0.,0.045,0.024,0.,0.024,0.019,0.,0.019,0.,0.,0.
41,0.046,0.,0.046,0.024,0.,0.024,0.021,0.,0.021,0.,0.,0.
42,0.049,0.,0.049,0.025,0.,0.025,0.021,0.,0.021,0.,0.,0.
43,0.065,0.,0.065,0.042,0.,0.042,0.022,0.,0.022,0.,0.,0.
44,0.053,0.,0.053,0.029,0.,0.029,0.023,0.,0.023,0.,0.,0.
45,0.075,0.,0.075,0.049,0.,0.049,0.024,0.,0.024,0.,0.,0.
46,0.154,0.,0.154,0.127,0.,0.127,0.025,0.,0.025,0.,0.,0.
47,0.064,0.,0.064,0.036,0.,0.036,0.027,0.,0.027,0.,0.,0.
48,0.092,0.,0.092,0.063,0.,0.063,0.028,0.,0.028,0.,0.,0.
49,0.068,0.,0.068,0.038,0.,0.038,0.029,0.,0.029,0.,0.,0.
50,0.067,0.,0.066,0.037,0.,0.037,0.029,0.,0.028,0.,0.,0.
51,0.071,0.,0.071,0.039,0.,0.039,0.031,0.,0.031,0.,0.,0.
52,0.075,0.,0.075,0.039,0.,0.039,0.035,0.,0.035,0.,0.,0.
53,0.091,0.,0.091,0.041,0.,0.041,0.048,0.,0.048,0.,0.,0.
54,0.103,0.,0.103,0.066,0.,0.066,0.035,0.,0.035,0.,0.,0.
55,0.181,0.,0.181,0.144,0.,0.144,0.036,0.,0.036,0.,0.,0.
56,0.116,0.,0.116,0.076,0.,0.076,0.039,0.,0.039,0.,0.,0.
57,0.092,0.,0.092,0.053,0.,0.053,0.038,0.,0.038,0.,0.,0.
58,0.093,0.,0.093,0.051,0.,0.051,0.04,0.,0.04,0.,0.,0.
59,0.109,0.,0.109,0.067,0.,0.067,0.041,0.,0.041,0.,0.,0.
60,0.104,0.,0.104,0.058,0.,0.058,0.044,0.,0.044,0.,0.,0.
61,0.104,0.,0.104,0.054,0.,0.054,0.049,0.,0.049,0.,0.,0.
62,0.107,0.,0.107,0.058,0.,0.058,0.047,0.,0.047,0.,0.,0.
63,0.11,0.,0.11,0.06,0.,0.06,0.048,0.,0.048,0.,0.,0.
64,0.113,0.,0.113,0.062,0.,0.062,0.05,0.,0.05,0.,0.,0.
65,0.115,0.,0.115,0.064,0.,0.064,0.05,0.,0.05,0.,0.,0.
66,0.118,0.,0.118,0.066,0.,0.066,0.051,0.,0.051,0.,0.,0.
67,0.122,0.,0.122,0.068,0.,0.068,0.052,0.,0.052,0.,0.,0.
68,0.124,0.,0.124,0.069,0.,0.069,0.054,0.,0.054,0.,0.,0.
69,0.129,0.,0.129,0.072,0.,0.072,0.055,0.,0.055,0.,0.,0.
70,0.133,0.,0.133,0.074,0.,0.074,0.057,0.,0.057,0.,0.,0.
71,0.144,0.,0.144,0.081,0.,0.081,0.061,0.,0.061,0.,0.,0.
72,0.158,0.003,0.154,0.092,0.003,0.088,0.065,0.,0.065,0.,0.,0.
73,0.155,0.,0.155,0.086,0.,0.086,0.068,0.,0.068,0.,0.,0.
74,0.156,0.,0.156,0.089,0.,0.089,0.066,0.,0.066,0.,0.,0.
75,0.172,0.003,0.168,0.094,0.,0.094,0.076,0.003,0.072,0.,0.,0.
76,0.165,0.,0.165,0.094,0.,0.094,0.07,0.,0.07,0.,0.,0.
77,0.173,0.003,0.169,0.097,0.,0.097,0.075,0.003,0.071,0.,0.,0.
78,0.184,0.,0.184,0.104,0.,0.104,0.078,0.,0.078,0.,0.,0.
79,0.18,0.,0.18,0.102,0.,0.102,0.076,0.,0.076,0.,0.,0.
80,0.188,0.,0.188,0.108,0.,0.108,0.079,0.,0.079,0.,0.,0.
81,0.199,0.,0.199,0.107,0.,0.107,0.09,0.,0.09,0.,0.,0.
82,0.195,0.003,0.191,0.11,0.003,0.106,0.083,0.,0.083,0.,0.,0.
83,0.211,0.,0.211,0.115,0.,0.115,0.095,0.,0.095,0.,0.,0.
84,0.204,0.,0.204,0.116,0.,0.116,0.086,0.,0.086,0.,0.,0.
85,0.218,0.003,0.215,0.117,0.003,0.113,0.1,0.,0.1,0.,0.,0.
86,0.207,0.,0.207,0.117,0.,0.117,0.086,0.,0.086,0.,0.,0.
87,0.21,0.003,0.206,0.118,0.,0.118,0.09,0.003,0.086,0.,0.,0.
88,0.217,0.004,0.213,0.116,0.,0.116,0.099,0.003,0.095,0.,0.,0.
89,0.225,0.007,0.217,0.13,0.007,0.122,0.093,0.,0.093,0.,0.,0.
90,0.23,0.,0.23,0.13,0.,0.13,0.098,0.,0.098,0.,0.,0.
91,0.228,0.,0.228,0.127,0.,0.127,0.099,0.,0.099,0.,0.,0.
92,0.236,0.,0.236,0.129,0.,0.129,0.105,0.,0.105,0.,0.,0.
93,0.239,0.,0.239,0.13,0.,0.13,0.107,0.,0.107,0.,0.,0.
94,0.242,0.,0.242,0.138,0.,0.138,0.103,0.,0.103,0.,0.,0.
95,0.244,0.,0.244,0.14,0.,0.14,0.103,0.,0.103,0.,0.,0.
96,0.269,0.,0.269,0.16,0.,0.16,0.107,0.,0.107,0.,0.,0.
97,0.289,0.,0.289,0.172,0.,0.172,0.112,0.,0.112,0.,0.,0.
98,0.286,0.,0.286,0.165,0.,0.165,0.119,0.,0.119,0.,0.,0.
99,0.296,0.,0.296,0.174,0.,0.174,0.12,0.,0.12,0.,0.,0.
100,0.309,0.003,0.306,0.17,0.003,0.167,0.139,0.,0.138,0.,0.,0.
110,0.353,0.,0.353,0.2,0.,0.2,0.151,0.,0.151,0.,0.,0.
120,0.44,0.,0.44,0.256,0.,0.256,0.182,0.,0.182,0.,0.,0.
130,0.492,0.003,0.488,0.278,0.,0.278,0.212,0.003,0.208,0.,0.,0.
140,0.53,0.,0.53,0.291,0.,0.291,0.237,0.,0.237,0.,0.,0.
150,0.724,0.008,0.716,0.349,0.008,0.341,0.374,0.,0.374,0.,0.,0.
160,0.7,0.,0.7,0.391,0.,0.391,0.307,0.,0.307,0.,0.,0.
170,0.793,0.,0.793,0.443,0.,0.443,0.348,0.,0.348,0.,0.,0.
180,0.912,0.,0.911,0.518,0.,0.518,0.392,0.,0.392,0.,0.,0.
190,1.056,0.,1.055,0.598,0.,0.598,0.456,0.,0.456,0.,0.,0.
200,1.362,0.003,1.358,0.752,0.,0.752,0.609,0.003,0.605,0.,0.,0.
210,1.228,0.003,1.224,0.664,0.003,0.66,0.547,0.,0.547,0.,0.,0.
220,1.301,0.003,1.296,0.716,0.003,0.712,0.583,0.,0.583,0.,0.,0.
230,1.409,0.,1.409,0.778,0.,0.778,0.628,0.,0.628,0.,0.,0.
240,1.674,0.,1.674,0.963,0.,0.963,0.709,0.,0.709,0.,0.,0.
250,1.833,0.007,1.825,1.05,0.007,1.042,0.781,0.,0.781,0.,0.,0.
260,1.828,0.,1.828,1.001,0.,1.,0.825,0.,0.825,0.,0.,0.
270,2.021,0.,2.02,1.151,0.,1.151,0.867,0.,0.867,0.,0.,0.
280,2.24,0.,2.24,1.262,0.,1.261,0.976,0.,0.976,0.,0.,0.
290,2.247,0.,2.246,1.236,0.,1.236,1.008,0.,1.008,0.,0.,0.
300,2.524,0.016,2.508,1.46,0.,1.46,1.062,0.016,1.046,0.,0.,0.
310,2.715,0.,2.715,1.562,0.,1.562,1.15,0.,1.15,0.,0.,0.
320,2.827,0.027,2.799,1.54,0.011,1.528,1.285,0.015,1.269,0.,0.,0.
330,3.09,0.,3.09,1.784,0.,1.783,1.304,0.,1.304,0.,0.,0.
340,3.138,0.,3.138,1.702,0.,1.702,1.434,0.,1.434,0.,0.,0.
350,3.295,0.015,3.279,1.773,0.,1.772,1.521,0.015,1.504,0.,0.,0.
360,3.68,0.,3.679,2.122,0.,2.122,1.555,0.,1.555,0.,0.,0.
370,3.774,0.015,3.758,2.013,0.012,2.,1.759,0.003,1.755,0.,0.,0.
380,3.93,0.,3.929,2.15,0.,2.15,1.777,0.,1.777,0.,0.,0.
390,4.293,0.,4.293,2.453,0.,2.452,1.838,0.,1.837,0.,0.,0.
400,4.506,0.,4.506,2.609,0.,2.609,1.894,0.,1.894,0.,0.,0.
