param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
87,0.001,0.,0.001
88,0.001,0.,0.001
89,0.001,0.,0.001
90,0.001,0.,0.001
91,0.001,0.,0.001
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.002,0.,0.002
96,0.002,0.,0.002
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.002,0.,0.002
101,0.002,0.,0.002
102,0.001,0.,0.001
103,0.002,0.,0.002
104,0.002,0.,0.002
105,0.002,0.,0.002
106,0.002,0.,0.002
107,0.002,0.,0.002
108,0.002,0.,0.002
109,0.002,0.,0.002
110,0.002,0.,0.002
111,0.002,0.,0.002
112,0.002,0.,0.002
113,0.003,0.,0.003
114,0.002,0.,0.002
115,0.017,0.,0.017
116,0.002,0.,0.002
117,0.002,0.,0.002
118,0.002,0.,0.002
119,0.002,0.,0.002
120,0.002,0.,0.002
121,0.002,0.,0.002
122,0.002,0.,0.002
123,0.002,0.,0.002
124,0.003,0.,0.003
125,0.002,0.,0.002
126,0.002,0.,0.002
127,0.002,0.,0.002
128,0.002,0.,0.002
129,0.003,0.,0.003
130,0.003,0.,0.003
131,0.002,0.,0.002
132,0.002,0.,0.002
133,0.002,0.,0.002
134,0.003,0.,0.003
135,0.002,0.,0.002
136,0.002,0.,0.002
137,0.002,0.,0.002
138,0.003,0.,0.003
139,0.002,0.,0.002
140,0.002,0.,0.002
141,0.003,0.,0.003
142,0.002,0.,0.002
143,0.003,0.,0.003
144,0.002,0.,0.002
145,0.002,0.,0.002
146,0.002,0.,0.002
147,0.003,0.,0.003
148,0.002,0.,0.002
149,0.002,0.,0.002
150,0.003,0.,0.003
151,0.004,0.,0.004
152,0.002,0.,0.002
153,0.097,0.,0.097
154,0.003,0.,0.003
155,0.003,0.,0.003
156,0.003,0.,0.003
157,0.003,0.,0.003
158,0.003,0.,0.003
159,0.003,0.,0.003
160,0.003,0.,0.003
161,0.003,0.,0.003
162,0.003,0.,0.003
163,0.003,0.,0.003
164,0.004,0.,0.004
165,0.003,0.,0.003
166,0.003,0.,0.003
167,0.003,0.,0.003
168,0.003,0.,0.003
169,0.004,0.,0.004
170,0.003,0.,0.003
171,0.003,0.,0.003
172,0.003,0.,0.003
173,0.003,0.,0.003
174,0.025,0.,0.025
175,0.003,0.,0.003
176,0.003,0.,0.003
177,0.003,0.,0.003
178,0.003,0.,0.003
179,0.004,0.,0.004
180,0.003,0.,0.003
181,0.005,0.,0.005
182,0.003,0.,0.003
183,0.003,0.,0.003
184,0.004,0.,0.004
185,0.003,0.,0.003
186,0.003,0.,0.003
187,0.003,0.,0.003
188,0.004,0.,0.004
189,0.004,0.,0.004
190,0.003,0.,0.003
191,0.003,0.,0.003
192,0.003,0.,0.003
193,0.003,0.,0.003
194,0.003,0.,0.003
195,0.003,0.,0.003
196,0.003,0.,0.003
197,0.003,0.,0.003
198,0.004,0.,0.004
199,0.003,0.,0.003
200,0.004,0.,0.004
201,0.004,0.,0.004
202,0.005,0.,0.005
203,0.003,0.,0.003
204,0.004,0.,0.004
205,0.004,0.,0.004
206,0.004,0.,0.004
207,0.004,0.,0.004
208,0.004,0.,0.004
209,0.004,0.,0.004
210,0.018,0.,0.018
211,0.004,0.,0.004
212,0.004,0.,0.004
213,0.004,0.,0.004
214,0.004,0.,0.004
215,0.004,0.,0.004
216,0.005,0.,0.005
217,0.004,0.,0.004
218,0.005,0.,0.005
219,0.004,0.,0.004
220,0.004,0.,0.004
221,0.004,0.,0.004
222,0.01,0.,0.01
223,0.005,0.,0.005
224,0.004,0.,0.004
225,0.007,0.,0.007
226,0.021,0.,0.021
227,0.004,0.,0.004
228,0.005,0.,0.005
229,0.005,0.,0.005
230,0.004,0.,0.004
231,0.004,0.,0.004
232,0.004,0.,0.004
233,0.004,0.,0.004
234,0.098,0.,0.098
235,0.004,0.,0.004
236,0.004,0.,0.004
237,0.004,0.,0.004
238,0.005,0.,0.005
239,0.004,0.,0.004
240,0.004,0.,0.004
241,0.005,0.,0.005
242,0.004,0.,0.004
243,0.005,0.,0.005
244,0.004,0.,0.004
245,0.004,0.,0.004
246,0.006,0.,0.006
247,0.004,0.,0.004
248,0.005,0.,0.005
249,0.005,0.,0.005
250,0.006,0.,0.006
251,0.005,0.,0.005
252,0.005,0.,0.005
253,0.005,0.,0.005
254,0.005,0.,0.005
255,0.005,0.,0.005
256,0.004,0.,0.004
257,0.005,0.,0.005
258,0.005,0.,0.005
259,0.005,0.,0.005
260,0.004,0.,0.004
261,0.005,0.,0.005
262,0.005,0.,0.005
263,0.005,0.,0.005
264,0.005,0.,0.005
265,0.005,0.,0.005
266,0.005,0.,0.005
267,0.005,0.,0.005
268,0.005,0.,0.005
269,0.005,0.,0.005
270,0.005,0.,0.005
271,0.005,0.,0.005
272,0.005,0.,0.005
273,0.005,0.,0.005
274,0.005,0.,0.005
275,0.005,0.,0.005
276,0.005,0.,0.005
277,0.005,0.,0.005
278,0.005,0.,0.005
279,0.007,0.,0.007
280,0.005,0.,0.005
281,0.005,0.,0.005
282,0.006,0.,0.006
283,0.005,0.,0.005
284,0.005,0.,0.005
285,0.006,0.,0.006
286,0.005,0.,0.005
287,0.005,0.,0.005
288,0.022,0.,0.022
289,0.006,0.,0.006
290,0.005,0.,0.005
291,0.005,0.,0.005
292,0.005,0.,0.005
293,0.005,0.,0.005
294,0.106,0.,0.106
295,0.005,0.,0.005
296,0.006,0.,0.006
297,0.006,0.,0.006
298,0.005,0.,0.005
299,0.005,0.,0.005
300,0.007,0.,0.007
301,0.005,0.,0.005
302,0.006,0.,0.006
303,0.006,0.,0.006
304,0.005,0.,0.005
305,0.005,0.,0.005
306,0.027,0.,0.027
307,0.006,0.,0.006
308,0.005,0.,0.005
309,0.005,0.,0.005
310,0.006,0.,0.006
311,0.006,0.,0.006
312,0.006,0.,0.006
313,0.005,0.,0.005
314,0.005,0.,0.005
315,0.006,0.,0.006
316,0.006,0.,0.006
317,0.006,0.,0.006
318,0.006,0.,0.006
319,0.006,0.,0.006
320,0.007,0.,0.007
321,0.005,0.,0.005
322,0.007,0.,0.007
323,0.006,0.,0.006
324,0.006,0.,0.006
325,0.006,0.,0.006
326,0.006,0.,0.006
327,0.006,0.,0.006
328,0.007,0.,0.007
329,0.006,0.,0.006
330,0.006,0.,0.006
331,0.007,0.,0.007
332,0.006,0.,0.006
333,0.006,0.,0.006
334,0.007,0.,0.007
335,0.009,0.,0.009
336,0.006,0.,0.006
337,0.007,0.,0.007
338,0.006,0.,0.006
339,0.018,0.,0.018
340,0.006,0.,0.006
341,0.007,0.,0.007
342,0.006,0.,0.006
343,0.006,0.,0.006
344,0.007,0.,0.007
345,0.007,0.,0.007
346,0.006,0.,0.006
347,0.006,0.,0.006
348,0.007,0.,0.007
349,0.006,0.,0.006
350,0.007,0.,0.007
351,0.006,0.,0.006
352,0.008,0.,0.008
353,0.006,0.,0.006
354,0.006,0.,0.006
355,0.007,0.,0.007
356,0.007,0.,0.007
357,0.007,0.,0.007
358,0.006,0.,0.006
359,0.006,0.,0.006
360,0.007,0.,0.007
361,0.007,0.,0.007
362,0.006,0.,0.006
363,0.008,0.,0.008
364,0.006,0.,0.006
365,0.007,0.,0.007
366,0.006,0.,0.006
367,0.007,0.001,0.005
368,0.007,0.,0.007
369,0.007,0.,0.007
370,0.007,0.,0.007
371,0.007,0.,0.007
372,0.007,0.,0.007
373,0.008,0.,0.008
374,0.008,0.,0.008
375,0.007,0.,0.007
376,0.007,0.,0.007
377,0.007,0.,0.007
378,0.007,0.,0.007
379,0.008,0.,0.008
380,0.008,0.,0.008
381,0.007,0.,0.007
382,0.007,0.,0.007
383,0.007,0.,0.007
384,0.008,0.,0.008
385,0.009,0.,0.009
386,0.007,0.,0.007
387,0.007,0.,0.007
388,0.009,0.,0.009
389,0.007,0.,0.007
390,0.008,0.,0.008
391,0.007,0.,0.007
392,0.007,0.,0.007
393,0.009,0.,0.009
394,0.007,0.,0.007
395,0.008,0.,0.008
396,0.007,0.,0.007
397,0.008,0.,0.008
398,0.007,0.,0.007
399,0.007,0.,0.007
400,0.007,0.,0.007
401,0.008,0.,0.008
402,0.008,0.,0.008
403,0.007,0.,0.007
404,0.011,0.,0.011
405,0.009,0.,0.009
406,0.008,0.,0.008
407,0.007,0.,0.007
408,0.008,0.,0.008
409,0.008,0.,0.008
410,0.008,0.,0.008
411,0.009,0.,0.009
412,0.008,0.,0.008
413,0.008,0.,0.008
414,0.008,0.,0.008
415,0.009,0.,0.009
416,0.007,0.,0.007
417,0.009,0.,0.009
418,0.008,0.,0.008
419,0.008,0.,0.008
420,0.01,0.,0.01
421,0.008,0.,0.008
422,0.008,0.,0.008
423,0.008,0.,0.008
424,0.008,0.,0.008
425,0.008,0.,0.008
426,0.009,0.,0.009
427,0.008,0.,0.008
428,0.009,0.,0.009
429,0.009,0.,0.009
430,0.008,0.,0.008
431,0.008,0.,0.008
432,0.008,0.,0.008
433,0.008,0.,0.008
434,0.008,0.,0.008
435,0.008,0.,0.008
436,0.007,0.,0.007
437,0.008,0.,0.008
438,0.008,0.,0.008
439,0.008,0.,0.008
440,0.008,0.,0.008
441,0.01,0.,0.01
442,0.009,0.,0.009
443,0.009,0.,0.009
444,0.008,0.,0.008
445,0.009,0.,0.009
446,0.008,0.,0.008
447,0.008,0.,0.008
448,0.009,0.,0.009
449,0.008,0.,0.008
450,0.008,0.,0.008
451,0.008,0.,0.008
452,0.009,0.,0.009
453,0.01,0.,0.01
454,0.009,0.,0.009
455,0.008,0.,0.008
456,0.008,0.,0.008
457,0.01,0.,0.01
458,0.009,0.,0.009
459,0.008,0.,0.008
460,0.008,0.,0.008
461,0.01,0.,0.01
462,0.008,0.,0.008
463,0.008,0.,0.008
464,0.009,0.,0.009
465,0.008,0.,0.008
466,0.009,0.,0.009
467,0.009,0.,0.009
468,0.01,0.,0.01
469,0.008,0.,0.008
470,0.009,0.,0.009
471,0.008,0.,0.008
472,0.009,0.,0.009
473,0.009,0.,0.009
474,0.009,0.,0.009
475,0.01,0.,0.01
476,0.013,0.,0.013
477,0.008,0.,0.008
478,0.009,0.,0.009
479,0.009,0.,0.009
480,0.01,0.,0.01
481,0.009,0.001,0.007
482,0.009,0.,0.009
483,0.01,0.,0.01
484,0.012,0.,0.012
485,0.009,0.,0.009
486,0.009,0.,0.009
487,0.011,0.,0.011
488,0.009,0.,0.009
489,0.009,0.,0.009
490,0.01,0.,0.01
491,0.014,0.,0.014
492,0.009,0.,0.009
493,0.009,0.,0.009
494,0.009,0.,0.009
495,0.01,0.,0.01
496,0.009,0.,0.009
497,0.009,0.,0.009
498,0.011,0.,0.011
499,0.01,0.,0.01
500,0.01,0.003,0.006
600,0.011,0.,0.011
800,0.016,0.,0.016
1000,0.02,0.003,0.017
1200,0.023,0.,0.023
1400,0.041,0.,0.04
1600,0.034,0.,0.034
1800,0.054,0.,0.054
2000,0.045,0.,0.045
2200,0.048,0.,0.048
2400,0.149,0.,0.149
2600,0.094,0.,0.094
2800,0.063,0.,0.062
3000,0.075,0.,0.075
3200,0.095,0.,0.095
3400,0.107,0.003,0.103
3600,0.082,0.,0.082
3800,0.086,0.003,0.082
4000,0.109,0.,0.109
4200,0.135,0.003,0.131
4400,0.223,0.,0.223
4600,0.128,0.,0.128
4800,0.13,0.,0.13
5000,0.249,0.,0.249
5200,0.149,0.003,0.145
5400,0.153,0.,0.153
5600,0.145,0.,0.145
5800,0.164,0.,0.164
6000,0.137,0.,0.137
6200,0.138,0.,0.138
6400,0.166,0.,0.166
6600,0.169,0.,0.169
6800,0.175,0.,0.175
7000,0.164,0.,0.164
7200,0.165,0.,0.165
7400,0.165,0.,0.165
7600,0.18,0.,0.18
7800,0.19,0.,0.19
8000,0.205,0.,0.205
8200,0.212,0.,0.212
8400,0.198,0.,0.198
8600,0.252,0.,0.252
8800,0.239,0.,0.239
9000,0.255,0.,0.255
9200,0.263,0.,0.263
9400,0.266,0.,0.266
9600,0.271,0.,0.271
9800,0.283,0.,0.283
10000,0.26,0.,0.26
10200,0.302,0.,0.302
10400,0.3,0.,0.3
10600,0.333,0.,0.333
10800,0.338,0.,0.338
11000,0.343,0.,0.343
11200,0.339,0.,0.339
11400,0.35,0.,0.35
11600,0.333,0.,0.333
11800,0.387,0.,0.387
12000,0.342,0.,0.342
12200,0.347,0.,0.347
12400,0.36,0.,0.36
12600,0.37,0.,0.37
12800,0.414,0.,0.414
13000,0.383,0.,0.383
13200,0.387,0.,0.387
13400,0.371,0.,0.371
13600,0.39,0.,0.39
13800,0.421,0.,0.421
14000,0.409,0.,0.409
14200,0.41,0.,0.41
14400,0.387,0.,0.387
14600,0.378,0.,0.378
14800,0.423,0.,0.423
15000,0.392,0.,0.392
15200,0.373,0.,0.373
15400,0.411,0.,0.411
15600,0.416,0.,0.415
15800,0.418,0.,0.418
16000,0.433,0.,0.433
16200,0.449,0.,0.449
16400,0.476,0.,0.475
16600,0.466,0.,0.466
16800,0.483,0.,0.483
17000,0.495,0.,0.495
17200,0.535,0.,0.535
17400,0.541,0.,0.541
17600,0.543,0.,0.543
17800,0.576,0.,0.576
18000,0.584,0.,0.584
18200,0.614,0.,0.613
18400,0.621,0.,0.621
18600,0.636,0.,0.636
18800,0.662,0.,0.662
19000,0.659,0.,0.659
19200,0.659,0.,0.658
19400,0.681,0.,0.681
19600,0.66,0.,0.66
19800,0.655,0.,0.655
20000,0.664,0.,0.664
