param-n,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
34,0.002,0.,0.001,0.002,0.,0.001,0.,0.,0.
35,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
36,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
37,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
40,0.004,0.,0.004,0.004,0.,0.004,0.001,0.,0.001
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
42,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
43,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
44,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
45,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
46,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
47,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
48,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
49,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
50,0.005,0.001,0.004,0.005,0.001,0.004,0.,0.,0.
51,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
52,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
53,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
54,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
55,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
56,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
57,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
58,0.005,0.,0.004,0.005,0.,0.004,0.,0.,0.
59,0.004,0.,0.003,0.004,0.,0.003,0.,0.,0.
60,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
61,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
62,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
63,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
64,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
65,0.01,0.,0.01,0.005,0.,0.005,0.,0.,0.
66,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
67,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
68,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
69,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
70,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
71,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
72,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
73,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
74,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
75,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
76,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
77,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
78,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
79,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
80,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
81,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
82,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
83,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
84,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
85,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
86,0.008,0.,0.007,0.008,0.,0.007,0.,0.,0.
87,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
88,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
89,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
90,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
91,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
92,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
93,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
94,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
95,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
96,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
97,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
98,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
99,0.038,0.,0.038,0.038,0.,0.038,0.,0.,0.
100,0.011,0.005,0.005,0.011,0.005,0.005,0.001,0.001,0.
110,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
120,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
130,0.014,0.,0.013,0.014,0.,0.013,0.,0.,0.
140,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
150,0.019,0.004,0.015,0.019,0.004,0.015,0.001,0.,0.001
160,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
170,0.031,0.,0.031,0.031,0.,0.031,0.001,0.,0.001
180,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
190,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
200,0.062,0.006,0.056,0.062,0.006,0.056,0.001,0.,0.001
210,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
220,0.026,0.,0.026,0.026,0.,0.026,0.001,0.,0.001
230,0.033,0.,0.032,0.033,0.,0.032,0.001,0.,0.001
240,0.03,0.,0.03,0.03,0.,0.03,0.001,0.,0.001
250,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
260,0.04,0.,0.04,0.04,0.,0.04,0.002,0.,0.002
270,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
280,0.052,0.,0.052,0.052,0.,0.052,0.001,0.,0.001
290,0.043,0.,0.043,0.043,0.,0.043,0.002,0.,0.002
300,0.053,0.,0.052,0.053,0.,0.052,0.002,0.,0.002
310,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
320,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002
330,0.12,0.,0.12,0.12,0.,0.12,0.002,0.,0.002
340,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
350,0.061,0.,0.061,0.061,0.,0.061,0.003,0.,0.003
360,0.068,0.,0.068,0.068,0.,0.068,0.009,0.,0.009
370,0.072,0.,0.072,0.072,0.,0.072,0.002,0.,0.002
380,0.074,0.,0.073,0.074,0.,0.073,0.002,0.,0.002
390,0.07,0.,0.07,0.07,0.,0.07,0.003,0.,0.003
400,0.083,0.002,0.081,0.083,0.002,0.081,0.003,0.,0.003
410,0.085,0.,0.084,0.085,0.,0.084,0.003,0.,0.003
420,0.088,0.,0.088,0.088,0.,0.088,0.003,0.,0.003
430,0.086,0.,0.086,0.086,0.,0.086,0.003,0.,0.003
440,0.09,0.,0.09,0.09,0.,0.09,0.003,0.,0.003
450,0.097,0.,0.097,0.097,0.,0.097,0.003,0.,0.003
460,0.104,0.,0.104,0.104,0.,0.104,0.003,0.,0.003
470,0.1,0.,0.1,0.1,0.,0.1,0.004,0.,0.004
480,0.102,0.,0.102,0.102,0.,0.102,0.003,0.,0.003
490,0.11,0.,0.11,0.11,0.,0.11,0.004,0.,0.004
500,0.115,0.,0.115,0.115,0.,0.115,0.003,0.,0.003
510,0.115,0.,0.115,0.115,0.,0.115,0.004,0.,0.004
520,0.125,0.,0.125,0.125,0.,0.125,0.004,0.,0.004
530,0.134,0.001,0.133,0.134,0.001,0.133,0.004,0.,0.004
540,0.141,0.,0.141,0.141,0.,0.141,0.004,0.,0.004
550,0.146,0.,0.146,0.146,0.,0.146,0.004,0.,0.004
560,0.151,0.001,0.149,0.151,0.001,0.149,0.004,0.,0.004
570,0.155,0.,0.155,0.155,0.,0.155,0.004,0.,0.004
580,0.159,0.,0.158,0.159,0.,0.158,0.004,0.,0.004
590,0.162,0.,0.162,0.162,0.,0.162,0.005,0.,0.005
600,0.163,0.,0.162,0.163,0.,0.162,0.004,0.,0.004
610,0.17,0.,0.17,0.17,0.,0.17,0.004,0.,0.004
620,0.191,0.,0.19,0.191,0.,0.19,0.005,0.,0.005
630,0.195,0.,0.195,0.195,0.,0.195,0.005,0.,0.005
640,0.181,0.002,0.179,0.181,0.002,0.179,0.005,0.,0.005
650,0.18,0.,0.179,0.179,0.,0.179,0.005,0.,0.005
660,0.191,0.,0.191,0.191,0.,0.191,0.004,0.,0.004
670,0.2,0.,0.199,0.2,0.,0.199,0.005,0.,0.005
680,0.205,0.001,0.204,0.205,0.001,0.204,0.005,0.,0.005
690,0.212,0.,0.212,0.212,0.,0.212,0.005,0.,0.005
700,0.221,0.,0.221,0.221,0.,0.221,0.009,0.,0.009
710,0.217,0.,0.217,0.217,0.,0.217,0.006,0.,0.006
720,0.226,0.,0.226,0.226,0.,0.226,0.005,0.,0.005
730,0.237,0.,0.237,0.237,0.,0.237,0.006,0.,0.006
740,0.269,0.,0.269,0.269,0.,0.269,0.005,0.,0.005
750,0.251,0.,0.251,0.251,0.,0.251,0.005,0.,0.005
760,0.269,0.,0.269,0.269,0.,0.269,0.005,0.,0.005
770,0.284,0.,0.283,0.284,0.,0.283,0.006,0.,0.006
780,0.274,0.001,0.273,0.274,0.001,0.273,0.005,0.,0.005
790,0.278,0.,0.278,0.278,0.,0.278,0.006,0.,0.006
800,0.277,0.003,0.274,0.277,0.003,0.274,0.008,0.,0.008
810,0.286,0.002,0.283,0.286,0.002,0.283,0.005,0.,0.005
820,0.305,0.,0.305,0.305,0.,0.305,0.007,0.,0.007
830,0.297,0.,0.297,0.297,0.,0.297,0.006,0.,0.006
840,0.305,0.,0.305,0.305,0.,0.305,0.006,0.,0.006
850,0.332,0.,0.332,0.332,0.,0.332,0.007,0.,0.007
860,0.338,0.,0.338,0.338,0.,0.338,0.006,0.,0.006
870,0.347,0.,0.347,0.347,0.,0.347,0.007,0.,0.007
880,0.408,0.,0.408,0.408,0.,0.408,0.007,0.,0.007
890,0.36,0.,0.36,0.36,0.,0.36,0.006,0.,0.006
900,0.359,0.,0.359,0.359,0.,0.359,0.006,0.,0.006
910,0.349,0.,0.349,0.349,0.,0.349,0.007,0.,0.007
920,0.363,0.,0.363,0.363,0.,0.363,0.007,0.,0.007
930,0.366,0.,0.365,0.365,0.,0.365,0.007,0.,0.007
940,0.38,0.,0.38,0.38,0.,0.38,0.008,0.,0.008
950,0.382,0.,0.382,0.382,0.,0.382,0.007,0.,0.007
960,0.392,0.,0.392,0.392,0.,0.392,0.007,0.,0.007
970,0.428,0.,0.428,0.428,0.,0.428,0.008,0.,0.008
980,0.435,0.,0.435,0.435,0.,0.435,0.008,0.,0.008
990,0.443,0.,0.443,0.443,0.,0.443,0.008,0.,0.008
1000,0.447,0.,0.447,0.447,0.,0.447,0.011,0.,0.011
1100,0.526,0.,0.526,0.526,0.,0.526,0.009,0.,0.009
1200,0.598,0.,0.598,0.598,0.,0.598,0.01,0.,0.01
1300,0.702,0.001,0.701,0.702,0.001,0.701,0.011,0.,0.011
1400,0.799,0.,0.799,0.799,0.,0.799,0.012,0.,0.012
1500,0.961,0.,0.961,0.961,0.,0.961,0.013,0.,0.013
1600,1.096,0.,1.096,1.096,0.,1.096,0.012,0.,0.012
1700,1.218,0.,1.218,1.218,0.,1.218,0.017,0.,0.017
1800,1.305,0.,1.305,1.305,0.,1.305,0.017,0.,0.017
1900,1.445,0.,1.445,1.445,0.,1.445,0.016,0.,0.016
2000,1.647,0.,1.647,1.647,0.,1.646,0.02,0.,0.02
3000,3.773,0.,3.772,3.773,0.,3.772,0.026,0.,0.026
4000,6.41,0.,6.409,6.41,0.,6.409,0.035,0.,0.035
5000,10.425,0.,10.421,10.425,0.,10.421,0.05,0.,0.05
