param-n,abstract+rewrite-strat-bottomup-real,abstract+rewrite-strat-bottomup-sys,abstract+rewrite-strat-bottomup-user,abstract+rewrite-strat-topdown-real,abstract+rewrite-strat-topdown-sys,abstract+rewrite-strat-topdown-user,close-abstract+rewrite-strat-bottomup-real,close-abstract+rewrite-strat-bottomup-sys,close-abstract+rewrite-strat-bottomup-user,close-abstract+rewrite-strat-topdown-real,close-abstract+rewrite-strat-topdown-sys,close-abstract+rewrite-strat-topdown-user,rewrite-strat-bottomup-real,rewrite-strat-bottomup-sys,rewrite-strat-bottomup-user,rewrite-strat-bottomup-noop-real,rewrite-strat-bottomup-noop-sys,rewrite-strat-bottomup-noop-user,rewrite-strat-topdown-real,rewrite-strat-topdown-sys,rewrite-strat-topdown-user,rewrite-strat-topdown-noop-real,rewrite-strat-topdown-noop-sys,rewrite-strat-topdown-noop-user
41,0.028,0.,0.027,0.015,0.,0.015,0.005,0.,0.004,0.003,0.,0.003,0.022,0.,0.022,0.,0.,0.,0.011,0.,0.011,0.,0.,0.
42,0.039,0.,0.039,0.016,0.,0.016,0.015,0.,0.015,0.003,0.,0.003,0.023,0.,0.023,0.,0.,0.,0.012,0.,0.012,0.,0.,0.
43,0.03,0.,0.029,0.018,0.,0.017,0.005,0.,0.005,0.003,0.,0.003,0.024,0.,0.023,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
44,0.031,0.,0.031,0.075,0.,0.075,0.005,0.,0.005,0.061,0.,0.061,0.025,0.,0.025,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
45,0.032,0.,0.032,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004,0.026,0.,0.026,0.,0.,0.,0.013,0.,0.013,0.,0.,0.
46,0.033,0.,0.033,0.019,0.,0.019,0.005,0.,0.005,0.004,0.,0.004,0.027,0.,0.027,0.,0.,0.,0.015,0.,0.014,0.,0.,0.
47,0.04,0.,0.04,0.049,0.,0.049,0.006,0.,0.006,0.033,0.,0.033,0.033,0.,0.033,0.,0.,0.,0.014,0.,0.014,0.,0.,0.
48,0.043,0.,0.043,0.02,0.,0.02,0.012,0.,0.012,0.004,0.,0.004,0.029,0.,0.029,0.,0.,0.,0.015,0.,0.015,0.,0.,0.
49,0.037,0.,0.036,0.023,0.,0.023,0.006,0.,0.006,0.004,0.,0.004,0.03,0.,0.029,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
50,0.086,0.012,0.074,0.031,0.008,0.023,0.006,0.,0.006,0.006,0.002,0.004,0.079,0.012,0.067,0.,0.,0.,0.023,0.005,0.018,0.,0.,0.
51,0.041,0.,0.041,0.033,0.,0.033,0.006,0.,0.006,0.004,0.,0.004,0.033,0.,0.033,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
52,0.101,0.,0.101,0.024,0.,0.024,0.007,0.,0.007,0.005,0.,0.005,0.093,0.,0.093,0.,0.,0.,0.017,0.,0.017,0.,0.,0.
53,0.076,0.,0.076,0.024,0.,0.024,0.038,0.,0.038,0.005,0.,0.005,0.037,0.,0.037,0.,0.,0.,0.018,0.,0.018,0.,0.,0.
54,0.046,0.,0.046,0.025,0.,0.025,0.007,0.,0.007,0.005,0.,0.005,0.038,0.,0.038,0.,0.,0.,0.019,0.,0.019,0.,0.,0.
55,0.058,0.,0.058,0.026,0.,0.026,0.008,0.,0.008,0.005,0.,0.005,0.049,0.,0.049,0.,0.,0.,0.02,0.,0.02,0.,0.,0.
56,0.048,0.,0.048,0.031,0.,0.031,0.008,0.,0.008,0.005,0.,0.005,0.039,0.,0.039,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
57,0.051,0.,0.051,0.028,0.,0.028,0.008,0.,0.008,0.006,0.,0.006,0.042,0.,0.042,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
58,0.054,0.,0.054,0.036,0.,0.035,0.008,0.,0.008,0.006,0.,0.006,0.044,0.,0.044,0.,0.,0.,0.028,0.,0.028,0.,0.,0.
59,0.055,0.,0.054,0.03,0.,0.03,0.01,0.,0.01,0.006,0.,0.006,0.044,0.,0.043,0.,0.,0.,0.022,0.,0.022,0.,0.,0.
60,0.054,0.,0.054,0.031,0.,0.031,0.009,0.,0.009,0.006,0.,0.006,0.044,0.,0.044,0.,0.,0.,0.024,0.,0.024,0.,0.,0.
61,0.056,0.,0.056,0.088,0.,0.088,0.009,0.,0.009,0.006,0.,0.006,0.045,0.,0.045,0.,0.,0.,0.081,0.,0.081,0.,0.,0.
62,0.066,0.,0.066,0.062,0.,0.062,0.018,0.,0.018,0.036,0.,0.036,0.047,0.,0.047,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
63,0.07,0.,0.07,0.034,0.,0.034,0.011,0.,0.011,0.007,0.,0.007,0.058,0.,0.058,0.,0.,0.,0.025,0.,0.025,0.,0.,0.
64,0.085,0.,0.085,0.047,0.,0.047,0.014,0.,0.014,0.007,0.,0.007,0.068,0.,0.068,0.001,0.,0.001,0.038,0.,0.038,0.,0.,0.
65,0.068,0.,0.068,0.036,0.,0.036,0.01,0.,0.01,0.007,0.,0.007,0.056,0.,0.056,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
66,0.069,0.,0.069,0.036,0.,0.035,0.011,0.,0.011,0.007,0.,0.007,0.057,0.,0.057,0.,0.,0.,0.027,0.,0.027,0.,0.,0.
67,0.072,0.,0.072,0.039,0.,0.039,0.011,0.,0.011,0.008,0.,0.008,0.059,0.,0.059,0.,0.,0.,0.029,0.,0.029,0.,0.,0.
68,0.071,0.,0.071,0.04,0.001,0.039,0.011,0.,0.011,0.008,0.,0.007,0.058,0.,0.058,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
69,0.074,0.,0.074,0.041,0.,0.041,0.012,0.,0.012,0.008,0.,0.008,0.06,0.,0.06,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
70,0.079,0.,0.078,0.041,0.,0.041,0.014,0.,0.014,0.008,0.,0.008,0.063,0.,0.063,0.,0.,0.,0.031,0.,0.031,0.,0.,0.
71,0.076,0.,0.076,0.042,0.,0.042,0.013,0.,0.013,0.008,0.,0.008,0.061,0.,0.061,0.,0.,0.,0.032,0.,0.032,0.,0.,0.
72,0.077,0.,0.075,0.045,0.,0.045,0.013,0.,0.013,0.011,0.,0.011,0.062,0.,0.061,0.,0.,0.,0.033,0.,0.033,0.,0.,0.
73,0.077,0.,0.077,0.044,0.,0.044,0.014,0.,0.014,0.009,0.,0.009,0.062,0.,0.062,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
74,0.081,0.,0.081,0.045,0.,0.044,0.015,0.,0.015,0.009,0.,0.009,0.064,0.,0.064,0.,0.,0.,0.034,0.,0.034,0.,0.,0.
75,0.084,0.,0.084,0.046,0.,0.046,0.014,0.,0.014,0.009,0.,0.009,0.069,0.,0.069,0.,0.,0.,0.035,0.,0.035,0.,0.,0.
76,0.088,0.,0.087,0.051,0.,0.051,0.017,0.,0.017,0.01,0.,0.01,0.07,0.,0.069,0.,0.,0.,0.04,0.,0.04,0.,0.,0.
77,0.096,0.001,0.095,0.051,0.,0.05,0.019,0.,0.019,0.011,0.001,0.01,0.076,0.001,0.075,0.,0.,0.,0.038,0.,0.038,0.,0.,0.
78,0.096,0.,0.096,0.051,0.,0.051,0.015,0.,0.015,0.011,0.,0.011,0.079,0.,0.079,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
79,0.091,0.,0.09,0.051,0.,0.051,0.017,0.,0.017,0.011,0.,0.011,0.072,0.,0.071,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
80,0.099,0.,0.099,0.052,0.,0.052,0.019,0.,0.019,0.011,0.,0.011,0.078,0.,0.078,0.,0.,0.,0.039,0.,0.039,0.,0.,0.
81,0.098,0.,0.098,0.055,0.,0.054,0.017,0.,0.017,0.012,0.,0.012,0.08,0.,0.08,0.,0.,0.,0.041,0.,0.04,0.,0.,0.
82,0.105,0.,0.104,0.058,0.,0.058,0.02,0.,0.02,0.012,0.,0.012,0.083,0.,0.082,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
83,0.105,0.,0.104,0.058,0.,0.058,0.017,0.,0.017,0.012,0.,0.012,0.086,0.,0.085,0.,0.,0.,0.044,0.,0.044,0.,0.,0.
84,0.108,0.002,0.106,0.061,0.,0.061,0.022,0.,0.022,0.013,0.,0.013,0.085,0.001,0.083,0.,0.,0.,0.047,0.,0.047,0.,0.,0.
85,0.109,0.001,0.108,0.063,0.,0.063,0.019,0.,0.019,0.013,0.,0.013,0.089,0.,0.088,0.,0.,0.,0.048,0.,0.048,0.,0.,0.
86,0.113,0.,0.113,0.064,0.,0.064,0.022,0.,0.022,0.013,0.,0.013,0.09,0.,0.09,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
87,0.11,0.,0.109,0.065,0.,0.065,0.019,0.,0.018,0.014,0.,0.014,0.089,0.,0.089,0.,0.,0.,0.05,0.,0.05,0.,0.,0.
88,0.125,0.,0.125,0.07,0.,0.069,0.019,0.,0.019,0.015,0.,0.015,0.104,0.,0.104,0.,0.,0.,0.053,0.,0.052,0.,0.,0.
89,0.118,0.,0.118,0.068,0.,0.068,0.024,0.,0.024,0.017,0.,0.017,0.093,0.,0.093,0.,0.,0.,0.049,0.,0.049,0.,0.,0.
90,0.116,0.,0.115,0.077,0.,0.077,0.021,0.,0.021,0.013,0.,0.013,0.094,0.,0.093,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
91,0.13,0.,0.13,0.077,0.,0.077,0.022,0.,0.022,0.017,0.,0.017,0.107,0.,0.107,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
92,0.135,0.004,0.131,0.079,0.,0.079,0.02,0.,0.02,0.022,0.,0.022,0.113,0.003,0.109,0.,0.,0.,0.056,0.,0.056,0.,0.,0.
93,0.128,0.,0.128,0.074,0.,0.074,0.025,0.,0.025,0.014,0.,0.014,0.102,0.,0.102,0.,0.,0.,0.057,0.,0.057,0.,0.,0.
94,0.13,0.,0.13,0.072,0.,0.072,0.022,0.,0.022,0.016,0.,0.016,0.106,0.,0.106,0.,0.,0.,0.054,0.,0.054,0.,0.,0.
95,0.129,0.,0.128,0.077,0.,0.076,0.022,0.,0.022,0.015,0.,0.015,0.105,0.,0.104,0.,0.,0.,0.058,0.,0.058,0.,0.,0.
96,0.132,0.001,0.131,0.082,0.,0.082,0.022,0.,0.022,0.019,0.,0.019,0.108,0.001,0.107,0.,0.,0.,0.061,0.,0.061,0.,0.,0.
97,0.135,0.,0.135,0.085,0.,0.085,0.022,0.,0.022,0.016,0.,0.016,0.11,0.,0.11,0.,0.,0.,0.068,0.,0.068,0.,0.,0.
98,0.141,0.003,0.137,0.078,0.,0.078,0.023,0.,0.023,0.017,0.,0.017,0.116,0.002,0.114,0.,0.,0.,0.059,0.,0.059,0.,0.,0.
99,0.145,0.,0.145,0.089,0.,0.088,0.029,0.,0.029,0.021,0.,0.021,0.114,0.,0.114,0.,0.,0.,0.066,0.,0.065,0.,0.,0.
100,0.159,0.,0.158,0.129,0.003,0.126,0.026,0.,0.026,0.019,0.,0.019,0.132,0.,0.131,0.,0.,0.,0.109,0.003,0.106,0.,0.,0.
110,0.172,0.,0.171,0.106,0.,0.106,0.034,0.,0.034,0.022,0.,0.022,0.135,0.,0.135,0.,0.,0.,0.082,0.,0.082,0.,0.,0.
120,0.207,0.,0.207,0.127,0.001,0.125,0.039,0.,0.039,0.029,0.001,0.027,0.166,0.,0.166,0.,0.,0.,0.096,0.,0.096,0.,0.,0.
130,0.236,0.,0.236,0.15,0.001,0.149,0.04,0.,0.04,0.033,0.,0.032,0.194,0.,0.194,0.,0.,0.,0.114,0.,0.114,0.,0.,0.
140,0.294,0.,0.293,0.183,0.002,0.181,0.065,0.,0.064,0.041,0.,0.041,0.226,0.,0.226,0.,0.,0.,0.14,0.001,0.138,0.,0.,0.
150,0.408,0.002,0.406,0.192,0.001,0.191,0.088,0.001,0.087,0.047,0.,0.047,0.318,0.,0.317,0.,0.,0.,0.143,0.,0.142,0.,0.,0.
160,0.404,0.002,0.402,0.212,0.001,0.21,0.079,0.,0.078,0.045,0.001,0.044,0.323,0.,0.322,0.,0.,0.,0.165,0.,0.164,0.,0.,0.
170,0.431,0.001,0.429,0.238,0.,0.238,0.082,0.001,0.081,0.056,0.,0.056,0.347,0.,0.346,0.,0.,0.,0.179,0.,0.179,0.,0.,0.
180,0.469,0.002,0.466,0.266,0.,0.266,0.088,0.,0.088,0.063,0.,0.063,0.379,0.002,0.376,0.,0.,0.,0.201,0.,0.201,0.,0.,0.
190,0.513,0.001,0.512,0.284,0.,0.284,0.101,0.,0.1,0.064,0.,0.064,0.41,0.001,0.409,0.001,0.,0.001,0.217,0.,0.217,0.,0.,0.
200,0.684,0.,0.684,0.422,0.003,0.418,0.11,0.,0.11,0.077,0.,0.077,0.572,0.,0.572,0.001,0.,0.001,0.344,0.003,0.34,0.001,0.,0.001
210,0.659,0.,0.659,0.409,0.002,0.406,0.125,0.,0.125,0.09,0.001,0.089,0.531,0.,0.531,0.001,0.,0.001,0.317,0.,0.316,0.001,0.,0.
220,0.696,0.001,0.695,0.431,0.001,0.429,0.134,0.,0.134,0.082,0.,0.082,0.559,0.001,0.558,0.001,0.,0.001,0.346,0.001,0.344,0.001,0.,0.001
230,0.736,0.,0.735,0.449,0.,0.448,0.134,0.,0.134,0.095,0.,0.095,0.599,0.,0.598,0.001,0.,0.001,0.352,0.,0.351,0.001,0.,0.001
240,0.864,0.,0.864,0.479,0.,0.479,0.164,0.,0.164,0.116,0.,0.116,0.698,0.,0.698,0.001,0.,0.001,0.36,0.,0.36,0.001,0.,0.001
250,1.02,0.003,1.016,0.708,0.001,0.706,0.165,0.001,0.163,0.207,0.,0.207,0.853,0.001,0.85,0.001,0.,0.001,0.498,0.001,0.496,0.001,0.,0.001
260,0.948,0.002,0.945,0.593,0.001,0.591,0.173,0.,0.173,0.134,0.,0.133,0.771,0.002,0.768,0.002,0.,0.002,0.456,0.,0.455,0.001,0.,0.001
270,1.096,0.,1.096,0.615,0.001,0.613,0.202,0.,0.202,0.142,0.,0.141,0.89,0.,0.89,0.001,0.,0.001,0.47,0.,0.469,0.001,0.,0.001
280,1.161,0.005,1.155,0.671,0.,0.671,0.216,0.001,0.215,0.151,0.,0.151,0.942,0.005,0.937,0.001,0.,0.001,0.517,0.,0.517,0.001,0.,0.001
290,1.188,0.001,1.187,0.718,0.,0.717,0.228,0.,0.228,0.158,0.,0.158,0.957,0.,0.956,0.001,0.,0.001,0.552,0.,0.551,0.006,0.,0.006
300,1.3,0.006,1.293,0.721,0.,0.719,0.247,0.,0.247,0.159,0.,0.159,1.051,0.006,1.044,0.001,0.,0.001,0.56,0.,0.558,0.001,0.,0.001
310,1.421,0.004,1.416,0.769,0.,0.769,0.248,0.,0.248,0.181,0.,0.181,1.17,0.004,1.165,0.001,0.,0.001,0.582,0.,0.582,0.004,0.,0.004
320,1.522,0.,1.522,0.886,0.,0.886,0.278,0.,0.278,0.195,0.,0.195,1.236,0.,1.236,0.005,0.,0.005,0.688,0.,0.688,0.001,0.,0.001
330,1.533,0.,1.532,0.902,0.,0.902,0.268,0.,0.268,0.196,0.,0.196,1.261,0.,1.261,0.001,0.,0.001,0.703,0.,0.703,0.001,0.,0.001
340,1.713,0.,1.713,1.032,0.,1.032,0.292,0.,0.292,0.209,0.,0.209,1.418,0.,1.418,0.001,0.,0.001,0.82,0.,0.82,0.001,0.,0.001
350,1.825,0.014,1.81,1.106,0.007,1.098,0.336,0.,0.336,0.223,0.001,0.221,1.487,0.014,1.471,0.001,0.,0.001,0.88,0.006,0.874,0.001,0.,0.001
360,1.934,0.,1.933,1.042,0.,1.041,0.327,0.,0.327,0.225,0.,0.225,1.603,0.,1.603,0.001,0.,0.001,0.813,0.,0.813,0.001,0.,0.001
370,2.046,0.,2.046,1.188,0.001,1.186,0.339,0.,0.339,0.236,0.,0.235,1.703,0.,1.703,0.001,0.,0.001,0.948,0.,0.948,0.001,0.,0.001
380,2.112,0.,2.112,1.187,0.,1.187,0.359,0.,0.359,0.275,0.,0.275,1.749,0.,1.749,0.001,0.,0.001,0.908,0.,0.908,0.001,0.,0.001
390,2.233,0.,2.233,1.284,0.002,1.281,0.372,0.,0.372,0.274,0.,0.274,1.858,0.,1.858,0.001,0.,0.001,1.006,0.002,1.003,0.001,0.,0.001
400,2.348,0.004,2.343,1.285,0.007,1.278,0.422,0.,0.422,0.277,0.,0.277,1.923,0.004,1.918,0.001,0.,0.001,1.004,0.007,0.997,0.001,0.,0.001
