param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
146,0,146,295,3,146,,,,,,,,,,0.072,0.,0.072,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.078,0.,0.078,,,,,,
147,1,49,301,7,147,0.05,0.,0.05,0.05,0.,0.05,,,,0.088,0.,0.088,,,,,,
147,2,21,309,15,147,0.03,0.,0.03,0.033,0.,0.033,,,,0.047,0.,0.047,,,,,,
148,0,148,299,3,148,0.08,0.,0.08,,,,,,,0.075,0.,0.075,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.075,0.,0.075,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.087,0.,0.087,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.078,0.,0.078,,,,,,
150,3,10,331,31,150,0.019,0.,0.019,0.02,0.,0.02,0.23,0.,0.23,0.04,0.,0.04,0.137,0.,0.137,0.021,0.,0.021
151,0,151,305,3,151,0.081,0.,0.081,0.083,0.,0.083,,,,0.074,0.,0.074,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.089,0.,0.089,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.102,0.,0.102,,,,,,
153,1,51,313,7,153,0.055,0.,0.055,0.054,0.,0.054,,,,0.069,0.,0.069,,,,,,
154,0,154,311,3,154,0.082,0.,0.081,,,,,,,0.085,0.,0.085,,,,,,
154,2,22,323,15,154,0.036,0.,0.036,0.034,0.,0.034,,,,0.055,0.,0.055,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.106,0.,0.106,,,,,,
155,4,5,373,63,155,0.013,0.,0.013,0.013,0.,0.013,0.228,0.,0.228,0.041,0.,0.041,0.063,0.,0.063,0.013,0.,0.013
156,0,156,315,3,156,,,,,,,,,,0.099,0.003,0.095,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.082,0.,0.082,,,,,,
157,0,157,317,3,157,0.083,0.,0.083,0.171,0.,0.171,,,,0.084,0.,0.084,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.096,0.004,0.092,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.092,0.,0.092,,,,,,
159,1,53,325,7,159,0.061,0.,0.061,0.059,0.,0.059,,,,0.071,0.,0.071,,,,,,
160,0,160,323,3,160,0.084,0.,0.084,,,,,,,0.1,0.,0.1,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.093,0.003,0.089,0.161,0.,0.161,,,
161,2,23,337,15,161,0.036,0.,0.036,0.038,0.,0.038,,,,0.063,0.,0.063,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.098,0.,0.098,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.079,0.,0.079,,,,,,
163,0,163,329,3,163,0.088,0.,0.088,0.126,0.,0.126,,,,0.093,0.003,0.089,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.107,0.,0.107,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.102,0.,0.102,,,,,,
165,1,55,337,7,165,0.068,0.,0.068,0.063,0.,0.063,,,,0.082,0.,0.082,,,,,,
165,3,11,361,31,165,0.024,0.,0.024,0.024,0.,0.024,0.259,0.003,0.255,0.048,0.,0.048,0.123,0.,0.123,0.026,0.,0.026
166,0,166,335,3,166,0.093,0.002,0.09,,,,,,,0.112,0.,0.112,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.111,0.,0.111,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.133,0.,0.133,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.092,0.,0.092,,,,,,
168,2,24,351,15,168,0.04,0.,0.04,0.04,0.,0.04,,,,0.066,0.,0.066,,,,,,
169,0,169,341,3,169,0.094,0.,0.094,0.111,0.,0.111,,,,0.122,0.,0.122,,,,,,
170,0,170,343,3,170,0.101,0.,0.101,,,,,,,,,,,,,0.09,0.,0.09
171,0,171,345,3,171,,,,0.098,0.,0.098,,,,,,,,,,,,
171,1,57,349,7,171,0.068,0.,0.068,0.068,0.,0.068,,,,0.081,0.,0.081,0.15,0.,0.15,0.063,0.,0.063
175,2,25,365,15,175,0.042,0.,0.042,0.047,0.,0.047,,,,0.072,0.,0.072,0.143,0.003,0.139,,,
180,3,12,391,31,180,0.027,0.,0.027,0.027,0.,0.027,0.31,0.,0.31,0.059,0.,0.059,0.126,0.,0.126,0.027,0.,0.027
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.053,0.,0.053
186,4,6,435,63,186,0.018,0.,0.018,0.018,0.,0.018,,,,0.055,0.,0.055,,,,0.018,0.,0.018
189,5,3,505,127,189,0.012,0.,0.012,0.012,0.,0.012,,,,0.053,0.,0.053,0.08,0.,0.08,0.013,0.,0.013
193,0,193,389,3,193,,,,,,,,,,,,,0.226,0.,0.226,,,
195,3,13,421,31,195,,,,0.032,0.,0.032,0.357,0.,0.357,,,,0.13,0.,0.13,0.031,0.,0.031
197,0,197,397,3,197,,,,,,,,,,0.139,0.,0.139,,,,,,
199,0,199,401,3,199,0.142,0.,0.142,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.135,0.,0.135,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.128,0.,0.128
204,1,68,415,7,204,,,,,,,,,,0.116,0.,0.116,,,,0.088,0.,0.088
207,1,69,421,7,207,0.094,0.,0.094,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.094,0.003,0.09,,,,,,
210,3,14,451,31,210,,,,0.04,0.,0.04,0.432,0.003,0.428,,,,0.243,0.,0.243,0.043,0.,0.043
213,1,71,433,7,213,,,,,,,,,,,,,0.218,0.,0.218,,,
216,1,72,439,7,216,,,,0.104,0.,0.104,,,,,,,,,,,,
217,2,31,449,15,217,0.064,0.,0.064,,,,,,,,,,0.196,0.,0.196,,,
217,4,7,497,63,217,,,,,,,0.417,0.,0.417,0.074,0.,0.074,0.126,0.,0.126,0.024,0.,0.024
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.078,0.,0.078
225,0,225,453,3,225,,,,,,,,,,0.165,0.,0.165,0.299,0.,0.299,,,
225,3,15,481,31,225,,,,0.041,0.,0.041,0.561,0.003,0.557,0.085,0.,0.085,0.168,0.,0.168,0.056,0.,0.056
228,0,228,459,3,228,0.181,0.003,0.177,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.178,0.,0.178,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.075,0.,0.075,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.151,0.,0.151,,,,0.121,0.003,0.117
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.185,0.,0.185
240,3,16,511,31,240,0.044,0.,0.044,0.051,0.,0.051,0.578,0.003,0.574,,,,0.177,0.,0.177,0.056,0.,0.056
243,1,81,493,7,243,0.135,0.,0.135,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.147,0.,0.147,,,,,,
248,4,8,559,63,248,0.03,0.,0.03,,,,,,,0.082,0.003,0.078,,,,0.03,0.,0.029
252,5,4,631,127,252,0.02,0.,0.02,0.019,0.,0.019,,,,0.083,0.,0.083,0.12,0.,0.12,0.019,0.,0.019
253,0,253,509,3,253,,,,,,,,,,0.212,0.,0.212,,,,,,
254,6,2,763,255,254,0.015,0.,0.015,0.013,0.,0.013,,,,0.074,0.,0.074,0.113,0.,0.113,0.015,0.,0.015
255,1,85,517,7,255,,,,,,,,,,,,,0.304,0.,0.304,,,
255,3,17,541,31,255,,,,0.052,0.,0.052,0.614,0.,0.614,,,,0.198,0.,0.198,0.049,0.,0.049
255,7,1,1021,511,255,0.015,0.,0.015,0.01,0.,0.01,0.351,0.,0.351,0.081,0.,0.081,0.114,0.,0.114,0.012,0.,0.012
257,0,257,517,3,257,0.237,0.004,0.233,,,,,,,,,,0.379,0.,0.379,,,
258,0,258,519,3,258,,,,0.217,0.,0.217,,,,,,,,,,,,
259,2,37,533,15,259,0.086,0.,0.086,,,,,,,,,,0.262,0.003,0.259,,,
261,1,87,529,7,261,,,,0.156,0.,0.156,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.105,0.,0.105
270,1,90,547,7,270,,,,,,,,,,0.206,0.011,0.194,,,,0.174,0.,0.174
270,3,18,571,31,270,,,,0.116,0.,0.116,,,,0.127,0.,0.127,0.214,0.,0.214,0.123,0.,0.123
279,1,93,565,7,279,0.167,0.,0.167,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.036,0.,0.036,,,,0.117,0.,0.117,0.182,0.,0.182,,,
280,2,40,575,15,280,,,,,,,,,,0.204,0.003,0.2,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.26,0.,0.26,,,,,,
283,0,283,569,3,283,0.312,0.028,0.284,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.097,0.,0.097,,,,,,,0.246,0.,0.246,0.103,0.,0.103
286,0,286,575,3,286,0.282,0.,0.282,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.278,0.,0.278,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.127,0.003,0.124,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.339,0.028,0.311,,,,,,
300,3,20,631,31,300,0.069,0.,0.069,0.084,0.,0.084,,,,,,,0.287,0.,0.287,0.083,0.,0.083
301,2,43,617,15,301,0.115,0.,0.115,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.237,0.,0.237,,,,,,
306,1,102,619,7,306,,,,0.214,0.,0.214,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.439,0.,0.439,,,,,,
310,4,10,683,63,310,0.043,0.,0.043,0.045,0.,0.045,,,,0.125,0.,0.125,,,,,,
315,0,315,633,3,315,0.336,0.,0.336,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.211,0.,0.211,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.218,0.,0.217,,,,,,
315,3,21,661,31,315,,,,0.078,0.,0.078,,,,0.168,0.,0.168,0.294,0.,0.294,0.074,0.,0.074
315,5,5,757,127,315,0.03,0.,0.03,0.027,0.003,0.023,,,,0.122,0.003,0.118,,,,0.031,0.,0.031
316,0,316,635,3,316,,,,0.337,0.,0.336,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.098,0.,0.098,,,,,,,0.328,0.,0.328,0.091,0.,0.091
336,1,112,679,7,336,,,,,,,,,,0.291,0.,0.291,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.511,0.,0.511,,,,,,
341,4,11,745,63,341,0.052,0.,0.052,,,,,,,0.18,0.,0.18,,,,,,
342,0,342,687,3,342,,,,0.389,0.003,0.385,,,,,,,,,,,,
343,2,49,701,15,343,0.151,0.,0.15,0.164,0.,0.164,,,,0.233,0.,0.233,,,,,,
345,3,23,721,31,345,,,,0.163,0.,0.163,,,,,,,0.395,0.003,0.391,0.094,0.,0.094
350,2,50,715,15,350,,,,,,,,,,0.246,0.,0.246,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.29,0.,0.29,,,,,,
360,3,24,751,31,360,,,,0.136,0.,0.136,,,,,,,0.379,0.,0.379,0.162,0.,0.162
364,2,52,743,15,364,,,,,,,,,,0.287,0.,0.287,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.395,0.,0.395,,,,,,
372,4,12,807,63,372,0.061,0.,0.061,0.065,0.003,0.06,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.115,0.003,0.111,,,,,,,0.404,0.,0.404,0.152,0.,0.152
378,2,54,771,15,378,,,,,,,,,,0.286,0.,0.286,,,,,,
378,5,6,883,127,378,0.038,0.,0.038,,,,,,,0.161,0.,0.161,,,,0.039,0.,0.039
381,6,3,1017,255,381,,,,0.024,0.,0.024,,,,,,,0.208,0.,0.208,0.026,0.,0.026
385,0,385,773,3,385,,,,,,,,,,,,,0.783,0.,0.783,,,
385,2,55,785,15,385,,,,,,,,,,0.294,0.,0.294,0.531,0.004,0.527,,,
390,3,26,811,31,390,,,,0.119,0.,0.119,,,,,,,0.428,0.,0.428,0.113,0.,0.113
392,2,56,799,15,392,,,,,,,,,,0.317,0.003,0.313,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.326,0.,0.326,,,,,,
403,4,13,869,63,403,0.072,0.,0.072,,,,,,,,,,0.334,0.,0.334,,,
405,3,27,841,31,405,,,,0.128,0.,0.128,,,,,,,,,,0.125,0.,0.125
406,2,58,827,15,406,,,,,,,,,,0.37,0.,0.37,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.386,0.,0.386,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.411,0.004,0.407,,,,,,
420,3,28,871,31,420,,,,0.138,0.,0.138,,,,,,,,,,0.131,0.,0.131
427,0,427,857,3,427,,,,0.59,0.,0.59,,,,,,,,,,,,
427,2,61,869,15,427,0.223,0.,0.223,0.235,0.,0.235,,,,0.373,0.,0.373,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.394,0.,0.394,,,,,,
434,4,14,931,63,434,0.089,0.,0.088,0.082,0.,0.082,,,,0.245,0.,0.245,,,,0.085,0.,0.085
435,3,29,901,31,435,,,,0.153,0.,0.153,,,,,,,,,,0.144,0.,0.144
441,2,63,897,15,441,,,,,,,,,,0.494,0.,0.494,,,,,,
441,5,7,1009,127,441,0.048,0.,0.048,,,,,,,0.231,0.,0.231,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.416,0.,0.416,,,,,,
450,3,30,931,31,450,,,,0.154,0.,0.154,,,,,,,,,,0.167,0.003,0.163
455,2,65,925,15,455,,,,,,,,,,0.46,0.,0.46,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.449,0.003,0.445,,,,,,
465,3,31,961,31,465,,,,0.164,0.,0.164,,,,,,,,,,0.17,0.,0.17
465,4,15,993,63,465,0.102,0.,0.102,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.474,0.,0.474,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.556,0.,0.556,,,,,,
480,3,32,991,31,480,,,,0.172,0.,0.172,,,,,,,,,,0.181,0.,0.181
483,2,69,981,15,483,,,,,,,,,,0.533,0.003,0.529,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.53,0.,0.53,,,,,,
495,3,33,1021,31,495,,,,0.194,0.,0.194,,,,,,,,,,0.211,0.003,0.207
496,4,16,1055,63,496,0.108,0.,0.108,0.113,0.,0.113,,,,,,,,,,0.109,0.,0.109
497,2,71,1009,15,497,,,,,,,,,,0.609,0.,0.609,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.519,0.,0.519,,,,,,
504,5,8,1135,127,504,0.062,0.,0.062,,,,,,,0.232,0.,0.232,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.911,0.,0.911,,,,,,
508,0,508,1019,3,508,0.816,0.003,0.812,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.04,0.,0.04,,,,,,,0.335,0.,0.335,,,
510,3,34,1051,31,510,,,,0.202,0.,0.202,,,,,,,,,,0.233,0.,0.233
511,2,73,1037,15,511,,,,0.343,0.,0.343,,,,,,,0.935,0.,0.935,,,
511,8,1,2045,1023,511,0.031,0.,0.031,0.026,0.,0.026,,,,0.26,0.,0.26,0.347,0.,0.347,0.024,0.,0.024
512,0,512,1027,3,512,,,,0.815,0.,0.815,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.46,0.011,1.448,,,
525,3,35,1081,31,525,,,,0.218,0.003,0.214,,,,,,,,,,0.275,0.,0.275
527,4,17,1117,63,527,0.119,0.,0.119,0.122,0.,0.122,,,,0.362,0.,0.362,,,,,,
540,3,36,1111,31,540,,,,0.233,0.006,0.226,,,,,,,,,,0.253,0.003,0.249
541,0,541,1085,3,541,,,,,,,,,,,,,,,,0.81,0.003,0.806
555,3,37,1141,31,555,,,,0.236,0.,0.236,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.142,0.,0.142,,,,,,,,,,,,
565,0,565,1133,3,565,1.219,0.,1.219,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.48,0.,0.48,0.084,0.,0.084
570,3,38,1171,31,570,,,,0.25,0.,0.25,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.636,0.023,1.612,,,,,,
589,4,19,1241,63,589,0.143,0.,0.143,0.165,0.,0.165,,,,0.387,0.,0.387,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.25,0.011,1.238,,,,,,
593,0,593,1189,3,593,1.166,0.008,1.157,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.178,0.,0.178,,,,,,,,,,,,
651,4,21,1365,63,651,0.176,0.003,0.172,0.209,0.,0.209,,,,0.582,0.,0.582,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.709,0.024,1.685,,,,,,
677,0,677,1357,3,677,1.427,0.007,1.419,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.241,0.003,0.237,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.472,0.003,1.468,,,,,,,,,,,,
693,5,11,1513,127,693,0.114,0.,0.114,0.122,0.,0.122,,,,0.449,0.,0.449,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,3.148,0.,3.148,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,1.914,0.003,1.91
819,5,13,1765,127,819,,,,,,,,,,,,,1.01,0.,1.009,0.178,0.,0.178
1008,5,16,2143,127,1008,0.227,0.,0.227,0.261,0.,0.261,,,,1.094,0.,1.094,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.746,0.031,3.713,,,,,,
1016,0,1016,2035,3,1016,3.3,0.,3.299,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.071,0.,0.071,0.049,0.,0.049,,,,0.914,0.003,0.91,0.914,0.,0.914,0.055,0.,0.055
1024,0,1024,2051,3,1024,,,,3.297,0.,3.297,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.393,0.007,5.384,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.292,0.,0.292
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,3.336,0.,3.336
1323,5,21,2773,127,1323,0.409,0.,0.409,0.451,0.,0.451,,,,1.749,0.,1.749,,,,,,
1365,0,1365,2733,3,1365,,,,5.813,0.,5.813,,,,,,,,,,,,
