param-n,pattern-regression-linear-real,pattern-regression-linear-sys,pattern-regression-linear-user
92,0.001,0.,0.001
93,0.001,0.,0.001
94,0.001,0.,0.001
95,0.001,0.,0.001
96,0.001,0.,0.001
97,0.001,0.,0.001
98,0.001,0.,0.001
99,0.001,0.,0.001
100,0.001,0.,0.001
101,0.001,0.,0.001
102,0.001,0.,0.001
103,0.001,0.,0.001
104,0.001,0.,0.001
105,0.001,0.,0.001
106,0.001,0.,0.001
107,0.001,0.,0.001
108,0.001,0.,0.001
109,0.001,0.,0.001
110,0.001,0.,0.001
111,0.001,0.,0.001
112,0.001,0.,0.001
113,0.001,0.,0.001
114,0.002,0.002,0.
115,0.001,0.,0.001
116,0.001,0.,0.001
117,0.001,0.,0.001
118,0.001,0.,0.001
119,0.001,0.,0.001
120,0.001,0.,0.001
121,0.001,0.,0.001
122,0.001,0.,0.001
123,0.001,0.,0.001
124,0.001,0.,0.001
125,0.001,0.,0.001
126,0.005,0.,0.005
127,0.001,0.,0.001
128,0.001,0.,0.001
129,0.001,0.,0.001
130,0.001,0.,0.001
131,0.001,0.,0.001
132,0.001,0.,0.001
133,0.001,0.,0.001
134,0.001,0.,0.001
135,0.001,0.,0.001
136,0.001,0.,0.001
137,0.002,0.,0.002
138,0.001,0.,0.001
139,0.001,0.,0.001
140,0.001,0.,0.001
141,0.001,0.,0.001
142,0.001,0.,0.001
143,0.001,0.,0.001
144,0.001,0.,0.001
145,0.001,0.,0.001
146,0.001,0.,0.001
147,0.001,0.,0.001
148,0.008,0.,0.008
149,0.001,0.,0.001
150,0.001,0.,0.001
151,0.001,0.,0.001
152,0.001,0.,0.001
153,0.001,0.,0.001
154,0.001,0.,0.001
155,0.001,0.,0.001
156,0.001,0.,0.001
157,0.001,0.,0.001
158,0.001,0.,0.001
159,0.001,0.,0.001
160,0.001,0.,0.001
161,0.001,0.,0.001
162,0.001,0.,0.002
163,0.001,0.,0.001
164,0.002,0.,0.002
165,0.002,0.,0.002
166,0.002,0.,0.002
167,0.002,0.,0.002
168,0.002,0.,0.002
169,0.002,0.,0.002
170,0.002,0.,0.002
171,0.002,0.,0.002
172,0.002,0.,0.002
173,0.002,0.,0.002
174,0.002,0.,0.002
175,0.002,0.,0.002
176,0.063,0.,0.063
177,0.002,0.,0.002
178,0.002,0.,0.002
179,0.002,0.,0.002
180,0.002,0.,0.002
181,0.002,0.,0.002
182,0.002,0.,0.002
183,0.002,0.,0.002
184,0.003,0.,0.003
185,0.002,0.,0.002
186,0.002,0.,0.002
187,0.002,0.,0.002
188,0.002,0.,0.002
189,0.002,0.,0.002
190,0.002,0.,0.002
191,0.002,0.,0.002
192,0.002,0.,0.002
193,0.002,0.,0.002
194,0.002,0.,0.002
195,0.002,0.,0.002
196,0.002,0.,0.002
197,0.002,0.,0.002
198,0.002,0.,0.002
199,0.002,0.,0.002
200,0.003,0.,0.003
201,0.002,0.,0.002
202,0.002,0.,0.002
203,0.002,0.,0.002
204,0.002,0.,0.002
205,0.002,0.,0.002
206,0.002,0.,0.002
207,0.002,0.,0.002
208,0.011,0.,0.011
209,0.002,0.,0.002
210,0.002,0.,0.002
211,0.002,0.,0.002
212,0.002,0.,0.002
213,0.002,0.,0.002
214,0.002,0.,0.002
215,0.003,0.,0.003
216,0.002,0.,0.002
217,0.002,0.,0.002
218,0.002,0.,0.002
219,0.002,0.,0.002
220,0.002,0.,0.002
221,0.002,0.,0.002
222,0.002,0.,0.002
223,0.002,0.,0.002
224,0.002,0.,0.002
225,0.002,0.,0.002
226,0.002,0.,0.002
227,0.002,0.,0.002
228,0.002,0.,0.002
229,0.003,0.,0.003
230,0.002,0.,0.002
231,0.002,0.,0.002
232,0.002,0.,0.002
233,0.002,0.,0.002
234,0.002,0.,0.002
235,0.002,0.,0.002
236,0.007,0.,0.007
237,0.002,0.,0.002
238,0.002,0.,0.002
239,0.002,0.,0.002
240,0.002,0.,0.002
241,0.002,0.,0.002
242,0.003,0.,0.003
243,0.002,0.,0.002
244,0.002,0.,0.002
245,0.002,0.,0.002
246,0.002,0.,0.002
247,0.002,0.,0.002
248,0.002,0.,0.002
249,0.009,0.,0.009
250,0.003,0.,0.003
251,0.003,0.,0.003
252,0.002,0.,0.002
253,0.003,0.,0.003
254,0.002,0.,0.002
255,0.003,0.,0.003
256,0.003,0.,0.003
257,0.003,0.,0.003
258,0.003,0.,0.003
259,0.003,0.,0.003
260,0.003,0.,0.003
261,0.003,0.,0.003
262,0.003,0.,0.003
263,0.003,0.,0.003
264,0.003,0.,0.003
265,0.003,0.,0.003
266,0.003,0.,0.003
267,0.069,0.,0.069
268,0.003,0.,0.003
269,0.003,0.,0.003
270,0.003,0.,0.003
271,0.003,0.,0.003
272,0.003,0.,0.003
273,0.003,0.,0.003
274,0.003,0.,0.003
275,0.003,0.,0.003
276,0.003,0.,0.003
277,0.003,0.,0.003
278,0.037,0.,0.037
279,0.003,0.,0.003
280,0.003,0.,0.003
281,0.003,0.,0.003
282,0.003,0.,0.003
283,0.003,0.,0.003
284,0.003,0.,0.003
285,0.003,0.,0.003
286,0.003,0.,0.003
287,0.003,0.,0.003
288,0.003,0.,0.003
289,0.014,0.,0.014
290,0.003,0.,0.003
291,0.003,0.,0.003
292,0.003,0.002,0.
293,0.003,0.,0.003
294,0.003,0.,0.003
295,0.004,0.,0.004
296,0.003,0.,0.003
297,0.003,0.,0.003
298,0.003,0.,0.003
299,0.003,0.,0.003
300,0.003,0.,0.003
301,0.003,0.,0.003
302,0.003,0.,0.003
303,0.003,0.,0.003
304,0.003,0.,0.003
305,0.004,0.,0.004
306,0.003,0.,0.003
307,0.003,0.,0.003
308,0.003,0.,0.003
309,0.003,0.,0.003
310,0.003,0.,0.003
311,0.003,0.,0.003
312,0.003,0.,0.003
313,0.003,0.,0.003
314,0.003,0.,0.003
315,0.004,0.,0.004
316,0.003,0.,0.003
317,0.003,0.,0.003
318,0.003,0.,0.003
319,0.003,0.,0.003
320,0.004,0.,0.004
321,0.003,0.,0.003
322,0.003,0.,0.003
323,0.003,0.,0.003
324,0.003,0.,0.003
325,0.005,0.,0.005
326,0.003,0.,0.003
327,0.003,0.,0.003
328,0.003,0.,0.003
329,0.003,0.,0.003
330,0.004,0.,0.004
331,0.003,0.,0.003
332,0.003,0.,0.003
333,0.004,0.,0.004
334,0.004,0.,0.004
335,0.005,0.003,0.001
336,0.004,0.,0.004
337,0.004,0.,0.004
338,0.004,0.,0.004
339,0.004,0.,0.004
340,0.004,0.,0.004
341,0.004,0.,0.004
342,0.004,0.,0.004
343,0.004,0.,0.004
344,0.004,0.,0.004
345,0.004,0.,0.004
346,0.004,0.,0.004
347,0.004,0.,0.004
348,0.004,0.,0.004
349,0.004,0.,0.004
350,0.004,0.,0.004
351,0.004,0.,0.004
352,0.004,0.,0.004
353,0.004,0.,0.004
354,0.004,0.,0.004
355,0.004,0.,0.004
356,0.004,0.,0.004
357,0.004,0.,0.004
358,0.004,0.,0.004
359,0.004,0.,0.004
360,0.004,0.,0.004
361,0.004,0.,0.004
362,0.005,0.,0.005
363,0.004,0.,0.004
364,0.004,0.,0.004
365,0.004,0.,0.004
366,0.004,0.,0.004
367,0.004,0.,0.004
368,0.004,0.,0.004
369,0.004,0.,0.004
370,0.004,0.,0.004
371,0.004,0.,0.004
372,0.004,0.,0.004
373,0.004,0.,0.004
374,0.004,0.,0.004
375,0.004,0.,0.004
376,0.004,0.,0.004
377,0.004,0.,0.004
378,0.004,0.,0.004
379,0.004,0.,0.004
380,0.004,0.,0.004
381,0.004,0.,0.004
382,0.004,0.,0.004
383,0.004,0.,0.004
384,0.004,0.,0.004
385,0.004,0.,0.004
386,0.004,0.,0.004
387,0.005,0.,0.005
388,0.004,0.,0.004
389,0.004,0.,0.004
390,0.004,0.002,0.001
391,0.004,0.,0.004
392,0.004,0.,0.004
393,0.004,0.,0.004
394,0.004,0.,0.004
395,0.004,0.,0.004
396,0.004,0.,0.004
397,0.004,0.,0.004
398,0.004,0.,0.004
399,0.004,0.,0.004
400,0.004,0.,0.004
401,0.004,0.,0.004
402,0.004,0.,0.004
403,0.004,0.,0.004
404,0.004,0.,0.004
405,0.004,0.,0.004
406,0.004,0.,0.004
407,0.004,0.,0.004
408,0.004,0.,0.004
409,0.004,0.,0.004
410,0.004,0.,0.004
411,0.005,0.,0.005
412,0.004,0.,0.004
413,0.004,0.,0.004
414,0.004,0.,0.004
415,0.005,0.,0.005
416,0.005,0.,0.005
417,0.005,0.,0.005
418,0.005,0.,0.005
419,0.006,0.,0.006
420,0.005,0.,0.005
421,0.005,0.,0.005
422,0.005,0.,0.005
423,0.005,0.,0.005
424,0.005,0.,0.005
425,0.005,0.,0.005
426,0.005,0.,0.005
427,0.005,0.,0.005
428,0.005,0.,0.005
429,0.004,0.,0.004
430,0.005,0.,0.005
431,0.004,0.,0.004
432,0.004,0.,0.004
433,0.004,0.,0.004
434,0.005,0.,0.005
435,0.005,0.,0.005
436,0.005,0.,0.005
437,0.005,0.,0.005
438,0.005,0.,0.005
439,0.005,0.,0.005
440,0.005,0.,0.005
441,0.006,0.,0.006
442,0.005,0.,0.005
443,0.005,0.,0.005
444,0.005,0.,0.005
445,0.005,0.,0.005
446,0.005,0.,0.005
447,0.005,0.,0.005
448,0.006,0.,0.006
449,0.005,0.,0.005
450,0.005,0.,0.005
451,0.005,0.,0.005
452,0.005,0.,0.005
453,0.006,0.,0.006
454,0.006,0.,0.006
455,0.006,0.,0.006
456,0.005,0.,0.005
457,0.005,0.,0.005
458,0.005,0.,0.005
459,0.005,0.,0.005
460,0.005,0.,0.005
461,0.006,0.,0.006
462,0.006,0.,0.006
463,0.005,0.,0.005
464,0.005,0.,0.005
465,0.005,0.,0.005
466,0.005,0.,0.005
467,0.005,0.,0.005
468,0.005,0.,0.005
469,0.006,0.,0.006
470,0.005,0.,0.005
471,0.005,0.,0.005
472,0.005,0.,0.005
473,0.005,0.,0.005
474,0.005,0.,0.005
475,0.005,0.,0.005
476,0.007,0.,0.007
477,0.005,0.,0.005
478,0.005,0.,0.005
479,0.005,0.,0.005
480,0.005,0.,0.005
481,0.005,0.,0.005
482,0.005,0.,0.005
483,0.006,0.,0.006
484,0.005,0.,0.005
485,0.005,0.,0.005
486,0.006,0.,0.006
487,0.006,0.,0.006
488,0.006,0.,0.006
489,0.007,0.,0.007
490,0.006,0.,0.006
491,0.006,0.,0.006
492,0.006,0.,0.006
493,0.006,0.,0.006
494,0.006,0.,0.006
495,0.006,0.,0.006
496,0.007,0.,0.007
497,0.006,0.,0.006
498,0.006,0.,0.006
499,0.006,0.,0.006
500,0.006,0.,0.006
600,0.01,0.003,0.007
800,0.014,0.003,0.01
1000,0.011,0.,0.011
1200,0.028,0.,0.028
1400,0.017,0.,0.017
1600,0.018,0.,0.018
1800,0.024,0.,0.024
2000,0.028,0.,0.028
2200,0.028,0.,0.028
2400,0.028,0.,0.028
2600,0.033,0.,0.033
2800,0.038,0.,0.038
3000,0.074,0.,0.074
3200,0.056,0.,0.056
3400,0.048,0.,0.048
3600,0.058,0.,0.058
3800,0.059,0.,0.059
4000,0.127,0.,0.127
4200,0.088,0.,0.088
4400,0.069,0.,0.069
4600,0.073,0.,0.073
4800,0.11,0.,0.11
5000,0.099,0.,0.099
5200,0.084,0.,0.084
5400,0.094,0.,0.094
5600,0.092,0.,0.092
5800,0.095,0.,0.095
6000,0.107,0.,0.107
6200,0.087,0.003,0.083
6400,0.086,0.,0.086
6600,0.097,0.,0.097
6800,0.133,0.,0.133
7000,0.101,0.,0.101
7200,0.105,0.,0.105
7400,0.109,0.,0.109
7600,0.121,0.,0.121
7800,0.179,0.,0.179
8000,0.191,0.,0.191
8200,0.161,0.,0.161
8400,0.178,0.,0.178
8600,0.158,0.,0.158
8800,0.154,0.,0.154
9000,0.162,0.,0.162
9200,0.167,0.,0.167
9400,0.229,0.,0.229
9600,0.185,0.,0.185
9800,0.195,0.003,0.191
10000,0.204,0.,0.204
10200,0.286,0.,0.285
10400,0.201,0.,0.201
10600,0.206,0.,0.206
10800,0.224,0.,0.224
11000,0.251,0.,0.251
11200,0.221,0.,0.221
11400,0.216,0.,0.216
11600,0.306,0.,0.306
11800,0.241,0.,0.241
12000,0.239,0.,0.239
12200,0.295,0.,0.295
12400,0.25,0.,0.25
12600,0.246,0.,0.246
12800,0.277,0.,0.277
13000,0.218,0.,0.218
13200,0.22,0.,0.22
13400,0.217,0.,0.217
13600,0.237,0.,0.237
13800,0.271,0.003,0.267
14000,0.253,0.,0.253
14200,0.259,0.,0.259
14400,0.332,0.,0.331
14600,0.278,0.,0.278
14800,0.303,0.,0.303
15000,0.397,0.,0.395
15200,0.337,0.,0.337
15400,0.329,0.004,0.325
15600,0.353,0.,0.353
15800,0.352,0.,0.352
16000,0.39,0.,0.39
16200,0.464,0.,0.464
16400,0.443,0.,0.443
16600,0.443,0.,0.443
16800,0.587,0.,0.587
17000,0.476,0.,0.476
17200,0.459,0.,0.459
17400,0.591,0.,0.591
17600,0.42,0.,0.42
17800,0.416,0.,0.416
18000,0.404,0.,0.404
18200,0.394,0.,0.394
18400,0.408,0.,0.408
18600,0.428,0.,0.428
18800,0.389,0.,0.389
19000,0.472,0.,0.472
19200,0.433,0.,0.433
19400,0.411,0.,0.411
19600,0.434,0.,0.434
19800,0.432,0.,0.432
20000,0.445,0.,0.445
