param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.014,0.,0.014,0.018,0.,0.018,0.,0.,0.,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002,0.014,0.,0.014,0.,0.,0.
36,0.016,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003,0.011,0.,0.011,0.,0.,0.
37,0.016,0.,0.015,0.016,0.,0.016,0.,0.,0.,0.012,0.,0.012,0.003,0.,0.002,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
38,0.023,0.,0.023,0.016,0.,0.016,0.,0.,0.,0.012,0.,0.012,0.009,0.,0.009,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
39,0.017,0.,0.017,0.024,0.,0.024,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.019,0.,0.019,0.,0.,0.
40,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
41,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003,0.014,0.,0.014,0.,0.,0.
42,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003,0.016,0.,0.016,0.,0.,0.
43,0.08,0.,0.08,0.02,0.,0.02,0.,0.,0.,0.015,0.,0.015,0.063,0.,0.063,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
44,0.021,0.,0.021,0.083,0.,0.083,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.078,0.,0.078,0.,0.,0.
45,0.023,0.,0.023,0.023,0.,0.022,0.,0.,0.,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004,0.018,0.,0.017,0.,0.,0.
46,0.054,0.,0.054,0.023,0.001,0.022,0.,0.,0.,0.017,0.,0.017,0.035,0.,0.035,0.004,0.,0.004,0.017,0.,0.017,0.,0.,0.
47,0.024,0.,0.024,0.054,0.,0.054,0.,0.,0.,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004,0.049,0.,0.049,0.,0.,0.
48,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.02,0.,0.02,0.005,0.,0.005,0.005,0.,0.005,0.019,0.,0.019,0.,0.,0.
49,0.038,0.,0.038,0.036,0.,0.036,0.,0.,0.,0.031,0.,0.031,0.005,0.,0.005,0.005,0.,0.005,0.03,0.,0.03,0.,0.,0.
50,0.036,0.006,0.029,0.036,0.009,0.027,0.,0.,0.,0.027,0.006,0.02,0.008,0.,0.008,0.007,0.003,0.004,0.027,0.005,0.022,0.,0.,0.
51,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.022,0.,0.022,0.005,0.,0.005,0.005,0.,0.005,0.022,0.,0.022,0.,0.,0.
52,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006,0.022,0.,0.022,0.,0.,0.
53,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.024,0.,0.024,0.006,0.,0.006,0.006,0.,0.006,0.023,0.,0.023,0.,0.,0.
54,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.028,0.,0.028,0.006,0.,0.006,0.011,0.,0.011,0.024,0.,0.024,0.,0.,0.
55,0.033,0.,0.033,0.033,0.,0.033,0.,0.,0.,0.026,0.,0.026,0.006,0.,0.006,0.007,0.,0.007,0.025,0.,0.025,0.,0.,0.
56,0.041,0.,0.041,0.04,0.,0.04,0.,0.,0.,0.033,0.,0.033,0.006,0.,0.006,0.006,0.,0.006,0.026,0.,0.026,0.007,0.,0.007
57,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.007,0.,0.007,0.026,0.,0.026,0.,0.,0.
58,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.028,0.,0.028,0.007,0.,0.007,0.007,0.,0.007,0.028,0.,0.028,0.,0.,0.
59,0.096,0.,0.096,0.096,0.,0.096,0.,0.,0.,0.088,0.,0.088,0.007,0.,0.007,0.007,0.,0.007,0.087,0.,0.087,0.,0.,0.
60,0.068,0.,0.068,0.039,0.,0.039,0.,0.,0.,0.029,0.,0.029,0.038,0.,0.038,0.007,0.,0.007,0.03,0.,0.03,0.,0.,0.
61,0.04,0.,0.04,0.07,0.,0.07,0.,0.,0.,0.03,0.,0.03,0.008,0.,0.008,0.008,0.,0.008,0.06,0.,0.06,0.,0.,0.
62,0.052,0.,0.051,0.051,0.,0.051,0.,0.,0.,0.042,0.,0.042,0.008,0.,0.008,0.008,0.,0.008,0.042,0.,0.042,0.,0.,0.
63,0.042,0.,0.042,0.042,0.,0.042,0.,0.,0.,0.033,0.,0.033,0.008,0.,0.008,0.008,0.,0.008,0.033,0.,0.033,0.,0.,0.
64,0.043,0.,0.043,0.044,0.,0.044,0.,0.,0.,0.032,0.,0.032,0.009,0.,0.009,0.009,0.,0.009,0.033,0.,0.033,0.,0.,0.
65,0.044,0.,0.044,0.044,0.,0.044,0.,0.,0.,0.033,0.,0.033,0.009,0.,0.009,0.009,0.,0.009,0.034,0.,0.034,0.,0.,0.
66,0.045,0.,0.045,0.046,0.,0.046,0.,0.,0.,0.035,0.,0.035,0.009,0.,0.009,0.009,0.,0.009,0.035,0.,0.035,0.,0.,0.
67,0.047,0.,0.047,0.048,0.,0.048,0.,0.,0.,0.036,0.,0.036,0.009,0.,0.009,0.009,0.,0.009,0.037,0.,0.037,0.,0.,0.
68,0.048,0.,0.048,0.049,0.,0.049,0.,0.,0.,0.036,0.,0.036,0.01,0.,0.01,0.01,0.,0.01,0.037,0.,0.037,0.,0.,0.
69,0.049,0.,0.049,0.049,0.,0.049,0.,0.,0.,0.037,0.,0.037,0.01,0.,0.01,0.01,0.,0.01,0.038,0.,0.038,0.,0.,0.
70,0.052,0.,0.052,0.051,0.,0.051,0.,0.,0.,0.04,0.,0.04,0.01,0.,0.01,0.01,0.,0.01,0.04,0.,0.04,0.,0.,0.
71,0.053,0.,0.053,0.053,0.,0.053,0.,0.,0.,0.04,0.,0.04,0.011,0.,0.011,0.011,0.,0.011,0.041,0.,0.041,0.,0.,0.
72,0.054,0.,0.054,0.055,0.,0.055,0.,0.,0.,0.042,0.,0.042,0.011,0.,0.011,0.011,0.,0.011,0.042,0.,0.042,0.,0.,0.
73,0.056,0.,0.056,0.057,0.,0.057,0.,0.,0.,0.043,0.,0.043,0.011,0.,0.011,0.011,0.,0.011,0.044,0.,0.044,0.,0.,0.
74,0.056,0.,0.056,0.06,0.,0.06,0.,0.,0.,0.042,0.,0.042,0.012,0.,0.012,0.013,0.,0.013,0.046,0.,0.046,0.,0.,0.
75,0.058,0.,0.058,0.061,0.,0.061,0.,0.,0.,0.044,0.,0.044,0.012,0.,0.012,0.013,0.,0.013,0.046,0.,0.046,0.,0.,0.
76,0.059,0.,0.059,0.06,0.,0.06,0.,0.,0.,0.045,0.,0.045,0.013,0.,0.013,0.013,0.,0.013,0.046,0.,0.046,0.,0.,0.
77,0.061,0.,0.061,0.063,0.,0.062,0.,0.,0.,0.046,0.,0.046,0.013,0.,0.013,0.013,0.,0.013,0.048,0.,0.048,0.,0.,0.
78,0.062,0.,0.062,0.064,0.,0.064,0.,0.,0.,0.047,0.,0.047,0.014,0.,0.014,0.013,0.,0.013,0.049,0.,0.049,0.,0.,0.
79,0.064,0.,0.064,0.066,0.,0.065,0.,0.,0.,0.048,0.,0.048,0.014,0.,0.014,0.014,0.,0.013,0.05,0.,0.05,0.,0.,0.
80,0.075,0.,0.075,0.068,0.,0.068,0.,0.,0.,0.056,0.,0.056,0.017,0.,0.017,0.013,0.,0.013,0.053,0.,0.053,0.,0.,0.
81,0.068,0.,0.068,0.07,0.,0.069,0.,0.,0.,0.051,0.,0.051,0.015,0.,0.015,0.013,0.,0.013,0.055,0.,0.055,0.,0.,0.
82,0.07,0.,0.07,0.072,0.,0.072,0.,0.,0.,0.055,0.,0.055,0.014,0.,0.014,0.014,0.,0.014,0.056,0.,0.056,0.,0.,0.
83,0.071,0.,0.071,0.073,0.,0.072,0.,0.,0.,0.055,0.,0.055,0.014,0.,0.014,0.014,0.,0.014,0.056,0.,0.056,0.,0.,0.
84,0.074,0.,0.074,0.073,0.,0.073,0.,0.,0.,0.057,0.,0.057,0.015,0.,0.015,0.014,0.,0.014,0.057,0.,0.057,0.,0.,0.
85,0.075,0.,0.075,0.074,0.,0.074,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.016,0.,0.016,0.057,0.,0.057,0.,0.,0.
86,0.076,0.,0.076,0.077,0.,0.077,0.,0.,0.,0.058,0.,0.058,0.016,0.,0.016,0.017,0.,0.017,0.059,0.,0.059,0.,0.,0.
87,0.077,0.,0.077,0.081,0.,0.081,0.,0.,0.,0.058,0.,0.058,0.017,0.,0.017,0.016,0.,0.016,0.063,0.,0.063,0.,0.,0.
88,0.081,0.,0.081,0.081,0.,0.081,0.,0.,0.,0.063,0.,0.063,0.016,0.,0.016,0.016,0.,0.016,0.063,0.,0.063,0.,0.,0.
89,0.081,0.,0.081,0.083,0.,0.083,0.,0.,0.,0.063,0.,0.063,0.016,0.,0.016,0.017,0.,0.017,0.064,0.,0.064,0.,0.,0.
90,0.083,0.,0.083,0.087,0.,0.087,0.,0.,0.,0.064,0.,0.064,0.018,0.,0.018,0.018,0.,0.018,0.067,0.,0.067,0.,0.,0.
91,0.086,0.,0.085,0.087,0.,0.087,0.,0.,0.,0.067,0.,0.066,0.018,0.,0.018,0.017,0.,0.017,0.069,0.,0.069,0.,0.,0.
92,0.088,0.001,0.087,0.099,0.,0.099,0.,0.,0.,0.069,0.,0.068,0.017,0.,0.017,0.02,0.,0.02,0.077,0.,0.077,0.,0.,0.
93,0.099,0.,0.099,0.09,0.001,0.089,0.,0.,0.,0.08,0.,0.08,0.018,0.,0.018,0.018,0.,0.017,0.07,0.,0.069,0.,0.,0.
94,0.09,0.,0.09,0.097,0.,0.097,0.,0.,0.,0.069,0.,0.069,0.019,0.,0.019,0.021,0.,0.021,0.074,0.,0.074,0.,0.,0.
95,0.097,0.,0.097,0.094,0.,0.093,0.,0.,0.,0.074,0.,0.074,0.021,0.,0.021,0.02,0.,0.019,0.073,0.,0.073,0.,0.,0.
96,0.093,0.,0.092,0.101,0.,0.101,0.,0.,0.,0.071,0.,0.071,0.02,0.,0.019,0.022,0.,0.022,0.077,0.,0.077,0.,0.,0.
97,0.1,0.,0.1,0.099,0.,0.099,0.,0.,0.,0.076,0.,0.076,0.022,0.,0.022,0.019,0.,0.019,0.078,0.,0.078,0.,0.,0.
98,0.099,0.,0.099,0.106,0.,0.105,0.,0.,0.,0.078,0.,0.078,0.019,0.,0.019,0.02,0.,0.02,0.084,0.,0.083,0.,0.,0.
99,0.106,0.,0.105,0.109,0.,0.109,0.,0.,0.,0.083,0.,0.082,0.021,0.,0.021,0.024,0.,0.024,0.083,0.,0.083,0.,0.,0.
100,0.148,0.001,0.146,0.153,0.004,0.149,0.,0.,0.,0.126,0.001,0.124,0.02,0.,0.02,0.02,0.,0.02,0.131,0.003,0.127,0.,0.,0.
110,0.13,0.001,0.129,0.128,0.,0.128,0.,0.,0.,0.103,0.,0.102,0.025,0.,0.025,0.028,0.,0.028,0.099,0.,0.099,0.,0.,0.
120,0.154,0.001,0.153,0.156,0.,0.156,0.,0.,0.,0.12,0.,0.119,0.031,0.,0.031,0.03,0.,0.03,0.124,0.,0.124,0.,0.,0.
130,0.182,0.001,0.181,0.185,0.,0.185,0.,0.,0.,0.144,0.,0.143,0.036,0.,0.036,0.037,0.,0.037,0.146,0.,0.146,0.,0.,0.
140,0.214,0.001,0.213,0.212,0.,0.211,0.,0.,0.,0.166,0.,0.165,0.045,0.,0.045,0.041,0.,0.041,0.169,0.,0.168,0.,0.,0.
150,0.297,0.001,0.296,0.317,0.,0.316,0.001,0.,0.001,0.19,0.,0.19,0.105,0.,0.104,0.105,0.,0.105,0.21,0.,0.209,0.001,0.,0.001
160,0.28,0.,0.279,0.29,0.,0.29,0.001,0.,0.001,0.217,0.,0.216,0.06,0.,0.06,0.06,0.,0.06,0.227,0.,0.227,0.001,0.,0.001
170,0.318,0.,0.318,0.318,0.002,0.316,0.001,0.,0.001,0.25,0.,0.249,0.066,0.,0.066,0.064,0.,0.063,0.252,0.001,0.251,0.001,0.,0.001
180,0.343,0.,0.342,0.343,0.,0.343,0.001,0.,0.001,0.272,0.,0.271,0.068,0.,0.068,0.068,0.,0.068,0.272,0.,0.272,0.001,0.,0.001
190,0.382,0.001,0.38,0.39,0.001,0.388,0.001,0.,0.001,0.3,0.,0.299,0.078,0.,0.077,0.077,0.,0.076,0.311,0.,0.31,0.001,0.,0.001
200,0.548,0.,0.548,0.57,0.,0.57,0.001,0.,0.001,0.394,0.,0.394,0.152,0.,0.152,0.174,0.,0.173,0.394,0.,0.394,0.001,0.,0.001
210,0.473,0.,0.473,0.475,0.,0.474,0.001,0.,0.001,0.376,0.,0.376,0.094,0.,0.094,0.093,0.,0.093,0.38,0.,0.379,0.001,0.,0.001
220,0.517,0.,0.517,0.524,0.,0.524,0.001,0.,0.001,0.413,0.,0.413,0.101,0.,0.101,0.1,0.,0.1,0.421,0.,0.421,0.001,0.,0.001
230,0.584,0.,0.584,0.602,0.002,0.599,0.001,0.,0.001,0.464,0.,0.464,0.117,0.,0.117,0.116,0.,0.116,0.483,0.002,0.48,0.001,0.,0.001
240,0.647,0.001,0.645,0.66,0.001,0.658,0.001,0.,0.001,0.514,0.,0.513,0.13,0.,0.129,0.128,0.,0.127,0.528,0.,0.527,0.001,0.,0.001
250,0.716,0.,0.716,0.687,0.,0.686,0.001,0.,0.001,0.583,0.,0.583,0.131,0.,0.131,0.129,0.,0.129,0.555,0.,0.555,0.001,0.,0.
260,0.772,0.004,0.768,0.784,0.001,0.783,0.001,0.,0.001,0.617,0.003,0.613,0.152,0.,0.152,0.147,0.,0.147,0.631,0.001,0.63,0.003,0.,0.003
270,0.792,0.001,0.791,0.798,0.001,0.796,0.001,0.,0.001,0.637,0.,0.636,0.152,0.,0.152,0.15,0.,0.15,0.645,0.001,0.643,0.001,0.,0.001
280,0.878,0.,0.878,0.887,0.,0.887,0.001,0.,0.001,0.711,0.,0.711,0.163,0.,0.163,0.161,0.,0.161,0.722,0.,0.722,0.001,0.,0.001
290,0.957,0.,0.957,0.984,0.,0.984,0.001,0.,0.001,0.764,0.,0.764,0.189,0.,0.189,0.187,0.,0.187,0.793,0.,0.793,0.001,0.,0.001
300,1.035,0.004,1.03,1.061,0.003,1.057,0.001,0.,0.001,0.83,0.002,0.827,0.202,0.002,0.2,0.199,0.,0.198,0.858,0.002,0.855,0.002,0.,0.002
310,1.115,0.,1.114,1.128,0.,1.128,0.002,0.,0.001,0.898,0.,0.898,0.213,0.,0.213,0.211,0.,0.211,0.912,0.,0.912,0.002,0.,0.002
320,1.162,0.,1.162,1.182,0.,1.182,0.002,0.,0.002,0.94,0.,0.94,0.218,0.,0.218,0.212,0.,0.212,0.966,0.,0.966,0.002,0.,0.002
330,1.228,0.,1.228,1.244,0.,1.244,0.002,0.,0.002,0.995,0.,0.995,0.229,0.,0.229,0.222,0.,0.222,1.018,0.,1.018,0.002,0.,0.002
340,1.347,0.,1.347,1.398,0.,1.398,0.002,0.,0.002,1.084,0.,1.084,0.259,0.,0.259,0.254,0.,0.254,1.14,0.,1.14,0.002,0.,0.002
350,1.455,0.004,1.45,1.475,0.006,1.468,0.002,0.,0.002,1.194,0.003,1.19,0.257,0.,0.256,0.259,0.001,0.257,1.212,0.004,1.207,0.002,0.,0.002
360,1.516,0.001,1.513,1.566,0.001,1.564,0.003,0.,0.003,1.24,0.,1.238,0.271,0.001,0.27,0.265,0.001,0.264,1.297,0.,1.296,0.002,0.,0.002
370,1.595,0.,1.594,1.632,0.,1.632,0.002,0.,0.002,1.284,0.,1.284,0.306,0.,0.306,0.281,0.,0.281,1.347,0.,1.347,0.002,0.,0.002
380,1.77,0.,1.77,1.788,0.,1.788,0.002,0.,0.002,1.442,0.,1.442,0.324,0.,0.324,0.318,0.,0.318,1.466,0.,1.466,0.002,0.,0.002
390,1.831,0.,1.83,1.864,0.002,1.859,0.002,0.,0.002,1.51,0.,1.509,0.316,0.,0.316,0.318,0.,0.318,1.541,0.002,1.537,0.002,0.,0.002
400,1.89,0.004,1.886,1.907,0.004,1.903,0.002,0.,0.002,1.553,0.003,1.549,0.333,0.,0.333,0.329,0.,0.329,1.574,0.004,1.569,0.002,0.,0.002
