param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
28,0.007,0.,0.007,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
29,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
30,0.008,0.,0.008,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
31,0.009,0.,0.009,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.
32,0.009,0.,0.009,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.
33,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
34,0.01,0.,0.01,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.
35,0.011,0.,0.011,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
36,0.011,0.,0.01,0.005,0.,0.004,0.006,0.,0.006,0.,0.,0.
37,0.012,0.,0.012,0.005,0.,0.005,0.006,0.,0.006,0.,0.,0.
38,0.017,0.,0.017,0.005,0.,0.005,0.011,0.,0.011,0.,0.,0.
39,0.013,0.,0.013,0.005,0.,0.005,0.007,0.,0.007,0.,0.,0.
40,0.014,0.,0.014,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
41,0.014,0.,0.014,0.006,0.,0.006,0.008,0.,0.008,0.,0.,0.
42,0.022,0.,0.022,0.006,0.,0.006,0.015,0.,0.015,0.,0.,0.
43,0.016,0.,0.016,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.
44,0.016,0.,0.016,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
45,0.017,0.,0.017,0.007,0.,0.007,0.009,0.,0.009,0.,0.,0.
46,0.018,0.,0.018,0.007,0.,0.007,0.01,0.,0.01,0.,0.,0.
47,0.077,0.,0.077,0.066,0.,0.066,0.01,0.,0.01,0.,0.,0.
48,0.019,0.,0.019,0.008,0.,0.008,0.01,0.,0.01,0.,0.,0.
49,0.021,0.,0.021,0.008,0.,0.008,0.012,0.,0.012,0.,0.,0.
50,0.027,0.011,0.015,0.013,0.008,0.004,0.014,0.003,0.011,0.,0.,0.
51,0.051,0.,0.051,0.039,0.,0.039,0.011,0.,0.011,0.,0.,0.
52,0.022,0.,0.022,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
53,0.023,0.,0.023,0.01,0.,0.01,0.012,0.,0.012,0.,0.,0.
54,0.036,0.,0.036,0.01,0.,0.01,0.024,0.,0.024,0.,0.,0.
55,0.026,0.,0.026,0.012,0.,0.012,0.013,0.,0.013,0.,0.,0.
56,0.026,0.,0.026,0.011,0.,0.011,0.014,0.,0.014,0.,0.,0.
57,0.027,0.,0.027,0.013,0.,0.013,0.014,0.,0.014,0.,0.,0.
58,0.027,0.,0.027,0.012,0.,0.012,0.014,0.,0.014,0.,0.,0.
59,0.028,0.,0.028,0.012,0.,0.012,0.015,0.,0.015,0.,0.,0.
60,0.029,0.,0.029,0.013,0.,0.013,0.016,0.,0.016,0.,0.,0.
61,0.036,0.,0.036,0.013,0.,0.013,0.022,0.,0.022,0.,0.,0.
62,0.031,0.,0.031,0.014,0.,0.014,0.016,0.,0.016,0.,0.,0.
63,0.091,0.,0.091,0.073,0.,0.073,0.017,0.,0.017,0.,0.,0.
64,0.034,0.,0.034,0.015,0.,0.015,0.017,0.,0.017,0.,0.,0.
65,0.064,0.,0.064,0.045,0.,0.045,0.018,0.,0.018,0.,0.,0.
66,0.036,0.,0.036,0.016,0.,0.016,0.018,0.,0.018,0.,0.,0.
67,0.048,0.,0.048,0.016,0.,0.016,0.031,0.,0.031,0.,0.,0.
68,0.038,0.,0.038,0.016,0.,0.016,0.021,0.,0.021,0.,0.,0.
69,0.04,0.,0.039,0.018,0.,0.018,0.02,0.,0.02,0.,0.,0.
70,0.04,0.,0.039,0.018,0.,0.018,0.02,0.,0.02,0.,0.,0.
71,0.042,0.,0.042,0.018,0.,0.018,0.023,0.,0.023,0.,0.,0.
72,0.043,0.,0.043,0.02,0.,0.02,0.022,0.,0.022,0.,0.,0.
73,0.043,0.,0.043,0.02,0.,0.02,0.022,0.,0.022,0.,0.,0.
74,0.045,0.,0.045,0.02,0.,0.02,0.024,0.,0.024,0.,0.,0.
75,0.046,0.,0.046,0.021,0.,0.021,0.023,0.,0.023,0.,0.,0.
76,0.048,0.,0.048,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.
77,0.048,0.,0.048,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.
78,0.05,0.,0.05,0.022,0.,0.022,0.026,0.,0.026,0.,0.,0.
79,0.052,0.001,0.05,0.022,0.,0.022,0.029,0.001,0.027,0.,0.,0.
80,0.053,0.,0.053,0.024,0.,0.024,0.027,0.,0.027,0.,0.,0.
81,0.054,0.,0.054,0.026,0.,0.026,0.028,0.,0.028,0.,0.,0.
82,0.055,0.,0.055,0.026,0.,0.026,0.028,0.,0.028,0.,0.,0.
83,0.055,0.,0.055,0.025,0.,0.025,0.029,0.,0.029,0.,0.,0.
84,0.056,0.,0.056,0.026,0.,0.026,0.029,0.,0.029,0.,0.,0.
85,0.058,0.,0.058,0.026,0.,0.026,0.03,0.,0.03,0.,0.,0.
86,0.059,0.,0.059,0.027,0.,0.027,0.031,0.,0.031,0.,0.,0.
87,0.062,0.,0.061,0.027,0.,0.027,0.034,0.,0.033,0.,0.,0.
88,0.062,0.,0.062,0.028,0.,0.028,0.032,0.,0.032,0.,0.,0.
89,0.063,0.,0.063,0.029,0.,0.029,0.033,0.,0.033,0.,0.,0.
90,0.064,0.,0.064,0.029,0.,0.029,0.033,0.,0.033,0.,0.,0.
91,0.065,0.,0.065,0.03,0.,0.03,0.034,0.,0.034,0.,0.,0.
92,0.068,0.,0.068,0.032,0.,0.032,0.034,0.,0.034,0.,0.,0.
93,0.071,0.,0.07,0.034,0.,0.033,0.036,0.,0.036,0.,0.,0.
94,0.073,0.,0.073,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.
95,0.073,0.,0.072,0.034,0.,0.033,0.037,0.,0.037,0.,0.,0.
96,0.083,0.,0.083,0.036,0.,0.036,0.046,0.,0.046,0.,0.,0.
97,0.079,0.,0.079,0.036,0.,0.036,0.042,0.,0.042,0.,0.,0.
98,0.089,0.,0.089,0.04,0.,0.04,0.048,0.,0.048,0.,0.,0.
99,0.081,0.,0.081,0.038,0.,0.038,0.041,0.,0.041,0.,0.,0.
100,0.128,0.004,0.124,0.038,0.,0.038,0.089,0.004,0.085,0.,0.,0.
110,0.101,0.,0.1,0.051,0.,0.05,0.048,0.,0.048,0.,0.,0.
120,0.122,0.,0.122,0.059,0.,0.059,0.061,0.,0.061,0.,0.,0.
130,0.154,0.,0.153,0.076,0.,0.076,0.077,0.,0.076,0.,0.,0.
140,0.168,0.,0.168,0.081,0.,0.081,0.086,0.,0.085,0.,0.,0.
150,0.184,0.,0.184,0.088,0.,0.088,0.095,0.,0.095,0.,0.,0.
160,0.225,0.,0.224,0.104,0.,0.103,0.12,0.,0.12,0.,0.,0.
170,0.236,0.,0.235,0.109,0.,0.108,0.126,0.,0.126,0.,0.,0.
180,0.258,0.002,0.256,0.122,0.,0.122,0.134,0.002,0.132,0.,0.,0.
190,0.295,0.001,0.293,0.14,0.,0.14,0.153,0.001,0.151,0.,0.,0.
200,0.409,0.001,0.407,0.158,0.001,0.157,0.25,0.,0.249,0.,0.,0.
210,0.345,0.,0.345,0.162,0.,0.162,0.182,0.,0.182,0.,0.,0.
220,0.425,0.,0.424,0.205,0.,0.205,0.219,0.,0.218,0.,0.,0.
230,0.458,0.003,0.455,0.216,0.002,0.214,0.24,0.,0.239,0.,0.,0.
240,0.458,0.001,0.456,0.213,0.,0.212,0.243,0.,0.242,0.,0.,0.
250,0.605,0.002,0.603,0.245,0.001,0.244,0.359,0.,0.358,0.,0.,0.
260,0.552,0.002,0.549,0.252,0.,0.252,0.299,0.002,0.295,0.,0.,0.
270,0.615,0.,0.615,0.304,0.,0.304,0.309,0.,0.309,0.,0.,0.
280,0.665,0.,0.664,0.318,0.,0.318,0.345,0.,0.345,0.,0.,0.
290,0.668,0.,0.667,0.323,0.,0.323,0.343,0.,0.343,0.,0.,0.
300,0.791,0.002,0.788,0.337,0.001,0.335,0.453,0.,0.452,0.,0.,0.
310,0.813,0.,0.813,0.393,0.,0.393,0.413,0.,0.413,0.004,0.,0.004
320,0.836,0.,0.836,0.401,0.,0.401,0.433,0.,0.433,0.,0.,0.
330,0.896,0.,0.896,0.442,0.,0.442,0.452,0.,0.452,0.,0.,0.
340,0.946,0.,0.945,0.438,0.,0.438,0.506,0.,0.505,0.,0.,0.
350,0.96,0.009,0.951,0.459,0.007,0.452,0.499,0.001,0.497,0.,0.,0.
360,1.014,0.,1.014,0.486,0.,0.486,0.526,0.,0.526,0.,0.,0.
370,1.149,0.001,1.147,0.533,0.001,0.531,0.613,0.,0.613,0.,0.,0.
380,1.165,0.,1.165,0.542,0.,0.542,0.622,0.,0.621,0.,0.,0.
390,1.275,0.,1.275,0.594,0.,0.594,0.679,0.,0.679,0.,0.,0.
400,1.298,0.002,1.295,0.6,0.001,0.598,0.697,0.,0.695,0.,0.,0.
